Parameter,Estimate,se
fsh_logq,-17.950100418317284,0.029159844974564676
fsh_logq.1,-17.472632029146595,0.02210760388100762
srv_logq,-16.999538912882524,0.016239535906757318
mr_logq,-0.09246156192272371,0.009548260475425528
log_rbar,13.074144677072063,0.116409953500769
log_rinit,13.468678312229091,0.17675546780221024
log_Fbar,-3.0928527770170513,0.3302886568084892
log_spr_Fxx,-2.2349429899176583,0.2611119969935265
log_spr_Fxx.1,-2.4158673101418113,0.25166577877991575
log_spr_Fxx.2,-2.76753910834209,0.2489401682061564
log_spr_Fxx.3,-3.1291445674453895,0.26598156346051255
log_spr_Fxx.4,-3.5323699030898403,0.3101938634982256
pred_rec,1129298.1843578382,880792.2138035671
pred_rec.1,1275449.9749453561,1098815.6331437265
pred_rec.2,7323129.195134554,4727590.606903091
pred_rec.3,1420997.3133242773,1330790.9163508317
pred_rec.4,1341073.2400726469,1175604.4406713245
pred_rec.5,16487838.636505138,3124834.1775392573
pred_rec.6,1071282.1555218287,808669.4031104621
pred_rec.7,1019987.6786190941,733527.7254413877
pred_rec.8,996991.8290815975,678112.3144478088
pred_rec.9,1022369.6989311533,664446.4674141798
pred_rec.10,1053134.5474702164,660391.7803470137
pred_rec.11,1047652.0884569194,631550.2639901502
pred_rec.12,961332.0302035806,539693.9167239997
pred_rec.13,736575.1349132992,385168.2492582495
pred_rec.14,556900.1315260384,274542.9443737142
pred_rec.15,509892.37891684263,241605.7110212675
pred_rec.16,586658.4337455233,266799.3814172614
pred_rec.17,702417.4050521892,291743.2973779157
pred_rec.18,617928.5551775416,255939.73946014632
pred_rec.19,515105.7893704461,215295.13886607898
pred_rec.20,608806.8528185429,242160.14352422566
pred_rec.21,1052257.6229342376,301479.8043408444
pred_rec.22,882180.4407505176,341567.4185926032
pred_rec.23,2183982.881010856,403996.321197797
pred_rec.24,1250861.5376133292,419258.08473691856
pred_rec.25,1446872.485127244,395252.95466908545
pred_rec.26,1148716.9125203749,354105.4527786959
pred_rec.27,742128.3605248766,286254.11895643146
pred_rec.28,682291.8759170809,243031.76195262367
pred_rec.29,656734.1597179866,229352.13505831079
pred_rec.30,743122.875140293,219841.15787926104
pred_rec.31,629416.6171488271,204366.26769244386
pred_rec.32,540525.8887675485,180937.4603500621
pred_rec.33,459021.58296721254,179454.8528776017
pred_rec.34,1342429.8584817466,215515.0318246297
pred_rec.35,678529.203008425,173245.35664538413
pred_rec.36,258075.50871357735,101945.27300156199
pred_rec.37,388045.89061896235,121728.07571241126
pred_rec.38,554947.7023213881,158595.90723779934
pred_rec.39,726915.832775517,210751.69427359747
pred_rec.40,1935988.863876062,291090.8141393441
pred_rec.41,1103956.8116945268,336588.2946811606
pred_rec.42,1648485.3044665442,423060.17309939687
pred_rec.43,2933918.4296702365,546833.1761968615
pred_rec.44,804720.9818059787,476570.9463541393
pred_rec.45,1149343.567366009,804403.1641738265
