year,Fxx,ABC,discarded
1975,0.35,7164226.590172466,177758.93870401845
1975,0.4,6036122.4918436175,149384.42299265365
1975,0.5,4307558.366289498,106193.24795700778
1975,0.6,3031075.6171494448,74514.51448903349
1975,0.7,2040459.6184382436,50004.028614720184
1976,0.35,7220970.917639315,185246.21486337532
1976,0.4,6083829.08314444,155670.10861678477
1976,0.5,4341493.211404202,110654.61075934366
1976,0.6,3054898.332098551,77641.42772862612
1976,0.7,2056467.757693896,52100.53815058385
1977,0.35,7304322.90930488,186775.78808320465
1977,0.4,6153980.332937473,156983.25220487823
1977,0.5,4391473.185730295,111617.62781994238
1977,0.6,3090025.2874819143,78332.12446655167
1977,0.7,2080092.6718276546,52571.71435164384
1978,0.35,7422896.234630973,179010.83139476494
1978,0.4,6253981.386752089,150484.88765412147
1978,0.5,4462942.217977063,107027.24406025623
1978,0.6,3140368.8144019973,75125.97678577613
1978,0.7,2114010.2504704027,50427.85721552866
1979,0.35,7470967.688091426,169491.42544811612
1979,0.4,6294649.5174883045,142488.24541820647
1979,0.5,4492142.798154865,101346.2317967553
1979,0.6,3161007.362349201,71141.55818694118
1979,0.7,2127950.687750443,47755.045586413915
1980,0.35,7421876.7941180635,165275.1722551241
1980,0.4,6253453.617579158,138922.8705225599
1980,0.5,4462921.834008405,98788.11705307386
1980,0.6,3140536.4857135452,69334.61133275474
1980,0.7,2114217.024442454,46536.33700760416
1981,0.35,7400218.234916131,180635.54554841248
1981,0.4,6235292.1556852115,151740.6136026293
1981,0.5,4450055.124497852,107803.17262543549
1981,0.6,3131530.9198148553,75611.36501082144
1981,0.7,2108179.689421097,50723.295991855986
1982,0.35,7543030.221221069,261609.82507596404
1982,0.4,6354856.361840974,219559.91586623777
1982,0.5,4534568.261842173,155768.3668765135
1982,0.6,3190588.495581555,109142.97899017377
1982,0.7,2147725.1245959434,73160.82890498036
1983,0.35,8067600.9068085,349991.57570601004
1983,0.4,6795209.935366161,293921.0184720613
1983,0.5,4847079.50446488,208721.1817325541
1983,0.6,3409603.740105112,146345.0133084374
1983,0.7,2294703.9323508735,98148.9601069892
1984,0.35,8711849.340251064,350513.01966205065
1984,0.4,7337485.123728041,294604.06910212367
1984,0.5,5233488.439040769,209468.76343254582
1984,0.6,3681208.3709125686,147002.88805252418
1984,0.7,2477387.7546741646,98659.05877883431
1985,0.35,9306696.942953505,304236.960995741
1985,0.4,7839119.13103587,255849.9604045195
1985,0.5,5591951.553744122,182065.00484331688
1985,0.6,3933689.4665947678,127848.42030519295
1985,0.7,2647477.4162318683,85843.64552449754
1986,0.35,9544391.374591492,249916.95397885688
1986,0.4,8040468.785859213,210206.38187314806
1986,0.5,5736805.973609228,149624.7611958526
1986,0.6,4036213.571544473,105089.03977085077
1986,0.7,2716801.601400746,70572.5523295664
1987,0.35,9530497.396945028,201077.1816813643
1987,0.4,8029668.658277756,169152.36730052973
1987,0.5,5730074.205399606,120429.91699625438
1987,0.6,4031975.5037761205,84598.07159525676
1987,0.7,2714206.1293724724,56819.11896505036
1988,0.35,9409193.328378947,156629.7107110584
1988,0.4,7928633.105383613,131733.5013074364
1988,0.5,5659233.008157634,93758.7768034069
1988,0.6,3982773.7718394683,65846.9752388495
1988,0.7,2681419.1051269276,44217.21107248405
1989,0.35,8893293.653235903,141110.55277988015
1989,0.4,7494018.8615351785,118686.72638456705
1989,0.5,5349132.906714861,84479.07366783268
1989,0.6,3764594.6872791583,59332.95503772654
1989,0.7,2534559.358948904,39844.578228463986
1990,0.35,8402802.105583794,125404.16409258299
1990,0.4,7080838.697762595,105484.15047439854
1990,0.5,5054357.784609791,75090.23608665305
1990,0.6,3557214.124272911,52743.16416589759
1990,0.7,2394976.666535193,35421.50777604376
1991,0.35,7928649.292941067,109383.82317883625
1991,0.4,6681449.10521242,92017.04062041818
1991,0.5,4769450.597030102,65512.59869620825
1991,0.6,3356790.911195361,46020.51035430471
1991,0.7,2260084.581202573,30909.078746667856
1992,0.35,7381578.179841749,92915.86571749384
1992,0.4,6220631.438940682,78166.61181135384
1992,0.5,4440715.667075811,55654.80328553289
1992,0.6,3125532.518944077,39097.36538939822
1992,0.7,2104437.4274773286,26260.093011095705
1993,0.35,6727620.043141486,83420.70460288864
1993,0.4,5669565.6531917965,70175.61918034915
1993,0.5,4047370.358101731,49961.93482916859
1993,0.6,2848704.452722132,35096.49178344084
1993,0.7,1918059.141568892,23572.0277714223
1994,0.35,6010482.194189708,71323.63969362904
1994,0.4,5065335.323857197,59989.048150654584
1994,0.5,3616157.4172769,42698.62885387533
1994,0.6,2545267.404073734,29988.72964951561
1994,0.7,1713787.464512702,20138.62438446557
1995,0.35,5360389.906935638,66245.49169653666
