Parameter,Estimate,se
fsh_logq,-17.981710778688367,0.03358811271498792
fsh_logq.1,-17.476991198739643,0.021561562129922617
srv_logq,-17.01392758757282,0.014305561537793436
mr_logq,-0.10748035140860124,0.00946907358228963
log_rbar,13.087712759127877,0.11446593978804345
log_rinit,13.602334821275312,0.17074246786074523
log_Fbar,-3.1394549134389806,0.32332151829050054
log_spr_Fxx,-2.2363261166034327,0.2612961650356045
log_spr_Fxx.1,-2.4173912718379094,0.2518800990771536
log_spr_Fxx.2,-2.7694236728056154,0.24924374812323313
log_spr_Fxx.3,-3.1315609332155527,0.26644849567399476
log_spr_Fxx.4,-3.535659062672234,0.3110099790417631
pred_rec,1022420.4926310888,736881.2084586852
pred_rec.1,1079204.9323937008,804555.7213406403
pred_rec.2,1165410.9887969168,915894.2248502667
pred_rec.3,14682187.409862474,3407523.6795430984
pred_rec.4,1409070.6320670324,1269843.8154432022
pred_rec.5,1562710.4008816192,1557369.7651870684
pred_rec.6,7664455.753051838,3087144.995006784
pred_rec.7,1279415.1671389905,1083978.5451150143
pred_rec.8,1089274.52061069,792832.2586398335
pred_rec.9,990027.7093472101,646993.1617184546
pred_rec.10,937895.138044636,570299.1057248254
pred_rec.11,931909.419520471,539598.127445809
pred_rec.12,895730.8176658968,486529.0585691731
pred_rec.13,713382.9831589484,364345.46514742705
pred_rec.14,542772.3879383082,263246.648552552
pred_rec.15,492112.7750886891,229698.80020569178
pred_rec.16,558693.2197677408,250747.95890976206
pred_rec.17,677834.3237939484,275205.63717045047
pred_rec.18,591966.0594998737,235396.48242169278
pred_rec.19,442875.3487482825,177977.31270671854
pred_rec.20,446474.1127020834,184720.7852423132
pred_rec.21,1136840.699539096,265150.0737879416
pred_rec.22,840290.7116044875,326046.00232441555
pred_rec.23,2426468.1447209986,394179.64266263344
pred_rec.24,1125941.89784278,400234.8629411358
pred_rec.25,1321385.0512551495,371743.85586159205
pred_rec.26,1122640.607910192,348081.5305787788
pred_rec.27,817468.7071491831,317044.27258271247
pred_rec.28,1033579.0260450792,286580.4813125842
pred_rec.29,591081.4421973003,246266.70708155405
pred_rec.30,942087.4286724131,253598.9053727603
pred_rec.31,772851.1887711933,257007.76168139497
pred_rec.32,720721.3622340647,220727.82141576253
pred_rec.33,426638.7667966901,184826.90049774636
pred_rec.34,1999081.98150345,230298.02785099146
pred_rec.35,650608.5402191037,174895.4668767882
pred_rec.36,195670.89412632555,77582.7308466111
pred_rec.37,329647.8220971241,101185.80075821994
pred_rec.38,465426.7348756501,133438.97822683072
pred_rec.39,680556.3144024741,179733.96549358976
pred_rec.40,1524421.7224927829,244984.9795565881
pred_rec.41,1141122.0937894175,279151.8923461421
pred_rec.42,987402.1359510948,319926.4329453717
pred_rec.43,5397116.403135085,349424.78720878245
pred_rec.44,538331.7305589676,264502.9641200073
pred_rec.45,1312430.5042323233,430405.8743761194
pred_rec.46,1956258.5575867037,834261.8184947703
pred_rec.47,1605155.2906853864,1217834.6496091667
