year,index,Fmort,pred_rec,biom,expl_biom,expl_abd,spawn_biom
1975,0,0.034876664806750474,0.9868032997462783,65.26883107986113,50.44979290400976,6.660433590579962,30.727965903854262
1976,1,0.035167201589347635,1.0183286056817669,63.81303120930746,49.38268133844405,6.525773330038819,30.00336575917342
1977,2,0.020573797799587915,1.0468352667541378,62.880441047047114,48.80470616611509,6.454504012490513,29.373657896330386
1978,3,0.029376926743307694,1.0827486228648326,62.11462510397178,48.110593555221854,6.360697499957588,29.0224406546979
1979,4,0.04545162765997466,19.43184793212586,108.64213312011114,46.8586981858199,6.20505705049978,28.654335196932436
1980,5,0.03388603830541773,1.0949365637067119,111.70601577256102,46.064127171584495,6.155183651412066,28.904237919141703
1981,6,0.026282533666417172,1.1183585094846544,113.99492854707314,48.415514049997626,6.803420591775281,29.93343768251572
1982,7,0.02772558256692025,1.1460423540422087,115.17826421721863,61.563921161159364,9.545731723399165,35.33302867746128
1983,8,0.034809002232474705,1.1255768233460954,114.7932190752392,72.94410378132264,11.354465584199035,40.4831197126157
1984,9,0.028657154178472123,1.10776831254481,113.30520208061054,83.26868832489778,12.910623466725168,46.128821944319625
1985,10,0.04069882997209215,1.030262119856889,110.25612377994457,92.86683945919684,14.249816721203896,50.09995231350634
1986,11,0.05636757746073658,0.924910257992439,105.22348391468059,90.41451131072323,13.370810851656683,50.82729034503115
1987,12,0.0538567265053919,0.7883262103343683,99.24851187927504,85.58481824592342,12.231238719151715,49.160020831566996
1988,13,0.059363657455134375,0.6357466264275321,92.69821909417747,80.35150490532237,11.164899478227943,47.059183799391995
1989,14,0.05608930627348709,0.523303060916595,85.98478467754227,75.17612111593533,10.206393967130653,44.19490018705858
1990,15,0.05241876198073113,0.4479260289487586,79.55186575331506,70.2670544188667,9.353132078363966,41.46919812292661
1991,16,0.06660864215799667,0.409153087679144,72.89313791315526,64.85125640112831,8.4838302292844,38.576367653821684
1992,17,0.07847709894119939,0.3954362211815161,65.92810752371139,58.85541511143708,7.582036092677744,35.40308271383262
1993,18,0.12003646392551953,0.41685781817632345,58.2154629542748,51.64551210655829,6.567275418927143,31.681613646183596
1994,19,0.11265920551782133,0.52094006685439,51.230226328368694,44.8147023148867,5.638135855216808,27.365322674683775
1995,20,0.12657236946038938,0.6691365939921498,45.53706606459127,38.5161035264927,4.802365135754544,23.701738133069796
1996,21,0.1501630256663887,0.7928732133789047,40.624673452065714,32.566019306772944,4.041525723794786,20.284969904314448
1997,22,0.17897180324372522,1.135504801041808,37.06023305695698,27.049025242605417,3.363649819702333,17.101835252885785
1998,23,0.20943628615370047,1.7473502297212675,35.719214560569974,22.25697700594148,2.805234121244908,14.289126128675811
1999,24,0.1628351443839982,1.0287151979447846,34.10218433205407,19.298094629452393,2.499454347136738,12.130568523791661
2000,25,0.18499306999595524,0.6944019260383762,32.363958721258946,17.464347290938406,2.353283411330147,11.07205340742592
2001,26,0.14578661773100532,0.9256670173269852,31.7648375811975,17.08907168847971,2.4234821610749275,10.531448481366004
2002,27,0.13726671450646455,1.0456086601783672,31.874380080059957,18.23089232436316,2.7230119411488065,10.570090550220591
2003,28,0.1336132675310318,0.5773500061239232,30.82116532925633,19.284403350422888,2.943436608453451,10.723629599540674
2004,29,0.14709775223356322,0.591686857307776,29.587145558744467,18.982092957108712,2.8866019790647557,10.773572024943446
2005,30,0.1385428711545333,0.7332897040459716,28.71896504163803,18.49551374292756,2.8021214766889364,10.615192723856103
2006,31,0.13587072447195628,0.666668103607005,27.79312023351548,18.406383935464753,2.792506133320419,10.391801984969005
2007,32,0.10537008505642903,0.7486104710684688,27.397859321701574,18.254802295100447,2.7486595997177035,10.163107370169849
2008,33,0.10852805795491093,0.8547483802107121,27.468049530616824,17.693323099969973,2.6301004901159466,10.071019202430092
2009,34,0.08068946874947971,0.6155254162288606,27.21064408884586,17.51707365909509,2.5866643164794514,9.944173438405992
2010,35,0.076688820038422,0.574825283548247,27.010706859592247,17.62314538933366,2.593157626584371,10.025152026306584
2011,36,0.06358697494486186,0.761808800243123,27.383344979116654,17.92261103257566,2.632596002927444,10.184136076188095
2012,37,0.0707331531914516,1.1738260861125764,28.819170783222297,18.36131835744207,2.6991513977564248,10.396978085570291
2013,38,0.0687467651387768,5.55060309447999,41.699329350446384,18.591034872682965,2.7217192484172377,10.609763831322468
2014,39,0.05552351270625852,1.2960939068736546,44.680311024218085,18.64369559638336,2.7076070965558685,11.090288820608329
2015,40,0.05433986055163259,1.1414145429434635,47.084422423830965,19.0297705806787,2.7678316153001665,11.89698901698961
2016,41,0.04219613713434921,1.0058479095123296,48.91910163222354,21.07011642149028,3.160400462605825,13.86435806462898
2017,NA,NA,NA,50.73883776980357,28.387434110339143,4.547090135525085,16.055559666235656
