Parameter,Estimate,se
fsh_logq,-18.02111908656183,0.030046213661494132
fsh_logq.1,-17.665421143823536,0.02566152798347953
srv_logq,-17.19015018024694,0.02079911739737509
mr_logq,-0.0649555534926148,0.009729783123063376
log_rbar,13.236207164313988,0.11358826342702667
log_rinit,13.529365817343114,0.1771326122380941
log_Fbar,-3.245254614025575,0.3235100768024667
log_spr_Fxx,-2.23764285752852,0.26147179607722604
log_spr_Fxx.1,-2.418841990960776,0.25208455673899
log_spr_Fxx.2,-2.771218405591632,0.24953352940840817
log_spr_Fxx.3,-3.133863864358728,0.2668946942860801
log_spr_Fxx.4,-3.538796463863903,0.3117911691523524
pred_rec,1329876.2889238382,1039105.5576311743
pred_rec.1,1530150.969048794,1346391.1996967874
pred_rec.2,7419079.849810665,5264423.364323281
pred_rec.3,1767799.8971442708,1757941.5628315837
pred_rec.4,1658636.122324531,1516206.9610217535
pred_rec.5,16666324.378051786,3422199.9243345805
pred_rec.6,1261477.4385222252,952893.5688523443
pred_rec.7,1174340.4024880705,832132.9523423536
pred_rec.8,1121758.3499280338,742027.7727771583
pred_rec.9,1119180.85030545,701056.7584861828
pred_rec.10,1130122.7803784455,680972.5869260075
pred_rec.11,1112656.1737041918,645337.5420466015
pred_rec.12,1045534.2659654643,566419.1032252911
pred_rec.13,807376.5176350244,411745.0970558643
pred_rec.14,617198.0865133377,298524.46056540037
pred_rec.15,567183.9652740398,264482.0264856284
pred_rec.16,652827.1678390792,293017.6561571963
pred_rec.17,791845.3481235476,323773.90748346405
pred_rec.18,696602.7925354032,286478.0571924968
pred_rec.19,590261.435893134,246015.00089589105
pred_rec.20,724476.4580935026,283371.600914465
pred_rec.21,1217393.20760977,349035.90700899553
pred_rec.22,995399.1182801576,390065.56076281273
pred_rec.23,2575206.641201309,464424.2886624029
pred_rec.24,1407917.2605245705,484033.420817587
pred_rec.25,1745866.7439323813,461490.6989788056
pred_rec.26,1304793.9200811812,418642.3403990295
pred_rec.27,907114.2625002859,346776.42596513365
pred_rec.28,834757.5173746669,298018.4143145826
pred_rec.29,795283.6209379162,277763.4274492774
pred_rec.30,861911.3488460146,257241.88291586083
pred_rec.31,695086.7090480445,232619.0347162282
pred_rec.32,633062.2376622818,207110.01260533815
pred_rec.33,518785.53950145526,202598.3353244388
pred_rec.34,1512870.5964449118,240332.23904485742
pred_rec.35,716527.0608202305,188845.66190538942
pred_rec.36,284230.36331494537,110942.53389751237
pred_rec.37,438577.08344611304,133122.91785853385
pred_rec.38,578616.2036690387,167060.384118677
pred_rec.39,754472.5064808279,219167.88150893178
pred_rec.40,2012651.6313428986,312709.85302634875
pred_rec.41,1408903.11089423,383459.5888898664
pred_rec.42,1915577.5687737865,483700.98532340553
pred_rec.43,5687430.614959524,569453.935128084
pred_rec.44,930500.7433397336,465474.9443232259
pred_rec.45,1486215.1035370042,580034.6580228575
pred_rec.46,2210823.4274034128,979071.3330309935
pred_rec.47,1651932.7085162802,1207797.7024916885
