year,index,Fmort,biom,expl_biom,expl_abd,spawn_biom
1975,0,0.023060679708475213,98.76812272107266,68.72411987383921,8.914436424914719,45.98758348325492
1976,1,0.02265030582519026,97.77225633923888,68.91408860735626,8.931365195814667,46.03663902519983
1977,2,0.012973616238312993,113.2136184768546,69.36214923874581,8.979116939758795,46.666790236681315
1978,3,0.018149499322959183,114.46573177208565,70.08401511025818,9.120972813174957,46.85678036923378
1979,4,0.027070803897588376,114.45139399354679,71.42413753801925,9.438024791173591,47.59748972232328
1980,5,0.019243576535472786,155.1117172063773,73.44280725589797,9.829146997338192,50.49931548344517
1981,6,0.014193618823117423,157.0168049142247,77.71475841174478,10.65980542014144,52.18855488437071
1982,7,0.015276568413657599,157.26890597225923,85.7492447934724,12.182026385058798,56.45483883738435
1983,8,0.02096629771493959,155.63228953560866,92.98704044757497,13.2910004668187,62.043331830751015
1984,9,0.01859732770268208,152.7303516239473,100.35369828575037,14.307511584527695,66.72511912505757
1985,10,0.028268523658475316,148.3495635645005,107.5809651860257,15.20076627213966,70.56218050983954
1986,11,0.03922923107172279,142.11128984341605,108.25499266783686,14.895151001564061,71.28673412902712
1987,12,0.037744357885468365,135.03400878899615,105.55330590053717,14.102997103796026,69.79721108908699
1988,13,0.041015755929786256,127.12402404279297,102.80255546211119,13.401831518618105,67.12257235918594
1989,14,0.03873744964625748,118.8185230653876,97.32281797585013,12.392760909510903,63.7087986081881
1990,15,0.03613025623704338,110.84562982853501,92.12624636462922,11.498569299605844,60.17383408363181
1991,16,0.04577941597360954,102.99614151131685,86.37590002508125,10.593878930156091,56.57699036805383
1992,17,0.05390184868348179,95.29272984158828,79.55671744215145,9.59852238159811,52.46863643172315
1993,18,0.07968031408605361,86.63156105359269,72.09951451065542,8.592468124867008,47.93616126905172
1994,19,0.07197156616678,78.21667387613653,64.93039369150313,7.6652682737580875,42.86248597794061
1995,20,0.07748194926910794,71.0965907334061,58.6293406315786,6.922347707175687,38.56642702912472
1996,21,0.08877017994612246,65.73947318532078,52.45245665426827,6.182905963154775,34.58750649009724
1997,22,0.10174430865822974,60.237042474417436,46.33299803891516,5.471505162613471,30.760245046665563
1998,23,0.1144814934976986,59.49907647837972,40.83253424092135,4.874931818340088,27.409304090528636
1999,24,0.08249480997481018,57.37457861295981,37.279212389776774,4.548118338358801,24.52096496834382
2000,25,0.09041869729741893,57.02515468895173,35.058189766988264,4.432365852327902,23.048305390597182
2001,26,0.06685778216159903,56.256790373675024,34.39129547995674,4.528449307191888,22.16324973262891
2002,27,0.06289329563597974,54.91635913376188,34.462479306898885,4.671086243975012,22.037749932515673
2003,28,0.06232436139379881,53.380799545904146,34.79822503833504,4.799771494501016,22.22642749185003
2004,29,0.06825994329317746,51.55570620981826,34.74116220028847,4.812617235240752,22.287651054102177
2005,30,0.0636937597321427,49.921879016709646,34.28604699234605,4.727449697801058,22.085469092231808
2006,31,0.06372019206449103,47.947153748384686,33.66829209578266,4.603753199513274,21.68957293674607
2007,32,0.04925685302025407,46.13502476178084,32.975831476592454,4.468119013031412,21.14591861540702
2008,33,0.05080205459609612,44.1998386678269,32.27911090817803,4.3358972143327446,20.688748033396944
2009,34,0.0379578673829622,45.22553785017905,31.62169896520066,4.208197332213198,20.251013498677054
2010,35,0.03685094457212211,44.49077253917038,30.91546882552752,4.079971926921247,19.837003050620844
2011,36,0.031293983374149174,42.693298254746864,30.502680168277617,4.022348612570437,19.47854053235911
2012,37,0.03561517327157304,41.2021234171808,30.3297351061478,4.014825433197298,19.314592605604854
2013,38,0.035328886434655024,40.019402682143294,29.919998363403852,3.9432948817295967,19.04316167987874
2014,39,0.02931103595416058,39.47253609385243,29.308696927778403,3.8212991034072155,18.732935196778833
2015,40,0.029922314853402528,42.51117948234551,28.561865789570085,3.6869283855037334,18.514307898905823
2016,41,0.025249173333420694,44.32052682455511,27.993938667260718,3.6076371645783114,18.203447277240404
2017,42,0.027055327099930526,47.636348927927024,28.123230097620734,3.68644259909394,18.26416145194242
2018,43,0.031399968552870285,61.296076704199955,28.90010539276503,3.903150906530203,19.087114758154566
2019,44,0.03156040531308782,62.76771055906076,30.367130106399234,4.242978678706535,19.750849621231673
2020,45,0.035453903390529035,65.13832501203977,33.4133502829381,4.895555129390291,21.487155559078474
2021,46,0.031227327923132025,69.10886596959156,37.73094608128145,5.691728358154648,23.87241504286517
2022,47,0.030850123934291866,71.38835624076748,41.29393799530603,6.208422094985404,26.189467684032405
2023,NA,NA,72.64648521649283,44.36596943329603,6.59263750413517,28.42908534481809
