Parameter,Estimate,se
log_srv_slx_pars,1.3836943677078524,0.3186589661888747
log_srv_slx_pars.1,1.1300999914028524,0.09733661734035837
log_srv_slx_pars.2,-0.5244702545756738,0.4053116328788778
log_srv_slx_pars.3,-0.24514480594821497,0.13485414264289816
log_srv_slx_pars.4,0.5972578748648107,0.21237620257893738
log_srv_slx_pars.5,0.5261857492132616,0.06425641319472203
log_srv_slx_pars.6,0.46276354306405415,0.389686049797831
log_srv_slx_pars.7,0.8608237630326668,0.17815485653696214
fsh_logq,-17.697695522455916,0.04094367975489598
fsh_logq.1,-17.301959310609345,0.02601139358548142
fsh_logq.2,-16.98613477573772,0.03766500313497193
srv_logq,-16.915494264056917,0.05868212699502051
srv_logq.1,-16.691659140914354,0.02922303456614279
mr_logq,-3.953694348507936e-4,9.997501160017878e-4
log_rbar,13.566092583948977,0.09122518866192755
log_rinit,13.86637309223867,0.1400299801388375
log_sigma_r,-0.6360551148923163,0.08739860539439409
log_Fbar,-2.876808933224857,0.32365281595171813
log_spr_Fxx,-2.2445692671805832,0.259936735373295
log_spr_Fxx.1,-2.42471450357915,0.25062941463564364
log_spr_Fxx.2,-2.7750456139689224,0.24805818233528043
log_spr_Fxx.3,-3.1354303612541488,0.2651168567457068
log_spr_Fxx.4,-3.537340145006531,0.3091586206029235
pred_rec,1082177.7078084636,639352.2518047235
pred_rec.1,1095278.903812099,652723.5873605001
pred_rec.2,1099415.0433395302,659990.3160600873
pred_rec.3,1071687.8969639312,636776.8369789822
pred_rec.4,20156897.22531776,2035862.8981569505
pred_rec.5,1049623.4987317931,613772.289337634
pred_rec.6,1071596.9051392807,623674.2834637361
pred_rec.7,1121758.3976841422,648834.4534922013
pred_rec.8,1143286.378345555,639716.8166962374
pred_rec.9,1114129.0397868254,593287.8655721295
pred_rec.10,1002930.3701013399,501223.33512245317
pred_rec.11,866709.6290478826,403678.4194111898
pred_rec.12,749892.0861808755,327187.5753601252
pred_rec.13,642739.1351849108,264700.83553526143
pred_rec.14,560318.8094156414,221116.51550274828
pred_rec.15,533648.9806354819,204880.3598607834
pred_rec.16,563141.9320869279,210325.72324144054
pred_rec.17,601199.1581829335,217248.8779240231
pred_rec.18,565237.0426612867,202121.81695523713
pred_rec.19,539159.5117234939,191390.34492771918
pred_rec.20,671220.2514184358,232654.58585758758
pred_rec.21,817736.395650204,287939.04993603093
pred_rec.22,1093539.3430573137,370031.1413084093
pred_rec.23,1554681.9909947433,432894.845270565
pred_rec.24,1531918.9664269516,440959.05962480203
pred_rec.25,1194191.186375815,385658.2284500197
pred_rec.26,1041942.5206069292,340111.3071199658
pred_rec.27,895541.0080941807,282152.0842807042
pred_rec.28,628774.3603434025,211621.06569280723
pred_rec.29,581925.9827846793,194974.28047384185
pred_rec.30,763331.8313838211,207304.48734374117
pred_rec.31,555031.4613853801,173195.9759418491
pred_rec.32,456752.1118359686,142456.0280667485
pred_rec.33,448793.035269914,152828.69941688466
pred_rec.34,1165627.7734662597,210411.0477215681
pred_rec.35,575183.1293701731,162880.8634889516
pred_rec.36,275042.9623362149,86315.23334650464
pred_rec.37,299107.49999863195,84084.7519078156
pred_rec.38,340259.10677612625,98743.40671178685
pred_rec.39,625038.1527100056,164729.0455165085
pred_rec.40,1279652.1642224805,257290.87026782372
pred_rec.41,1181669.5664172035,319138.62647391186
pred_rec.42,1342737.9383181143,428828.8790923886
pred_rec.43,4479581.372836457,521182.3028523542
pred_rec.44,929717.788470453,419580.8905255351
pred_rec.45,1280870.7359289937,473553.6855984804
pred_rec.46,1358035.1665485187,651158.0265380399
pred_rec.47,1031248.335996484,531409.3793516892
