mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat,valid,Q5,Q50,Q95,MCSE_Q2.5,MCSE_Q25,MCSE_Q50,MCSE_Q75,MCSE_Q97.5,MCSE_SD,Bulk_ESS,Tail_ESS
-17.615078574291562,5.238502704657811e-4,0.04392838144347529,-17.70096669099011,-17.645094101984164,-17.61517909919248,-17.585080845826553,-17.5288419166672,6849,1.0004796518093488,1,-17.68701165945652,-17.61517909919248,-17.543692331096917,0.001479843527102176,6.71893856527106e-4,6.789109276343908e-4,9.19923662241473e-4,0.0014400483782548434,3.7043344260116924e-4,7034,5533
-16.912212249512287,2.4616514501369497e-4,0.02451580151017526,-16.959596326362192,-16.928516490128835,-16.912335800698898,-16.89545339723479,-16.864124061769527,9764,1.0003246008839035,1,-16.95277337582663,-16.912335800698898,-16.872369343975432,0.0010633405680877672,3.592516046957428e-4,3.5343852200320214e-4,3.7551581132078127e-4,7.416632549528401e-4,1.740813529119717e-4,9897,6144
-16.276937638513534,2.3669466188139292e-4,0.02353332784867403,-16.323135340087394,-16.29279351960776,-16.276994550411985,-16.26096574150357,-16.230737169923884,9607,1.0008459773845284,1,-16.31503376724471,-16.276994550411985,-16.238401181488793,7.238016130877156e-4,3.3070307202898164e-4,2.530228232942022e-4,3.771648602004518e-4,7.6912233793891e-4,1.6737690154887774e-4,9888,5951
-0.038570224656719346,1.0295389566878328e-4,0.009891064158434357,-0.05800225738065157,-0.045131599497501895,-0.038541397434821434,-0.03209510958597317,-0.01896882423726202,9355,1.0007818637318335,1,-0.05491804681764538,-0.038541397434821434,-0.022173012402565286,2.936623494189661e-4,1.6573331795655122e-4,1.2910079221128967e-4,1.5931840703942157e-4,4.418087124644643e-4,7.385553670201325e-5,9250,5261
12.767153532858831,0.001975013034917787,0.09774215081843174,12.578183836836788,12.701475535483699,12.765565378099385,12.833789799657838,12.958803332676569,2429,1.0044894890221034,1,12.608001891403523,12.765565378099385,12.928059957371245,0.003975573747569072,0.0022665400306323136,0.0022077035792822386,0.002351758699514761,0.00423549326870809,0.0013969192134573392,2456,3443
1.0950006927301583,0.03603720654210583,0.7398895377004799,-0.10001590029225017,0.6287222363642466,1.0065424744545899,1.4260167547273443,3.371810844947714,414,1.0066152158822923,1,0.09824178068295346,1.0065424744545899,2.461111161340719,0.02159788709673549,0.009246060808541401,0.011063169492790514,0.027742261323829176,0.3497347763644276,0.033239060224689414,856,247
1.0721770521614744,0.008121396054212094,0.6351057798241987,-0.07581430107391524,0.6308317134055055,1.0442628464099304,1.4638668885579702,2.415470317532809,6115,1.0003863746712107,1,0.08171983610396538,1.0442628464099304,2.1498359421265576,0.01828635615480323,0.009808266875186433,0.008665358771639653,0.013590760015852688,0.04338664929059988,0.00716502484416195,6605,3696
1.1164955684035605,0.006728586562819795,0.5997400161663523,-0.03501469407193748,0.7070223166061473,1.1067989212899256,1.4998044279051959,2.3255055484110545,7887,1.0002135997881894,1,0.14433829177349236,1.1067989212899256,2.1257829383908136,0.02513880003661484,0.008293391991718302,0.008014320506882555,0.011213096292752134,0.02836290011240461,0.005686223013005578,8050,4756
1.0729763391525597,0.006506889080438504,0.5874504627256981,-0.036782903817260314,0.6689822212606233,1.0676975242108462,1.473283172289507,2.237070033951559,8118,1.0015205947698504,1,0.11228665940459327,1.0676975242108462,2.032614424914229,0.018495580367484443,0.008892864106666565,0.007396970652828294,0.01158361093751381,0.015818812767574464,0.005031582903460783,8132,5501
1.0847906274749415,0.00625980763517921,0.5539552789344604,-0.03749782048008291,0.7181961945029562,1.0886657103045918,1.471626318046205,2.1331336648336805,7807,1.001463718268603,1,0.13420191239273369,1.0886657103045918,1.9921755028513932,0.018410444035256823,0.0075585896222811755,0.008723813113709511,0.009218160224730099,0.014578835981451377,0.005068501953809168,7793,4740
