year,index,Fmort,biom,expl_biom,expl_abd,spawn_biom
1975,0,0.023737405664562387,96.00226547658184,66.7701380845945,8.665346297797187,44.69054410280732
1976,1,0.02331934651860607,94.82472258230388,66.94185110071753,8.680681202553421,44.72373658457409
1977,2,0.013358685909026113,110.23828980451637,67.36410203260957,8.724472488772928,45.34184774484333
1978,3,0.01869260404248902,111.19942688981317,68.04529538677299,8.859306718361676,45.495250474789984
1979,4,0.027890796042704523,110.91413695355853,69.3264520529204,9.166020493855395,46.19111948137873
1980,5,0.01983703056685558,151.27281269406575,71.24474762160474,9.5387751539987935,49.029296011511654
1981,6,0.014634459391475684,153.04427837907483,75.38504115951424,10.346757607888316,50.63589451786719
1982,7,0.01573982780860689,153.2165060770836,83.26715799308218,11.84449179739795,54.80160356987346
1983,8,0.02159296734020702,151.54799738517266,90.33042549301955,12.927605557695985,60.279051957051585
1984,9,0.01914401706816796,148.65441480495332,97.5339172697707,13.922943979225636,64.8611879153657
1985,10,0.029067800382340487,144.32479683032264,104.64017602823355,14.803915276264041,68.61937145212177
1986,11,0.040355558367079575,138.15733326613721,105.2348294424511,14.494165873141133,69.2966037885724
1987,12,0.038865817068477485,131.1442002921603,102.50486040959561,13.70598783504472,67.78770897529873
1988,13,0.042254161087115466,123.32030245685755,99.75658174896262,13.012712747493657,65.12004075877364
1989,14,0.0399638262964867,115.1267259509629,94.31716293960046,12.015857995550245,61.7328646998843
1990,15,0.03731666865633061,107.26986301606324,89.18133955410185,11.135622739023352,58.23631709001345
1991,16,0.04734152595630535,99.52241895291965,83.50307534733872,10.245214598866017,54.685975727666914
1992,17,0.05584687698450883,91.90555382607694,76.76550966129966,9.264229717221728,50.630418972769135
1993,18,0.08274729659971254,83.33274463584924,69.39127975280765,8.271552078928543,46.154539301888455
1994,19,0.07496545235333062,75.00480362157269,62.30714825883834,7.356951687871791,41.13940606821025
1995,20,0.08097200513198677,67.92316184226117,56.070646260698815,6.62105052764605,36.897184314764566
1996,21,0.09309636168738722,62.533837941957664,49.96603483334264,5.890462903633205,32.96614561410279
1997,22,0.1071790078255873,57.024221828519785,43.912851729734925,5.1859420794444935,29.182654000934964
1998,23,0.12123735671296319,56.0570563497619,38.45732227731275,4.591515010520358,25.855809097298124
1999,24,0.0878744346391347,53.75595928090704,34.9169270320829,4.260984947658109,22.982207991285414
2000,25,0.09677065321615674,53.29614577022192,32.667146875564896,4.133581061251775,21.49916348981388
2001,26,0.07190000963633415,52.39104254998898,31.916897985637167,4.208932650120741,20.572740603292928
2002,27,0.06786954850633747,51.00891297815789,31.87966698349694,4.329752878651546,20.388757429458686
2003,28,0.06744618792654425,49.42771352794109,32.1009374467884,4.438885839234482,20.5049886233524
2004,29,0.07409150769302625,47.522546902619176,31.942523719621516,4.437113757189041,20.496040036801308
2005,30,0.06939071615071628,45.919065940616,31.412819199564442,4.343650119928326,20.240718707704115
2006,31,0.06968734168020059,44.00390012501254,30.726268010350367,4.213161843438516,19.802704847878765
2007,32,0.05408249404829926,42.17402009519309,29.99091494737202,4.075447295540554,19.22880752064743
2008,33,0.055899777500205985,40.29259396456638,29.283395042151717,3.946841862616179,18.760733529186744
2009,34,0.04189341593501008,41.19470459838198,28.630687172242943,3.8242277836206817,18.31649999593597
2010,35,0.04075732969727827,40.45599776820886,27.939399869214427,3.7010390909797546,17.90947433435588
2011,36,0.03466958832628211,38.75371844361461,27.530160903988612,3.6447393945549287,17.558793807461925
2012,37,0.03950910253858917,37.30947480399149,27.3400621977204,3.634287368019912,17.391632933828916
2013,38,0.03925358422394825,36.21602190061975,26.932845442637227,3.5646464695219784,17.12340870451242
2014,39,0.032621309614391435,35.77278528114182,26.344321807652737,3.4488563933761753,16.82132126086491
2015,40,0.033351688751847255,38.628832738801144,25.634287998861407,3.322811153817004,16.610584221489294
2016,41,0.028152691220344344,40.322366918167866,25.11957893428459,3.2533571065624667,16.322862156992674
2017,42,0.0301510753040529,43.41826071979748,25.267268974706383,3.33289477925673,16.393820096786552
2018,43,0.03495131090033028,56.25303069883743,26.012754538653144,3.538721467558054,17.180806524899914
2019,44,0.03506220179329432,57.60080248084213,27.393852988401154,3.857123723719316,17.8088302887471
2020,45,0.03927529501945024,59.73987093732951,30.23928958922353,4.466135384902735,19.433944266985122
2021,46,0.03446768642856149,63.37392574398112,34.271755560321836,5.208793611407319,21.657149639872326
2022,47,0.03396463769936659,65.48671395292081,37.57817184029718,5.686040779180499,23.80930060496455
2023,NA,NA,66.61608246371141,40.39677537871561,6.0353353872476205,25.874473764721845
