year,index,Fmort,biom,expl_biom,expl_abd,spawn_biom
1975,0,0.02585113938584976,101.55763311504643,60.95106761366765,7.7514249224608776,44.09063963000818
1976,1,0.025238621737715183,100.67057021137661,61.65137063571814,7.888356595304679,44.634089116540814
1977,2,0.014271766407918052,99.8247647480095,62.8983465158275,8.07034770500804,45.41996990570573
1978,3,0.019696036325117294,98.48186031824814,64.07444397332716,8.211075555006063,46.318302439374584
1979,4,0.029215913516527043,150.60391874753503,65.46661076779097,8.547178479184527,48.8285340049957
1980,5,0.020878670207234197,152.54714606254132,67.2699288038592,8.919170732865771,48.58124820613421
1981,6,0.015432569497426649,153.69083399174255,71.4094762472224,9.730769513044747,51.58104661031846
1982,7,0.016744061581064857,154.00649146774126,77.47954379753737,10.765818427838932,57.488481532737254
1983,8,0.0229423848130852,152.88008562241532,84.01815254703352,11.727027855092455,63.19315164393996
1984,9,0.02021129729138038,150.43217292314125,90.6225411646024,12.544478963825274,68.33529787506326
1985,10,0.031364378555005644,145.96350562663693,95.1129119765317,12.915714665767101,70.77855182001414
1986,11,0.043534115575428585,139.340097950262,96.26931908990663,12.781778669021172,70.71609028622157
1987,12,0.04011272163892594,131.84505323936204,97.15361813389516,12.639536890704754,68.51958803120755
1988,13,0.044684520281254934,123.7080928230488,94.03724057617791,11.97082937271722,65.6046848199637
1989,14,0.041637149279031165,115.31091218611671,90.1093091278388,11.243425417120763,62.02158068548235
1990,15,0.038553692188792586,107.31589436074513,85.84791343302757,10.51685910079417,58.407218308084026
1991,16,0.04918687978303554,99.46469100345087,80.2229143902397,9.653791135508548,54.717547925216415
1992,17,0.05728288738676366,91.70366685874838,74.38372507740321,8.826243115448165,50.512129876311135
1993,18,0.08481208732864286,82.93852282605563,67.29760227643321,7.894807228683852,45.94813457033132
1994,19,0.07738218502300181,74.82822640081935,60.1819251897046,6.992634709577564,40.900021086349035
1995,20,0.08080187582698135,68.31206480831025,56.05648377142186,6.611150297625447,36.63445745624522
1996,21,0.09368453556751324,61.395564212673264,49.7050793792527,5.8538573018766575,32.65007398520872
1997,22,0.10775877249418543,56.00202273332445,43.73442484010671,5.1711937835715265,28.907955006310395
1998,23,0.12114842398976737,54.719847893387445,38.38118893026952,4.586515219372892,25.54636689721695
1999,24,0.08851248535669408,51.05684443161985,34.60638851022114,4.219128315316993,22.53758815434071
2000,25,0.09803863039956394,51.327129770267604,32.14789003664617,4.054602636116535,20.971423880559044
2001,26,0.07390280499004304,49.35824873846831,30.857915989796293,4.0243809023187165,19.76847274358747
2002,27,0.07040246734015768,48.01724185896588,30.480634933516427,4.092773349705622,19.376378967783314
2003,28,0.0709387819775631,46.02387984010443,30.281493912864693,4.137907152599465,19.273034088431526
2004,29,0.07907004838602918,44.087700843837744,29.737344064139318,4.08538190766467,19.05132728579618
2005,30,0.07467974831916023,42.02646264983764,29.02135995545262,3.9787337802913783,18.625224990414363
2006,31,0.07562344161747674,40.27990422099746,28.16916783580361,3.838081146672589,18.045490269218064
2007,32,0.0593092782664941,38.390173147561654,27.255282005595273,3.685048583814455,17.36020021992927
2008,33,0.06156052170559971,36.579626314315014,26.463404462802437,3.553554669561374,16.79939640359491
2009,34,0.046584639789478646,36.68214435344043,25.686905421508424,3.4263919388251876,16.267866596034523
2010,35,0.04549575096474645,36.5753822700574,25.009092533133423,3.320113820543834,15.858438635236839
2011,36,0.03880671634858099,35.026707880089766,24.587597045977382,3.2669731690470893,15.473035640035759
2012,37,0.04452093406353348,33.54294238155471,24.225592346457987,3.2252510634783644,15.267160847875111
2013,38,0.044446398095162085,32.51878406582211,23.760936328440017,3.1535190752991644,15.016148276961047
2014,39,0.03693857749991217,31.78203111391619,23.286292434168775,3.0681858716953254,14.72132490910127
2015,40,0.03774160186602125,34.029277137128965,22.71713231545903,2.974812297215897,14.5385968670758
2016,41,0.032591554983451766,35.943865867341394,21.55465116659447,2.7701366810894905,14.283528028861175
2017,42,0.035067002068125915,38.00068412547764,21.562123370018124,2.8139696123378393,14.267028821398487
2018,43,0.040841779106577124,46.008131968786756,22.023154018282582,2.954573750033141,14.78576964266942
2019,44,0.04145273306049571,49.45697457726897,22.841440274100666,3.1513001345933405,15.36016180776732
2020,45,0.04741071776104588,49.97381927036426,24.53256565117347,3.5132124971173586,16.435872253350716
2021,46,0.04269852007600528,51.87575874565299,26.99546281799044,3.962256294627961,18.01039213357546
2022,47,0.04289959816644326,52.879546564260906,29.139559605650543,4.273839764375089,19.578876117805056
2023,NA,NA,53.490026345732524,31.027823600801486,4.505488476152288,20.968363398856784
