year,index,Fmort,biom,expl_biom,expl_abd,spawn_biom
1975,0,0.051255377006295066,45.57979690912484,30.31964813803053,3.7081622437191215,21.814462017050495
1976,1,0.05264401682154984,45.09169539831519,29.150496417311405,3.5843861651354403,20.97380341551835
1977,2,0.031210423424583373,45.223386891055384,28.499910275563686,3.5283493556421583,20.303013406486393
1978,3,0.044338603968352645,96.28250463311312,28.844304293798814,3.7888435371172107,20.841618219386213
1979,4,0.06699857365507506,100.00636000912455,29.60464939832024,4.118277893743404,22.79311532311818
1980,5,0.04546682172572603,102.63059706053028,32.985571980598195,4.921592005341098,24.87476710815519
1981,6,0.030051212039080514,104.72333465612061,38.966322902576174,6.024181138130444,30.35900396409619
1982,7,0.029021902652888044,106.09624012552318,46.39299253701794,7.174589079301962,36.147032982624005
1983,8,0.03670764831450871,106.29006984823081,53.2901927494461,8.048159935318445,41.669580235207604
1984,9,0.03132088851414743,105.41546085867218,59.226824581567854,8.694700937551042,46.51308993813989
1985,10,0.0469792855844857,102.91924259847247,63.619589745454185,9.04055282059433,47.950128056084424
1986,11,0.062433075257685204,98.37838021153304,66.08499404993647,9.130782618568231,47.46107482922543
1987,12,0.06049484480935635,92.88184641231658,64.80408613689896,8.723322734378623,45.658178832160104
1988,13,0.06748437083424462,86.8833656351236,62.49439747868295,8.223537381244006,43.48543427686215
1989,14,0.06295553413627043,80.83037930511063,59.665066760679196,7.6961612487743425,40.90367035609471
1990,15,0.05902453569344509,75.17367418111658,56.26607337424298,7.121280619142096,38.37286215708802
1991,16,0.07452650486100475,69.38332392969933,52.67452608365564,6.56763525034733,35.8180798166442
1992,17,0.08737551489868084,63.36798439902375,48.400588409305314,5.960663983183513,32.80497646980839
1993,18,0.13320309536250483,56.57603569878642,42.671894796215355,5.205354620526025,29.45349315940445
1994,19,0.12438423903497582,50.36454908426429,37.45037802136422,4.545243638509147,25.53895722948457
1995,20,0.13208981955093063,45.52300286985301,34.407058781181895,4.277830379655319,22.32298713901024
1996,21,0.15510296688613945,41.66343636802323,29.641622452208704,3.7055735808453134,19.398497025856877
1997,22,0.17927385729392634,38.560092969382346,25.390589595097083,3.2260551599669407,16.688200850673173
1998,23,0.20502760807232734,36.0152964461634,21.66676275870793,2.834784477388161,14.316987370074278
1999,24,0.15386723733369853,36.978269028356685,19.52702063477292,2.656645574520335,12.527514995711755
2000,25,0.168257699357968,35.52880728931005,18.327386804966523,2.6039709659490056,11.777051760598848
2001,26,0.12445032392171827,35.36190846621456,18.22263226582453,2.694350111728677,11.321093651069228
2002,27,0.11463546162561791,34.650891342131864,18.636806566413682,2.815882344365576,11.538712924543606
2003,28,0.11132949363212488,34.692768579098086,19.095880089406602,2.905370211750043,11.822989906014211
2004,29,0.11982319006685922,33.24022143004001,19.25643295546784,2.919843017328634,12.068869397071802
2005,30,0.11031368771269306,32.66257611470451,19.30964662161907,2.9090497896508563,12.096964999803395
2006,31,0.10878362874551596,31.492908319725917,19.173009329005893,2.857452132718993,12.014254324004664
2007,32,0.08306728640918003,30.540325559979557,19.170492668606084,2.827280270541872,11.840995721287978
2008,33,0.08486787091112892,29.68847790029994,19.006434514591295,2.771636437735907,11.784265681525351
2009,34,0.06295440696354714,30.72874687023208,18.977406094561942,2.739039155131558,11.694753517943358
2010,35,0.06000412610306017,30.80317194128504,18.98372104483046,2.717798551570446,11.752519971364379
2011,36,0.050088410983192694,29.77832598573823,19.198729084107615,2.7429061149871914,11.816774680647185
2012,37,0.05652936370110403,28.741572795221327,19.387857430678896,2.7598699199153915,11.943593952379167
2013,38,0.05561590663138669,27.693048425741587,19.389366197227012,2.7318835567949367,11.95865732206918
2014,39,0.04565420200829865,27.645355732749774,19.205708820075674,2.664157627639989,11.901965122578407
2015,40,0.04615576163177756,28.835618962294802,18.92043512929895,2.5900240209402763,11.893209259873325
2016,41,0.03827956672943174,30.011584392223853,18.771594608055654,2.5588674805970957,11.81681024552981
2017,42,0.04082110247321787,30.613380713226903,18.89557822255088,2.5947539130504027,11.826382109950867
2018,43,0.047749381783116863,42.07691534644943,19.213133639951867,2.6888082601561503,12.111202431117258
2019,44,0.0487175842880621,43.42711687578136,19.98210984324224,2.885616233948117,12.808538197695597
2020,45,0.055339516403134184,45.341690787872295,21.865880120563535,3.3088492399303875,13.650238230715503
2021,46,0.04933109125386263,45.26608892210388,24.342771647175823,3.763853802064752,15.107229908007616
2022,47,0.05075223427206258,46.001426135957274,25.18113273116842,3.791355774722154,16.524215310123786
2023,48,0.05060239051482247,45.97732922319317,26.737117105139315,3.9533237889220985,17.827456404348535
2024,NA,NA,46.3154731425673,27.880919959818527,4.048354905026311,18.923155705017095
