year,Fxx,ABC,discarded
1975,0.35,3004375.5253493143,56292.361701859896
1975,0.4,2531071.250023888,47295.441461891656
1975,0.5,1806750.4360974543,33622.92584571164
1975,0.6,1272315.261651534,23607.07044150936
1975,0.7,857684.8015305514,15861.927084441351
1976,0.35,2883633.3862008466,55867.86764489063
1976,0.4,2429321.9747232688,46935.99870215209
1976,0.5,1734088.1610746018,33364.40939306098
1976,0.6,1221130.7278872828,23424.045896690553
1976,0.7,823172.5207780497,15738.168925450454
1977,0.35,2774411.440790639,57261.660380543566
1977,0.4,2337258.9798136405,48100.9982359043
1977,0.5,1668319.8460477104,34186.17500954851
1977,0.6,1174790.5577029325,23997.737451939473
1977,0.7,791920.5517072228,16121.94985067642
1978,0.35,2730244.5437838547,71844.12082577827
1978,0.4,2300028.5411996907,60303.30295546414
1978,0.5,1641720.2979225107,42808.20868262447
1978,0.6,1156047.0303996534,30024.645723170004
1978,0.7,779278.9832477372,20157.779716457306
1979,0.35,2685398.764354376,85829.89618220173
1979,0.4,2262127.977358554,72011.04187638502
1979,0.5,1614537.6097166894,51085.81025720433
1979,0.6,1136839.7120751864,35813.3359678751
1979,0.7,766297.4678454929,24035.397218433907
1980,0.35,2846590.9005178227,200591.4726113849
1980,0.4,2396722.909437018,168179.09727291614
1980,0.5,1709328.7092188636,119183.56782966443
1980,0.6,1202937.8689238608,83488.5012541469
1980,0.7,810518.7646661523,55998.32363037123
1981,0.35,3478487.4473036435,269327.822030305
1981,0.4,2927609.1044032355,226082.22513163235
1981,0.5,2086717.9645615432,160509.74998678957
1981,0.6,1467892.090191974,112586.08549887867
1981,0.7,988712.7870958793,75591.44938654819
1982,0.35,4234550.894807272,267383.3127588719
1982,0.4,3563636.5819091885,224564.52765256158
1982,0.5,2539734.2618118427,159555.02858504627
1982,0.6,1786395.6387682576,111979.06258054276
1982,0.7,1203156.0447272102,75216.24195125155
1983,0.35,4978181.628410784,247370.7591069717
1983,0.4,4190186.497635497,207818.55840835496
1983,0.5,2987054.5543278963,147723.18044009263
1983,0.6,2101433.4985396857,103709.10590974655
1983,0.7,1415544.4094157105,69678.83829388705
1984,0.35,5573773.017670875,224756.46088540662
1984,0.4,4692106.189972448,188873.80360448785
1984,0.5,3345505.227252112,134314.17424093734
1984,0.6,2353938.449905845,94324.53947789196
1984,0.7,1585804.135912714,63388.71368407943
1985,0.35,6156586.782279305,189782.84957913056
1985,0.4,5184231.857874536,159487.14290951172
1985,0.5,3698009.925394085,113419.94954056767
1985,0.6,2602791.3659165855,79652.98969608353
1985,0.7,1753878.778259468,53529.941679945005
1986,0.35,6608110.141580699,148116.5451440556
1986,0.4,5565865.751961768,124463.24757368592
1986,0.5,3971768.0376305594,88502.8638100813
1986,0.6,2796255.866872656,62149.11309071584
1986,0.7,1884649.2428187837,41764.034711452805
1987,0.35,6425918.903503231,137366.16302192156
1987,0.4,5412627.127445744,115454.58217687215
1987,0.5,3862649.518104826,82123.83498590851
1987,0.6,2719550.30948214,57683.30825955605
1987,0.7,1833010.7928388857,38770.12809449204
1988,0.35,6212838.8845079895,124074.44689499619
1988,0.4,5233402.369368699,104299.11588717815
1988,0.5,3735021.4840599205,74206.14379605473
1988,0.6,2629831.319353801,52130.82458110836
1988,0.7,1772610.8362196928,35042.77901165917
1989,0.35,5927981.413961291,109162.65551668455
1989,0.4,4993710.55933563,91772.6155333767
1989,0.5,3564233.9287292548,65303.14496777356
1989,0.6,2509721.539032183,45881.112696643424
1989,0.7,1691725.3041086583,30844.142530641624
1990,0.35,5564805.778230585,100180.72061662431
1990,0.4,4687873.737664158,84226.98164690398
1990,0.5,3346053.1963576223,59939.69574395494
1990,0.6,2356147.176680828,42115.80537795614
1990,0.7,1588234.2896813229,28314.407891952407
1991,0.35,5285861.758164974,86418.10187728828
1991,0.4,4453119.255043732,72657.8926617475
1991,0.5,3178742.601880965,51708.618472087255
1991,0.6,2238461.8565079714,36333.39260800412
1991,0.7,1508970.7981267725,24427.442788191685
1992,0.35,4918674.907064085,73819.72736868652
1992,0.4,4143972.4196153893,62063.43127067248
1992,0.5,2958273.846675609,44166.60161011229
1992,0.6,2083314.6179373022,31032.821782226907
1992,0.7,1404439.3548561656,20863.22032097235
1993,0.35,4453872.125750806,66666.79306862189
1993,0.4,3752406.817823627,56048.54673372494
1993,0.5,2678777.328726103,39885.018319489485
1993,0.6,1886500.2463801096,28023.856970229488
1993,0.7,1271767.9711202343,18840.00409419419
1994,0.35,3898617.6857537082,56789.58698268776
1994,0.4,3284685.123067212,47737.09109919339
1994,0.5,2344968.186910937,33962.518328750346
1994,0.6,1651464.4843179146,23858.57525253667
1994,0.7,1113344.3324945348,16037.66929421349
1995,0.35,3407442.0605868027,52425.49137300181
1995,0.4,2870823.475979024,44063.549310409
1995,0.5,2049472.335968775,31343.527857769364
1995,0.6,1443340.55152186,22015.969512149033
1995,0.7,973026.9028883567,14797.64655908891
1996,0.35,2954653.8110135533,48964.19351731656
1996,0.4,2489301.1604600837,41147.33804263663
1996,0.5,1777060.6191832665,29261.67742543307
1996,0.6,1251472.1839303768,20549.859233975836
1996,0.7,843667.4128586025,13810.268754989596
1997,0.35,2540735.537524984,46221.71223433319
1997,0.4,2140550.118524574,38829.246058924975
1997,0.5,1528068.8945882195,27598.809929382664
1997,0.6,1076110.092950902,19374.74653571908
1997,0.7,725442.2568481381,13016.777033952812
1998,0.35,2147132.0758231054,47654.16450739981
1998,0.4,1808818.71327834,40021.354949949324
1998,0.5,1291124.1818256718,28434.090471498243
1998,0.6,909179.2638165487,19954.990014779498
1998,0.7,612873.7012526883,13403.44353543239
1999,0.35,1811402.1146840043,51095.485127646054
1999,0.4,1525822.675431756,42901.21039120108
1999,0.5,1088945.7390074318,30469.153098211704
1999,0.6,766719.409205534,21377.58572872503
1999,0.7,516795.4333295178,14356.083299853684
2000,0.35,1647750.2565930376,56220.93449270542
2000,0.4,1387792.2629857739,47201.42781123762
2000,0.5,990243.9729796733,33519.73283775941
2000,0.6,697125.9057460452,23516.116751399786
2000,0.7,469836.2999099416,15791.277776044266
2001,0.35,1538924.2073765288,64203.5498813296
2001,0.4,1295936.3949275964,53895.37427449638
2001,0.5,924487.989583346,38264.77122251086
2001,0.6,650725.355180511,26840.640470078044
2001,0.7,438508.02309125423,18021.444117969866
2002,0.35,1536461.579466225,68338.35059275388
2002,0.4,1293701.5284083616,57382.90783993173
2002,0.5,922720.3353757315,40758.559290654
2002,0.6,649392.4327280957,28598.8838547927
2002,0.7,437563.92604816664,19206.595801370822
2003,0.35,1565167.4673037913,68784.05980505777
2003,0.4,1317796.6045097446,57762.95954708778
2003,0.5,939824.7786865407,41034.717803968306
2003,0.6,661388.6252530105,28795.824162838006
2003,0.7,445625.4999702516,19340.495046939144
2004,0.35,1601897.570149858,66423.35251887655
2004,0.4,1348740.3277818307,55788.77699150075
2004,0.5,961912.9904924368,39641.10754329034
2004,0.6,676942.8463383494,27822.369490138793
2004,0.7,456110.5819333336,18689.002043388715
2005,0.35,1616622.787211055,63853.41821054594
2005,0.4,1361169.762435051,53631.97718375593
2005,0.5,970811.1367993758,38110.377830122656
2005,0.6,683221.969479243,26748.93416782369
2005,0.7,460350.13150492805,17968.421325629173
2006,0.35,1632886.3305368614,59223.731628334746
2006,0.4,1374959.50948595,49749.2745182338
2006,0.5,980749.3710738553,35357.645514213575
2006,0.6,690268.7619513222,24820.0370197019
2006,0.7,465125.3609070352,16674.341490300638
2007,0.35,1631945.3406842572,55275.593754622976
2007,0.4,1374245.286455437,46431.84116688982
2007,0.5,980323.9102015664,32998.9293935773
2007,0.6,690012.2450710271,23163.803819059125
2007,0.7,464974.6916566403,15561.421012276962
2008,0.35,1637422.7888889245,53163.10081708076
2008,0.4,1378911.0336868102,44661.61004943436
2008,0.5,983709.2897358648,31745.41060501753
2008,0.6,692424.1435431425,22286.220888727665
2008,0.7,466614.9603881171,14973.065054109587
2009,0.35,1629558.2492787594,50428.98804050611
2009,0.4,1372340.6911549433,42365.95911914212
2009,0.5,979078.4526312428,30115.008462059093
2009,0.6,689193.3268406661,21142.322589371095
2009,0.7,464452.6129658412,14204.893798315661
2010,0.35,1637904.8058255836,48502.17719691376
2010,0.4,1379432.1333739953,40746.913063660744
2010,0.5,984204.7096407255,28963.82981927694
2010,0.6,692835.9942527105,20333.986787584094
2010,0.7,466925.08521817497,13661.725152194102
2011,0.35,1646233.2297173159,50096.57929721757
2011,0.4,1386458.3846158492,42079.46008668247
2011,0.5,989231.0678647432,29903.638059887828
2011,0.6,696381.1986368932,20990.01348075957
2011,0.7,469317.9092081122,14100.547790738401
2012,0.35,1673195.7582978725,51312.822524749994
2012,0.4,1409163.6975016044,43105.87828962671
2012,0.5,1005428.4716563685,30638.17857378747
2012,0.6,707782.1708136771,21508.193983041572
2012,0.7,477000.74575862184,14449.97777200301
2013,0.35,1687177.9596070654,47864.05162829217
2013,0.4,1420967.1502593916,40217.53661222611
2013,0.5,1013879.7691424706,28594.687327668325
2013,0.6,713746.6283044945,20078.453582559352
2013,0.7,481028.1811012554,13491.90198994884
2014,0.35,1681031.5474723352,43442.89412932935
2014,0.4,1415848.1297547952,36506.703327121875
2014,0.5,1010288.9890525915,25960.61111277743
2014,0.6,711250.2472375288,18231.08927845125
2014,0.7,479361.9545943889,12251.696219102101
2015,0.35,1673984.126162589,40193.38651684429
2015,0.4,1409982.9848810474,33775.54582538235
2015,0.5,1006179.6008764638,24017.9486582648
2015,0.6,708395.8594093275,16866.600979237282
2015,0.7,477458.126269945,11334.61320150545
2016,0.35,1658496.9154898145,39423.74617800792
2016,0.4,1397002.0271083633,33120.493736615776
2016,0.5,996984.9501296675,23543.2766788188
2016,0.6,701957.59163823165,16528.76291218354
2016,0.7,473136.94109415036,11105.265036163943
2017,0.35,1663083.4325047627,42484.07806912855
2017,0.4,1400884.6925520576,35680.046205733874
2017,0.5,999776.9710604594,25350.412022665154
2017,0.6,703934.383255514,17791.216282434318
2017,0.7,474475.0960849862,11950.245296925235
2018,0.35,1666048.6811429104,50080.663960410886
2018,0.4,1403322.241552734,42049.36133619395
2018,0.5,1001451.9903486293,29864.401720729795
2018,0.6,705080.7996381471,20953.412460017375
2018,0.7,475230.8209126006,14071.29813661112
2019,0.35,1672694.886566337,55807.6957989358
2019,0.4,1408824.2626296643,46855.627348417234
2019,0.5,1005275.1430757331,33275.44142092893
2019,0.6,707719.7930163856,23345.409690488843
2019,0.7,476982.29999736545,15677.006963329066
2020,0.35,1742905.9687267318,82070.8876350469
2020,0.4,1467670.3635511333,68868.51782215456
2020,0.5,1046955.7423420834,48868.22200021895
2020,0.6,736905.767667998,34264.555552668
2020,0.7,496571.7301748331,22998.921230414984
2021,0.35,1897938.4190790027,97073.7907802645
2021,0.4,1597945.59508898,81507.67369547664
2021,0.5,1139591.1211543782,57889.79146873738
2021,0.6,801956.3013554041,40617.03377394807
2021,0.7,540328.4227341508,27276.64268359728
2022,0.35,2090554.5801620346,97901.11041779273
2022,0.4,1760021.2109464463,82222.50097025481
2022,0.5,1255074.274485647,58419.09753629399
2022,0.6,883171.7067496398,40999.429710096585
2022,0.7,595021.0239298312,27539.133259922124
2023,0.35,2277939.9699598076,92382.40266003564
2023,0.4,1917921.4857186517,77605.56223158361
2023,0.5,1367825.0879635825,55158.00128889664
2023,0.6,962589.4818668177,38720.55093567635
2023,0.7,648567.0369688218,26013.484159648906
2024,0.35,2423609.5217997176,87303.89553243619
2024,0.4,2040681.3911775774,73348.16767005717
2024,0.5,1455495.9197075118,52141.480344125885
2024,0.6,1024348.2290176495,36607.77169525155
2024,0.7,690210.1229202321,24596.540022597983
