Parameter,Estimate,se
fsh_logq,-16.35033494,0.114322805
fsh_logq.1,-16.55707687,0.029964731
fsh_logq.2,-16.55707687,0.029964731
srv_logq,-16.54764956,0.017956568
srv_logq.1,-16.54764956,0.017956568
mr_logq,0.035359059,0.010026892
log_rbar,13.04770825,0.115415858
log_rec_devs,0.762502894,0.717424581
log_rec_devs.1,0.815674852,0.741651096
log_rec_devs.2,0.866991569,0.769157616
log_rec_devs.3,3.462475421,0.261971363
log_rec_devs.4,1.025264019,0.854796424
log_rec_devs.5,1.118007867,0.925737024
log_rec_devs.6,2.870436848,0.398880054
log_rec_devs.7,0.955378648,0.823960281
log_rec_devs.8,0.827167472,0.73130866
log_rec_devs.9,0.743296571,0.66727203
log_rec_devs.10,0.722932561,0.632011614
log_rec_devs.11,0.740234316,0.608556329
log_rec_devs.12,0.689502494,0.574591112
log_rec_devs.13,0.458986257,0.536152254
log_rec_devs.14,0.187823677,0.506215649
log_rec_devs.15,0.09305109,0.487925146
log_rec_devs.16,0.234325331,0.47105567
log_rec_devs.17,0.411994865,0.433990908
log_rec_devs.18,0.267909888,0.430129777
log_rec_devs.19,0.055524693,0.438753975
log_rec_devs.20,0.298434707,0.403568591
log_rec_devs.21,0.764328878,0.32953326
log_rec_devs.22,0.697235295,0.386907148
log_rec_devs.23,1.512544174,0.230860264
log_rec_devs.24,1.015131573,0.345421751
log_rec_devs.25,1.11569491,0.303294085
log_rec_devs.26,0.88764618,0.330766069
log_rec_devs.27,0.446222314,0.402741039
log_rec_devs.28,0.350862617,0.377689065
log_rec_devs.29,0.335553066,0.363065489
log_rec_devs.30,0.423464017,0.321786656
log_rec_devs.31,0.272521108,0.343673363
log_rec_devs.32,0.131209044,0.350376117
log_rec_devs.33,-0.075236168,0.405332574
log_rec_devs.34,1.032515275,0.198031803
log_rec_devs.35,0.306317175,0.282461916
log_rec_devs.36,-0.636404958,0.404792216
log_rec_devs.37,-0.228007088,0.32924997
log_rec_devs.38,0.076949756,0.311734574
log_rec_devs.39,0.366813402,0.30610585
log_rec_devs.40,1.325322991,0.194235932
log_rec_devs.41,0.887202104,0.305992544
log_rec_devs.42,1.279669222,0.26551854
log_rec_devs.43,2.197185904,0.161116822
log_rec_devs.44,0.140018398,0.516689286
log_rec_devs.45,0.681975916,0.51443638
log_rec_devs.46,0.925157261,0.657115378
log_rinit,13.60190984,0.170593605
log_rinit_devs,0.821086913,0.71867567
log_rinit_devs.1,0.853256753,0.732836658
log_rinit_devs.2,0.850008639,0.741688202
log_rinit_devs.3,0.928094381,0.777221535
log_rinit_devs.4,0.966685701,0.796151633
log_rinit_devs.5,0.957622814,0.791695868
log_rinit_devs.6,0.914725519,0.773296323
log_rinit_devs.7,0.827498722,0.742024062
log_rinit_devs.8,0.756587209,0.718060169
log_rinit_devs.9,0.719316681,0.706089001
log_rinit_devs.10,0.686868421,0.695910334
log_rinit_devs.11,0.667844772,0.690046253
log_rinit_devs.12,0.651659382,0.685090997
log_rinit_devs.13,0.644200674,0.682783052
log_rinit_devs.14,0.640752497,0.681676248
log_rinit_devs.15,0.639025444,0.681091052
log_rinit_devs.16,0.637842745,0.680664084
log_rinit_devs.17,0.635955408,0.680033654
log_rinit_devs.18,0.638593209,0.680764828
log_rinit_devs.19,0.641540039,0.681606353
log_rinit_devs.20,0.645164122,0.682678171
log_rinit_devs.21,0.648998142,0.68381789
log_rinit_devs.22,0.653102928,0.685059111
log_rinit_devs.23,0.657717852,0.686482455
log_rinit_devs.24,0.663270512,0.688211721
log_rinit_devs.25,0.668360547,0.689814456
log_rinit_devs.26,0.673048923,0.691298008
log_rinit_devs.27,0.677269748,0.692671164
log_Fbar,-3.123067664,0.32675791
log_F_devs,-0.731154857,0.340173379
log_F_devs.1,-0.74618811,0.337542601
log_F_devs.2,-1.297771507,0.335466398
log_F_devs.3,-0.950840347,0.334015298
log_F_devs.4,-0.530261172,0.333030152
log_F_devs.5,-0.865884573,0.331294888
log_F_devs.6,-1.17111241,0.329346188
log_F_devs.7,-1.084566504,0.328081607
log_F_devs.8,-0.772856531,0.327738022
log_F_devs.9,-0.872351526,0.327580457
log_F_devs.10,-0.412824818,0.327298519
