year,Fxx,ABC,discarded
1975,0.35,4744671.767674932,105863.25654114281
1975,0.4,4009882.2012547283,89242.92706983155
1975,0.5,2876172.4541057693,63766.12179125579
1975,0.6,2032479.9402559125,44934.51123218001
1975,0.7,1373670.6735380671,30273.53468676379
1976,0.35,4663851.941811041,106315.77675972787
1976,0.4,3941526.7831599033,89626.15154952598
1976,0.5,2827086.6046587606,64041.81588163459
1976,0.6,1997763.6487756,45129.73754835908
1976,0.7,1350192.111318142,30405.55335122707
1977,0.35,4593287.438063994,104970.55791349558
1977,0.4,3881855.049486772,88498.19077367439
1977,0.5,2784247.2181117903,63242.42324917714
1977,0.6,1967470.680283719,44569.79990692443
1977,0.7,1329707.8547044063,30030.06340342511
1978,0.35,4576327.789880109,102677.64255673825
1978,0.4,3867528.0475234683,86570.81978181492
1978,0.5,2773977.4145681695,61871.315012508865
1978,0.6,1960216.6933488634,43606.73298517544
1978,0.7,1324806.854889069,29382.847443828236
1979,0.35,4515890.964195707,115648.51921431547
1979,0.4,3816519.467721617,97445.3520380785
1979,0.5,2737464.7393400413,69576.7143357404
1979,0.6,1934452.792383191,49003.35572061237
1979,0.7,1307413.8977813986,33001.47748197157
1980,0.35,4423939.421931936,160061.69099553712
1980,0.4,3738708.8121605017,134731.3016394377
1980,0.5,2681546.2608382097,96051.34187450208
1980,0.6,1894882.4889765766,67573.5421041
1980,0.7,1280641.544047049,45468.09005207413
1981,0.35,4610492.246606486,251379.75440733446
1981,0.4,3895343.5635107444,211587.8607379942
1981,0.5,2792781.4261404136,150831.1396701724
1981,0.6,1972914.1391370308,106105.12660236687
1981,0.7,1333081.7666382494,71390.98638175146
1982,0.35,5186946.285733674,310939.6136329278
1982,0.4,4381112.997676723,261910.1915014595
1982,0.5,3139672.3959808447,186909.49260242077
1982,0.6,2217253.3296189965,131591.04179469048
1982,0.7,1497806.1680383526,88593.74883619526
1983,0.35,5945088.71108903,318523.3209773652
1983,0.4,5021023.78645131,268481.33090582566
1983,0.5,3597762.7484492343,191797.72604395633
1983,0.6,2540500.3653362095,135135.10753967648
1983,0.7,1716030.8951024825,91033.20985885365
1984,0.35,6705789.795508452,288228.7173058623
1984,0.4,5664053.981312452,243079.1590341527
1984,0.5,4059132.3297892422,173795.4867862611
1984,0.6,2866603.203464838,122525.98385598452
1984,0.7,1936466.2917638114,82578.09978177844
1985,0.35,7254379.13402525,245743.49276028477
1985,0.4,6128665.245057187,207293.31717308416
1985,0.5,4393450.836524025,148257.8168713709
1985,0.6,3103404.1302935174,104546.94931818782
1985,0.7,2096797.3790269447,70473.97048315455
1986,0.35,7429307.916736975,209815.18420164546
1986,0.4,6277345.963606446,176998.43913892872
1986,0.5,4501014.162032167,126603.69145850479
1986,0.6,3179890.9752599145,89283.86222910041
1986,0.7,2148740.1075260825,60188.8182796925
1987,0.35,7635846.557171169,157088.04163558065
1987,0.4,6453155.790614452,132511.12274622708
1987,0.5,4628490.349938554,94775.0071472758
1987,0.6,3270685.561650834,66833.53837553457
1987,0.7,2210476.4245753195,45052.3254546666
1988,0.35,7317752.699982907,140682.22058852622
1988,0.4,6184471.724071531,118684.47791096104
1988,0.5,4435931.693948963,84899.44854999031
1988,0.6,3134694.71703418,59876.527864468255
1988,0.7,2118608.8839663547,40366.307472395274
1989,0.35,6938713.179564878,123551.07635522832
1989,0.4,5864294.878474026,104240.30682719061
1989,0.5,4206454.833950535,74576.02564561553
1989,0.6,2972623.69717878,52600.48134284567
1989,0.7,2009119.308144636,35463.55052559556
1990,0.35,6565851.789738154,107081.52850372778
1990,0.4,5549354.919154579,90349.6702097202
1990,0.5,3980751.4436368844,64643.53785954777
1990,0.6,2813228.290142034,45597.54091283043
1990,0.7,1901442.8449128894,30743.54854118713
1991,0.35,6121472.12149927,97735.76079779593
1991,0.4,5173811.499135314,82466.3868626472
1991,0.5,3711403.5122592403,59005.559302044545
1991,0.6,2622900.1683720984,41621.90938371642
1991,0.7,1772812.8608093902,28063.66857738039
1992,0.35,5687940.140867487,83372.59565435551
1992,0.4,4807564.935617108,70345.81588103996
1992,0.5,3448864.900146404,50331.70381566443
1992,0.6,2437457.009186957,35502.72860429908
1992,0.7,1647522.58395313,23937.423005444627
1993,0.35,5210144.381993576,71343.610826602
1993,0.4,4403863.440991923,60190.606590716554
1993,0.5,3159410.8122920105,43059.564506056726
1993,0.6,2232967.84255668,30369.96184741466
1993,0.7,1509346.414450944,20475.045881902603
1994,0.35,4556142.146090761,64575.220409692374
1994,0.4,3851048.386695495,54474.95147029006
1994,0.5,2762788.487229735,38964.850723867356
1994,0.6,1952636.4156753419,27478.95959826611
1994,0.7,1319853.79723771,18524.40904813932
1995,0.35,4051342.7339900676,56784.68216030147
1995,0.4,3424425.041551312,47894.953872730744
1995,0.5,2456783.999656803,34249.63966083808
1995,0.6,1736395.1582702962,24149.204882335955
1995,0.7,1173705.3567799341,16277.389546779053
1996,0.35,3546080.867817814,52924.502396981276
1996,0.4,2997308.5976729556,44633.63517638717
1996,0.5,2150314.0005864827,31911.555050480107
1996,0.6,1519766.8649162813,22497.58504705535
1996,0.7,1027264.9703215077,15162.553281398112
1997,0.35,3062138.5572151323,50566.612177720854
1997,0.4,2588204.8364066673,42636.07906208778
1997,0.5,1856758.3319279114,30473.567925438885
1997,0.6,1312261.715646209,21478.756565612213
1997,0.7,886989.0298033019,14473.272404457026
