year,index,Fmort,biom,expl_biom,expl_abd,spawn_biom
1975,0,0.03994360265056762,58.25270793611034,39.49252409666023,5.060936653798519,26.69395577240354
1976,1,0.03999965532002959,58.126740179332614,38.93951593456987,5.01452086799525,26.276428275391464
1977,2,0.0231496887386242,58.56878335907772,38.93077869966135,5.039766764955246,26.016374684680937
1978,3,0.03248072596551735,112.10180493054322,39.30961444359727,5.175359754360969,28.25928134979214
1979,4,0.048187032022261704,116.38770988339994,40.985259340358766,5.689821058097733,28.385426239984284
1980,5,0.031702399053109696,120.0374884540065,47.40810431094347,7.1305706731060985,31.546611475363584
1981,6,0.02083060464504176,123.37468312122338,56.01740355878579,8.6449847976781,38.00399305207684
1982,7,0.020241613313903575,126.86159722917895,66.8104118387177,10.370249677343754,44.81834959618274
1983,8,0.025273949428346792,128.1597045695472,78.38167194142967,12.053860612820051,51.39852871839473
1984,9,0.02198236000151583,127.59586735088546,84.85045370145748,12.630471671731149,55.34901407079348
1985,10,0.03489960768907643,125.24923699909002,87.18667166064407,12.541994420164077,57.695169110948314
1986,11,0.04728052685378682,120.75942430106048,88.79569735520244,12.414981332537504,57.8654536586186
1987,12,0.04593952730631847,115.18627258256618,86.58416709494884,11.802553580845267,56.57525310094663
1988,13,0.051088650918143644,108.70633105319055,83.60465024000642,11.144269803719425,54.670820664035645
1989,14,0.047424068784643,101.75575103565453,80.16701962627795,10.471432816298577,52.18668772367918
1990,15,0.04414369663697997,95.03564639843576,76.12468451013225,9.750240314909517,49.59591312126959
1991,16,0.05544532451307727,88.24730976507014,71.80118660399943,9.040726355726294,46.831261329404974
1992,17,0.06441808815086436,81.4472439306674,66.6428803046321,8.261967655722275,43.485704826319726
1993,18,0.09621164159070397,73.79465280337811,59.890874503702946,7.32420835892938,39.686195014375805
1994,19,0.08725015570774151,66.13606529905756,53.67828666420016,6.499391974421967,35.23651173934726
1995,20,0.09437912423090557,59.26548514305531,48.21444167371737,5.840201499619583,31.47364242020576
1996,21,0.10975739627431515,53.81177175153792,42.56332079668427,5.142101243209938,27.96589461307952
1997,22,0.12658457456708727,49.245363128656635,37.16291262148226,4.49165422700455,24.56000743793492
1998,23,0.14500422764605636,47.45954639377345,32.04404988897052,3.9040969342545053,21.45891873752011
1999,24,0.10707436691081126,45.94136224135014,28.667957312559317,3.5684458734171214,18.834476631841248
2000,25,0.11909278437456433,45.68743319214293,26.588230732673235,3.4387163912017753,17.479570207258185
2001,26,0.0886298282359164,44.82575122805656,25.96794453722868,3.5084330192795092,16.628741382003575
2002,27,0.08342652556814033,43.58431090075457,26.077720476407965,3.6410345480392774,16.548454620487885
2003,28,0.08271217143900841,41.91291973265242,26.369860387086966,3.7502106350090947,16.719421186280957
2004,29,0.0905374133676797,40.25907766994051,26.294136662692086,3.74973638213257,16.791740055319583
2005,30,0.084635141475806,39.17686673773758,25.84616933512816,3.658321664888378,16.597264325011004
2006,31,0.08533417482536439,37.43389475879935,25.166507530018162,3.5239983129566923,16.19981921318917
2007,32,0.06615770753952406,35.92206419952339,24.592659232557978,3.4141205510720933,15.707106317712123
2008,33,0.06827548509925446,34.44942615602622,24.07576516620039,3.3201713049553336,15.345798630068368
2009,34,0.05104356147602796,35.36414435782413,23.61753425899524,3.229842051149584,15.018797251177402
2010,35,0.049392720101749325,35.11445129211416,23.17318841160937,3.144456324699051,14.778868573713671
2011,36,0.04178565981098153,33.834178875074734,22.977000752806944,3.117479692481604,14.581451400661082
2012,37,0.047251873921041215,32.59534872784672,23.001119686080674,3.135640901837027,14.557059956605336
2013,38,0.04647721073711908,31.612751279341936,22.8657145044705,3.1055836357710787,14.443232502746644
2014,39,0.038369859769312765,31.44851436153282,22.516464134620943,3.0222070776504375,14.296411590499476
2015,40,0.03897791101994297,33.726884162283035,22.020108140250912,2.920442805444957,14.195568938109663
2016,41,0.032738387147971004,35.1388779415727,21.671128544667468,2.8654747867861152,14.013638518999937
2017,42,0.03495430065639627,36.83758182065172,21.85367210120837,2.932762610031453,14.085302805138946
2018,43,0.04046604664773366,47.90456877868466,22.47967412647777,3.094695235775087,14.775898101691688
2019,44,0.04078469527263086,49.369110533382695,23.503011350070242,3.3258920729891024,15.258889226593537
2020,45,0.04614708826081303,51.89054902942873,25.661843127244147,3.7932238652263446,16.54747784863397
2021,46,0.040779785420491994,55.05431162136991,28.958371777774932,4.4121199941375195,18.340013343817436
2022,47,0.04022579939042762,56.63413896843988,31.817399845342468,4.843645366468698,20.130573997852803
2023,NA,NA,57.5994479390974,34.352853152528624,5.17818429826451,21.93698559559654
