SB,retro
15.123728675859999,retro_0
15.006269691116133,retro_1
14.698507514422431,retro_2
14.310352737058166,retro_3
14.103944160684408,retro_4
14.085476078034358,retro_5
13.971975768674426,retro_6
13.924987286134014,retro_7
13.378643007499923,retro_8
13.531043456872807,retro_9
14.148717076365015,retro_10
