year,Fmort,retro
1984,0.026690547129348922,retro_5
1985,0.04036584129852788,retro_5
1986,0.054054227087153316,retro_5
1987,0.05251920379997,retro_5
1988,0.058664160629399074,retro_5
1989,0.05478459393027331,retro_5
1990,0.051293550188439986,retro_5
1991,0.0648615411636022,retro_5
1992,0.07605948576805703,retro_5
1993,0.11530282331428694,retro_5
1994,0.10697019391832917,retro_5
1995,0.11365624203794575,retro_5
1996,0.1324154982375002,retro_5
1997,0.15228092197265808,retro_5
1998,0.17369027131742037,retro_5
1999,0.13056355263431688,retro_5
2000,0.14362452903025014,retro_5
2001,0.1082312857367143,retro_5
2002,0.10143779474365555,retro_5
2003,0.09933832984572662,retro_5
2004,0.1066707398754178,retro_5
2005,0.09822892594712201,retro_5
2006,0.09702429686964079,retro_5
2007,0.07495593139932677,retro_5
2008,0.07696300898366881,retro_5
2009,0.05809779702880825,retro_5
2010,0.056144569761669864,retro_5
2011,0.04752479803650039,retro_5
2012,0.05410793695122005,retro_5
2013,0.05362257362449178,retro_5
2014,0.04402680003741992,retro_5
2015,0.04439448403625965,retro_5
2016,0.03648206021814985,retro_5
2017,0.03803776477139446,retro_5
2018,0.04266483972230651,retro_5
1975,0.04122930068610609,retro_6
1976,0.041810098333191555,retro_6
1977,0.02455171004317876,retro_6
1978,0.03472197916138832,retro_6
1979,0.05237863583035116,retro_6
1980,0.03587280705360844,retro_6
1981,0.02420873023489542,retro_6
1982,0.02394470741176317,retro_6
1983,0.030801402713210087,retro_6
1984,0.026727861516775215,retro_6
1985,0.04041097279609284,retro_6
1986,0.05410357025797183,retro_6
1987,0.05257305829783007,retro_6
1988,0.05873221462193482,retro_6
1989,0.054857699295172015,retro_6
1990,0.05137565858506026,retro_6
1991,0.06498553768557368,retro_6
1992,0.07624007723339361,retro_6
1993,0.11565839649395229,retro_6
1994,0.10739557789933879,retro_6
1995,0.11426406524950998,retro_6
1996,0.13327621836353676,retro_6
1997,0.15347318759877632,retro_6
1998,0.17536539136301774,retro_6
1999,0.13207928361407106,retro_6
2000,0.14553301331830557,retro_6
2001,0.10978235297251024,retro_6
2002,0.10298643216778276,retro_6
2003,0.10091696703701804,retro_6
2004,0.10843556456112131,retro_6
2005,0.09992582559519395,retro_6
2006,0.09880783242764282,retro_6
2007,0.07639516321507128,retro_6
2008,0.0785320480626339,retro_6
2009,0.059288654403978125,retro_6
2010,0.057320255996871995,retro_6
2011,0.04846878157232322,retro_6
2012,0.05511860190101068,retro_6
2013,0.05453423376999844,retro_6
2014,0.04467753132265777,retro_6
2015,0.044962930128579374,retro_6
2016,0.036803884091849974,retro_6
2017,0.037963825007037266,retro_6
1975,0.04118263970758548,retro_7
1976,0.04176965095124578,retro_7
1977,0.02453287334949468,retro_7
1978,0.034703262993747666,retro_7
1979,0.05236321922809263,retro_7
1980,0.03586981522378654,retro_7
1981,0.024209589067576035,retro_7
1982,0.023946724728872125,retro_7
1983,0.030805287898145732,retro_7
1984,0.026734680997081456,retro_7
1985,0.04042545368366899,retro_7
1986,0.05413097236367895,retro_7
1987,0.052619426701096456,retro_7
1988,0.058805596251928334,retro_7
1989,0.054948496810663314,retro_7
1990,0.05148156630481485,retro_7
1991,0.06513757026923946,retro_7
1992,0.07643942898258976,retro_7
1993,0.1159968913594639,retro_7
1994,0.1077593171656671,retro_7
1995,0.11471584223691896,retro_7
1996,0.13391161358046008,retro_7
1997,0.15435936327302982,retro_7
1998,0.17661683316717158,retro_7
1999,0.13305929651925794,retro_7
2000,0.14663510316993897,retro_7
2001,0.11047573904657564,retro_7
2002,0.10351847566945312,retro_7
2003,0.10135365746647618,retro_7
2004,0.10893823826022046,retro_7
2005,0.10031536728231326,retro_7
2006,0.09915279044200528,retro_7
2007,0.07650368461312061,retro_7
2008,0.07861739063307882,retro_7
2009,0.059239786397911096,retro_7
2010,0.057196511864140584,retro_7
2011,0.04821419144733927,retro_7
2012,0.05463638380794889,retro_7
2013,0.05374787906658801,retro_7
2014,0.04374156729135767,retro_7
2015,0.04371404961052933,retro_7
2016,0.035571372835169875,retro_7
1975,0.04138539516605234,retro_8
1976,0.041995267335319914,retro_8
1977,0.024680475832187708,retro_8
1978,0.034935975297056346,retro_8
1979,0.052762281569271284,retro_8
1980,0.03614662876080985,retro_8
1981,0.02437027874478853,retro_8
1982,0.024070865923845036,retro_8
1983,0.03093475526580864,retro_8
1984,0.026840078508892657,retro_8
1985,0.040573266653490044,retro_8
1986,0.054323976668331476,retro_8
1987,0.05286789862448058,retro_8
1988,0.059147087306594674,retro_8
1989,0.05532748705327056,retro_8
1990,0.05189591991613565,retro_8
1991,0.06571024638744814,retro_8
1992,0.07717456965686059,retro_8
1993,0.11724867807387365,retro_8
1994,0.10908900358745256,retro_8
1995,0.11631041218830668,retro_8
1996,0.1359730375039772,retro_8
1997,0.1569894288793248,retro_8
1998,0.18002790099911883,retro_8
1999,0.1359401223304355,retro_8
2000,0.14998128264805832,retro_8
2001,0.11301681347313373,retro_8
2002,0.10584877435399728,retro_8
2003,0.10356250404031148,retro_8
2004,0.11130290419490076,retro_8
2005,0.10244565473846959,retro_8
2006,0.10125854469357456,retro_8
2007,0.07805323574458892,retro_8
2008,0.08022106176356388,retro_8
2009,0.060379676885661794,retro_8
2010,0.058205009574016184,retro_8
2011,0.04889706405832539,retro_8
2012,0.05517972536710018,retro_8
2013,0.05399460872523316,retro_8
2014,0.04371200843270466,retro_8
2015,0.04349631914594396,retro_8
1975,0.041380370067497334,retro_9
1976,0.04198712153678504,retro_9
1977,0.0246727192503954,retro_9
1978,0.034918891634949725,retro_9
1979,0.0527229158814172,retro_9
1980,0.03611682546204509,retro_9
1981,0.02435486550328162,retro_9
1982,0.024062446010946807,retro_9
1983,0.030929257849225303,retro_9
1984,0.026836715751173218,retro_9
1985,0.04057059416946324,retro_9
1986,0.054324294203580786,retro_9
1987,0.0528610086450261,retro_9
1988,0.059135474124344195,retro_9
1989,0.05531822982683225,retro_9
1990,0.05189073866315581,retro_9
1991,0.06571559057019553,retro_9
1992,0.07719836863219175,retro_9
1993,0.11731301138687152,retro_9
1994,0.1091843428093534,retro_9
1995,0.11648942654581519,retro_9
1996,0.1363152267615251,retro_9
1997,0.15759312488261865,retro_9
1998,0.18103513795241824,retro_9
1999,0.1367175544137276,retro_9
2000,0.15085114550567877,retro_9
2001,0.11346052943387,retro_9
2002,0.10608167464963807,retro_9
2003,0.10365041963408202,retro_9
2004,0.11138313623021882,retro_9
2005,0.10236162541498511,retro_9
2006,0.10105278335147017,retro_9
2007,0.07765498655336546,retro_9
2008,0.07971074053957983,retro_9
2009,0.05982251110434989,retro_9
2010,0.057482323882945,retro_9
2011,0.04805387520089187,retro_9
2012,0.05381806470353187,retro_9
2013,0.052082613005181404,retro_9
2014,0.04172618416830586,retro_9
1975,0.04182044410818431,retro_10
1976,0.042452291273945814,retro_10
1977,0.02494766159832526,retro_10
1978,0.03529764087353657,retro_10
1979,0.05325933492836696,retro_10
1980,0.03648487479671805,retro_10
1981,0.02462862530084158,retro_10
1982,0.0243664207401631,retro_10
1983,0.03134711088404543,retro_10
1984,0.027206663066031964,retro_10
1985,0.04114755533717522,retro_10
1986,0.0551324947383653,retro_10
1987,0.05362239316407927,retro_10
1988,0.05997456709170425,retro_10
1989,0.05610972030037027,retro_10
1990,0.05263732806157223,retro_10
1991,0.06669691978334602,retro_10
1992,0.07841673209524769,retro_10
1993,0.11930122028323578,retro_10
1994,0.1112424000705875,retro_10
1995,0.11888213604249917,retro_10
1996,0.13940846811773083,retro_10
1997,0.1616105591840333,retro_10
1998,0.1862594479174751,retro_10
1999,0.14101577250677172,retro_10
2000,0.15582911110679953,retro_10
2001,0.11713234152193192,retro_10
2002,0.10933821860868036,retro_10
2003,0.10666471828324232,retro_10
2004,0.11458110424205185,retro_10
2005,0.10525638161146693,retro_10
2006,0.10393216102668894,retro_10
2007,0.07979214878726065,retro_10
2008,0.0819690097138674,retro_10
2009,0.061506939711839195,retro_10
2010,0.0590785406881947,retro_10
2011,0.04936217882630705,retro_10
2012,0.05508259665320651,retro_10
2013,0.0527174245531318,retro_10
