year,spawn_biom,retro
1975,27.12263894835697,retro_0
1976,26.630925635038707,retro_0
1977,26.2658780916883,retro_0
1978,27.1527153205722,retro_0
1979,29.581496742857244,retro_0
1980,32.121435470030825,retro_0
1981,38.42207537349021,retro_0
1982,45.07097855698687,retro_0
1983,51.4756109871659,retro_0
1984,57.19143594816004,retro_0
1985,59.07143141691893,retro_0
1986,58.79059173292143,retro_0
1987,56.95996440544741,retro_0
1988,54.57756097658925,retro_0
1989,51.59710509064576,retro_0
1990,48.55162377804326,retro_0
1991,45.41135918636248,retro_0
1992,41.726870218142295,retro_0
1993,37.659379702304115,retro_0
1994,32.96961361383532,retro_0
1995,29.053534762981826,retro_0
1996,25.43237446547196,retro_0
1997,22.012773367870025,retro_0
1998,18.940150979618725,retro_0
1999,16.488716373783248,retro_0
2000,15.226215841140498,retro_0
2001,14.447313406481122,retro_0
2002,14.428842242786335,retro_0
2003,14.655744033956593,retro_0
2004,14.867302194695737,retro_0
2005,14.863378458515093,retro_0
2006,14.72290264739456,retro_0
2007,14.432348576259015,retro_0
2008,14.219662618635343,retro_0
2009,13.93874910642963,retro_0
2010,13.84001773998671,retro_0
2011,13.742636927899104,retro_0
2012,13.741722127727883,retro_0
2013,13.635363180692975,retro_0
2014,13.490630368506064,retro_0
2015,13.442678485304919,retro_0
2016,13.401023098419076,retro_0
2017,13.610568978898588,retro_0
2018,14.261070513123519,retro_0
2019,15.551557622457812,retro_0
2020,17.819465599600196,retro_0
2021,20.51645950302331,retro_0
2022,24.290304155289395,retro_0
2023,27.824107143789444,retro_0
2024,31.10322404705225,retro_0
1975,27.229000080569822,retro_1
1976,26.732543380814942,retro_1
1977,26.36076402579462,retro_1
1978,27.24261655520601,retro_1
1979,29.674147922910187,retro_1
1980,32.21483724028518,retro_1
1981,38.53565887726226,retro_1
1982,45.2038820695441,retro_1
1983,51.62606714064656,retro_1
1984,57.35755092405738,retro_1
1985,59.22843788865398,retro_1
1986,58.933133829260555,retro_1
1987,57.08819382895675,retro_1
1988,54.694440016634275,retro_1
1989,51.70697155156526,retro_1
1990,48.65778464045646,retro_1
1991,45.51576871451458,retro_1
1992,41.830505532688434,retro_1
1993,37.762816771416304,retro_1
1994,33.07281832678655,retro_1
1995,29.15631844519955,retro_1
1996,25.534402130207543,retro_1
1997,22.112902283644814,retro_1
1998,19.036844909052263,retro_1
1999,16.582068862153626,retro_1
2000,15.313378940508215,retro_1
2001,14.52665175554929,retro_1
2002,14.503127273392408,retro_1
2003,14.720636243543439,retro_1
2004,14.926754125822155,retro_1
2005,14.920990931648284,retro_1
2006,14.777104771333148,retro_1
2007,14.488539836621353,retro_1
2008,14.277200586043545,retro_1
2009,13.997539534949324,retro_1
2010,13.904508800624079,retro_1
2011,13.810204258151645,retro_1
2012,13.820233875178285,retro_1
2013,13.72147632880107,retro_1
2014,13.585470308336971,retro_1
2015,13.54640966953471,retro_1
2016,13.516338497402598,retro_1
2017,13.693540794452325,retro_1
2018,14.364665665093248,retro_1
2019,15.839117840858512,retro_1
2020,17.717575037223853,retro_1
2021,20.738281438353035,retro_1
2022,23.94704739051128,retro_1
2023,27.105248844492824,retro_1
1975,27.361108089692213,retro_2
1976,26.857560773029114,retro_2
1977,26.473663440400628,retro_2
1978,27.34637139610547,retro_2
1979,29.784790011249886,retro_2
1980,32.32643852416558,retro_2
1981,38.69035488408196,retro_2
1982,45.39929677582211,retro_2
1983,51.85892147988185,retro_2
1984,57.62470103266626,retro_2
1985,59.47683316711794,retro_2
1986,59.15238821884262,retro_2
1987,57.27868371650179,retro_2
1988,54.861322191202945,retro_2
1989,51.856957478134824,retro_2
1990,48.79527173677402,retro_2
1991,45.643333456169636,retro_2
1992,41.94973888434859,retro_2
1993,37.874985251880794,retro_2
1994,33.178319449214435,retro_2
1995,29.255208526614425,retro_2
1996,25.625784968530077,retro_2
1997,22.196118159554135,retro_2
1998,19.112011220407453,retro_2
1999,16.650314882643084,retro_2
2000,15.37775957035468,retro_2
2001,14.590862845912843,retro_2
2002,14.570419461546138,retro_2
2003,14.792547879552808,retro_2
2004,15.004102110449438,retro_2
2005,15.001181538090659,retro_2
2006,14.858929611993762,retro_2
2007,14.571521022895704,retro_2
2008,14.361617090044021,retro_2
2009,14.085192479118907,retro_2
2010,13.998806864297835,retro_2
2011,13.91317378355321,retro_2
2012,13.936594884675921,retro_2
2013,13.852186837966316,retro_2
2014,13.733204614159108,retro_2
2015,13.717733813050383,retro_2
2016,13.720612038706966,retro_2
2017,13.946559583334048,retro_2
2018,14.69397464915205,retro_2
2019,16.27110116958727,retro_2
2020,18.203790492924817,retro_2
2021,21.132939786019904,retro_2
2022,24.169572043325413,retro_2
1975,27.314062003838647,retro_3
1976,26.79982066489721,retro_3
1977,26.400549906006336,retro_3
1978,27.257773044367873,retro_3
1979,29.6899369303819,retro_3
1980,32.218925330073326,retro_3
1981,38.59785954146129,retro_3
1982,45.31876871659398,retro_3
1983,51.787291556940595,retro_3
1984,57.559755393425874,retro_3
1985,59.38291022281406,retro_3
1986,59.025538068093866,retro_3
1987,57.12393308315047,retro_3
1988,54.6871838782563,retro_3
1989,51.6730110342887,retro_3
1990,48.608106217740286,retro_3
1991,45.45697189807795,retro_3
1992,41.76675288533568,retro_3
1993,37.696656260401696,retro_3
1994,33.005208998681326,retro_3
1995,29.08607211905056,retro_3
1996,25.460164533091824,retro_3
1997,22.034782673706026,retro_3
1998,18.956708509166557,retro_3
1999,16.503340421604552,retro_3
2000,15.239578377135485,retro_3
2001,14.463540659382968,retro_3
2002,14.453129801846279,retro_3
2003,14.685956458993363,retro_3
2004,14.907126791505418,retro_3
2005,14.910701177797597,retro_3
2006,14.773940086898008,retro_3
2007,14.490204492057236,retro_3
2008,14.284845308006842,retro_3
2009,14.015242691727988,retro_3
2010,13.938954522374681,retro_3
2011,13.867574076017114,retro_3
2012,13.908209536776228,retro_3
2013,13.84550533389901,retro_3
2014,13.750692188590294,retro_3
2015,13.768257501275153,retro_3
2016,13.816947079024889,retro_3
2017,14.078461517809338,retro_3
2018,14.845908786147836,retro_3
2019,16.311524739074034,retro_3
2020,17.974585838722966,retro_3
2021,20.473471785741527,retro_3
1975,27.482028348107956,retro_4
1976,26.950637217333323,retro_4
1977,26.531133666392094,retro_4
1978,27.36893326230851,retro_4
1979,29.790332368772276,retro_4
1980,32.30544071590978,retro_4
1981,38.69309101424067,retro_4
1982,45.41928648006054,retro_4
1983,51.886354368315956,retro_4
1984,57.649763056027226,retro_4
1985,59.42774017781312,retro_4
1986,59.0159514645122,retro_4
1987,57.06358144009435,retro_4
1988,54.58782362787645,retro_4
1989,51.55303619338132,retro_4
1990,48.48462647936373,retro_4
1991,45.341359429770115,retro_4
1992,41.665301904703135,retro_4
1993,37.61147309163525,retro_4
1994,32.935536215578594,retro_4
1995,29.028518716846655,retro_4
1996,25.41195262858597,retro_4
1997,21.99475047437241,retro_4
1998,18.92513815508854,retro_4
1999,16.481606177795435,retro_4
2000,15.232205399111473,retro_4
2001,14.472533055531207,retro_4
2002,14.477981884092062,retro_4
2003,14.72999015074823,retro_4
2004,14.9660769629876,retro_4
2005,14.976888648478068,retro_4
2006,14.846000701467409,retro_4
2007,14.562803067980898,retro_4
2008,14.359767735557076,retro_4
2009,14.097079491985003,retro_4
2010,14.029709649742317,retro_4
2011,13.976477816951098,retro_4
2012,14.036253063217604,retro_4
2013,14.002851707868407,retro_4
2014,13.941213418575089,retro_4
2015,14.001214462424251,retro_4
2016,14.11595672733372,retro_4
2017,14.47012061600996,retro_4
2018,15.186803187695304,retro_4
2019,16.179796243151227,retro_4
2020,17.38059264859837,retro_4
1975,27.284390789234223,retro_5
1976,26.753574485468825,retro_5
1977,26.335421439260617,retro_5
1978,27.17217865856347,retro_5
1979,29.585940720127606,retro_5
1980,32.09363172589282,retro_5
1981,38.458889119096334,retro_5
1982,45.16252560750682,retro_5
1983,51.6079414343212,retro_5
1984,57.35108924047252,retro_5
1985,59.1277305428252,retro_5
1986,58.720317640588725,retro_5
1987,56.77444837517011,retro_5
1988,54.30490737643915,retro_5
1989,51.27474302121048,retro_5
