SB,retro
30.247233573728636,retro_0
30.012531557820093,retro_1
29.39718364639776,retro_2
28.62071556207669,retro_3
28.208027469690432,retro_4
28.170951731648874,retro_5
27.94395140701432,retro_6
27.849975189092373,retro_7
26.757284282384497,retro_8
27.062086209269875,retro_9
28.297434376527832,retro_10
