year,Fmort,retro
1975,0.030008126401769936,retro_0
1976,0.03005849605072366,retro_0
1977,0.01746689495724842,retro_0
1978,0.024764276031127186,retro_0
1979,0.03767962089369431,retro_0
1980,0.027405416455646894,retro_0
1981,0.02029667745958388,retro_0
1982,0.0217928942095976,retro_0
1983,0.029210984411175398,retro_0
1984,0.025215564818683135,retro_0
1985,0.03847714115976231,retro_0
1986,0.052991649556993335,retro_0
1987,0.04858020329661007,retro_0
1988,0.05422926400046472,retro_0
1989,0.050655852224640606,retro_0
1990,0.047007083675487775,retro_0
1991,0.06017645441679166,retro_0
1992,0.07047080670858205,retro_0
1993,0.1056353043463712,retro_0
1994,0.09831489275544716,retro_0
1995,0.10341703623994938,retro_0
1996,0.1206944669853566,retro_0
1997,0.13946613412273687,retro_0
1998,0.15679346457553694,retro_0
1999,0.11637872013528781,retro_0
2000,0.12707028896891098,retro_0
2001,0.09562369946436984,retro_0
2002,0.08965888078641854,retro_0
2003,0.08857516304145152,retro_0
2004,0.09603765071458273,retro_0
2005,0.08922051001770674,retro_0
2006,0.08870278834215577,retro_0
2007,0.06925606592846628,retro_0
2008,0.07170253302800132,retro_0
2009,0.05477716670212388,retro_0
2010,0.05366927086635569,retro_0
2011,0.04624306776715988,retro_0
2012,0.053330949090574474,retro_0
2013,0.053622043425135664,retro_0
2014,0.045041902496218894,retro_0
2015,0.04638333226859428,retro_0
2016,0.04015604873290853,retro_0
2017,0.04320219652311159,retro_0
2018,0.050366708503675424,retro_0
2019,0.05064300743097561,retro_0
2020,0.05602724264362145,retro_0
2021,0.04771522487102844,retro_0
2022,0.04518030234559831,retro_0
1975,0.02995999854959022,retro_1
1976,0.03001760035259461,retro_1
1977,0.017449672295420077,retro_1
1978,0.024754787711495245,retro_1
1979,0.03769713011141032,retro_1
1980,0.027448024649641117,retro_1
1981,0.02034593350534545,retro_1
1982,0.021852532811740034,retro_1
1983,0.029288397347299235,retro_1
1984,0.02527365508500085,retro_1
1985,0.038555966197381185,retro_1
1986,0.053103254705512984,retro_1
1987,0.048672886946102285,retro_1
1988,0.0543557530310041,retro_1
1989,0.05079472378651505,retro_1
1990,0.0471522060100577,retro_1
1991,0.060388118787297766,retro_1
1992,0.07073954075222978,retro_1
1993,0.10607610786507062,retro_1
1994,0.09879340076160534,retro_1
1995,0.10398731211895068,retro_1
1996,0.12145390456786742,retro_1
1997,0.14048007355763323,retro_1
1998,0.15812347931249446,retro_1
1999,0.11754277447782112,retro_1
2000,0.1284443501518575,retro_1
2001,0.0966921823661027,retro_1
2002,0.0906379108274866,retro_1
2003,0.08949576568094628,retro_1
2004,0.09701421114170185,retro_1
2005,0.09008222200944146,retro_1
2006,0.0894937304715604,retro_1
2007,0.06983023532440008,retro_1
2008,0.07225506922575133,retro_1
2009,0.05514770071856116,retro_1
2010,0.053993303942932155,retro_1
2011,0.04644774679130838,retro_1
2012,0.05348751227315664,retro_1
2013,0.05368188101009572,retro_1
2014,0.044975775090513405,retro_1
2015,0.04618346808765937,retro_1
2016,0.03986366350156129,retro_1
2017,0.04265926145626336,retro_1
2018,0.0493064557840977,retro_1
2019,0.0489744421950151,retro_1
2020,0.05329038033129646,retro_1
2021,0.04495097426964672,retro_1
1975,0.030007689782740758,retro_2
1976,0.03007881748051633,retro_2
1977,0.01749411218756749,retro_2
1978,0.02483215128734102,retro_2
1979,0.037839931805461316,retro_2
1980,0.027570588916355644,retro_2
1981,0.020447035422356413,retro_2
1982,0.021966251640868083,retro_2
1983,0.029441343101734158,retro_2
1984,0.02540398290880214,retro_2
1985,0.03875204219430066,retro_2
1986,0.05337779262559105,retro_2
1987,0.04893014503560419,retro_2
1988,0.05465994465628326,retro_2
1989,0.05109754356625182,retro_2
1990,0.0474499923145758,retro_2
1991,0.060792863156228005,retro_2
1992,0.07124535058035003,retro_2
1993,0.10690167935650104,retro_2
1994,0.09965855960443916,retro_2
1995,0.10500450004048467,retro_2
1996,0.12278268385179796,retro_2
1997,0.14221753510889415,retro_2
1998,0.16035205087995727,retro_2
1999,0.11940089999022324,retro_2
2000,0.13055826135721943,retro_2
2001,0.09828591530655817,retro_2
2002,0.09207214145982345,retro_2
2003,0.09083990668766477,retro_2
2004,0.09844116560174415,retro_2
2005,0.09134454570879906,retro_2
2006,0.09070800108055747,retro_2
2007,0.07074544390031608,retro_2
2008,0.07316507776388165,retro_2
2009,0.05580526275289009,retro_2
2010,0.05459274192743637,retro_2
2011,0.04688485742179395,retro_2
2012,0.05392118779317996,retro_2
2013,0.05400561237523285,retro_2
2014,0.045107393685245134,retro_2
2015,0.04614094860882179,retro_2
2016,0.039668645781026315,retro_2
2017,0.0421589160273173,retro_2
2018,0.04821093450955488,retro_2
2019,0.047341584857379784,retro_2
2020,0.05158423908932362,retro_2
1975,0.029867771074253903,retro_3
1976,0.029961560552156083,retro_3
1977,0.01744256143026489,retro_3
1978,0.02478742183501335,retro_3
1979,0.037821299592884015,retro_3
1980,0.027595545516053862,retro_3
1981,0.02049134850335336,retro_3
1982,0.02203274417095572,retro_3
1983,0.02954315275327752,retro_3
1984,0.02549609071023486,retro_3
1985,0.038894258869255585,retro_3
1986,0.05358248092851664,retro_3
1987,0.04912424860672102,retro_3
1988,0.054898974393987957,retro_3
1989,0.05134388300170013,retro_3
1990,0.04769779932990069,retro_3
1991,0.06113353061559718,retro_3
1992,0.07166943701454634,retro_3
1993,0.10758232714750834,retro_3
1994,0.10036834305112413,retro_3
1995,0.10581965127223311,retro_3
1996,0.1238419414065316,retro_3
1997,0.1435918302048,retro_3
1998,0.16208797588764315,retro_3
1999,0.12078969766307267,retro_3
2000,0.13208121623137872,retro_3
2001,0.09937438858177419,retro_3
2002,0.09300785860229882,retro_3
2003,0.09170438083175632,retro_3
2004,0.09938385850516167,retro_3
2005,0.09217670134374516,retro_3
2006,0.09151400442884346,retro_3
2007,0.07133080554682762,retro_3
2008,0.0737547346829477,retro_3
2009,0.056206797925817696,retro_3
2010,0.05494736208890446,retro_3
2011,0.04711023572306469,retro_3
2012,0.05412223147282307,retro_3
2013,0.05409455096816695,retro_3
2014,0.04503420796888731,retro_3
2015,0.045893174403512906,retro_3
2016,0.03930197319215217,retro_3
2017,0.04154890654648071,retro_3
2018,0.047205519196786665,retro_3
2019,0.046432782990859935,retro_3
1975,0.03027220210569361,retro_4
1976,0.030371507530698158,retro_4
1977,0.017681426968885288,retro_4
1978,0.025124798486786327,retro_4
1979,0.03833331981483199,retro_4
1980,0.027964297124079725,retro_4
1981,0.020754580556968896,retro_4
1982,0.02230003217258692,retro_4
1983,0.02988124527793255,retro_4
1984,0.02577451996160445,retro_4
1985,0.03930702890316686,retro_4
1986,0.05415133285332005,retro_4
1987,0.04965200805827624,retro_4
1988,0.05550588282511954,retro_4
1989,0.05193199033809032,retro_4
1990,0.04826476217170774,retro_4
1991,0.06189546027729107,retro_4
1992,0.072621757048821,retro_4
1993,0.10915547057958756,retro_4
1994,0.10202362235104623,retro_4
1995,0.10777815381524057,retro_4
1996,0.1263690719482023,retro_4
1997,0.14683820331803604,retro_4
1998,0.166182178368654,retro_4
1999,0.12428249146014876,retro_4
2000,0.13614321489669687,retro_4
2001,0.10257555552586171,retro_4
2002,0.09602304231046603,retro_4
2003,0.09463655846076816,retro_4
2004,0.10251378677345675,retro_4
2005,0.09508329392845023,retro_4
2006,0.09442737009044312,retro_4
2007,0.07363457180852713,retro_4
2008,0.0761698495677441,retro_4
2009,0.05804986453753201,retro_4
2010,0.0567269156047718,retro_4
2011,0.0485619159744599,retro_4
2012,0.05566601522122082,retro_4
2013,0.05549429401900562,retro_4
2014,0.04603494605456023,retro_4
2015,0.04670817948761166,retro_4
2016,0.03981853376115844,retro_4
2017,0.04156657974113757,retro_4
2018,0.04604130816994664,retro_4
1975,0.030658649535762274,retro_5
1976,0.030755423354811882,retro_5
1977,0.01789997240453742,retro_5
1978,0.025425515573187483,retro_5
1979,0.038776900602472845,retro_5
1980,0.02827476114222619,retro_5
1981,0.02096956247677716,retro_5
1982,0.022511829822268133,retro_5
1983,0.03014273216694538,retro_5
1984,0.02598566766063358,retro_5
1985,0.03961662388120419,retro_5
1986,0.05457558632273136,retro_5
1987,0.05004243669918747,retro_5
1988,0.05595310974372393,retro_5
1989,0.05236353866642049,retro_5
1990,0.048679745623716096,retro_5
1991,0.06245481508827834,retro_5
1992,0.07332498873970464,retro_5
1993,0.11032929555177895,retro_5
1994,0.1032699137445624,retro_5
1995,0.10926807747127443,retro_5
1996,0.1283000210914983,retro_5
1997,0.14932436579519154,retro_5
1998,0.16931181203372944,retro_5
1999,0.12692995994714013,retro_5
2000,0.13920759475694194,retro_5
2001,0.10496660402704502,retro_5
2002,0.09825845833980489,retro_5
2003,0.09680283203285933,retro_5
2004,0.10484741191616488,retro_5
2005,0.09727074407750512,retro_5
2006,0.09664729003177985,retro_5
2007,0.07539827334131098,retro_5
2008,0.07804853773587231,retro_5
2009,0.05947421219041512,retro_5
2010,0.05811799496354704,retro_5
2011,0.049686148723987154,retro_5
2012,0.056852262756118994,retro_5
2013,0.05652426628618237,retro_5
2014,0.046706250561085065,retro_5
2015,0.047191505678369314,retro_5
2016,0.04007036927167175,retro_5
2017,0.04121505199467971,retro_5
1975,0.03063529640653843,retro_6
1976,0.03074910371391287,retro_6
1977,0.0179076561460036,retro_6
1978,0.025453908507250617,retro_6
1979,0.0388484829736072,retro_6
1980,0.028346505853618864,retro_6
1981,0.02103560297148975,retro_6
1982,0.022593376904597246,retro_6
1983,0.030260514756784266,retro_6
1984,0.02609248344422081,retro_6
1985,0.03978313632254198,retro_6
1986,0.05481158445957333,retro_6
1987,0.05027034858735121,retro_6
1988,0.056221317834388766,retro_6
1989,0.05263081063266573,retro_6
1990,0.048943953718674826,retro_6
1991,0.062813901899243,retro_6
1992,0.07377766104869882,retro_6
1993,0.11107398969268352,retro_6
1994,0.10405230875941704,retro_6
1995,0.11018172462612157,retro_6
1996,0.1295013403150021,retro_6
1997,0.15089700216623406,retro_6
1998,0.17132587067221022,retro_6
1999,0.12850799812090677,retro_6
2000,0.14094628310552648,retro_6
2001,0.10616043507089935,retro_6
2002,0.09924862657830949,retro_6
2003,0.09768354516701819,retro_6
2004,0.10579202353960339,retro_6
2005,0.0980731831779431,retro_6
2006,0.09740169775632758,retro_6
2007,0.07586699910537899,retro_6
2008,0.07849001168188792,retro_6
2009,0.05969090341552087,retro_6
2010,0.05823472669043316,retro_6
2011,0.04960731229283841,retro_6
2012,0.05650699811676197,retro_6
2013,0.05579858334409867,retro_6
2014,0.04572896999347596,retro_6
2015,0.04580411686648583,retro_6
2016,0.03863498381632543,retro_6
1975,0.029498500111216328,retro_7
1976,0.029678512810679698,retro_7
1977,0.01735664915568905,retro_7
1978,0.024805028790023373,retro_7
1979,0.038210048253441146,retro_7
1980,0.027824897706608055,retro_7
1981,0.020152503721771017,retro_7
1982,0.02139969766223299,retro_7
1983,0.02927291704286659,retro_7
1984,0.025332260798338932,retro_7
1985,0.03608118658125293,retro_7
1986,0.05068658752945561,retro_7
1987,0.047341037573523495,retro_7
1988,0.053808762095727485,retro_7
1989,0.050918240797115384,retro_7
1990,0.04766282121364007,retro_7
1991,0.061426628189324414,retro_7
1992,0.07234262852508548,retro_7
1993,0.10915831626667746,retro_7
1994,0.10254441051346799,retro_7
1995,0.11195043606773655,retro_7
1996,0.1317795400716825,retro_7
1997,0.15372001234529242,retro_7
1998,0.17454151167915985,retro_7
1999,0.1308209077696455,retro_7
2000,0.14337594063667677,retro_7
2001,0.10810682529265885,retro_7
2002,0.10132763890392743,retro_7
2003,0.1000162489392288,retro_7
2004,0.10848506317030153,retro_7
2005,0.10052471716244886,retro_7
2006,0.0996950667924819,retro_7
2007,0.07747945067822298,retro_7
2008,0.08000010804793943,retro_7
2009,0.060624631029593166,retro_7
2010,0.05887939729623497,retro_7
2011,0.04990816634187442,retro_7
2012,0.05666686881890222,retro_7
2013,0.05573458104406705,retro_7
2014,0.04546709886566506,retro_7
2015,0.04539147013355266,retro_7
1975,0.02953079909909976,retro_8
1976,0.029704804187814512,retro_8
1977,0.017367998003655048,retro_8
1978,0.024814545510223374,retro_8
1979,0.03821298724293081,retro_8
1980,0.02781809989058447,retro_8
1981,0.020141193069640868,retro_8
1982,0.02138293406110415,retro_8
1983,0.029245314655563504,retro_8
1984,0.02530774222593272,retro_8
1985,0.03605064208178442,retro_8
1986,0.05064152409766674,retro_8
1987,0.04729876749200351,retro_8
1988,0.05375837509485638,retro_8
1989,0.050870312636894725,retro_8
1990,0.04762041171111824,retro_8
1991,0.061379453633555195,retro_8
1992,0.07230121360259169,retro_8
1993,0.10912376857660586,retro_8
1994,0.10253961496890167,retro_8
1995,0.11201182879634655,retro_8
1996,0.13198725060410738,retro_8
1997,0.1541712232877096,retro_8
1998,0.17536200230085877,retro_8
1999,0.13146640754243621,retro_8
2000,0.1441341292920807,retro_8
2001,0.10851804390741668,retro_8
2002,0.10157626447476902,retro_8
2003,0.10013917842288057,retro_8
2004,0.10855773239602334,retro_8
2005,0.10041497177033572,retro_8
2006,0.09942972833386127,retro_8
2007,0.07706682883993554,retro_8
2008,0.07943027271995386,retro_8
2009,0.0600130144360701,retro_8
2010,0.05808785985061118,retro_8
2011,0.04897378006223966,retro_8
2012,0.055201533866763866,retro_8
2013,0.053777897875557125,retro_8
2014,0.043499663854608524,retro_8
1975,0.029822922176050776,retro_9
1976,0.030014922130800852,retro_9
1977,0.01755399319094547,retro_9
1978,0.02507730280144461,retro_9
1979,0.038603337278930346,retro_9
1980,0.0280856933020899,retro_9
1981,0.020326894751167775,retro_9
1982,0.021579957946387493,retro_9
1983,0.02951161719520343,retro_9
1984,0.02555299305434392,retro_9
1985,0.03645303240675948,retro_9
1986,0.05120099319303383,retro_9
1987,0.04784697191060892,retro_9
1988,0.05437028288185189,retro_9
1989,0.05145560251217477,retro_9
1990,0.04818655959109943,retro_9
1991,0.062131835391417305,retro_9
1992,0.0732517784600392,retro_9
1993,0.1107061879068945,retro_9
1994,0.10419286588947707,retro_9
1995,0.11402990792733826,retro_9
1996,0.1346382722345298,retro_9
1997,0.15764643215428645,retro_9
1998,0.17985141754718137,retro_9
1999,0.13509910209254541,retro_9
2000,0.1482648958199338,retro_9
2001,0.11152461771219876,retro_9
2002,0.10425907357956,retro_9
2003,0.1026502562491832,retro_9
2004,0.11120923231636878,retro_9
2005,0.10281505953907447,retro_9
2006,0.10185890803483273,retro_9
2007,0.07893495979168974,retro_9
2008,0.08145954447890587,retro_9
2009,0.06158733799969377,retro_9
2010,0.05968822887343737,retro_9
2011,0.050361686395443396,retro_9
2012,0.05679087144130785,retro_9
2013,0.05517088876353329,retro_9
1975,0.029952191400689228,retro_10
1976,0.030151980258853867,retro_10
1977,0.017633517866403898,retro_10
1978,0.025179540120916333,retro_10
1979,0.03872971063759254,retro_10
1980,0.028150262802052333,retro_10
1981,0.020363755143994886,retro_10
1982,0.021621207795028467,retro_10
1983,0.02956747062578742,retro_10
1984,0.025622237840752835,retro_10
1985,0.036623300393934945,retro_10
1986,0.051430762249962673,retro_10
1987,0.048084129293089424,retro_10
1988,0.05461362042893024,retro_10
1989,0.05167665622526738,retro_10
1990,0.04839748974024559,retro_10
1991,0.062399313783623865,retro_10
1992,0.07358929430065897,retro_10
1993,0.11126565334937315,retro_10
1994,0.1047490156398123,retro_10
1995,0.11472126164829334,retro_10
1996,0.13561673955732437,retro_10
1997,0.15904099358866894,retro_10
1998,0.18182429121452806,retro_10
1999,0.1365076722751611,retro_10
2000,0.149752716475855,retro_10
2001,0.11228400863106279,retro_10
2002,0.10470562780607275,retro_10
2003,0.10286834329238088,retro_10
2004,0.11131198467740304,retro_10
2005,0.10267689946261155,retro_10
2006,0.10151549974160218,retro_10
2007,0.07838293487256788,retro_10
2008,0.08071940151292148,retro_10
2009,0.06085927422178849,retro_10
2010,0.05888969427600274,retro_10
2011,0.04968205171018855,retro_10
2012,0.055982828860415355,retro_10
