Parameter,Estimate,se
fsh_logq,-17.990703910604054,0.03371292789102546
fsh_logq.1,-17.436344798994664,0.02219448691940673
srv_logq,-16.982868022325324,0.016280725563845893
mr_logq,-0.0886623959853891,0.009552933176907646
log_rbar,13.047708246634294,0.11541585824685113
log_rinit,13.60190983631105,0.17059360482866942
log_Fbar,-3.123067664129597,0.3267579098239924
log_spr_Fxx,-2.2559974695536584,0.25811466566169194
log_spr_Fxx.1,-2.435045937745563,0.24933737916567178
log_spr_Fxx.2,-2.784077067947804,0.24745834061751057
log_spr_Fxx.3,-3.1440006204819495,0.26504684966025266
log_spr_Fxx.4,-3.5462553417057205,0.30974679689154183
pred_rec,994714.5997127111,721932.065812908
pred_rec.1,1049036.9376672285,787348.822299903
pred_rec.2,1104275.2720893733,860243.6543431433
pred_rec.3,14800679.765359439,3309852.284618135
pred_rec.4,1293642.2733186968,1124253.7520304848
pred_rec.5,1419359.276489128,1337749.4304924107
pred_rec.6,8187712.34767588,2935813.0975407073
pred_rec.7,1206322.3325705933,1004856.7009575624
pred_rec.8,1061162.6649104601,779473.5802716367
pred_rec.9,975792.087946483,648718.5262113379
pred_rec.10,956122.0082768528,596669.8735905834
pred_rec.11,972808.5336938762,579415.9196998759
pred_rec.12,924687.1480895597,517516.9814489603
pred_rec.13,734315.8314974371,384699.75297215744
pred_rec.14,559910.32913260255,277565.7834931634
pred_rec.15,509283.10371044907,242904.32589036197
pred_rec.16,586561.95532683,268451.3147044541
pred_rec.17,700607.5118425225,291892.05759377225
pred_rec.18,606595.911973951,251510.40751752316
pred_rec.19,490525.6937995378,208798.77616669427
pred_rec.20,625397.6418437698,242984.9830889034
pred_rec.21,996532.5918484437,303971.97887192
pred_rec.22,931865.2873048735,349528.79722397524
pred_rec.23,2105897.7531342558,410471.32961190527
pred_rec.24,1280600.6966895137,422649.40674940916
pred_rec.25,1416080.152185078,394381.4835437936
pred_rec.26,1127320.8277407717,349843.67421584536
pred_rec.27,725002.6295706291,280565.02608638315
pred_rec.28,659060.6641090153,236897.1556658144
pred_rec.29,649047.5842913049,223993.0244290825
pred_rec.30,708689.142053956,212718.5467271831
pred_rec.31,609399.5179840269,197669.3290308017
pred_rec.32,529091.8318134935,174566.29721767982
pred_rec.33,430400.77091244544,169568.8970927089
pred_rec.34,1303056.8979374683,204272.0370249229
pred_rec.35,630346.7993116896,163499.35444418673
pred_rec.36,245561.64353283486,96387.10607560078
pred_rec.37,369424.3118465808,113943.46459279608
pred_rec.38,501148.6297778526,144900.8342663847
pred_rec.39,669657.487812471,192135.9626532369
pred_rec.40,1746337.398192762,268478.11517576413
pred_rec.41,1126820.322626754,321969.92283888423
pred_rec.42,1668403.0484755374,403142.9220728786
pred_rec.43,4176124.205276731,451860.52183809195
pred_rec.44,533773.3793383196,274312.8384987151
pred_rec.45,917753.5435876579,465805.1678876041
pred_rec.46,1170410.9774642664,774141.292470113
