Parameter,Estimate,se
log_M,-2.8236990726368427,0.04511306753525067
log_srv_slx_pars,0.7132869593005366,0.08212570912418621
log_srv_slx_pars.1,0.2520589303761631,0.1413659501581592
log_srv_slx_pars.2,0.432832405931618,0.0663274764470137
log_srv_slx_pars.3,0.8371208725551272,0.15317449765361674
fsh_logq,-17.369692344431762,0.03948067473999925
fsh_logq.1,-17.179700105670072,0.02817903973878412
fsh_logq.2,-17.069251541983245,0.03966765399847924
srv_logq,-16.68058183296619,0.028132178250210756
mr_logq,-0.02279237937815371,0.009848065332049889
log_rbar,13.188932524198139,0.10149198922648198
log_rinit,12.643998232934061,0.16005054875024818
log_sigma_r,-0.5719249693474455,0.09078069331448156
log_Fbar,-2.678440106440016,0.3238070950158079
log_spr_Fxx,-2.680453584139967,0.2626521328430467
log_spr_Fxx.1,-2.860909333655784,0.25396445033933013
log_spr_Fxx.2,-3.212669224630248,0.2520609732030723
log_spr_Fxx.3,-3.5751544999329505,0.2693798447553988
log_spr_Fxx.4,-3.979733507903755,0.3135450273574219
pred_rec,1144343.8351591637,948005.3989783452
pred_rec.1,1158013.4660724555,988568.5038542749
pred_rec.2,1109239.810444794,947500.1133501291
pred_rec.3,912570.8529895408,668911.8663788334
pred_rec.4,7988585.220856261,1783616.9140939536
pred_rec.5,738784.376093764,466974.7929017259
pred_rec.6,706460.4071832305,424767.19593302533
pred_rec.7,704429.6711102182,405945.40540008375
pred_rec.8,678815.9754171154,368194.997393955
pred_rec.9,642353.8030321898,330392.35791908915
pred_rec.10,578058.0511336089,282063.35706778197
pred_rec.11,508528.0087807958,234937.28565596772
pred_rec.12,452717.3538409634,198816.21700132973
pred_rec.13,395863.22258042643,166028.67874490668
pred_rec.14,350434.18068484246,142052.35335880867
pred_rec.15,337260.5704980595,133738.64066527333
pred_rec.16,362741.4864966165,140297.9235014596
pred_rec.17,397291.2223269952,147827.69173044473
pred_rec.18,371382.90477248636,135757.29860351534
pred_rec.19,340419.0497472222,122915.73626362525
pred_rec.20,386255.8268028967,130892.53457242085
pred_rec.21,464248.04062693677,165201.15776051657
pred_rec.22,811802.1862035142,239102.7974766077
pred_rec.23,1118945.3281566852,307732.7173375642
pred_rec.24,940059.0426372392,320114.92535789055
pred_rec.25,915993.7360883178,286240.5760874293
pred_rec.26,684557.9936727046,238242.914388453
pred_rec.27,550617.8404372311,179010.70403984687
pred_rec.28,348438.38035792566,122843.98338799026
pred_rec.29,351258.3492742201,116164.34737245846
pred_rec.30,428312.39942255197,118884.52014515383
pred_rec.31,305727.8302273965,96357.96602203205
pred_rec.32,248473.7800626064,79062.46821644403
pred_rec.33,261202.20524839283,88257.80606396018
pred_rec.34,622585.9613815189,129103.11586737933
pred_rec.35,422382.86657519784,112134.3610497504
pred_rec.36,200611.66061224733,66316.23800809683
pred_rec.37,215272.7430585598,64825.66980814066
pred_rec.38,265191.37742291397,80981.12086124485
pred_rec.39,472662.7435595865,135397.99766969512
pred_rec.40,1103754.0422974485,223509.69157665787
pred_rec.41,947723.7565381569,300689.1285483852
pred_rec.42,1273178.5550800208,428130.4988332214
pred_rec.43,3913605.9455596986,656837.0426887756
pred_rec.44,1379248.7516200882,771173.0978553221
pred_rec.45,1494454.746072549,856256.8790143853
pred_rec.46,1476459.7212926985,975701.3332184464
pred_rec.47,750161.0787748437,455624.7602904251
