year,Fxx,ABC,discarded
1975,0.35,7136696.367997873,177090.63259159154
1975,0.4,6012911.527871104,148822.2801703769
1975,0.5,4290965.8482644595,105792.80121147592
1975,0.6,3019370.7404334196,74232.73771604439
1975,0.7,2032547.9182056822,49814.114134466116
1976,0.35,7192804.27421286,184604.8427429561
1976,0.4,6060081.380489998,155130.49549389535
1976,0.5,4324517.000599268,110270.05557184643
1976,0.6,3042923.012899089,77370.72346871877
1976,0.7,2048373.6355413285,51917.996075594834
1977,0.35,7275725.360172185,186225.89872023725
1977,0.4,6129868.382786961,156520.25307489518
1977,0.5,4374235.62378488,111287.2482684087
1977,0.6,3077865.1745708697,78099.2849968655
1977,0.7,2071873.4946054695,52414.500757064794
1978,0.35,7394416.847727413,178636.08403889425
1978,0.4,6229966.416147927,150168.8399297828
1978,0.5,4445770.90446808,106801.08909825979
1978,0.6,3128253.562323633,74966.16356506458
1978,0.7,2105820.0821029874,50319.61121713925
1979,0.35,7443371.394196965,169322.6713516928
1979,0.4,6271375.441134832,142345.23411936933
1979,0.5,4475496.7473440645,101243.0167998489
1979,0.6,3149259.847364208,71067.99496132915
1979,0.7,2120006.9873437183,47704.69264601108
1980,0.35,7396004.523240198,165285.17070357077
1980,0.4,6231629.098990111,138930.19744984029
1980,0.5,4447307.081344956,98791.90617624411
1980,0.6,3129513.1432212065,69336.20724632857
1980,0.7,2106760.1507383683,46536.469329111256
1981,0.35,7376681.602232428,180717.556025258
1981,0.4,6215433.446490342,151808.86975732597
1981,0.5,4435841.048426861,107850.69010524318
1981,0.6,3121492.102329226,75643.82474134449
1981,0.7,2101385.063676092,50744.19740762255
1982,0.35,7521727.328736714,261509.82870850028
1982,0.4,6336880.870452864,219475.9193522907
1982,0.5,4521699.157498514,155708.27577790307
1982,0.6,3181496.321745001,109100.08606125313
1982,0.7,2141567.54231206,73131.0566912197
1983,0.35,8047464.429501722,349628.9759323406
1983,0.4,6778221.370118912,293616.0619041393
