year,index,Fmort,pred_rec,biom,expl_biom,expl_abd,spawn_biom
1975,0,0.030986084055899542,0.9684843052803634,73.55718728423132,56.86841520611758,7.513301961816627,34.57491617179589
1976,1,0.031104877120796758,1.0547135394314442,71.8580603484645,55.93165769473695,7.3987715234336715,33.90945291918357
1977,2,0.018122650409384457,1.116375472297058,70.7417141357074,55.486038731237635,7.345547564634526,33.34064005043545
1978,3,0.025794664374781704,1.1634911059859987,69.81186158900142,54.79131857278185,7.240789127766079,33.00049925937026
1979,4,0.03978377453168732,1.1109030207061372,68.25616532276239,53.41622666563436,7.049896972133043,32.34935012234884
1980,5,0.029616131350432798,17.953672505899487,110.69031715487654,52.16035841627413,6.883853218218858,31.604200363943804
1981,6,0.023272895559453104,0.9571336798955086,113.13445643820593,51.47463429674671,6.830490570858344,31.97562619052585
1982,7,0.027396145330918893,0.9361381801121619,114.35341251196593,53.39040266334083,7.388307918753412,32.91471999729058
1983,8,0.037927230825081294,0.9089290797754972,113.91726823073184,64.75335919697476,9.8062802984072,37.56368400339034
1984,9,0.03184196810488232,0.9088658216495168,112.30790027759109,74.61327574328942,11.375397823203983,41.74115995008319
1985,10,0.0464421312957534,0.8846625636736761,109.16014048300906,82.71170876762784,12.593848475345691,46.50042879620328
1986,11,0.05863219344000385,0.8350162349775364,104.06728404380718,89.44206304399738,13.515644795934682,48.93628050195276
1987,12,0.0553426777675541,0.7398566068172002,98.06544153163219,85.95787779074692,12.535325059411626,48.447313692220924
1988,13,0.06090695133903462,0.6090281652564733,91.5082352856605,80.40505243453876,11.337473930376193,46.41790463399787
1989,14,0.05630877517925591,0.5029399398762052,84.8222677150777,74.87265410186049,10.265699968901622,43.83946333111411
1990,15,0.05288080814349614,0.4287455911294694,78.42379763010459,69.7046299955311,9.336384743192733,40.9790195100679
1991,16,0.06747388607535355,0.3901412246149437,71.78439517662842,64.12900478319479,8.421491663305375,38.17243783855558
1992,17,0.07975859861136603,0.37678083803012036,64.82673940163073,58.05000967098244,7.495657061750052,34.77223770522587
1993,18,0.1210838362554912,0.400573650153711,57.13740438785892,50.82260019683494,6.471129727124412,31.170474330680776
1994,19,0.11521621728779212,0.5132172609091213,50.18470045811885,43.981828963254,5.53701271716471,26.856823660044146
1995,20,0.1285562830338127,0.6751907077591878,44.563140462698904,37.69252007821454,4.700550902889995,23.182640028638925
1996,21,0.15412573547133826,0.7930644605795749,39.71169276950047,31.74628660679066,3.938997951219728,19.780615724118842
1997,22,0.18231075923411277,1.1305897582849946,36.21413775952841,26.259631835495988,3.2643097638922494,16.609465615248737
1998,23,0.2129779847257258,1.5098249884326123,34.35987886838092,21.54020512532992,2.715410858599485,13.841059616854809
1999,24,0.1659944701130422,1.0356522420301244,32.80304026753586,18.66920106565144,2.4224622521439287,11.72596338946376
2000,25,0.18891455148987055,0.6818367436285615,31.080109582659436,16.92077662293632,2.2879532391056574,10.693035581419872
2001,26,0.14832465077703885,0.7736377371715685,30.135695270373358,16.564019357854416,2.3561169017955437,10.118117053900077
2002,27,0.14051226218944007,1.1431651497894746,30.524152166960537,17.456480517278717,2.6033822816311805,10.113415050480912
2003,28,0.13809077623089994,0.6611285637385024,29.75898613301565,18.271734329348774,2.7829209192709885,10.21118496521664
2004,29,0.15260584103927896,0.5929612606727336,28.629338733029503,17.96398572684558,2.730735562992267,10.201699086170274
2005,30,0.14519685172970143,0.6615098457412115,27.67137798977835,17.358932140782567,2.627642488603096,10.04137172954175
2006,31,0.14316920941497102,0.6069930352495614,26.662467186306742,17.289274785022545,2.6297819335570005,9.840606836435498
2007,32,0.11003676496501139,0.5652317275312375,25.843659127161875,17.416645366685454,2.6429147296738975,9.65119976365949
2008,33,0.11292515775470599,0.6067905867180959,25.276063273332003,17.03312079825201,2.554661945389401,9.586499136850803
2009,34,0.08396887120118506,0.6327064527889497,25.028876041388006,16.825232134873048,2.4992756853876403,9.446797792678524
2010,35,0.08011843289115116,0.46120288741408577,24.5318223127056,16.770529888220043,2.4720929597615537,9.442111097359852
2011,36,0.06710167444211979,0.4763317240505775,24.164541162801367,16.742332606397323,2.4484122116108598,9.447150068724346
2012,37,0.07618795666988733,0.603528479159218,24.08979111631163,16.66487403602742,2.4231009371083556,9.490967653734653
2013,38,0.07489748430850815,0.9250762676736078,24.824766968548733,16.600414984048424,2.4052631857779225,9.431378366000281
2014,39,0.061447327684348664,1.3021723573057193,26.754832170349612,16.4960335855584,2.373425272456845,9.395062205055362
2015,40,0.061804705192115256,0.8845182471979206,27.816221466922098,16.277341024044794,2.323414564417149,9.48732366263842
2016,41,0.05084694729434289,5.492823927834146,40.966538036431054,16.378908310838785,2.33866583695684,9.76266537587255
2017,42,0.053085823769818935,1.1560608709609776,43.864726849446384,17.146102068741556,2.484350264717594,10.540551761167961
2018,43,0.05901173402275164,0.9778743495284515,45.8827090990376,18.712307212192012,2.7788148850046306,11.530650705782834
2019,44,0.05666326515449588,0.8797613327983598,47.213216043505895,21.052587781632436,3.2150244696865107,13.609717717890325
2020,NA,NA,NA,48.513400945085245,27.79281316130489,4.485404115165197,15.679117672952804
