year,Fxx,ABC,discarded
1975,0.35,7094137.940474781,175945.6338918978
1975,0.4,5976990.616817797,147858.98609294248
1975,0.5,4265216.940688836,105105.74779992162
1975,0.6,3001134.7912314474,73748.03683930443
1975,0.7,2020143.2672254331,49485.843164233076
1976,0.35,7148534.138068171,183143.78038557596
1976,0.4,6022721.826678796,153901.97230689655
1976,0.5,4297744.87452154,109394.82443815676
1976,0.6,3023968.368316357,76754.10960763373
1976,0.7,2035485.3327066752,51501.202739814966
1977,0.35,7228466.049522714,184620.92487563542
1977,0.4,6089993.872527075,155169.84804725953
1977,0.5,4345672.050956696,110324.36212537427
1977,0.6,3057650.9931562156,77420.63926520216
1977,0.7,2058137.0804631817,51955.79532336889
1978,0.35,7344526.276716823,177344.43997866617
1978,0.4,6187871.671406064,149080.4728650147
1978,0.5,4415618.639074662,106023.1553797323
1978,0.6,3106918.351589201,74416.6803469439
1978,0.7,2091326.2952151594,49947.33094482365
1979,0.35,7392460.431215694,168566.48016309837
1979,0.4,6228413.101945075,141706.29071960106
1979,0.5,4444716.571881914,100784.0194215438
1979,0.6,3127477.9252601825,70742.09599053317
1979,0.7,2105209.5048697256,47482.42472000844
1980,0.35,7346420.082366727,165014.8327774892
1980,0.4,6189775.143332203,138699.8570236076
1980,0.5,4417308.204243581,98623.71718150505
1980,0.6,3108276.416031264,69214.56738727991
1980,0.7,2092327.7487829549,46451.409796426895
1981,0.35,7329993.468885826,180644.0722887496
1981,0.4,6176012.731350482,151745.00532357814
1981,0.5,4407571.146013529,107801.86012886163
1981,0.6,3101468.2963613817,75606.32824847648
1981,0.7,2087767.4099582455,50715.66112975206
1982,0.35,7477791.991366183,260941.45599900838
1982,0.4,6299780.212818007,218997.94947814604
1982,0.5,4495084.693536242,155366.47666026448
1982,0.6,3162636.046388033,108857.08657592992
1982,0.7,2128731.0720794983,72963.90667419786
1983,0.35,8004063.175778777,348315.0034387816
1983,0.4,6741580.6519161435,292510.3366261134
1983,0.5,4808639.480472528,207713.72673678782
1983,0.6,3382385.881437667,145632.17120959022
1983,0.7,2276198.3606101046,97663.44324340949
1984,0.35,8647447.17051204,348696.11123493843
1984,0.4,7283130.428847078,293073.01717347006
1984,0.5,5194528.765969649,208373.11866228384
1984,0.6,3653617.2572372183,146226.80869567397
1984,0.7,2458619.338737375,98130.38252377219
1985,0.35,9240940.544889193,302776.0717838051
1985,0.4,7783616.5468966225,254617.24577820362
1985,0.5,5552160.51476653,181180.88168608354
1985,0.6,3905500.966035581,127220.93709082069
1985,0.7,2628293.3154187757,85415.30680366525
1986,0.35,9478918.226196397,248890.22588940937
1986,0.4,7985194.355585524,209339.13626333795
1986,0.5,5697164.4755425025,149001.5229065741
1986,0.6,4008120.9687840184,104645.71876230031
1986,0.7,2697674.295898289,70269.00242221194
1987,0.35,9465956.27052267,200412.85502422028
1987,0.4,7975173.088082734,168590.3732876948
1987,0.5,5690981.68145075,120024.80995005234
1987,0.6,4004265.7598961084,84308.88687683643
1987,0.7,2695334.8598948326,56620.13283401959
1988,0.35,9345728.35057461,156313.07822097864
1988,0.4,7875034.63377967,131465.0486458194
1988,0.5,5620771.20557341,93564.1444988466
1988,0.6,3955504.130770341,65706.85605572899
1988,0.7,2662843.5171538536,44119.495298455775
1989,0.35,8834505.909045134,140788.17011839215
1989,0.4,7444369.113556999,118413.70092514486
1989,0.5,5313501.762066135,84281.59379444759
1989,0.6,3739328.680188361,59191.20278502704
1989,0.7,2517344.7950900164,39746.138674665235
1990,0.35,8347943.046286559,125112.72243088143
1990,0.4,7034505.705721256,105237.30868877513
1990,0.5,5021104.71909428,74911.69063042926
1990,0.6,3533632.2184394486,52615.022924819394
