year,Fmort,retro
1975,0.02039778616516257,retro_0
1976,0.01992806747996511,retro_0
1977,0.01132978956975949,retro_0
1978,0.01576604196703698,retro_0
1979,0.02371820821911076,retro_0
1980,0.017301040170156448,retro_0
1981,0.01328691124731978,retro_0
1982,0.014980832239321309,retro_0
1983,0.021163184196856897,retro_0
1984,0.018979589536104,retro_0
1985,0.02921782617507478,retro_0
1986,0.04058747616938071,retro_0
1987,0.03876685420104681,retro_0
1988,0.04274850765614288,retro_0
1989,0.0405846007680107,retro_0
1990,0.03810479764772077,retro_0
1991,0.04858161126419054,retro_0
1992,0.056986330880901756,retro_0
1993,0.0856213708349316,retro_0
1994,0.07782250184506374,retro_0
1995,0.08449087832983355,retro_0
1996,0.0977999282147797,retro_0
1997,0.11336448249881799,retro_0
1998,0.12845659733638864,retro_0
1999,0.09432384432117426,retro_0
2000,0.10479165822121106,retro_0
2001,0.07856367016803993,retro_0
2002,0.07463291652862131,retro_0
2003,0.07456903815538932,retro_0
2004,0.08251724202316749,retro_0
2005,0.07768128810677538,retro_0
2006,0.07888330767545751,retro_0
2007,0.06160030250415871,retro_0
2008,0.06414228779793564,retro_0
2009,0.04835270080718524,retro_0
2010,0.04714477972808657,retro_0
2011,0.040232639719956616,retro_0
2012,0.04581648009891061,retro_0
2013,0.045512192320964685,retro_0
2014,0.03782751822784381,retro_0
2015,0.038648228920060944,retro_0
2016,0.0324753702140489,retro_0
2017,0.034774271308340696,retro_0
2018,0.04023661407105204,retro_0
2019,0.04027144250425605,retro_0
2020,0.045160625208749264,retro_0
2021,0.039962065949851557,retro_0
1975,0.020456300873589253,retro_1
1976,0.01998774085535246,retro_1
1977,0.011365389606181565,retro_1
1978,0.015817490430855587,retro_1
1979,0.02379654078896935,retro_1
1980,0.017354924925001323,retro_1
1981,0.013323700185653797,retro_1
1982,0.01501759237394754,retro_1
1983,0.021210160401109342,retro_1
1984,0.01902101055280282,retro_1
1985,0.029284878205583707,retro_1
1986,0.04068360554060755,retro_1
1987,0.0388610911495104,retro_1
1988,0.042856279533285364,retro_1
1989,0.04068661536801603,retro_1
1990,0.03820206142312335,retro_1
1991,0.04870905681543559,retro_1
1992,0.057142714376300634,retro_1
1993,0.08586812406880735,retro_1
1994,0.07806434101045422,retro_1
1995,0.08477161937263218,retro_1
1996,0.09815425865168391,retro_1
1997,0.11381470360150685,retro_1
1998,0.12902246772979398,retro_1
1999,0.09477211762307089,retro_1
2000,0.10531313785555008,retro_1
2001,0.07895913499940299,retro_1
2002,0.07500414176325954,retro_1
2003,0.07493446922153403,retro_1
2004,0.08291799332080416,retro_1
2005,0.07805773829530716,retro_1
2006,0.0792695278179109,retro_1
2007,0.0619005483127796,retro_1
2008,0.0644511747027838,retro_1
2009,0.04857237495389508,retro_1
2010,0.04733730142600837,retro_1
2011,0.040362834996992336,retro_1
2012,0.04589935006864347,retro_1
2013,0.0455130324765655,retro_1
2014,0.037755625281204505,retro_1
2015,0.03849239684969409,retro_1
2016,0.032257040628926766,retro_1
2017,0.03440354601126052,retro_1
2018,0.039638685990635115,retro_1
2019,0.039661822516780826,retro_1
2020,0.04499503257846502,retro_1
1975,0.020420749223979788,retro_2
1976,0.01993832921388546,retro_2
1977,0.01132545610250562,retro_2
1978,0.01574662910460851,retro_2
1979,0.023681314609746547,retro_2
1980,0.017292073026169436,retro_2
1981,0.01330441811514741,retro_2
1982,0.015022786239927538,retro_2
1983,0.021244036245137092,retro_2
1984,0.019049402466540095,retro_2
1985,0.029297990264066067,retro_2
1986,0.040684876054695465,retro_2
1987,0.03885642548485114,retro_2
1988,0.04284080096347208,retro_2
1989,0.04069479291420213,retro_2
1990,0.03821864720006182,retro_2
1991,0.04873601095390194,retro_2
1992,0.057173027555022155,retro_2
1993,0.08593928195763637,retro_2
1994,0.07813289975304118,retro_2
1995,0.08487392102840884,retro_2
1996,0.09828077500477046,retro_2
1997,0.11399184040631406,retro_2
1998,0.12924444497393026,retro_2
1999,0.09495727946737303,retro_2
