retro,mgc
retro_0,0.010692534784825014
retro_1,0.00401344575283602
retro_2,0.0054923240840274445
retro_3,0.010597440387195123
retro_4,0.003888137939790537
retro_5,0.0035641867940658933
retro_6,0.004696049410002345
retro_7,0.0024741362096949437
retro_8,0.008151655096864996
retro_9,209.81864401727296
retro_10,115.99999096087755
