SB,retro
13.387775826820306,retro_0
12.671036076398698,retro_1
12.591030764386492,retro_2
12.660696387138751,retro_3
12.986317282589393,retro_4
11.870083692227471,retro_5
47.22304430330601,retro_6
12.03713045284573,retro_7
13.181538045367393,retro_8
13.680596061641701,retro_9
26.08174597384867,retro_10
