SB,retro
142.15030552860514,retro_0
89.06346471566674,retro_1
169.2605529629935,retro_2
11.307850417779289,retro_3
10.5430466304805,retro_4
11.224437894755086,retro_5
11.19407414575712,retro_6
11.368666627439518,retro_7
12.312993733718692,retro_8
12.637708903807702,retro_9
12.9834550568862,retro_10
