year,ABC,retro
1986,5.479522931610932,retro_2
1987,5.213525509282781,retro_2
1988,4.931450543720384,retro_2
1989,4.603845186021337,retro_2
1990,2.920054377695979,retro_2
1991,2.796287821776264,retro_2
1992,2.635328360300487,retro_2
1993,2.4780960873574966,retro_2
1994,2.278834648952604,retro_2
1995,2.086417550070447,retro_2
1996,1.8899343311329355,retro_2
1997,1.6232712005465209,retro_2
1998,1.3717838693795743,retro_2
1999,1.1590747574614948,retro_2
2000,1.0593937277467365,retro_2
2001,0.9999928011658068,retro_2
2002,1.0161409012372404,retro_2
2003,1.0359791974571961,retro_2
2004,1.0252840174710791,retro_2
2005,0.9855199813138467,retro_2
2006,0.9672872088383453,retro_2
2007,0.9367751154263968,retro_2
2008,0.8948682307927635,retro_2
2009,0.8456798964039057,retro_2
2010,0.8262560920304151,retro_2
2011,0.8229979854191078,retro_2
2012,0.8242396185891087,retro_2
2013,0.7993479830313363,retro_2
2014,0.7937896569582421,retro_2
2015,0.7893680312660074,retro_2
2016,0.7836013911058374,retro_2
2017,0.8652270760503908,retro_2
2018,1.3168787188017632,retro_2
1980,2.938089774709164,retro_3
1981,2.947512061010114,retro_3
1982,3.1676103471624226,retro_3
1983,4.323477853694612,retro_3
1984,5.360442987679461,retro_3
1985,5.6195886981019,retro_3
1986,5.46545691354983,retro_3
1987,5.20661421696496,retro_3
1988,4.9313189103298605,retro_3
1989,4.609666732219951,retro_3
1990,2.927526173601159,retro_3
1991,2.8035865193003136,retro_3
1992,2.6412946173769645,retro_3
1993,2.482224352582662,retro_3
1994,2.281713520043031,retro_3
1995,2.088462673893835,retro_3
1996,1.891540891738523,retro_3
1997,1.6237602276485372,retro_3
1998,1.3694970250739482,retro_3
1999,1.1522499194153044,retro_3
2000,1.047488317127659,retro_3
2001,0.9816679598291942,retro_3
2002,1.0020851095354069,retro_3
2003,1.0340960276342595,retro_3
2004,1.0321382172932965,retro_3
2005,0.997590749355466,retro_3
2006,0.9819207676270666,retro_3
2007,0.9510136452606541,retro_3
2008,0.9089004154282209,retro_3
2009,0.8469355441536465,retro_3
2010,0.817411946410608,retro_3
2011,0.8100758370172414,retro_3
2012,0.8098052642217769,retro_3
2013,0.7873282016332791,retro_3
2014,0.785412528102465,retro_3
2015,0.7938291292370059,retro_3
2016,0.8857652090465163,retro_3
2017,1.4165323030906039,retro_3
1980,3.733127877792943,retro_4
1981,3.7458437965609623,retro_4
1982,3.9339671213717065,retro_4
1983,4.828252978439419,retro_4
1984,5.59559744743274,retro_4
1985,5.735394128295248,retro_4
1986,5.513408304082336,retro_4
1987,5.194257096668295,retro_4
1988,4.863498050425199,retro_4
1989,4.489803919644999,retro_4
1990,3.107334846963857,retro_4
1991,2.959845508037569,retro_4
1992,2.7783953292829238,retro_4
1993,2.59788475395931,retro_4
1994,2.3644477973662754,retro_4
1995,2.149644345701978,retro_4
1996,1.9322861890230998,retro_4
1997,1.6598734190992397,retro_4
1998,1.4010071982974803,retro_4
1999,1.1767082793524124,retro_4
2000,1.0655847708221788,retro_4
2001,0.9921992846442743,retro_4
2002,0.9994191792507843,retro_4
2003,1.0164910444863116,retro_4
2004,1.0105537349684899,retro_4
2005,0.980141132440119,retro_4
2006,0.9633030766898535,retro_4
2007,0.934100792470732,retro_4
2008,0.8999536333818007,retro_4
2009,0.8485453624495591,retro_4
2010,0.8265281838694444,retro_4
2011,0.8174348319635814,retro_4
2012,0.815654617799168,retro_4
2013,0.8006128475737049,retro_4
2014,0.8036408013728026,retro_4
2015,0.8265274421016162,retro_4
2016,0.8721304487837137,retro_4
1980,3.7407263261225254,retro_5
1981,3.7539823767974965,retro_5
1982,3.9356806383668004,retro_5
1983,4.783479959181815,retro_5
1984,5.511307653053194,retro_5
1985,5.646703066574716,retro_5
1986,5.432530470541558,retro_5
1987,5.1226281285095,retro_5
1988,4.801072940907316,retro_5
1989,4.435766713151359,retro_5
1990,3.1240102025439995,retro_5
1991,2.974137276091552,retro_5
1992,2.789275367967339,retro_5
1993,2.6036666912668904,retro_5
1994,2.363355396331004,retro_5
1995,2.1445125008994967,retro_5
1996,1.9243698174599544,retro_5
1997,1.653558600075859,retro_5
1998,1.3981088527502006,retro_5
1999,1.179237232672726,retro_5
2000,1.0750271303208243,retro_5
2001,1.0053662910892955,retro_5
2002,1.0113865032462135,retro_5
2003,1.0265639515503222,retro_5
2004,1.0195416355025329,retro_5
2005,0.9864548933988826,retro_5
2006,0.9650279957911709,retro_5
2007,0.9317129250204756,retro_5
2008,0.8964227989212422,retro_5
2009,0.8472138729029046,retro_5
2010,0.8279538590740587,retro_5
2011,0.8245627683856375,retro_5
2012,0.8325307266472908,retro_5
2013,0.841639546239009,retro_5
2014,0.8948091823857433,retro_5
2015,0.9759038803358385,retro_5
1980,3.4780901200591905,retro_6
1981,3.48876752268701,retro_6
1982,3.678986934530475,retro_6
1983,4.610482906286422,retro_6
1984,5.42515028331088,retro_6
1985,5.598427632374716,retro_6
1986,5.404416355397145,retro_6
1987,5.111877289816086,retro_6
1988,4.80642462857134,retro_6
1989,4.456830723370094,retro_6
1990,3.0488028691782865,retro_6
1991,2.9056085611834837,retro_6
1992,2.726990122484416,retro_6
1993,2.5492143985416287,retro_6
1994,2.320257526349362,retro_6
1995,2.109569868887049,retro_6
1996,1.896815235670936,retro_6
1997,1.6279327804924866,retro_6
1998,1.3735178323276003,retro_6
1999,1.1558453954104553,retro_6
2000,1.054086925208822,retro_6
2001,0.9899834215862733,retro_6
2002,1.0033392856270402,retro_6
2003,1.022390189513004,retro_6
2004,1.0159363204580343,retro_6
2005,0.9833301255983198,retro_6
2006,0.9621008317344858,retro_6
2007,0.9268092520174839,retro_6
2008,0.8870325418841671,retro_6
2009,0.834214935947224,retro_6
2010,0.815023034189712,retro_6
2011,0.8121471685256616,retro_6
2012,0.8226877103006629,retro_6
2013,0.8466693485811766,retro_6
2014,0.9318246624413067,retro_6
1980,2.963296094667677,retro_7
1981,2.9734409802365738,retro_7
1982,3.194077628091648,retro_7
1983,4.346960657872242,retro_7
1984,5.3830384691595015,retro_7
1985,5.646096637195343,retro_7
1986,5.495792823567819,retro_7
1987,5.239217320739236,retro_7
1988,4.964566063104711,retro_7
1989,4.64181291808216,retro_7
1990,2.9644210877941837,retro_7
1991,2.83650023786756,retro_7
1992,2.670587184966174,retro_7
1993,2.5084859018589576,retro_7
1994,2.305272638430853,retro_7
1995,2.1110454687217355,retro_7
1996,1.9139579863153062,retro_7
1997,1.6466016666918155,retro_7
1998,1.3933437993133067,retro_7
1999,1.1771555274270877,retro_7
2000,1.0738135195867398,retro_7
2001,1.0093122267621322,retro_7
2002,1.0237621254973777,retro_7
2003,1.044611399272448,retro_7
2004,1.033134432320968,retro_7
2005,0.9892602678552006,retro_7
2006,0.9681101248652823,retro_7
2007,0.9347466913150033,retro_7
2008,0.8892085339705389,retro_7
2009,0.8333766774754022,retro_7
2010,0.8071173569119937,retro_7
2011,0.8021317899857394,retro_7
2012,0.8838706295186262,retro_7
2013,1.3865190931276394,retro_7
1980,2.9373104772076313,retro_8
1981,2.9474454563847035,retro_8
1982,3.157700600600008,retro_8
1983,4.245629957780359,retro_8
1984,5.228103536090664,retro_8
1985,5.4867941344007365,retro_8
1986,5.349248949694032,retro_8
1987,5.1071008083378455,retro_8
1988,4.8467901231965005,retro_8
1989,4.538257078881406,retro_8
1990,2.962963811845903,retro_8
1991,2.833134950817352,retro_8
1992,2.6650241569031023,retro_8
1993,2.499146604953383,retro_8
1994,2.290450260470282,retro_8
1995,2.0944635798612063,retro_8
1996,1.8967188028096784,retro_8
1997,1.6333713170441369,retro_8
1998,1.3841216814103552,retro_8
1999,1.1722091054073105,retro_8
2000,1.0762672375573519,retro_8
2001,1.0207614513436984,retro_8
2002,1.0447750949755332,retro_8
2003,1.0700792872010232,retro_8
2004,1.0601088218999921,retro_8
2005,1.0170674341826078,retro_8
2006,0.9897176087731285,retro_8
2007,0.9496242781919756,retro_8
2008,0.8998545139660179,retro_8
2009,0.8419060726877781,retro_8
2010,0.8306912161954503,retro_8
2011,0.9285627364622294,retro_8
2012,1.4344954436741977,retro_8
1980,5.720685867338977,retro_9
1981,5.696226737327798,retro_9
1982,5.686891876821833,retro_9
1983,5.659605969869115,retro_9
1984,5.548245356187005,retro_9
1985,5.3470380491229035,retro_9
1986,4.980991179339667,retro_9
1987,4.565264374697813,retro_9
1988,4.197172368598777,retro_9
1989,3.850637075599018,retro_9
1990,3.5342054484441876,retro_9
1991,3.3261379852437227,retro_9
1992,3.0907240654992356,retro_9
1993,2.8114795409236764,retro_9
1994,2.4772131300721436,retro_9
1995,2.1908556597608206,retro_9
1996,1.939616360092738,retro_9
1997,1.685163928832507,retro_9
1998,1.463674452789038,retro_9
1999,1.2930566518589208,retro_9
2000,1.1837489026716979,retro_9
2001,1.0765553148395486,retro_9
2002,1.038033593950034,retro_9
2003,1.0159507674512953,retro_9
2004,0.9917936447600435,retro_9
2005,0.9616530092651665,retro_9
2006,0.9381805293163207,retro_9
2007,0.9122300973121404,retro_9
2008,0.9110342533463626,retro_9
2009,0.9122732917957077,retro_9
2010,0.9405731951979319,retro_9
2011,0.9730419843527109,retro_9
1980,5.516547445007965,retro_10
1981,5.49184463138939,retro_10
1982,5.483484984992148,retro_10
1983,5.45657421870094,retro_10
1984,5.353209256309478,retro_10
1985,5.164724907112154,retro_10
1986,4.809986516795743,retro_10
1987,4.402636104410656,retro_10
1988,4.032963212450866,retro_10
1989,3.6681371371762377,retro_10
1990,3.351130662935724,retro_10
1991,3.165837930047573,retro_10
1992,2.9501134392967594,retro_10
1993,2.7155830103642176,retro_10
1994,2.3927376841170527,retro_10
1995,2.139616363052938,retro_10
1996,1.8924344145222767,retro_10
1997,1.6526665868645019,retro_10
1998,1.4225112990554216,retro_10
1999,1.2282444755051292,retro_10
2000,1.1378461749325957,retro_10
2001,1.0598114242349546,retro_10
2002,1.0330857527115882,retro_10
2003,1.0162544862939022,retro_10
2004,1.000956804000934,retro_10
2005,0.9712853547536354,retro_10
2006,0.94692133264812,retro_10
2007,0.9249464940440184,retro_10
2008,0.9298154291551243,retro_10
2009,0.935457881401884,retro_10
2010,0.9687190134219678,retro_10
