year,Fmort,retro
1980,0.008398994719627507,retro_0
1981,0.002758374185830574,retro_0
1982,0.0036769437786594535,retro_0
1983,0.002892333294299221,retro_0
1984,0.005568568077715385,retro_0
1985,0.035071736736769166,retro_0
1986,0.049182669720211174,retro_0
1987,0.04936049720398217,retro_0
1988,0.056766535277007146,retro_0
1989,0.054579280985304214,retro_0
1990,0.07258467258688842,retro_0
1991,0.09131069960541525,retro_0
1992,0.10643212078434623,retro_0
1993,0.15779678251848028,retro_0
1994,0.14190139147256361,retro_0
1995,0.15496404803164263,retro_0
1996,0.17559476259099216,retro_0
1997,0.2032381018275621,retro_0
1998,0.22951225477359724,retro_0
1999,0.17089027204701443,retro_0
2000,0.18583015620554696,retro_0
2001,0.1391088262060922,retro_0
2002,0.12778741308987915,retro_0
2003,0.12555170551714281,retro_0
2004,0.14045846328512146,retro_0
2005,0.13456968810142592,retro_0
2006,0.13327943036239356,retro_0
2007,0.10490018948377755,retro_0
2008,0.11197618338196504,retro_0
2009,0.08673610194354002,retro_0
2010,0.08518553387972508,retro_0
2011,0.07189932011703445,retro_0
2012,0.08198006783829123,retro_0
2013,0.08252387319494639,retro_0
2014,0.06788513220784913,retro_0
2015,0.06813186801287857,retro_0
2016,0.05559623955673399,retro_0
2017,0.05650044302673668,retro_0
2018,0.06065268338149394,retro_0
2019,0.05597456100230838,retro_0
1980,0.009038100836803424,retro_1
1981,0.0029408530433570478,retro_1
1982,0.0038110149538258063,retro_1
1983,0.00295461879838931,retro_1
1984,0.005658825362390813,retro_1
1985,0.035461022115179146,retro_1
1986,0.0496296482054454,retro_1
1987,0.04971417321317844,retro_1
1988,0.05706615123978501,retro_1
1989,0.05474335367421032,retro_1
1990,0.07434548205213878,retro_1
1991,0.09347172359461434,retro_1
1992,0.10897755396208089,retro_1
1993,0.16164975345204693,retro_1
1994,0.14533269724406012,retro_1
1995,0.15865407872954354,retro_1
1996,0.17988467977636452,retro_1
1997,0.20879063558256086,retro_1
1998,0.23631316684053935,retro_1
1999,0.17610353340876553,retro_1
2000,0.1913288475445841,retro_1
2001,0.14290210128926736,retro_1
2002,0.13074350270477755,retro_1
2003,0.12798548785640068,retro_1
2004,0.14303849795036608,retro_1
2005,0.13713330980297858,retro_1
2006,0.13530786434071426,retro_1
2007,0.10621681828544227,retro_1
2008,0.11374371367057456,retro_1
