year,rec,retro
1980,0.9035440765946108,retro_0
1981,0.9361380221560978,retro_0
1982,0.95853909399356,retro_0
1983,0.9492874226606508,retro_0
1984,0.9305184786007272,retro_0
1985,0.8833959271921547,retro_0
1986,0.8237780383442721,retro_0
1987,0.7406394231035822,retro_0
1988,0.6310831800451251,retro_0
1989,0.5339242133352935,retro_0
1990,0.46540297286686516,retro_0
1991,0.42699525367666874,retro_0
1992,0.42066380968622097,retro_0
1993,0.44808486071409964,retro_0
1994,0.5608120849625825,retro_0
1995,0.7166248728540752,retro_0
1996,0.8693656411523458,retro_0
1997,1.1343300874606896,retro_0
1998,1.2473176755144884,retro_0
1999,1.0810931815396931,retro_0
2000,0.7213566589049746,retro_0
2001,0.8075475108524425,retro_0
2002,1.114995611363517,retro_0
2003,0.6757432425915422,retro_0
2004,0.6026460273272161,retro_0
2005,0.6481063433326756,retro_0
2006,0.605223279770256,retro_0
2007,0.5767937459091207,retro_0
2008,0.6033125547034337,retro_0
2009,0.6283617907246464,retro_0
2010,0.4785854431852317,retro_0
2011,0.47909745860493524,retro_0
2012,0.591853898639839,retro_0
2013,0.8816624553644211,retro_0
2014,1.2168164236635863,retro_0
2015,0.8732401360130092,retro_0
2016,5.06012374050935,retro_0
2017,1.0037223220699256,retro_0
2018,0.8666586523316748,retro_0
2019,0.7939479036821078,retro_0
1980,0.8918264818099678,retro_1
1981,0.9306747939667163,retro_1
1982,0.9614685410983187,retro_1
1983,0.9548599316101405,retro_1
1984,0.9400009375248793,retro_1
1985,0.8906028166831759,retro_1
1986,0.8288019216839684,retro_1
1987,0.7368234230073734,retro_1
1988,0.6113879260612334,retro_1
1989,0.5046100111967841,retro_1
1990,0.4321989522932037,retro_1
1991,0.39497881144955016,retro_1
1992,0.39273269314196574,retro_1
1993,0.4278319778075276,retro_1
1994,0.5639763886154452,retro_1
1995,0.7357687040627161,retro_1
1996,0.859976933881926,retro_1
1997,1.151861971900318,retro_1
1998,1.2483858855304826,retro_1
1999,1.0970802722045592,retro_1
2000,0.6995302943099592,retro_1
2001,0.7943126132692384,retro_1
2002,1.1946526538776079,retro_1
2003,0.6313782053145585,retro_1
2004,0.5827316944285735,retro_1
2005,0.6634680713897556,retro_1
2006,0.5855775239548088,retro_1
2007,0.539218567935041,retro_1
2008,0.597222660425036,retro_1
2009,0.6460169436452946,retro_1
2010,0.4629145322704265,retro_1
2011,0.4605852861786776,retro_1
2012,0.584695832676928,retro_1
2013,0.7166366520141534,retro_1
2014,0.8643839987779481,retro_1
2015,11.47443560917297,retro_1
2016,0.9343759769207959,retro_1
2017,0.8456575528376323,retro_1
2018,0.7881222517836899,retro_1
1980,0.8544294680638126,retro_2
1981,0.8897261821022708,retro_2
1982,0.9181724604660954,retro_2
1983,0.9159211349364015,retro_2
1984,0.9054606155982389,retro_2
1985,0.8636342052833679,retro_2
1986,0.8075889683992734,retro_2
1987,0.7223938752428096,retro_2
1988,0.6054386250651839,retro_2
1989,0.5037377296205622,retro_2
1990,0.43469866417239966,retro_2
1991,0.39825536278809165,retro_2
1992,0.3962713727360364,retro_2
1993,0.4308278434878752,retro_2
1994,0.5612704761979165,retro_2
1995,0.730390907540132,retro_2
1996,0.8773416284771656,retro_2
1997,1.1863555214143966,retro_2
1998,1.2141275271604257,retro_2
1999,1.051146318578013,retro_2
2000,0.6781265440755108,retro_2
2001,0.7804715328243411,retro_2
2002,1.143786018241347,retro_2
2003,0.648509529708305,retro_2
2004,0.6027919493396355,retro_2
2005,0.6708019284720204,retro_2
2006,0.5860640810601098,retro_2
2007,0.5490981063685452,retro_2
2008,0.5991138463248826,retro_2
2009,0.6115910680700951,retro_2
2010,0.4517002310332071,retro_2
2011,0.440866785035499,retro_2
2012,0.4758166116060908,retro_2
2013,0.5430540156686366,retro_2
2014,7.271467613031943,retro_2
2015,1.0404217167988492,retro_2
2016,0.8665615020515179,retro_2
2017,0.7718878582819902,retro_2
1980,0.881169028959517,retro_3
1981,0.9195706744321811,retro_3
1982,0.9507695781008668,retro_3
1983,0.9465416154443891,retro_3
1984,0.9336575141136845,retro_3
1985,0.8847779742321471,retro_3
1986,0.8201642565435405,retro_3
1987,0.726039461927692,retro_3
1988,0.6019388967571573,retro_3
1989,0.4994920680985486,retro_3
1990,0.4307487859254165,retro_3
1991,0.39487706442461445,retro_3
1992,0.3899513050908017,retro_3
1993,0.41621144365070945,retro_3
1994,0.5318020795864545,retro_3
1995,0.6968318967115544,retro_3
1996,0.8515929975965734,retro_3
1997,1.1065998538633017,retro_3
1998,1.3522893714311552,retro_3
1999,1.1348318210942157,retro_3
2000,0.7000541553824914,retro_3
2001,0.8079533371522445,retro_3
2002,1.135030499190691,retro_3
2003,0.6335567681428623,retro_3
2004,0.5759007628236932,retro_3
2005,0.6162160432124634,retro_3
2006,0.5589167909208225,retro_3
2007,0.5469555851704521,retro_3
2008,0.6108082553459827,retro_3
2009,0.6216687214617314,retro_3
2010,0.45786805967064115,retro_3
2011,0.46215970682197127,retro_3
2012,0.6489278199896259,retro_3
2013,8.32292347518315,retro_3
2014,1.0538300068205795,retro_3
2015,0.935564788201532,retro_3
2016,0.8226288925428985,retro_3
1980,0.8479912672645553,retro_4
1981,0.8720737912092598,retro_4
1982,0.8860748768099811,retro_4
1983,0.8796674367214568,retro_4
1984,0.8630426678848172,retro_4
1985,0.8270513089407137,retro_4
1986,0.7806495258678203,retro_4
1987,0.7189708359543293,retro_4
1988,0.6402378347162704,retro_4
1989,0.565007668020818,retro_4
1990,0.5086044682533177,retro_4
1991,0.4747995605449824,retro_4
1992,0.46384150146668396,retro_4
1993,0.48179054274090344,retro_4
1994,0.5626216927611685,retro_4
1995,0.6799214541579542,retro_4
1996,0.8183555178930696,retro_4
1997,1.072783207004725,retro_4
1998,1.228829491953384,retro_4
1999,1.0340522369273095,retro_4
2000,0.7723115564177936,retro_4
2001,0.8493761518463876,retro_4
2002,1.0221700515371221,retro_4
2003,0.702177477534262,retro_4
2004,0.6216286093031439,retro_4
2005,0.6220470038759777,retro_4
2006,0.5775610017600915,retro_4
2007,0.5644020709780704,retro_4
2008,0.6045002651629627,retro_4
2009,0.6371598580197055,retro_4
2010,0.5719741644622364,retro_4
2011,0.6672043532787008,retro_4
2012,0.994565096996386,retro_4
2013,0.8929763112074574,retro_4
2014,0.7973484245224379,retro_4
2015,0.7540415439222579,retro_4
1980,0.9140388861779123,retro_5
1981,0.9401060005245421,retro_5
1982,0.9526629848191298,retro_5
1983,0.9396811267978513,retro_5
1984,0.9150232894185363,retro_5
1985,0.8690927598370196,retro_5
1986,0.8128351985319793,retro_5
1987,0.7436479763571195,retro_5
1988,0.6586606868273176,retro_5
1989,0.5795065693070578,retro_5
1990,0.5205722073362214,retro_5
1991,0.48419021964497627,retro_5
1992,0.4728347569463381,retro_5
1993,0.4943094490708276,retro_5
1994,0.5896669661366354,retro_5
1995,0.7229816764466778,retro_5
1996,0.861266443307848,retro_5
1997,1.0762175850115945,retro_5
1998,1.1899058539110567,retro_5
1999,1.041318458233814,retro_5
2000,0.7717675612510754,retro_5
2001,0.8388807807047656,retro_5
2002,1.0006675063229398,retro_5
2003,0.6982964020525269,retro_5
2004,0.6183986319208594,retro_5
2005,0.6307446107539034,retro_5
2006,0.6101727753671926,retro_5
2007,0.606845777992635,retro_5
2008,0.6556034383539014,retro_5
2009,0.8437021975948584,retro_5
2010,1.0702570333903143,retro_5
2011,1.066590541154649,retro_5
2012,0.9085652388356306,retro_5
2013,0.8362969187858859,retro_5
2014,0.7938939555341002,retro_5
1980,0.9147841356780421,retro_6
1981,0.9430397549815077,retro_6
1982,0.9580829109399237,retro_6
1983,0.9456405276520914,retro_6
1984,0.9213823972691486,retro_6
1985,0.8734745368845045,retro_6
1986,0.8159769755505216,retro_6
1987,0.7428730234522133,retro_6
1988,0.6513252817788391,retro_6
1989,0.567089317744012,retro_6
1990,0.5053895988042327,retro_6
1991,0.467904818865618,retro_6
1992,0.45583862506800193,retro_6
1993,0.4769514607257487,retro_6
1994,0.5765524614181856,retro_6
1995,0.720665228101769,retro_6
1996,0.8720883780770833,retro_6
1997,1.1255805876314184,retro_6
1998,1.2317580117245215,retro_6
1999,1.0265357050572395,retro_6
2000,0.758139028635851,retro_6
2001,0.8447335372820919,retro_6
2002,0.9951942970592105,retro_6
2003,0.6769541615170194,retro_6
2004,0.5980645742030012,retro_6
2005,0.6228851498719223,retro_6
2006,0.6046990445489872,retro_6
2007,0.5993074030719573,retro_6
2008,0.6658840219468776,retro_6
2009,0.9869733157061066,retro_6
2010,1.4053776339406465,retro_6
2011,0.9876225237374969,retro_6
2012,0.8650956827682891,retro_6
2013,0.8121212986941498,retro_6
