year,index,Fmort,pred_rec,biom,expl_biom,expl_abd,spawn_biom
1975,0,0.03410171445735248,0.9215572050661672,66.55740267660192,51.60597604178813,6.813289915114309,31.42048742927199
1976,1,0.03435917982584489,0.9473738344498867,64.83975962218948,50.55232705537009,6.680287054678483,30.697396293713133
1977,2,0.020088942691888424,0.9702167112220316,63.61369992423037,49.97407357862898,6.607218695304923,30.061450712092736
1978,3,0.02868523440452581,0.9992133029390329,62.52525169660774,49.2081649545101,6.496831192135549,29.673697849297845
1979,4,0.04442144777131166,20.414757462265026,111.50122346683548,47.81716934421669,6.314233668607156,29.252232899773094
1980,5,0.03319229413223502,1.0133344776499038,114.48194161538005,46.83250035700418,6.231662394774846,29.4635751654106
1981,6,0.025840945858769965,1.0394984581498177,116.62352312548686,49.080782121125075,6.874076320823385,30.449871951032172
1982,7,0.0272643659503524,1.073481555285844,117.61326565759651,62.73462307239535,9.73234527469839,36.03244170971409
1983,8,0.034134375743650414,1.0672079948454152,117.02099777696368,74.54496347690352,11.609595322325664,41.351981951718564
1984,9,0.028029564326968903,1.062855632650614,115.32548437440221,85.25195443755496,13.223629920373702,47.215068378634044
1985,10,0.03969581658207148,0.9994408754497334,112.08363323409844,95.25445753704281,14.61970477937329,51.31893780354892
1986,11,0.05500064069257792,0.9046341333241392,106.87522882031367,92.60572649162214,13.684566228492317,52.044149937386614
1987,12,0.052587108478617195,0.7740566936041126,100.73829545589581,87.48720321127004,12.481100215706034,50.28690507574087
1988,13,0.058008031274121845,0.6282540598308455,94.04800071994732,81.99110430211954,11.363259703885745,48.08700118397007
1989,14,0.05489284234338276,0.5191971992678629,87.20951342732009,76.59241778947651,10.365634550570688,45.107114631644784
1990,15,0.051372337890219076,0.44564069345116514,80.66340645151338,71.49735056007076,9.483191344049768,42.28216553307607
1991,16,0.06534350044829267,0.4082751120766318,73.9040330388506,65.93034785305929,8.593012822087001,39.293597410941715
1992,17,0.0770217638301717,0.39603184553652326,66.85178824754774,59.81204768157869,7.676406462427916,36.05078173232168
1993,18,0.11782606251177297,0.41784554631388876,59.06348716195556,52.50294324589991,6.651469833585966,32.261387227243446
1994,19,0.11047293053301101,0.5199733063441608,52.00607426735502,45.59139150214581,5.714901240565906,27.887527617660478
1995,20,0.12402766452011595,0.6665678777319813,46.24384874872579,39.22322239637308,4.87288933663597,24.176145655308073
1996,21,0.1469828296939328,0.7919371802018894,41.271371480358965,33.21574801559809,4.107554944764951,20.716949969618494
1997,22,0.1749284293951402,1.179562135803416,37.76783361314188,27.647262834566366,3.425739746924946,17.49550336471138
1998,23,0.2042290897447665,1.6163969438331358,36.04632653110031,22.805607881841723,2.8631926695992607,14.646644307820056
1999,24,0.15839767811236993,1.1900494509615032,34.78167162200105,19.79818513158699,2.552716620167605,12.451415206150312
2000,25,0.1795880756373905,1.0615526173666436,33.982470816092054,17.929638389849522,2.4041125665870755,11.381856203486594
2001,26,0.14132870070555867,0.7838770959875545,33.07865300487224,17.553341608515474,2.477387544150007,10.824165555779036
2002,27,0.13350035162493396,0.7625689821257858,32.458751593899166,18.592053767577333,2.7595099178307883,10.887566777224773
2003,28,0.13001846125923758,0.9960442055479797,32.42521963073515,19.744223347024686,3.006504120506241,11.132229927893423
2004,29,0.14042828701225396,0.6271957008174776,31.308571913034555,20.054074235206365,3.067591157346777,11.270269500437493
2005,30,0.13132361564177958,0.5612242092364623,29.983775942745623,19.792329492038537,3.009742322615032,11.157124501549378
2006,31,0.1322184963313074,0.5996966538849021,28.790289769502184,19.21860756327421,2.898542085557433,10.996927568421869
2007,32,0.10074945690816313,0.5482478950889504,27.778522349534377,19.15636935145652,2.8791508472713514,10.753990032073022
2008,33,0.10264835865193661,0.7218435369198986,27.371241982089515,19.037907545063735,2.8400868272101727,10.648555661927636
2009,34,0.07664797106002187,0.7652028147334143,27.352557771080445,18.673915961303468,2.748735524122935,10.478413677824925
2010,35,0.07347233611912996,0.46917005386018584,26.795868232256524,18.362718099266903,2.6721715685407608,10.422511709886662
2011,36,0.06201391698008589,0.5649448632633209,26.57373111572592,18.19152215294644,2.6253890825809703,10.39271973836896
2012,37,0.07044577403830932,1.6270636430965792,29.088380241261795,18.152627293145354,2.61410502216992,10.463015233184189
2013,38,0.0687390584813072,1.4210396334174367,31.25479812480679,18.304837268178993,2.640644425015611,10.499694988531852
2014,39,0.056098916798500875,1.045022722239722,32.68346489419842,18.336267533788813,2.6325429147989134,10.628701087354173
2015,40,0.05572307957672757,0.9291179188834344,33.86220469747089,18.373571623292477,2.6334493401594985,11.092971590137637
2016,NA,NA,NA,34.70032395456747,19.770335877019964,2.9056659006101726,11.741914420315192
