SB,retro
29.900040096447544,retro_0
29.422712295620098,retro_1
28.64890218005779,retro_2
29.174119730866398,retro_3
28.250815065300532,retro_4
28.431508478284915,retro_5
26.727935950803158,retro_6
26.201866395076564,retro_7
25.711548560892883,retro_8
25.490434512612786,retro_9
25.783525730707925,retro_10
