year,rec,retro
2008,530337.2056483165,retro_3
2009,1233715.4157150167,retro_3
2010,587321.8508500721,retro_3
2011,324088.4319514095,retro_3
2012,386605.115130432,retro_3
2013,375387.54243386997,retro_3
2014,583095.3917292331,retro_3
2015,1504081.064500314,retro_3
2016,1019739.5892104744,retro_3
2017,1054542.1065161782,retro_3
2018,3599960.175860954,retro_3
2019,2216206.8326426824,retro_3
2020,937323.2398450573,retro_3
2021,1909390.5906828041,retro_3
2022,833997.2182438689,retro_3
1975,1011387.0670389395,retro_4
1976,1002341.5867526998,retro_4
1977,1025318.020247765,retro_4
1978,16952769.98841225,retro_4
1979,1199415.9514655755,retro_4
1980,1403997.2489606857,retro_4
1981,1820179.710874354,retro_4
1982,1859038.36670593,retro_4
1983,1441060.0061156854,retro_4
1984,1143807.8037783243,retro_4
1985,905775.0994664059,retro_4
1986,762225.3382107199,retro_4
1987,661693.385566397,retro_4
1988,572789.867170376,retro_4
1989,510853.13562181965,retro_4
1990,497322.48831457976,retro_4
1991,545563.9568267382,retro_4
1992,619306.6400610107,retro_4
1993,581972.0134256104,retro_4
1994,558064.9802183337,retro_4
1995,768045.4024105864,retro_4
1996,889083.5497828593,retro_4
1997,1048921.950721505,retro_4
1998,1727292.3810447364,retro_4
1999,1458969.974676276,retro_4
2000,1345434.964567988,retro_4
2001,1047038.5762022807,retro_4
2002,818289.3571725753,retro_4
2003,629842.309599979,retro_4
2004,641390.2896148111,retro_4
2005,737306.789708621,retro_4
2006,545956.7554440853,retro_4
2007,477413.5216527598,retro_4
2008,529539.4437393005,retro_4
2009,1251668.1922799794,retro_4
2010,591073.8783475757,retro_4
2011,327341.6895896565,retro_4
2012,392900.43720490375,retro_4
2013,374585.2564212695,retro_4
2014,612347.3558257407,retro_4
2015,1521127.9118887745,retro_4
2016,1072437.7577004868,retro_4
2017,946790.3994339572,retro_4
2018,3792514.5885857386,retro_4
2019,1773751.4006565204,retro_4
2020,649261.9858471235,retro_4
2021,783010.0751511597,retro_4
1975,1018582.1196496028,retro_5
1976,1009492.2886109783,retro_5
1977,1032662.2476084416,retro_5
1978,16962688.726094373,retro_5
1979,1207899.3262201003,retro_5
1980,1413488.1168434517,retro_5
1981,1827899.618231694,retro_5
1982,1857713.7087197157,retro_5
1983,1441876.5542628337,retro_5
1984,1145078.3165743211,retro_5
1985,907138.7799723669,retro_5
1986,763413.9463552062,retro_5
1987,662742.477509402,retro_5
1988,573804.9621812253,retro_5
1989,511943.37118562614,retro_5
1990,498561.1119575704,retro_5
1991,546522.857230177,retro_5
1992,615463.2948587912,retro_5
1993,581591.7836407621,retro_5
1994,557861.442495524,retro_5
1995,766203.4319258948,retro_5
1996,888929.8601934437,retro_5
1997,1054143.8435938563,retro_5
1998,1732543.3750516009,retro_5
1999,1463544.314450311,retro_5
2000,1350339.1584741604,retro_5
2001,1049595.3978673904,retro_5
2002,817498.676547165,retro_5
2003,630557.9501025813,retro_5
2004,641790.2539651353,retro_5
2005,739332.6938573796,retro_5
2006,550624.5511897992,retro_5
2007,482899.9291927917,retro_5
2008,534527.7250990269,retro_5
2009,1281013.9258724856,retro_5
2010,605124.9720208222,retro_5
2011,334423.206171365,retro_5
2012,409600.5204212068,retro_5
2013,426412.0717402107,retro_5
2014,551807.1453694948,retro_5
2015,1420343.3780949924,retro_5
2016,1025790.7068821283,retro_5
2017,1119764.313249364,retro_5
2018,1574030.4267695441,retro_5
2019,3234680.6798286606,retro_5
2020,745042.9692024091,retro_5
1975,947947.5610104111,retro_6
1976,939720.1272853427,retro_6
1977,960253.3170608268,retro_6
1978,17494497.78527279,retro_6
1979,1119689.0228164687,retro_6
1980,1310907.7942952614,retro_6
1981,1715705.8120249964,retro_6
1982,1883322.0551477987,retro_6
1983,1453641.1998139718,retro_6
1984,1146954.0816556513,retro_6
1985,903441.327992738,retro_6
1986,759596.501934817,retro_6
1987,659887.2018898312,retro_6
1988,571277.1145752312,retro_6
1989,509391.024111298,retro_6
1990,495721.41368484416,retro_6
1991,541851.1395843717,retro_6
1992,615137.435099062,retro_6
1993,580543.4987779582,retro_6
1994,554476.8623415463,retro_6
1995,766608.2447712979,retro_6
1996,890845.378209866,retro_6
1997,1051338.8118565907,retro_6
1998,1743687.5949450205,retro_6
1999,1460139.6139537622,retro_6
2000,1354776.3805794718,retro_6
2001,1046375.4720198706,retro_6
2002,819513.6664384127,retro_6
2003,627621.4212632763,retro_6
2004,640305.091050963,retro_6
2005,741622.369431041,retro_6
2006,552680.4527474353,retro_6
2007,486258.84154719394,retro_6
2008,535850.7074784279,retro_6
2009,1321446.1554043016,retro_6
2010,616348.0744545883,retro_6
2011,341492.57391337847,retro_6
2012,422245.06227843824,retro_6
2013,434002.15776276716,retro_6
2014,643233.8175894517,retro_6
2015,1184815.0263276484,retro_6
2016,901231.1194112451,retro_6
2017,755373.4157284589,retro_6
2018,852049.1789285127,retro_6
2019,697251.6357935698,retro_6
1975,927102.5406832256,retro_7
1976,918992.0684120246,retro_7
1977,938854.1532511733,retro_7
1978,17547969.811676756,retro_7
1979,1094213.6759914404,retro_7
1980,1281275.540358414,retro_7
1981,1681540.7296989637,retro_7
1982,1883525.7235764554,retro_7
1983,1447166.1353871743,retro_7
1984,1139122.2442647233,retro_7
1985,895750.7450588812,retro_7
1986,752579.4813659498,retro_7
1987,653401.366084104,retro_7
1988,564904.5511507507,retro_7
1989,502214.57433573384,retro_7
1990,485048.5926264113,retro_7
1991,532945.8042892547,retro_7
1992,607527.6495589457,retro_7
1993,574037.56920667,retro_7
1994,548844.9040654631,retro_7
1995,762355.4481771998,retro_7
1996,883960.5980944977,retro_7
1997,1044063.426785842,retro_7
1998,1725261.9158231143,retro_7
1999,1445228.710769057,retro_7
2000,1339465.720771629,retro_7
2001,1038176.7489666858,retro_7
2002,801328.6422883779,retro_7
2003,625097.9103255615,retro_7
2004,625721.2633737377,retro_7
2005,731701.5345349708,retro_7
2006,541659.38152056525,retro_7
2007,481582.2406062917,retro_7
2008,530039.1140041912,retro_7
2009,1295556.8920733563,retro_7
2010,603763.6504385456,retro_7
2011,330941.55093768897,retro_7
2012,397823.29801342764,retro_7
2013,395748.22389384493,retro_7
2014,581856.4482114092,retro_7
2015,1122214.7883615308,retro_7
2016,852960.2674469453,retro_7
2017,732180.1838333714,retro_7
2018,704284.5109502069,retro_7
1975,907424.4056377732,retro_8
1976,899481.3680256521,retro_8
1977,918654.0071489695,retro_8
1978,17668250.891810324,retro_8
1979,1069713.1913204899,retro_8
1980,1252336.796596777,retro_8
1981,1644859.4894536634,retro_8
1982,1883760.003447164,retro_8
1983,1443277.465688001,retro_8
1984,1133530.5220484398,retro_8
1985,889808.2305001721,retro_8
1986,746913.6667808783,retro_8
1987,647477.2807320094,retro_8
1988,557635.6612440862,retro_8
1989,491905.6246871267,retro_8
1990,477737.4266829894,retro_8
1991,526800.597955432,retro_8
1992,602434.3555710171,retro_8
1993,569676.951003035,retro_8
1994,544823.7727223085,retro_8
1995,756974.8959164837,retro_8
1996,878020.1607333253,retro_8
1997,1039237.8105097028,retro_8
1998,1709493.892520565,retro_8
1999,1419399.2123976802,retro_8
2000,1340056.4072726518,retro_8
2001,1014597.3150398615,retro_8
2002,787479.9252449226,retro_8
2003,617095.621372075,retro_8
2004,615719.0431935774,retro_8
2005,711794.6287634311,retro_8
2006,532699.838411878,retro_8
2007,474272.9811636633,retro_8
2008,523670.2862553427,retro_8
2009,1245188.422674456,retro_8
2010,600138.7127639756,retro_8
2011,321338.37997694017,retro_8
2012,369540.89587121864,retro_8
2013,345419.40432113566,retro_8
2014,477117.0698312685,retro_8
2015,1038502.4408834085,retro_8
2016,870162.0217572514,retro_8
2017,713357.5148923704,retro_8
1975,898240.7183946718,retro_9
1976,890440.1901891028,retro_9
1977,909225.2541105963,retro_9
1978,17796384.1205379,retro_9
1979,1057808.451931063,retro_9
1980,1237855.3431511587,retro_9
1981,1623941.8162884503,retro_9
1982,1884602.0086897593,retro_9
1983,1445591.2037685008,retro_9
1984,1134365.5370087363,retro_9
1985,889382.3456539148,retro_9
1986,745465.3980940843,retro_9
1987,644031.4107446739,retro_9
1988,550730.8072619591,retro_9
1989,489165.37419259746,retro_9
1990,476777.4589696889,retro_9
1991,527278.7496378105,retro_9
1992,604691.2407823814,retro_9
1993,572366.5620712185,retro_9
1994,547581.8099763127,retro_9
1995,762723.9037092839,retro_9
1996,884650.5071398956,retro_9
1997,1043578.582160453,retro_9
1998,1716194.8831650338,retro_9
1999,1428128.8849682477,retro_9
2000,1342506.9123428902,retro_9
2001,1012320.2860942007,retro_9
2002,782947.3230734783,retro_9
2003,615180.3010499843,retro_9
2004,613416.6275114518,retro_9
2005,714971.1719346811,retro_9
2006,533480.8130480754,retro_9
2007,474964.0029444089,retro_9
2008,519192.81896049756,retro_9
2009,1311294.418103919,retro_9
2010,635262.2990565386,retro_9
2011,329117.69379607175,retro_9
2012,377485.101513282,retro_9
2013,361614.3814521769,retro_9
2014,463697.0319813045,retro_9
2015,831199.2358683533,retro_9
2016,579841.5051974218,retro_9
1975,910674.2157708224,retro_10
1976,902576.6953638048,retro_10
1977,921796.700323159,retro_10
1978,17609537.612117168,retro_10
1979,1073481.343352925,retro_10
1980,1256695.6206940624,retro_10
1981,1648092.5469173049,retro_10
1982,1870928.4921328756,retro_10
1983,1436620.1892673073,retro_10
1984,1127999.0763743615,retro_10
1985,883654.7158306227,retro_10
1986,736990.7314506219,retro_10
1987,630733.6927831157,retro_10
1988,544621.4048222546,retro_10
1989,486278.3265833594,retro_10
1990,475078.57281641406,retro_10
1991,525958.4715956331,retro_10
1992,603772.5105162787,retro_10
1993,572044.7901027508,retro_10
1994,549458.1926143471,retro_10
1995,769147.4367237046,retro_10
1996,890570.1367133483,retro_10
1997,1030461.82824322,retro_10
1998,1722104.8541951703,retro_10
1999,1426899.6864472348,retro_10
2000,1333548.1689084251,retro_10
2001,1013600.9347675476,retro_10
2002,781590.9996315816,retro_10
2003,606223.9153332196,retro_10
2004,612167.0151734985,retro_10
2005,709387.975474054,retro_10
2006,534715.0580082671,retro_10
2007,474709.8837250662,retro_10
2008,516551.2875595021,retro_10
2009,1384649.092932909,retro_10
2010,626775.288202419,retro_10
2011,305464.00109942927,retro_10
2012,324731.8482232286,retro_10
2013,346551.23063600896,retro_10
2014,567751.1047288441,retro_10
2015,994897.3141993192,retro_10
