year,Fmort,retro
1975,0.04176954973948353,retro_0
1976,0.04194809666699896,retro_0
1977,0.024401290932803636,retro_0
1978,0.03348558659627042,retro_0
1979,0.047963328413675795,retro_0
1980,0.03227744551972657,retro_0
1981,0.021797561636358515,retro_0
1982,0.022220917866419082,retro_0
1983,0.029731769699605098,retro_0
1984,0.026376293947179632,retro_0
1985,0.04115927713248226,retro_0
1986,0.05747520735131948,retro_0
1987,0.05519493928730033,retro_0
1988,0.061545041766063284,retro_0
1989,0.05755591264829431,retro_0
1990,0.05358505464967242,retro_0
1991,0.06820980491458199,retro_0
1992,0.08094522620831311,retro_0
1993,0.12268037949075762,retro_0
1994,0.1150269370537635,retro_0
1995,0.11920428237456465,retro_0
1996,0.13556476410352972,retro_0
1997,0.1520509944632506,retro_0
1998,0.16936098388405219,retro_0
1999,0.12386007265114532,retro_0
2000,0.13048028430405587,retro_0
2001,0.09436661984487658,retro_0
2002,0.08594408498224203,retro_0
2003,0.08327262601417024,retro_0
2004,0.08950637832138753,retro_0
2005,0.08284344478627852,retro_0
2006,0.08249087959037994,retro_0
2007,0.06398356830038673,retro_0
2008,0.06583474251183201,retro_0
2009,0.04975846126798715,retro_0
2010,0.047945686667497996,retro_0
2011,0.040480210805462796,retro_0
2012,0.046029245272696535,retro_0
2013,0.04594283120340316,retro_0
2014,0.03830751488565201,retro_0
2015,0.03901303968480047,retro_0
2016,0.03246264360075499,retro_0
2017,0.03439849363100802,retro_0
2018,0.039368080901254036,retro_0
2019,0.038763175977027615,retro_0
2020,0.04263770311651493,retro_0
2021,0.03711913243706791,retro_0
2022,0.03893559194452084,retro_0
2023,0.038186868971106604,retro_0
2024,0.03788295217078124,retro_0
2025,0.03907417752193285,retro_0
1975,0.041660039897752674,retro_1
1976,0.041840600844138355,retro_1
1977,0.02434452154581399,retro_1
1978,0.03341345391387509,retro_1
1979,0.04786349577735563,retro_1
1980,0.0322124407846106,retro_1
1981,0.021747966287575967,retro_1
1982,0.022165213743126327,retro_1
1983,0.029655490662028508,retro_1
1984,0.026310091829623586,retro_1
1985,0.041057008137291254,retro_1
1986,0.05733684474456857,retro_1
1987,0.05506751719020206,retro_1
1988,0.06140874865448566,retro_1
1989,0.05742985746503359,retro_1
1990,0.05346753854611226,retro_1
1991,0.06805711108051649,retro_1
1992,0.08076199425601638,retro_1
1993,0.12238023239652997,retro_1
1994,0.11472474346407888,retro_1
1995,0.11887397871250838,retro_1
1996,0.13517919323292044,retro_1
1997,0.15160012027613576,retro_1
1998,0.16883749030960224,retro_1
1999,0.12344410994091425,retro_1
2000,0.1300331874669196,retro_1
2001,0.09403061361361856,retro_1
2002,0.08563887054445479,retro_1
2003,0.08298093302700085,retro_1
2004,0.08919765625686348,retro_1
2005,0.08255333227278767,retro_1
2006,0.08219657093201913,retro_1
2007,0.0637443992778493,retro_1
2008,0.06558091574561455,retro_1
2009,0.04955669097289251,retro_1
2010,0.04774376553666806,retro_1
2011,0.04029787183117349,retro_1
2012,0.04580187103768811,retro_1
2013,0.045688652319397775,retro_1
2014,0.03807493288464567,retro_1
2015,0.03875528867750402,retro_1
2016,0.03223060730558369,retro_1
2017,0.034119043448346084,retro_1
2018,0.03898977263850348,retro_1
2019,0.0383296013023242,retro_1
2020,0.042109006597593146,retro_1
2021,0.03669988319958911,retro_1
2022,0.038545797881651855,retro_1
2023,0.038026560009217836,retro_1
2024,0.03806437516681282,retro_1
1975,0.041487226911232127,retro_2
1976,0.04167124055504034,retro_2
1977,0.02425516340497114,retro_2
1978,0.03329999282324195,retro_2
1979,0.04770632347508317,retro_2
1980,0.03210986168551551,retro_2
1981,0.021669510060409795,retro_2
1982,0.022076958665157534,retro_2
1983,0.029534580511353093,retro_2
1984,0.026205292603965185,retro_2
1985,0.04089532058146115,retro_2
1986,0.057118181421572524,retro_2
1987,0.05486621677786636,retro_2
1988,0.06119358976639143,retro_2
1989,0.057230739132485296,retro_2
1990,0.05328153267870172,retro_2
1991,0.06781514405964362,retro_2
1992,0.08047131095432895,retro_2
1993,0.12190343118658661,retro_2
1994,0.11424326195267215,retro_2
1995,0.11834387178437233,retro_2
1996,0.13455640945146344,retro_2
1997,0.1508647664600278,retro_2
1998,0.16797076983909975,retro_2
1999,0.12274071102098096,retro_2
2000,0.12925753850531604,retro_2
2001,0.09343548696218208,retro_2
2002,0.08508779793230849,retro_2
2003,0.08244794910536564,retro_2
2004,0.08863122945816354,retro_2
2005,0.0820188179853733,retro_2
2006,0.08165158953658055,retro_2
2007,0.06329680116834126,retro_2
2008,0.0651004182663079,retro_2
2009,0.049168763657379634,retro_2
2010,0.0473477479626109,retro_2
2011,0.039931099658613654,retro_2
2012,0.045331849230778015,retro_2
2013,0.04514816952480811,retro_2
2014,0.03756529687541901,retro_2
2015,0.038185313100860624,retro_2
2016,0.03175062331665581,retro_2
2017,0.033600994831650556,retro_2
2018,0.03835861476899605,retro_2
2019,0.037825652636527006,retro_2
2020,0.04185935148196511,retro_2
2021,0.03667591548636853,retro_2
2022,0.03839057761455263,retro_2
2023,0.03819606466051074,retro_2
1975,0.041457479164407576,retro_3
1976,0.04163454777772234,retro_3
1977,0.02422661924200229,retro_3
1978,0.033254872306833515,retro_3
1979,0.04763879833555054,retro_3
1980,0.03206409463215641,retro_3
1981,0.021646823168370414,retro_3
1982,0.02206156833983888,retro_3
1983,0.02951833655555145,retro_3
1984,0.026191162773847143,retro_3
1985,0.04087390022262085,retro_3
1986,0.05708328139393174,retro_3
1987,0.05482490016100012,retro_3
1988,0.06113776195415272,retro_3
1989,0.05717212022322523,retro_3
1990,0.05322214248760179,retro_3
1991,0.06773402635898285,retro_3
1992,0.08036151612224415,retro_3
1993,0.12171908334815142,retro_3
1994,0.11403983484045388,retro_3
1995,0.11811239517576765,retro_3
1996,0.13428029369355884,retro_3
1997,0.1505498381752583,retro_3
1998,0.16760802574040087,retro_3
1999,0.12244942344763118,retro_3
2000,0.12895050572624198,retro_3
2001,0.09320695010918467,retro_3
2002,0.084880689988041,retro_3
2003,0.08224957188728159,retro_3
2004,0.08842340043928162,retro_3
2005,0.08182579785373886,retro_3
2006,0.08145966926630474,retro_3
2007,0.06314402970154587,retro_3
2008,0.06494438152176749,retro_3
2009,0.04904565241993554,retro_3
2010,0.047224886653042995,retro_3
2011,0.03981958009500783,retro_3
2012,0.04519491222337742,retro_3
2013,0.044998259300129045,retro_3
2014,0.037432749669567326,retro_3
2015,0.038039575902443085,retro_3
2016,0.03159392681332675,retro_3
2017,0.03336776928212331,retro_3
2018,0.038010729778169716,retro_3
2019,0.03733467142245027,retro_3
2020,0.041123165033101705,retro_3
2021,0.036118921634181005,retro_3
2022,0.03807321541408688,retro_3
1975,0.04141266194377318,retro_4
1976,0.04159865730738391,retro_4
1977,0.024217591359110852,retro_4
1978,0.03325234028533714,retro_4
1979,0.04763887334630732,retro_4
1980,0.03206460581448268,retro_4
1981,0.0216330684443175,retro_4
1982,0.022034601027100722,retro_4
1983,0.029475581768550717,retro_4
1984,0.02615392736066291,retro_4
1985,0.04081590570683722,retro_4
1986,0.05701125999049508,retro_4
1987,0.05476912895312957,retro_4
1988,0.06109173534302752,retro_4
1989,0.05713859078792571,retro_4
1990,0.053197539772991895,retro_4
1991,0.06770824889808474,retro_4
1992,0.08034686571843802,retro_4
1993,0.1217047882418035,retro_4
1994,0.11405282624162107,retro_4
1995,0.11815483325653069,retro_4
1996,0.13436209245417743,retro_4
1997,0.15067582588111414,retro_4
1998,0.16781078768204002,retro_4
1999,0.12265374863939699,retro_4
2000,0.1292033941467037,retro_4
2001,0.09340860004625592,retro_4
2002,0.08507789033088445,retro_4
2003,0.08245276009784039,retro_4
2004,0.08865699763759809,retro_4
2005,0.08205351140340648,retro_4
2006,0.08170507744583803,retro_4
2007,0.06333952541576468,retro_4
2008,0.06515847097844006,retro_4
2009,0.049203712048331884,retro_4
2010,0.04737214896562369,retro_4
2011,0.039921114415526,retro_4
2012,0.045280834168225856,retro_4
2013,0.045044699499866545,retro_4
2014,0.03743421487144685,retro_4
2015,0.0379995875401904,retro_4
2016,0.03150548341536821,retro_4
2017,0.03319415385258681,retro_4
2018,0.037721943164793034,retro_4
2019,0.0369964053320515,retro_4
2020,0.040792014246359254,retro_4
2021,0.03613615873422375,retro_4
1975,0.04129284664885539,retro_5
1976,0.04147299181877918,retro_5
1977,0.024141272030834666,retro_5
1978,0.0331453977683068,retro_5
1979,0.04748419797846562,retro_5
1980,0.03196099790610707,retro_5
1981,0.021566773754805143,retro_5
1982,0.021970760242062074,retro_5
1983,0.02939303028427741,retro_5
1984,0.026082219272484056,retro_5
1985,0.04070579946951878,retro_5
1986,0.05685648852783767,retro_5
1987,0.0546179767712673,retro_5
1988,0.06091949529107983,retro_5
1989,0.05697426376845914,retro_5
1990,0.053041780609510245,retro_5
1991,0.06750484789325668,retro_5
1992,0.08009467579600299,retro_5
1993,0.12129653815338516,retro_5
1994,0.11363648013111197,retro_5
1995,0.11772564759015888,retro_5
1996,0.1338945011476521,retro_5
1997,0.15018527906339846,retro_5
1998,0.16731155450831717,retro_5
1999,0.12227559499465918,retro_5
2000,0.128830620823531,retro_5
2001,0.09312654355797918,retro_5
2002,0.0848297552732581,retro_5
2003,0.08223030119972881,retro_5
2004,0.08845527147789184,retro_5
2005,0.08188164406509359,retro_5
2006,0.08155455161076339,retro_5
2007,0.06321115979532138,retro_5
2008,0.06503545713740833,retro_5
2009,0.049085066821078986,retro_5
2010,0.04723721124285858,retro_5
2011,0.03976341334383098,retro_5
2012,0.04504749107267748,retro_5
2013,0.044731836702357815,retro_5
2014,0.03709300850475735,retro_5
2015,0.03758032665980661,retro_5
2016,0.031131669797944017,retro_5
2017,0.03284324855665269,retro_5
2018,0.03752908088558685,retro_5
2019,0.03744987130453759,retro_5
2020,0.04251192117926964,retro_5
1975,0.04111930929967369,retro_6
1976,0.041312907159225,retro_6
1977,0.024068967533984794,retro_6
1978,0.03306359423344537,retro_6
1979,0.047372435693997864,retro_6
1980,0.03188615250698641,retro_6
1981,0.021491156672204005,retro_6
1982,0.021871141630388422,retro_6
1983,0.02924896355268671,retro_6
1984,0.025957363289884565,retro_6
1985,0.040513297253695645,retro_6
1986,0.05660484324636193,retro_6
1987,0.054400407341186174,retro_6
1988,0.060705493001993134,retro_6
1989,0.056789208106059356,retro_6
1990,0.05287897871854129,retro_6
1991,0.06730344036162918,retro_6
1992,0.079877517241277,retro_6
1993,0.12096122583948217,retro_6
1994,0.11334342852617069,retro_6
1995,0.11746349478737822,retro_6
1996,0.13364224479672865,retro_6
1997,0.14993538234373704,retro_6
1998,0.16709753477782277,retro_6
1999,0.12213675368149682,retro_6
2000,0.12871060365243142,retro_6
2001,0.09303229182985451,retro_6
2002,0.08475547833831543,retro_6
2003,0.08218071717071856,retro_6
2004,0.08844033496421237,retro_6
2005,0.08188983641905383,retro_6
2006,0.08159254506352483,retro_6
2007,0.06324181376199259,retro_6
2008,0.06508507826531584,retro_6
2009,0.04910700792739748,retro_6
2010,0.04724229984312698,retro_6
2011,0.03971975716907674,retro_6
2012,0.04493388659750186,retro_6
2013,0.044533801873074194,retro_6
2014,0.0368523666979459,retro_6
2015,0.03725458161019407,retro_6
2016,0.03083457492987404,retro_6
2017,0.0326552043662158,retro_6
2018,0.037774043847213244,retro_6
2019,0.03875358810123551,retro_6
1975,0.04137559758115504,retro_7
1976,0.041582877655304745,retro_7
