year,Mgmt_area,Project_cde,trip_no,Adfg,Vessel,date,julian_day,Stat,Spp_cde,set,start_lat,start_lon,end_lat,end_lon,depth,length,weight,age,Sex,Maturity,age_type_code,age_readability,otolith_condition
2007,NSEI,603,1,33468,MASONIC,2007-08-06,218,345603,710,4,56.250833,-134.412167,56.274667,-134.412167,685.8000000000001,74,4.3,13,Female,1,01,02,NA
2007,NSEI,603,1,33468,MASONIC,2007-08-06,218,345603,710,4,56.250833,-134.412167,56.274667,-134.412167,685.8000000000001,64,2.7,11,Male,1,01,02,NA
2007,NSEI,603,1,33468,MASONIC,2007-08-06,218,345603,710,4,56.250833,-134.412167,56.274667,-134.412167,685.8000000000001,74,3.9,14,Female,1,01,03,NA
2007,NSEI,603,1,33468,MASONIC,2007-08-06,218,345603,710,4,56.250833,-134.412167,56.274667,-134.412167,685.8000000000001,91,7.8,25,Female,1,01,02,NA
2007,NSEI,603,1,33468,MASONIC,2007-08-06,218,345603,710,4,56.250833,-134.412167,56.274667,-134.412167,685.8000000000001,98,8.5,32,Female,1,01,02,NA
2007,NSEI,603,1,33468,MASONIC,2007-08-06,218,345603,710,5,56.307,-134.58333299999998,56.330667,-134.569333,632.7648,75,3.6,13,Female,1,01,02,NA
2007,NSEI,603,1,33468,MASONIC,2007-08-06,218,345603,710,5,56.307,-134.58333299999998,56.330667,-134.569333,632.7648,58,2.1,30,Male,0,01,03,NA
2007,NSEI,603,1,33468,MASONIC,2007-08-06,218,345603,710,5,56.307,-134.58333299999998,56.330667,-134.569333,632.7648,71,3.5,30,Male,1,01,02,NA
2007,NSEI,603,1,33468,MASONIC,2007-08-06,218,345603,710,5,56.307,-134.58333299999998,56.330667,-134.569333,632.7648,74,4.2,8,Female,1,01,03,NA
2007,NSEI,603,1,33468,MASONIC,2007-08-06,218,345603,710,5,56.307,-134.58333299999998,56.330667,-134.569333,632.7648,65,2.7,9,Male,1,01,03,NA
2007,NSEI,603,1,33468,MASONIC,2007-08-06,218,345603,710,5,56.307,-134.58333299999998,56.330667,-134.569333,632.7648,67,3.8,13,Male,1,01,03,NA
2007,NSEI,603,1,33468,MASONIC,2007-08-06,218,345603,710,5,56.307,-134.58333299999998,56.330667,-134.569333,632.7648,62,2.4,9,Male,1,01,03,NA
2007,NSEI,603,1,33468,MASONIC,2007-08-06,218,345603,710,5,56.307,-134.58333299999998,56.330667,-134.569333,632.7648,70,3.5,11,Female,1,01,03,NA
2007,NSEI,603,1,33468,MASONIC,2007-08-06,218,345603,710,5,56.307,-134.58333299999998,56.330667,-134.569333,632.7648,69,3.3000000000000003,8,Female,1,01,02,NA
2007,NSEI,603,1,33468,MASONIC,2007-08-06,218,345603,710,5,56.307,-134.58333299999998,56.330667,-134.569333,632.7648,67,2.8000000000000003,11,Female,0,01,03,NA
2005,NSEI,603,1,33468,MASONIC,2005-07-29,210,345603,710,5,56.307167,-134.583,56.3325,-134.568333,627.2784,54,1.8,5,Male,0,01,03,NA
2005,NSEI,603,1,33468,MASONIC,2005-07-29,210,345603,710,5,56.307167,-134.583,56.3325,-134.568333,627.2784,62,2.6,7,Male,1,01,03,NA
2005,NSEI,603,1,33468,MASONIC,2005-07-29,210,345603,710,5,56.307167,-134.583,56.3325,-134.568333,627.2784,68,3.4,33,Male,1,01,02,NA
2005,NSEI,603,1,33468,MASONIC,2005-07-29,210,345603,710,5,56.307167,-134.583,56.3325,-134.568333,627.2784,71,3.2,11,Female,1,01,03,NA
2005,NSEI,603,1,33468,MASONIC,2005-07-29,210,345603,710,5,56.307167,-134.583,56.3325,-134.568333,627.2784,65,3,10,Female,0,01,03,NA
2005,NSEI,603,1,33468,MASONIC,2005-07-29,210,345603,710,5,56.307167,-134.583,56.3325,-134.568333,627.2784,71,3.6,13,Female,1,01,02,NA
2005,NSEI,603,1,33468,MASONIC,2005-07-29,210,345603,710,5,56.307167,-134.583,56.3325,-134.568333,627.2784,73,4,19,Male,1,01,03,NA
2005,NSEI,603,1,33468,MASONIC,2005-07-29,210,345603,710,5,56.307167,-134.583,56.3325,-134.568333,627.2784,63,2.6,16,Male,1,01,03,NA
2005,NSEI,603,1,33468,MASONIC,2005-07-29,210,345603,710,5,56.307167,-134.583,56.3325,-134.568333,627.2784,68,3.8,9,Male,1,01,03,NA
2005,NSEI,603,1,33468,MASONIC,2005-07-29,210,345603,710,5,56.307167,-134.583,56.3325,-134.568333,627.2784,68,3.9,10,Female,1,01,03,NA
2005,NSEI,603,1,33468,MASONIC,2005-07-29,210,345603,710,5,56.307167,-134.583,56.3325,-134.568333,627.2784,66,3,32,Female,1,01,03,NA
2005,NSEI,603,1,33468,MASONIC,2005-07-29,210,345603,710,5,56.307167,-134.583,56.3325,-134.568333,627.2784,70,3.9,7,Female,1,01,03,NA
2019,NSEI,603,1,58282,Marilyn J,2019-07-27,208,345603,710,7,56.30632,-134.58366999999998,56.33557,-134.56910000000002,630.936,52,1.4,6,Female,0,NA,02,01
2005,NSEI,603,1,33468,MASONIC,2005-07-29,210,345603,710,5,56.307167,-134.583,56.3325,-134.568333,627.2784,57,2,15,Male,0,01,03,NA
2019,NSEI,603,1,58282,Marilyn J,2019-07-29,210,345603,710,10,56.419670000000004,-134.49467,56.4465,-134.4985,707.7456000000001,57,1.8,5,Male,1,NA,02,01
2019,NSEI,603,1,58282,Marilyn J,2019-07-29,210,345603,710,11,56.435669999999995,-134.60402,56.404700000000005,-134.59978,557.784,61,2.4,7,Female,0,NA,03,01
2008,NSEI,603,1,33468,MASONIC,2008-08-08,221,345603,710,2,56.109117,-134.50915,56.086667,-134.507833,523.0368,67,3.2,7,Female,1,01,03,NA
2008,NSEI,603,1,33468,MASONIC,2008-08-08,221,345603,710,2,56.109117,-134.50915,56.086667,-134.507833,523.0368,74,4.2,21,Male,1,01,02,NA
2008,NSEI,603,1,33468,MASONIC,2008-08-08,221,345603,710,2,56.109117,-134.50915,56.086667,-134.507833,523.0368,72,3.8,5,Female,1,01,03,NA
2008,NSEI,603,1,33468,MASONIC,2008-08-08,221,345603,710,2,56.109117,-134.50915,56.086667,-134.507833,523.0368,55,1.7,8,Female,0,01,03,NA
2008,NSEI,603,1,33468,MASONIC,2008-08-08,221,345603,710,2,56.109117,-134.50915,56.086667,-134.507833,523.0368,80,5.4,17,Female,1,01,02,NA
2019,NSEI,603,1,58282,Marilyn J,2019-07-30,211,345603,710,12,56.2345,134.454833,56.265667,134.453833,722.3760000000001,72,3.5,24,Male,0,NA,03,01
2019,NSEI,603,1,58282,Marilyn J,2019-07-30,211,345603,710,12,56.2345,134.454833,56.265667,134.453833,722.3760000000001,78,4.2,17,Female,1,NA,02,01
2012,NSEI,603,1,33468,MASONIC,2012-07-30,212,345603,710,14,56.232833,-134.455,56.258667,-134.4545,722.3760000000001,71,4.3,31,Male,1,01,02,NA
2012,NSEI,603,1,33468,MASONIC,2012-07-30,212,345603,710,14,56.232833,-134.455,56.258667,-134.4545,722.3760000000001,67,3.4,33,Male,1,01,03,NA
2012,NSEI,603,1,33468,MASONIC,2012-07-30,212,345603,710,14,56.232833,-134.455,56.258667,-134.4545,722.3760000000001,63,2.7,11,Male,1,01,03,NA
2012,NSEI,603,1,33468,MASONIC,2012-07-30,212,345603,710,14,56.232833,-134.455,56.258667,-134.4545,722.3760000000001,69,3.5,38,Male,1,01,03,NA
2011,NSEI,603,1,59497,PACIFIC DAWN,2011-07-26,207,345603,710,2,56.088317,-134.510217,56.111483,-134.50915,524.8656,52,1.4,10,Female,0,01,02,NA
2011,NSEI,603,1,59497,PACIFIC DAWN,2011-07-26,207,345603,710,2,56.088317,-134.510217,56.111483,-134.50915,524.8656,57,1.9,7,Male,0,01,02,NA
2011,NSEI,603,1,59497,PACIFIC DAWN,2011-07-26,207,345603,710,2,56.088317,-134.510217,56.111483,-134.50915,524.8656,53,1.4,7,Male,0,01,03,NA
2011,NSEI,603,1,59497,PACIFIC DAWN,2011-07-26,207,345603,710,2,56.088317,-134.510217,56.111483,-134.50915,524.8656,68,3.3000000000000003,10,Male,1,01,02,NA
2011,NSEI,603,1,59497,PACIFIC DAWN,2011-07-26,207,345603,710,2,56.088317,-134.510217,56.111483,-134.50915,524.8656,64,2.6,17,Female,1,01,02,NA
2011,NSEI,603,1,59497,PACIFIC DAWN,2011-07-26,207,345603,710,2,56.088317,-134.510217,56.111483,-134.50915,524.8656,67,3.5,21,Male,1,01,03,NA
2011,NSEI,603,1,59497,PACIFIC DAWN,2011-07-26,207,345603,710,2,56.088317,-134.510217,56.111483,-134.50915,524.8656,54,1.5,3,Female,0,01,01,NA
2001,NSEI,603,1,20190,SYLVIA,2001-08-13,225,345603,710,14,56.420832999999995,-134.494833,56.446667,-134.4985,704.0880000000001,65,3.2,17,Male,1,01,03,NA
2001,NSEI,603,1,20190,SYLVIA,2001-08-13,225,345603,710,14,56.420832999999995,-134.494833,56.446667,-134.4985,704.0880000000001,64,2.8000000000000003,10,Male,1,01,03,NA
2001,NSEI,603,1,20190,SYLVIA,2001-08-13,225,345603,710,14,56.420832999999995,-134.494833,56.446667,-134.4985,704.0880000000001,68,3.2,27,Male,1,01,03,NA
2001,NSEI,603,1,20190,SYLVIA,2001-08-13,225,345603,710,14,56.420832999999995,-134.494833,56.446667,-134.4985,704.0880000000001,56,1.9,9,Male,1,01,03,NA
2001,NSEI,603,1,20190,SYLVIA,2001-08-13,225,345603,710,14,56.420832999999995,-134.494833,56.446667,-134.4985,704.0880000000001,72,4.3,9,Female,1,01,03,NA
2001,NSEI,603,1,20190,SYLVIA,2001-08-13,225,345603,710,14,56.420832999999995,-134.494833,56.446667,-134.4985,704.0880000000001,89,7.7,19,Female,1,01,02,NA
2001,NSEI,603,1,20190,SYLVIA,2001-08-13,225,345603,710,14,56.420832999999995,-134.494833,56.446667,-134.4985,704.0880000000001,67,3.1,12,Male,1,01,03,NA
2001,NSEI,603,1,20190,SYLVIA,2001-08-13,225,345603,710,14,56.420832999999995,-134.494833,56.446667,-134.4985,704.0880000000001,73,4.4,21,Male,1,01,03,NA
2001,NSEI,603,1,20190,SYLVIA,2001-08-13,225,345603,710,14,56.420832999999995,-134.494833,56.446667,-134.4985,704.0880000000001,64,2.4,11,Female,0,01,03,NA
2001,NSEI,603,1,20190,SYLVIA,2001-08-13,225,345603,710,14,56.420832999999995,-134.494833,56.446667,-134.4985,704.0880000000001,61,2.3000000000000003,19,Male,1,01,03,NA
2011,NSEI,603,1,59497,PACIFIC DAWN,2011-07-27,208,345603,710,6,56.4474,-134.49805,56.421933,-134.496933,704.0880000000001,60,2.2,21,Male,1,01,03,NA
2011,NSEI,603,1,59497,PACIFIC DAWN,2011-07-27,208,345603,710,6,56.4474,-134.49805,56.421933,-134.496933,704.0880000000001,71,3.6,35,Male,1,01,02,NA
2011,NSEI,603,1,59497,PACIFIC DAWN,2011-07-27,208,345603,710,6,56.4474,-134.49805,56.421933,-134.496933,704.0880000000001,63,2.6,12,Male,1,01,01,NA
2011,NSEI,603,1,59497,PACIFIC DAWN,2011-07-27,208,345603,710,6,56.4474,-134.49805,56.421933,-134.496933,704.0880000000001,64,2.8000000000000003,21,Male,1,01,03,NA
2011,NSEI,603,1,59497,PACIFIC DAWN,2011-07-27,208,345603,710,6,56.4474,-134.49805,56.421933,-134.496933,704.0880000000001,66,2.9,9,Female,1,01,03,NA
2011,NSEI,603,1,59497,PACIFIC DAWN,2011-07-27,208,345603,710,6,56.4474,-134.49805,56.421933,-134.496933,704.0880000000001,64,2.6,10,Female,1,01,02,NA
2011,NSEI,603,1,59497,PACIFIC DAWN,2011-07-27,208,345603,710,6,56.4474,-134.49805,56.421933,-134.496933,704.0880000000001,66,3,7,Male,1,01,03,NA
2014,NSEI,603,1,33468,MASONIC,2014-08-04,216,345603,710,8,56.448667,-134.498333,56.422332999999995,-134.495,702.2592000000001,80,5.9,13,Female,1,NA,02,NA
2014,NSEI,603,1,33468,MASONIC,2014-08-04,216,345603,710,8,56.448667,-134.498333,56.422332999999995,-134.495,702.2592000000001,63,2.7,11,Female,1,NA,02,NA
2011,NSEI,603,1,59497,PACIFIC DAWN,2011-07-27,208,345603,710,6,56.4474,-134.49805,56.421933,-134.496933,704.0880000000001,64,3,13,Male,1,01,02,NA
2011,NSEI,603,1,59497,PACIFIC DAWN,2011-07-27,208,345603,710,6,56.4474,-134.49805,56.421933,-134.496933,704.0880000000001,68,3,23,Male,1,01,03,NA
1997,NSEI,603,1,69054,KRUZOF,1997-08-07,219,345603,710,1,56.088333,-134.508333,56.112,-134.509167,523.0368,68,3,18,Male,1,01,02,NA
2011,NSEI,603,1,59497,PACIFIC DAWN,2011-07-27,208,345603,710,6,56.4474,-134.49805,56.421933,-134.496933,704.0880000000001,59,2.3000000000000003,17,Male,1,01,02,NA
2011,NSEI,603,1,59497,PACIFIC DAWN,2011-07-27,208,345603,710,6,56.4474,-134.49805,56.421933,-134.496933,704.0880000000001,61,2.3000000000000003,19,Male,1,01,02,NA
2005,NSEI,603,1,33468,MASONIC,2005-07-30,211,345603,710,6,56.406333,-134.6,56.430833,-134.604,555.9552,62,2.7,8,Female,1,01,03,NA
2005,NSEI,603,1,33468,MASONIC,2005-07-30,211,345603,710,6,56.406333,-134.6,56.430833,-134.604,555.9552,67,3.9,10,Male,1,01,03,NA
2005,NSEI,603,1,33468,MASONIC,2005-07-30,211,345603,710,6,56.406333,-134.6,56.430833,-134.604,555.9552,71,3.7,17,Female,1,01,03,NA
2005,NSEI,603,1,33468,MASONIC,2005-07-30,211,345603,710,6,56.406333,-134.6,56.430833,-134.604,555.9552,68,3.5,17,Male,1,01,03,NA
2005,NSEI,603,1,33468,MASONIC,2005-07-30,211,345603,710,6,56.406333,-134.6,56.430833,-134.604,555.9552,66,2.8000000000000003,18,Female,1,01,03,NA
2005,NSEI,603,1,33468,MASONIC,2005-07-30,211,345603,710,6,56.406333,-134.6,56.430833,-134.604,555.9552,NA,NA,6,Female,0,01,03,NA
2008,NSEI,603,1,33468,MASONIC,2008-08-08,221,345603,710,2,56.109117,-134.50915,56.086667,-134.507833,523.0368,60,2.1,18,Male,1,01,03,NA
2008,NSEI,603,1,33468,MASONIC,2008-08-08,221,345603,710,2,56.109117,-134.50915,56.086667,-134.507833,523.0368,78,6.5,21,Female,1,01,03,NA
2008,NSEI,603,1,33468,MASONIC,2008-08-08,221,345603,710,2,56.109117,-134.50915,56.086667,-134.507833,523.0368,59,2.2,22,Male,1,01,02,NA
2008,NSEI,603,1,33468,MASONIC,2008-08-08,221,345603,710,2,56.109117,-134.50915,56.086667,-134.507833,523.0368,72,3.4,29,Male,1,01,03,NA
2008,NSEI,603,1,33468,MASONIC,2008-08-08,221,345603,710,2,56.109117,-134.50915,56.086667,-134.507833,523.0368,74,4,11,Female,1,01,02,NA
2008,NSEI,603,1,33468,MASONIC,2008-08-08,221,345603,710,2,56.109117,-134.50915,56.086667,-134.507833,523.0368,62,2.5,15,Male,1,01,02,NA
2008,NSEI,603,1,33468,MASONIC,2008-08-08,221,345603,710,2,56.109117,-134.50915,56.086667,-134.507833,523.0368,70,3.2,30,Male,1,01,03,NA
2008,NSEI,603,1,33468,MASONIC,2008-08-08,221,345603,710,2,56.109117,-134.50915,56.086667,-134.507833,523.0368,69,3.5,15,Female,1,01,03,NA
2008,NSEI,603,1,33468,MASONIC,2008-08-08,221,345603,710,2,56.109117,-134.50915,56.086667,-134.507833,523.0368,70,3.4,32,Male,1,01,03,NA
2008,NSEI,603,1,33468,MASONIC,2008-08-08,221,345603,710,2,56.109117,-134.50915,56.086667,-134.507833,523.0368,62,2.2,13,Male,1,01,03,NA
2008,NSEI,603,1,33468,MASONIC,2008-08-08,221,345603,710,2,56.109117,-134.50915,56.086667,-134.507833,523.0368,67,3.2,30,Male,1,01,03,NA
2008,NSEI,603,1,33468,MASONIC,2008-08-08,221,345603,710,2,56.109117,-134.50915,56.086667,-134.507833,523.0368,66,3.2,11,Male,1,01,03,NA
2001,NSEI,603,1,20190,SYLVIA,2001-08-11,223,345603,710,10,56.112666999999995,-134.509,56.085833,-134.508167,521.208,67,3.2,18,Male,1,01,03,NA
2001,NSEI,603,1,20190,SYLVIA,2001-08-12,224,345603,710,11,56.257166999999995,-134.454833,56.228832999999995,-134.455333,722.3760000000001,72,3.8,16,Male,1,01,03,NA
2001,NSEI,603,1,20190,SYLVIA,2001-08-12,224,345603,710,11,56.257166999999995,-134.454833,56.228832999999995,-134.455333,722.3760000000001,103,11.3,25,Female,1,01,03,NA
2001,NSEI,603,1,20190,SYLVIA,2001-08-12,224,345603,710,11,56.257166999999995,-134.454833,56.228832999999995,-134.455333,722.3760000000001,69,3.7,24,Male,1,01,03,NA
2001,NSEI,603,1,20190,SYLVIA,2001-08-12,224,345603,710,11,56.257166999999995,-134.454833,56.228832999999995,-134.455333,722.3760000000001,84,7.1000000000000005,17,Female,1,01,03,NA
2001,NSEI,603,1,20190,SYLVIA,2001-08-12,224,345603,710,11,56.257166999999995,-134.454833,56.228832999999995,-134.455333,722.3760000000001,73,3.7,16,Male,1,01,03,NA
2001,NSEI,603,1,20190,SYLVIA,2001-08-12,224,345603,710,11,56.257166999999995,-134.454833,56.228832999999995,-134.455333,722.3760000000001,85,6.3,19,Female,1,01,03,NA
2001,NSEI,603,1,20190,SYLVIA,2001-08-12,224,345603,710,11,56.257166999999995,-134.454833,56.228832999999995,-134.455333,722.3760000000001,77,4.5,9,Female,1,01,03,NA
2001,NSEI,603,1,20190,SYLVIA,2001-08-12,224,345603,710,11,56.257166999999995,-134.454833,56.228832999999995,-134.455333,722.3760000000001,71,3.5,18,Male,1,01,03,NA
2001,NSEI,603,1,20190,SYLVIA,2001-08-12,224,345603,710,11,56.257166999999995,-134.454833,56.228832999999995,-134.455333,722.3760000000001,75,4.5,15,Female,1,01,03,NA
2001,NSEI,603,1,20190,SYLVIA,2001-08-12,224,345603,710,11,56.257166999999995,-134.454833,56.228832999999995,-134.455333,722.3760000000001,68,3.1,11,Male,1,01,03,NA
2001,NSEI,603,1,20190,SYLVIA,2001-08-12,224,345603,710,11,56.257166999999995,-134.454833,56.228832999999995,-134.455333,722.3760000000001,78,4.9,24,Female,1,01,03,NA
2001,NSEI,603,1,20190,SYLVIA,2001-08-12,224,345603,710,11,56.257166999999995,-134.454833,56.228832999999995,-134.455333,722.3760000000001,82,6.4,20,Female,1,01,03,NA
2001,NSEI,603,1,20190,SYLVIA,2001-08-12,224,345603,710,11,56.257166999999995,-134.454833,56.228832999999995,-134.455333,722.3760000000001,62,2.6,13,Male,1,01,03,NA
2001,NSEI,603,1,20190,SYLVIA,2001-08-12,224,345603,710,11,56.257166999999995,-134.454833,56.228832999999995,-134.455333,722.3760000000001,67,3.6,20,Male,1,01,03,NA
2001,NSEI,603,1,20190,SYLVIA,2001-08-12,224,345603,710,11,56.257166999999995,-134.454833,56.228832999999995,-134.455333,722.3760000000001,69,3.6,19,Male,1,01,03,NA
2001,NSEI,603,1,20190,SYLVIA,2001-08-12,224,345603,710,11,56.257166999999995,-134.454833,56.228832999999995,-134.455333,722.3760000000001,87,6.2,25,Female,1,01,02,NA
2001,NSEI,603,1,20190,SYLVIA,2001-08-12,224,345603,710,11,56.257166999999995,-134.454833,56.228832999999995,-134.455333,722.3760000000001,65,3.1,21,Male,1,01,03,NA
2001,NSEI,603,1,20190,SYLVIA,2001-08-12,224,345603,710,12,56.250833,-134.412167,56.275000000000006,-134.412167,689.4576000000001,63,3.2,16,Male,1,01,03,NA
2001,NSEI,603,1,20190,SYLVIA,2001-08-12,224,345603,710,12,56.250833,-134.412167,56.275000000000006,-134.412167,689.4576000000001,72,4.2,15,Male,1,01,03,NA
