year,index,Fmort,biom,expl_biom,expl_abd,spawn_biom
1975,0,0.03131254284944001,74.79500499514351,49.80803623952912,6.116671571172553,35.698702069581046
1976,1,0.03144482951930844,73.35636361591959,48.93392108795459,6.029142257934481,35.065446137649914
1977,2,0.018317436701548343,72.37378101718933,48.51171462421449,5.989742029442178,34.55030291260094
1978,3,0.02603261121278014,71.37266572646377,48.06349722310209,5.940546873683499,34.30664068072701
1979,4,0.03970651485028936,120.58336363964689,47.986093333065256,6.121057991583164,35.78741472984943
1980,5,0.02893064519351399,123.01853089003609,48.695431861577156,6.405377958468175,35.08204533278684
1981,6,0.0214083328581906,124.64010275448325,51.99397812595908,7.156330168071271,37.73648125254447
1982,7,0.022910258261897114,125.22586906017534,57.37415149204914,8.145281695299255,43.34870956705847
1983,8,0.03057231329239365,124.37360749155114,63.628862881497824,9.113142012565165,48.895397296011986
1984,9,0.02627922660177489,122.42118922097073,70.0666445697632,9.948558355044483,53.936068620041326
1985,10,0.03998357551895034,118.87188869579495,74.57835464887062,10.361604454377149,56.447252590007146
1986,11,0.05500621579665616,113.2742928315946,75.97152141332762,10.29389653869001,56.53982255759387
1987,12,0.05037302846391743,106.7936649770623,77.00800351286641,10.201010212669804,54.60144492103762
1988,13,0.056270257840224484,99.82741461287426,74.37677642871554,9.625718671340307,52.04681828470504
1989,14,0.05260750245018205,92.77104202822424,71.03836910514752,9.002688442028964,48.91459690548686
1990,15,0.0488576767415457,86.15771492683679,67.42750994431182,8.385085403455669,45.82210649396373
1991,16,0.06262361608355113,79.5242650653292,62.62122687749534,7.6489060540543194,42.71032271632922
1992,17,0.07344263992421998,72.75835896329302,57.61221154484766,6.942080843992604,39.132568427383376
1993,18,0.11036747038790487,65.15826933786717,51.40049434836964,6.13009131235305,35.23417777719195
1994,19,0.10310043456949879,57.96122954507781,45.20912606224139,5.348197689680315,30.83383167164787
1995,20,0.10866573664019517,51.99810934166849,41.66775485692805,5.024687129466065,27.15593153587152
1996,21,0.12710246389107432,46.854625363216606,36.191703707073316,4.3674471426581905,23.784312007755187
1997,22,0.1470952545458273,42.84109656967295,31.092503606321998,3.7814384323993986,20.605612169866294
1998,23,0.16554872175742022,40.611905609466056,26.694363659869957,3.3081327277605888,17.764873326900027
1999,24,0.12339414383372424,39.993651078771364,23.851527752154983,3.048186368653041,15.51029029063978
2000,25,0.134923862797675,39.211103254668416,22.13672968770451,2.950430552612379,14.34604263132933
2001,26,0.10176093049810715,38.705639238310056,21.56507100622542,2.9972097574611554,13.669349058568319
2002,27,0.09509677274483383,38.24068876169975,21.719968210941953,3.109417482891947,13.672822949665226
2003,28,0.09336588961156524,37.08693159988752,22.000845855664267,3.1988662841867446,13.848771746109094
2004,29,0.1003568787258855,35.62738410229566,22.07895893191181,3.2214391733836765,13.984658154947784
2005,30,0.09278889744875031,34.682834584904214,21.94452943439001,3.1842997127139516,13.916841213008828
2006,31,0.09193430337395077,33.27622518426212,21.610478494090174,3.105973509982952,13.701276034900772
2007,32,0.07143101760535106,31.892964123462807,21.336755256247045,3.0357203893399642,13.382486594385444
2008,33,0.07341642039727209,30.648572764938528,20.959006454925593,2.950289028774064,13.160080516196848
2009,34,0.05577047358760847,31.68616084531878,20.632278879080424,2.8748876585259646,12.934488250766336
2010,35,0.054106766171661824,31.368760655609105,20.358860852038887,2.817242948613741,12.749769922864555
2011,36,0.04619329855693743,30.281406843277473,20.287605501286002,2.8067329775085033,12.612812975463074
2012,37,0.052998051762820186,29.141943307426615,20.234543279522217,2.7967575293033615,12.619634918885414
2013,38,0.05305021264191141,28.01268062124025,20.030898526327015,2.7497565560111186,12.520310792869951
2014,39,0.04404713349587222,27.770043308501197,19.735629583873273,2.679340262234282,12.389398210359792
2015,40,0.044971372872585375,29.47280693890965,19.325870582513307,2.596520528379592,12.273758806115111
2016,41,0.03775369650797221,31.24844915599263,19.0461887226343,2.556733716370575,12.10410007349352
2017,42,0.04053606701223708,33.373477492801356,19.192314923937783,2.6151993899178723,12.148158943438055
2018,43,0.047333842571881155,44.45467166313177,19.699022096955385,2.762003165569423,12.78105345356055
2019,44,0.04751674238651249,46.16291579631806,20.870830361195594,3.043409675966845,13.262810925984828
2020,45,0.05299411454949828,48.285234393247684,23.19983769367499,3.5391897921329094,14.550967195527411
2021,46,0.04648775983371845,50.21960536637238,26.050814245065695,4.0457037174802295,16.33880743972081
2022,47,0.04499349053254216,51.2128795349944,28.78595157886488,4.451639981634567,18.128124189343303
2023,NA,NA,51.97542688315335,31.178229903994286,4.751632835716669,19.836111753784603
