year,Fxx,ABC,discarded
1975,0.35,4718290.093592308,104963.60998208162
1975,0.4,3987277.020263799,88478.33581278492
1975,0.5,2859399.014886656,63208.16770967986
1975,0.6,2020051.0764533952,44529.0194292684
1975,0.7,1364637.6590124038,29986.63382052751
1976,0.35,4635915.927115742,105324.910999915
1976,0.4,3917616.962318304,88784.17046836425
1976,0.5,2809391.0750926607,63428.01773684116
1976,0.6,1984695.2807744832,44684.59121980564
1976,0.7,1340739.0238885311,30091.753737852072
1977,0.35,4563500.720980078,104212.28504383525
1977,0.4,3856386.645865033,87851.20946864117
1977,0.5,2765443.2104683337,62766.841490651255
1977,0.6,1953628.3016837188,44221.54200962379
1977,0.7,1319741.625850083,29781.35003729507
1978,0.35,4545681.005950283,102423.6365440976
1978,0.4,3841329.292676983,86348.07778948301
1978,0.5,2754646.6217933716,61698.01104065639
1978,0.6,1946001.6370964667,43471.149001018726
1978,0.7,1314589.7911752833,29277.365582095197
1979,0.35,4486681.325510718,115440.04401168447
1979,0.4,3791528.650573818,97261.93062404743
1979,0.5,2718995.9173144987,69431.91918920125
1979,0.6,1920848.1242465714,48887.30984610363
1979,0.7,1297614.1666343217,32907.993643960086
1980,0.35,4397808.972363891,158747.97171762632
1980,0.4,3716320.279435186,133618.91162478874
1980,0.5,2664948.121002104,95243.76639014643
1980,0.6,1882607.3167621137,66988.41124635079
1980,0.7,1271750.6165928699,45054.57099368245
1981,0.35,4581009.081247243,247246.1615438691
1981,0.4,3870138.8153494736,208097.1744992153
1981,0.5,2774173.642069339,148318.89781102168
1981,0.6,1959213.4124605707,104310.75745401776
1981,0.7,1323212.1017167626,70152.52132422775
1982,0.35,5142533.02243272,305095.24976935115
1982,0.4,4343298.0676528625,256969.5937274658
1982,0.5,3112002.1109447097,183350.15499640984
1982,0.6,2197105.92264315,129049.57475827646
1982,0.7,1483518.3812438934,86843.06626278901
1983,0.35,5880933.865963176,312687.88114740537
1983,0.4,4966502.624714762,263541.4668847643
1983,0.5,3558051.2668986907,188231.1356903889
1983,0.6,2511769.3961134423,132583.9880135071
1983,0.7,1695851.3687502693,89273.04389502063
1984,0.35,6620732.9099300895,283631.28245910065
1984,0.4,5591811.7501623705,239180.30783064416
1984,0.5,4006614.2267299253,170971.17340938232
1984,0.6,2828727.8817495336,120498.80971601806
1984,0.7,1910005.0641313873,81173.3360004233
1985,0.35,7156413.891327794,242633.3786112939
1985,0.4,6045442.28015129,204650.6908062111
1985,0.5,4332953.161119233,146335.6177517572
1985,0.6,3059803.5397811052,103160.24601726087
1985,0.7,2066383.3661139773,69506.0250663736
1986,0.35,7328034.951428643,207648.16357448773
1986,0.4,6191288.384562021,175154.36362256174
1986,0.5,4438432.207870126,125257.53354027853
1986,0.6,3134780.2578323265,88308.00102787587
1986,0.7,2117273.5015932745,59502.66360619748
1987,0.35,7524453.228550024,156251.27140521767
1987,0.4,6358491.687192973,131794.04538497265
1987,0.5,4559667.092463669,94242.60940469916
1987,0.6,3221116.5772484783,66438.60393942357
1987,0.7,2175957.2273486056,44765.047927719475
1988,0.35,7213820.896435633,139759.18657448326
1988,0.4,6096137.911565409,117896.02270173586
1988,0.5,4371690.0554250125,84318.27711675763
1988,0.6,3088403.424694975,59449.361875962
1988,0.7,2086347.645237777,40059.57237690273
1989,0.35,6840936.234635738,122585.97697540178
1989,0.4,5781191.121071379,103417.5608728156
1989,0.5,4146013.0165666533,73972.42841727464
1989,0.6,2929065.214775929,52159.616685030145
1989,0.7,1978756.1001630782,35149.87718177079
1990,0.35,6472840.976591484,106181.98833910543
1990,0.4,5470304.719748872,89583.25140640422
1990,0.5,3923262.255097791,64082.10995627085
1990,0.6,2771801.920934214,45188.37295185955
1990,0.7,1872570.2832532828,30453.40557184319
1991,0.35,6035509.778702704,96769.68052865205
1991,0.4,5100751.915424253,81644.33578343631
1991,0.5,3658268.582280758,58405.32532392942
1991,0.6,2584606.9942572047,41186.45161283834
1991,0.7,1746118.0298508483,27757.020518973124
1992,0.35,5605300.831153116,82644.46256286556
1992,0.4,4737338.549738664,69725.39874523817
1992,0.5,3397809.3865953023,49877.341113555914
1992,0.6,2400683.7575351507,35171.8457558959
1992,0.7,1621911.58242196,23703.146471837317
1993,0.35,5130973.348705878,70860.90562091062
1993,0.4,4336595.112794147,59778.0914493849
1993,0.5,3110528.6631050436,42755.4017083177
1993,0.6,2197785.8682916355,30146.487243978943
1993,0.7,1484873.1909104707,20314.77523929557
1994,0.35,4482917.526691916,64143.96737804728
1994,0.4,3788849.759484858,54106.27131000042
1994,0.5,2717621.4344436917,38692.827440184046
1994,0.6,1920159.8641960516,27278.963528813594
1994,0.7,1297296.568135415,18380.861148945816
1995,0.35,3982129.766127109,56552.33444305051
1995,0.4,3365647.0966803594,47694.591121442456
1995,0.5,2414127.126091786,34098.9386459385
1995,0.6,1705752.128935815,24035.708948741612
1995,0.7,1152453.7521681935,16193.177936205
1996,0.35,3482615.7975251493,52826.664757924846
1996,0.4,2943423.2197448746,44546.54027700091
1996,0.5,2111227.968773194,31841.83046855934
1996,0.6,1491709.4106219164,22441.402291977087
1996,0.7,1007828.5534028335,15117.349004787926
1997,0.35,3004898.75068945,50733.715591381944
1997,0.4,2539612.1423519417,42772.01135439694
1997,0.5,1821525.498024507,30562.95749245423
1997,0.6,1286985.6529714453,21534.702589739896
1997,0.7,869496.677440719,14503.765511864382
1998,0.35,2581694.4894898827,49838.85315502406
1998,0.4,2181902.9331107405,42001.051963380545
1998,0.5,1564922.2976943085,29994.133611576086
1998,0.6,1105665.098437284,21124.66327159767
1998,0.7,746985.1618525701,14222.79013812815
1999,0.35,2194486.938649916,53957.81835382908
1999,0.4,1854529.4066380512,45456.928206258686
1999,0.5,1329982.0776562123,32445.434524903198
1999,0.6,939601.0624980446,22842.513150537598
1999,0.7,634755.3327337204,15374.91246308573
2000,0.35,1986790.382646586,62187.78239591391
2000,0.4,1678832.913024687,52381.6663311834
2000,0.5,1203790.2062554169,37378.6528350458
2000,0.6,850351.0435616502,26310.76788947802
2000,0.7,574410.4931886178,17706.790961049548
2001,0.35,1836900.9217715156,70234.84790316134
2001,0.4,1551963.2255318665,59162.36999432982
2001,0.5,1112587.1272936987,42219.940653538375
2001,0.6,785805.4796277129,29719.896722897505
2001,0.7,530747.4728084523,20001.780158458514
2002,0.35,1809698.6128679093,75651.60804837376
2002,0.4,1528822.9327430166,63735.731259233144
2002,0.5,1095826.2799453745,45495.01718627035
2002,0.6,773878.5626801846,32031.174949791504
2002,0.7,522645.4239429934,21560.329295538966
2003,0.35,1820136.3622812184,77574.62394797176
2003,0.4,1537540.7770019907,65370.02355174076
2003,0.5,1101965.7715197653,46676.94705872131
2003,0.6,778157.5459343429,32871.23924077887
2003,0.7,525505.5991181761,22129.898216393456
2004,0.35,1843538.328284513,75588.29933077727
2004,0.4,1557299.1573472372,63708.68276014656
2004,0.5,1116115.2763219117,45504.218592309764
2004,0.6,788143.1488089156,32052.3520622065
2004,0.7,532245.8091887867,21582.23258570554
2005,0.35,1846305.7285427125,70542.95700795237
2005,0.4,1559691.826231064,59464.81770314686
2005,0.5,1117889.7448286798,42482.29444466627
2005,0.6,789426.9267480321,29928.552199140122
2005,0.7,533128.7406317159,20154.681121418518
2006,0.35,1843565.8782028044,64711.564317496166
2006,0.4,1557469.2866084583,54552.72946064433
2006,0.5,1116396.920741747,38976.90467321043
2006,0.6,788424.5162016539,27461.024462907702
2006,0.7,532478.7554898195,18494.028235573856
2007,0.35,1818910.352893807,59610.87183736158
2007,0.4,1536719.1680125787,50253.36367358506
2007,0.5,1101609.5471615286,35905.736766133006
2007,0.6,778026.052295274,25297.585706130325
2007,0.7,525479.255523699,17037.208355136714
2008,0.35,1803918.1391020615,55771.98083438812
2008,0.4,1524107.368414458,47019.32062309006
2008,0.5,1092628.0658794893,33597.45395637598
2008,0.6,771713.5111790838,23672.521572903595
2008,0.7,521231.79482313106,15943.423933672395
2009,0.35,1769696.4496906595,52366.242049390596
2009,0.4,1495238.7114643352,44148.204814660516
2009,0.5,1071981.0009209656,31546.07911775772
2009,0.6,757155.8983723318,22227.234775170215
2009,0.7,511412.4136624431,14970.078818039561
2010,0.35,1750736.3662805473,50984.203817099034
2010,0.4,1479258.113785867,42978.12759391462
2010,0.5,1060566.5396605209,30704.69321443017
2010,0.6,749115.6854367325,21631.681413452898
2010,0.7,505993.20227409474,14567.56695661795
2011,0.35,1729787.779854361,51994.14582013241
2011,0.4,1461556.0145400914,43823.654087611365
2011,0.5,1047872.996250367,31302.43022046423
2011,0.6,740148.9268148638,22049.52206897579
2011,0.7,499936.16375708603,14847.25242697794
2012,0.35,1728598.394476419,52189.77338989397
2012,0.4,1460527.3133065065,43992.72849687558
2012,0.5,1047109.6889924315,31427.696588906514
2012,0.6,739596.4980183765,22140.056780042698
2012,0.7,499556.12465780345,14909.400961285031
2013,0.35,1720860.550227676,49343.61362601387
2013,0.4,1453991.455040589,41602.16050775768
2013,0.5,1042425.9214648434,29729.192578697734
2013,0.6,736289.2386376776,20948.27821112421
