year,index,Fmort,biom,expl_biom,expl_abd,spawn_biom
1975,0,0.047383807879804826,48.416460365893215,32.7147844282684,4.044062494265527,23.66610212665413
1976,1,0.048345222387220756,47.924511778690395,31.647023640777707,3.9212133710679873,23.092964909985945
1977,2,0.02850075269676077,48.05165530076397,31.08785695857913,3.8661683461574787,22.66323445655526
1978,3,0.04031343440060243,97.43439599229748,31.576070063553328,4.147033368950856,23.51042943758787
1979,4,0.0606665787314039,101.20292935578853,32.50048678343094,4.496911628274738,25.918136663583397
1980,5,0.04110840617316659,103.9840986722255,36.18030169505302,5.345906805105141,28.463578818689115
1981,6,0.02726261558707771,106.31954307292641,42.521212071068994,6.49115429654338,34.748477833247115
1982,7,0.026505375546704544,107.96506108079166,50.24811020483,7.657578133457882,41.3625133357991
1983,8,0.033662482074448066,108.35640474382488,57.41954165160105,8.53773330811744,47.69967502561365
1984,9,0.028967018839383872,107.54928011206928,63.287472840035456,9.130011291821404,53.310269438964404
1985,10,0.04356919765665486,105.05419874384407,67.7492492312568,9.45218502938376,55.11128528043515
1986,11,0.058195604881317406,100.50377013284239,70.08052926124554,9.492445880411639,54.76838321795879
1987,12,0.05652175226052812,94.9831744206693,68.60349098161655,9.0402826198811,52.921108333815226
1988,13,0.0631517128615124,88.93352202337893,66.10923664150516,8.503657237030493,50.58529298598278
1989,14,0.05899193965050588,82.80282746525816,63.0927394916886,7.9434788278631405,47.72608363673141
1990,15,0.055238532319004795,77.04581372500466,59.56756948836837,7.348278131687169,44.86225412370831
1991,16,0.06986348528471566,71.14016122076023,55.7459577937733,6.763887618906928,41.93648089391702
1992,17,0.08200149194718674,64.98991457459933,51.22897940876404,6.129814264070062,38.47876117227213
1993,18,0.12470885653444456,58.050125303851345,45.293133396940824,5.359591086691839,34.63126938201851
1994,19,0.1162580097383635,51.67883312584859,39.830081607783086,4.681838132037865,30.15225935132345
1995,20,0.12380768012192633,46.603936290735255,36.43061734090614,4.3707418497268735,26.437588882429846
1996,21,0.14500876537188492,42.302317702035914,31.46996977122882,3.78994026093689,23.031833130645563
1997,22,0.1673422984922763,38.73956804710798,27.004048688164318,3.298223993399553,19.85348768290562
1998,23,0.19085847319616303,37.44119629898328,23.066211533962036,2.894553096189626,17.068072248171966
1999,24,0.14309501906416305,36.65060625586507,20.74181345203291,2.7069552092896965,14.948401950573526
2000,25,0.1561037230880755,36.563246743801344,19.499894534974292,2.6717565747225334,13.973248743904941
2001,26,0.11579522166165701,36.239346579025806,19.3370905004404,2.763672211843343,13.483650400983764
2002,27,0.1072247036687347,35.47799670891929,19.770245507468555,2.9018170357070217,13.660240337212844
2003,28,0.10456456381949628,34.65605764026347,20.26686954899403,3.003193917471379,14.012775876040502
2004,29,0.11276353414091908,33.58388342438228,20.448879903274996,3.0210112039580146,14.310405455141028
2005,30,0.10380749114473964,32.57047186657439,20.392243521544348,2.9819713316530443,14.298982143096447
2006,31,0.1023794132865851,31.41901140019336,20.162328283047895,2.913173990637714,14.166857846842078
2007,32,0.07850029309644015,30.53903318879743,19.990173379970862,2.8545299855955597,13.900273340924588
2008,33,0.0801102240900178,29.928080327082913,19.76746516897025,2.7925829029791265,13.745733536314368
2009,34,0.059708841920565574,29.87174645400217,19.635573304818994,2.7475539630398647,13.55595510877146
2010,35,0.05702921495852768,29.65049423648356,19.567677917336866,2.71743899386237,13.544536116391855
2011,36,0.04792931742237002,29.02218996129116,19.626473427557055,2.7110879007542272,13.540967702363083
2012,37,0.054588641858695365,28.322730275536273,19.615820984194716,2.6935756682172274,13.578556962289788
2013,38,0.05434714265570417,27.60293293635544,19.44981167383229,2.647749348243084,13.499431065020516
2014,39,0.044723077392359464,27.520179711789005,19.257696001058974,2.594485073990588,13.380524399870616
2015,40,0.045014955168047,29.889095031462965,19.04521262567496,2.5473446270064124,13.354037213534541
2016,41,0.03724230887888242,31.277931735470915,19.03843066773275,2.552896837656225,13.38705968983814
2017,42,0.039454600870900955,33.667171466460324,19.436626619309333,2.651359326554059,13.584013961752543
2018,43,0.045347006506093065,36.32850581065025,20.124784686247512,2.8056347843757306,14.058657523968336
2019,44,0.04541052932449347,46.569116942589034,21.19326569377858,3.0303372766723298,14.854290196664962
2020,45,0.05183054543734251,47.411539864994744,22.774040818395985,3.3542496136519606,16.145873889305804
2021,46,0.04642932458376947,49.651631705597104,25.419607749912963,3.8668493189867457,17.57372885522717
2022,47,0.04696704239469726,49.65890577366941,26.94493641745632,4.035372398378169,19.541356572031187
2023,48,0.045912339790004315,50.12159419060294,29.30511857264905,4.337158059733969,21.283147164226953
2024,NA,NA,50.71004123477279,31.032239251293465,4.496460024488282,22.843707497173998
