year,Source,Sex,length_bin,n,proportion,effn,index
2002,fsh_len,Female,41,1247,0,150.15510211010675,27
2002,fsh_len,Female,43,1247,0,150.15510211010675,27
2002,fsh_len,Female,45,1247,0,150.15510211010675,27
2002,fsh_len,Female,47,1247,0,150.15510211010675,27
2002,fsh_len,Female,49,1247,8.02e-4,150.15510211010675,27
2002,fsh_len,Female,51,1247,0.005613,150.15510211010675,27
2002,fsh_len,Female,53,1247,0.012029,150.15510211010675,27
2002,fsh_len,Female,55,1247,0.020048,150.15510211010675,27
2002,fsh_len,Female,57,1247,0.039294,150.15510211010675,27
2002,fsh_len,Female,59,1247,0.040096,150.15510211010675,27
2002,fsh_len,Female,61,1247,0.050521,150.15510211010675,27
2002,fsh_len,Female,63,1247,0.072173,150.15510211010675,27
2002,fsh_len,Female,65,1247,0.081796,150.15510211010675,27
2002,fsh_len,Female,67,1247,0.086608,150.15510211010675,27
2002,fsh_len,Female,69,1247,0.094627,150.15510211010675,27
2002,fsh_len,Female,71,1247,0.089815999999999993,150.15510211010675,27
2002,fsh_len,Female,73,1247,0.072975,150.15510211010675,27
2002,fsh_len,Female,75,1247,0.069767,150.15510211010675,27
2002,fsh_len,Female,77,1247,0.056135,150.15510211010675,27
2002,fsh_len,Female,79,1247,0.053729,150.15510211010675,27
2002,fsh_len,Female,81,1247,0.036889,150.15510211010675,27
2002,fsh_len,Female,83,1247,0.032077,150.15510211010675,27
2002,fsh_len,Female,85,1247,0.02245399999999999,150.15510211010675,27
2002,fsh_len,Female,87,1247,0.016038,150.15510211010675,27
2002,fsh_len,Female,89,1247,0.020048,150.15510211010675,27
2002,fsh_len,Female,91,1247,0.010425,150.15510211010675,27
2002,fsh_len,Female,93,1247,8.02e-4,150.15510211010675,27
2002,fsh_len,Female,95,1247,0.006415,150.15510211010675,27
2002,fsh_len,Female,97,1247,0.00401,150.15510211010675,27
2002,fsh_len,Female,99,1247,0.004812,150.15510211010675,27
2002,fsh_len,Male,41,1019,0,119.74390671628757,27
2002,fsh_len,Male,43,1019,0,119.74390671628757,27
2002,fsh_len,Male,45,1019,0,119.74390671628757,27
2002,fsh_len,Male,47,1019,9.81e-4,119.74390671628757,27
2002,fsh_len,Male,49,1019,0.003925,119.74390671628757,27
2002,fsh_len,Male,51,1019,0.008832,119.74390671628757,27
2002,fsh_len,Male,53,1019,0.016683,119.74390671628757,27
2002,fsh_len,Male,55,1019,0.030422,119.74390671628757,27
2002,fsh_len,Male,57,1019,0.058881,119.74390671628757,27
2002,fsh_len,Male,59,1019,0.092247,119.74390671628757,27
2002,fsh_len,Male,61,1019,0.10893,119.74390671628757,27
2002,fsh_len,Male,63,1019,0.151129,119.74390671628757,27
2002,fsh_len,Male,65,1019,0.122669,119.74390671628757,27
2002,fsh_len,Male,67,1019,0.110893,119.74390671628757,27
2002,fsh_len,Male,69,1019,0.093229,119.74390671628757,27
2002,fsh_len,Male,71,1019,0.089303,119.74390671628757,27
2002,fsh_len,Male,73,1019,0.049068,119.74390671628757,27
2002,fsh_len,Male,75,1019,0.020608,119.74390671628757,27
2002,fsh_len,Male,77,1019,0.02159,119.74390671628757,27
2002,fsh_len,Male,79,1019,0.005888,119.74390671628757,27
2002,fsh_len,Male,81,1019,0.005888,119.74390671628757,27
2002,fsh_len,Male,83,1019,0.002944,119.74390671628757,27
2002,fsh_len,Male,85,1019,9.81e-4,119.74390671628757,27
2002,fsh_len,Male,87,1019,0.001963,119.74390671628757,27
2002,fsh_len,Male,89,1019,0.001963,119.74390671628757,27
2002,fsh_len,Male,91,1019,9.81e-4,119.74390671628757,27
2002,fsh_len,Male,93,1019,0,119.74390671628757,27
2002,fsh_len,Male,95,1019,0,119.74390671628757,27
2002,fsh_len,Male,97,1019,0,119.74390671628757,27
2002,fsh_len,Male,99,1019,0,119.74390671628757,27
2002,fsh_len,Sex combined,41,2266,0,150.15510211010675,27
2002,fsh_len,Sex combined,43,2266,0,150.15510211010675,27
2002,fsh_len,Sex combined,45,2266,0,150.15510211010675,27
2002,fsh_len,Sex combined,47,2266,4e-4,150.15510211010675,27
2002,fsh_len,Sex combined,49,2266,0.0022,150.15510211010675,27
2002,fsh_len,Sex combined,51,2266,0.0071,150.15510211010675,27
2002,fsh_len,Sex combined,53,2266,0.0141,150.15510211010675,27
2002,fsh_len,Sex combined,55,2266,0.0247,150.15510211010675,27
2002,fsh_len,Sex combined,57,2266,0.0481,150.15510211010675,27
2002,fsh_len,Sex combined,59,2266,0.0635,150.15510211010675,27
2002,fsh_len,Sex combined,61,2266,0.0768,150.15510211010675,27
2002,fsh_len,Sex combined,63,2266,0.1077,150.15510211010675,27
2002,fsh_len,Sex combined,65,2266,0.1002,150.15510211010675,27
2002,fsh_len,Sex combined,67,2266,0.0975,150.15510211010675,27
2002,fsh_len,Sex combined,69,2266,0.094,150.15510211010675,27
2002,fsh_len,Sex combined,71,2266,0.0896,150.15510211010675,27
2002,fsh_len,Sex combined,73,2266,0.0622,150.15510211010675,27
2002,fsh_len,Sex combined,75,2266,0.0477,150.15510211010675,27
2002,fsh_len,Sex combined,77,2266,0.0406,150.15510211010675,27
2002,fsh_len,Sex combined,79,2266,0.0322,150.15510211010675,27
2002,fsh_len,Sex combined,81,2266,0.0229,150.15510211010675,27
2002,fsh_len,Sex combined,83,2266,0.019,150.15510211010675,27
2002,fsh_len,Sex combined,85,2266,0.0128,150.15510211010675,27
2002,fsh_len,Sex combined,87,2266,0.0097,150.15510211010675,27
2002,fsh_len,Sex combined,89,2266,0.0119,150.15510211010675,27
2002,fsh_len,Sex combined,91,2266,0.0062,150.15510211010675,27
2002,fsh_len,Sex combined,93,2266,4e-4,150.15510211010675,27
2002,fsh_len,Sex combined,95,2266,0.0035,150.15510211010675,27
2002,fsh_len,Sex combined,97,2266,0.0022,150.15510211010675,27
2002,fsh_len,Sex combined,99,2266,0.0026,150.15510211010675,27
2003,fsh_len,Female,41,1022,0,150.15510211010675,28
2003,fsh_len,Female,43,1022,0,150.15510211010675,28
2003,fsh_len,Female,45,1022,0,150.15510211010675,28
2003,fsh_len,Female,47,1022,0,150.15510211010675,28
2003,fsh_len,Female,49,1022,9.78e-4,150.15510211010675,28
2003,fsh_len,Female,51,1022,0.003914,150.15510211010675,28
2003,fsh_len,Female,53,1022,0.011742,150.15510211010675,28
2003,fsh_len,Female,55,1022,0.007828,150.15510211010675,28
2003,fsh_len,Female,57,1022,0.022505,150.15510211010675,28
2003,fsh_len,Female,59,1022,0.024462,150.15510211010675,28
2003,fsh_len,Female,61,1022,0.02544,150.15510211010675,28
2003,fsh_len,Female,63,1022,0.048924,150.15510211010675,28
2003,fsh_len,Female,65,1022,0.082192,150.15510211010675,28
2003,fsh_len,Female,67,1022,0.108611,150.15510211010675,28
2003,fsh_len,Female,69,1022,0.129159,150.15510211010675,28
2003,fsh_len,Female,71,1022,0.127202,150.15510211010675,28
2003,fsh_len,Female,73,1022,0.084149,150.15510211010675,28
2003,fsh_len,Female,75,1022,0.068493,150.15510211010675,28
2003,fsh_len,Female,77,1022,0.066536,150.15510211010675,28
2003,fsh_len,Female,79,1022,0.03816,150.15510211010675,28
2003,fsh_len,Female,81,1022,0.036204,150.15510211010675,28
2003,fsh_len,Female,83,1022,0.030333,150.15510211010675,28
2003,fsh_len,Female,85,1022,0.021526,150.15510211010675,28
2003,fsh_len,Female,87,1022,0.024462,150.15510211010675,28
2003,fsh_len,Female,89,1022,0.010763,150.15510211010675,28
2003,fsh_len,Female,91,1022,0.007828,150.15510211010675,28
2003,fsh_len,Female,93,1022,0.005871,150.15510211010675,28
2003,fsh_len,Female,95,1022,0.005871,150.15510211010675,28
2003,fsh_len,Female,97,1022,0.001957,150.15510211010675,28
2003,fsh_len,Female,99,1022,0.004892,150.15510211010675,28
2003,fsh_len,Male,41,763,0,119.74390671628757,28
2003,fsh_len,Male,43,763,0,119.74390671628757,28
2003,fsh_len,Male,45,763,0,119.74390671628757,28
2003,fsh_len,Male,47,763,0,119.74390671628757,28
2003,fsh_len,Male,49,763,0,119.74390671628757,28
2003,fsh_len,Male,51,763,0.011796,119.74390671628757,28
2003,fsh_len,Male,53,763,0.009174,119.74390671628757,28
2003,fsh_len,Male,55,763,0.024902,119.74390671628757,28
2003,fsh_len,Male,57,763,0.049803,119.74390671628757,28
2003,fsh_len,Male,59,763,0.078637,119.74390671628757,28
2003,fsh_len,Male,61,763,0.141547,119.74390671628757,28
2003,fsh_len,Male,63,763,0.159895,119.74390671628757,28
2003,fsh_len,Male,65,763,0.14941,119.74390671628757,28
2003,fsh_len,Male,67,763,0.114024,119.74390671628757,28
2003,fsh_len,Male,69,763,0.083879,119.74390671628757,28
2003,fsh_len,Male,71,763,0.061599,119.74390671628757,28
2003,fsh_len,Male,73,763,0.035387,119.74390671628757,28
2003,fsh_len,Male,75,763,0.036697,119.74390671628757,28
2003,fsh_len,Male,77,763,0.02228,119.74390671628757,28
2003,fsh_len,Male,79,763,0.011796,119.74390671628757,28
2003,fsh_len,Male,81,763,0.001311,119.74390671628757,28
2003,fsh_len,Male,83,763,0.007864,119.74390671628757,28
2003,fsh_len,Male,85,763,0,119.74390671628757,28
2003,fsh_len,Male,87,763,0,119.74390671628757,28
2003,fsh_len,Male,89,763,0,119.74390671628757,28
2003,fsh_len,Male,91,763,0,119.74390671628757,28
2003,fsh_len,Male,93,763,0,119.74390671628757,28
2003,fsh_len,Male,95,763,0,119.74390671628757,28
2003,fsh_len,Male,97,763,0,119.74390671628757,28
2003,fsh_len,Male,99,763,0,119.74390671628757,28
2003,fsh_len,Sex combined,41,1785,0,150.15510211010675,28
2003,fsh_len,Sex combined,43,1785,0,150.15510211010675,28
2003,fsh_len,Sex combined,45,1785,0,150.15510211010675,28
2003,fsh_len,Sex combined,47,1785,0,150.15510211010675,28
2003,fsh_len,Sex combined,49,1785,6e-4,150.15510211010675,28
2003,fsh_len,Sex combined,51,1785,0.0073,150.15510211010675,28
2003,fsh_len,Sex combined,53,1785,0.0106,150.15510211010675,28
2003,fsh_len,Sex combined,55,1785,0.0151,150.15510211010675,28
2003,fsh_len,Sex combined,57,1785,0.0342,150.15510211010675,28
2003,fsh_len,Sex combined,59,1785,0.0476,150.15510211010675,28
2003,fsh_len,Sex combined,61,1785,0.0751,150.15510211010675,28
2003,fsh_len,Sex combined,63,1785,0.0964,150.15510211010675,28
2003,fsh_len,Sex combined,65,1785,0.1109,150.15510211010675,28
2003,fsh_len,Sex combined,67,1785,0.1109,150.15510211010675,28
2003,fsh_len,Sex combined,69,1785,0.1098,150.15510211010675,28
2003,fsh_len,Sex combined,71,1785,0.0992,150.15510211010675,28
2003,fsh_len,Sex combined,73,1785,0.0633,150.15510211010675,28
2003,fsh_len,Sex combined,75,1785,0.0549,150.15510211010675,28
2003,fsh_len,Sex combined,77,1785,0.0476,150.15510211010675,28
2003,fsh_len,Sex combined,79,1785,0.0269,150.15510211010675,28
2003,fsh_len,Sex combined,81,1785,0.0213,150.15510211010675,28
2003,fsh_len,Sex combined,83,1785,0.0207,150.15510211010675,28
2003,fsh_len,Sex combined,85,1785,0.0123,150.15510211010675,28
2003,fsh_len,Sex combined,87,1785,0.014,150.15510211010675,28
2003,fsh_len,Sex combined,89,1785,0.0062,150.15510211010675,28
2003,fsh_len,Sex combined,91,1785,0.0045,150.15510211010675,28
2003,fsh_len,Sex combined,93,1785,0.0034,150.15510211010675,28
2003,fsh_len,Sex combined,95,1785,0.0034,150.15510211010675,28
2003,fsh_len,Sex combined,97,1785,0.0011,150.15510211010675,28
2003,fsh_len,Sex combined,99,1785,0.0028,150.15510211010675,28
2004,fsh_len,Female,41,1561,0,150.15510211010675,29
2004,fsh_len,Female,43,1561,0,150.15510211010675,29
2004,fsh_len,Female,45,1561,0,150.15510211010675,29
2004,fsh_len,Female,47,1561,0,150.15510211010675,29
2004,fsh_len,Female,49,1561,0,150.15510211010675,29
2004,fsh_len,Female,51,1561,0.003844,150.15510211010675,29
2004,fsh_len,Female,53,1561,0.001281,150.15510211010675,29
2004,fsh_len,Female,55,1561,0.006406,150.15510211010675,29
2004,fsh_len,Female,57,1561,0.007047,150.15510211010675,29
2004,fsh_len,Female,59,1561,0.016656,150.15510211010675,29
2004,fsh_len,Female,61,1561,0.036515,150.15510211010675,29
2004,fsh_len,Female,63,1561,0.055093,150.15510211010675,29
2004,fsh_len,Female,65,1561,0.095452,150.15510211010675,29
2004,fsh_len,Female,67,1561,0.098655,150.15510211010675,29
2004,fsh_len,Female,69,1561,0.126842,150.15510211010675,29
2004,fsh_len,Female,71,1561,0.122357,150.15510211010675,29
2004,fsh_len,Female,73,1561,0.081999,150.15510211010675,29
2004,fsh_len,Female,75,1561,0.069186,150.15510211010675,29
2004,fsh_len,Female,77,1561,0.035234,150.15510211010675,29
2004,fsh_len,Female,79,1561,0.03075,150.15510211010675,29
2004,fsh_len,Female,81,1561,0.032031,150.15510211010675,29
2004,fsh_len,Female,83,1561,0.030109,150.15510211010675,29
2004,fsh_len,Female,85,1561,0.032031,150.15510211010675,29
2004,fsh_len,Female,87,1561,0.025625,150.15510211010675,29
2004,fsh_len,Female,89,1561,0.024343,150.15510211010675,29
2004,fsh_len,Female,91,1561,0.016656,150.15510211010675,29
2004,fsh_len,Female,93,1561,0.016656,150.15510211010675,29
2004,fsh_len,Female,95,1561,0.012812,150.15510211010675,29
2004,fsh_len,Female,97,1561,0.005766,150.15510211010675,29
2004,fsh_len,Female,99,1561,0.016656,150.15510211010675,29
2004,fsh_len,Male,41,764,0,119.74390671628757,29
2004,fsh_len,Male,43,764,0,119.74390671628757,29
2004,fsh_len,Male,45,764,0,119.74390671628757,29
2004,fsh_len,Male,47,764,0,119.74390671628757,29
2004,fsh_len,Male,49,764,0.002618,119.74390671628757,29
2004,fsh_len,Male,51,764,0.002618,119.74390671628757,29
2004,fsh_len,Male,53,764,0.003927,119.74390671628757,29
2004,fsh_len,Male,55,764,0.015707,119.74390671628757,29
2004,fsh_len,Male,57,764,0.039267,119.74390671628757,29
2004,fsh_len,Male,59,764,0.070681,119.74390671628757,29
2004,fsh_len,Male,61,764,0.151832,119.74390671628757,29
2004,fsh_len,Male,63,764,0.171466,119.74390671628757,29
2004,fsh_len,Male,65,764,0.171466,119.74390671628757,29
2004,fsh_len,Male,67,764,0.124346,119.74390671628757,29
2004,fsh_len,Male,69,764,0.094241,119.74390671628757,29
2004,fsh_len,Male,71,764,0.061518,119.74390671628757,29
2004,fsh_len,Male,73,764,0.03534,119.74390671628757,29
2004,fsh_len,Male,75,764,0.032723,119.74390671628757,29
2004,fsh_len,Male,77,764,0.009162,119.74390671628757,29
