year,Source,Sex,length_bin,n,proportion,effn,index
2002,fsh_len,Female,41,1247,0,145.19776688902618,27
2002,fsh_len,Female,43,1247,0,145.19776688902618,27
2002,fsh_len,Female,45,1247,0,145.19776688902618,27
2002,fsh_len,Female,47,1247,0,145.19776688902618,27
2002,fsh_len,Female,49,1247,8.02e-4,145.19776688902618,27
2002,fsh_len,Female,51,1247,0.005613,145.19776688902618,27
2002,fsh_len,Female,53,1247,0.012029,145.19776688902618,27
2002,fsh_len,Female,55,1247,0.020048,145.19776688902618,27
2002,fsh_len,Female,57,1247,0.039294,145.19776688902618,27
2002,fsh_len,Female,59,1247,0.040096,145.19776688902618,27
2002,fsh_len,Female,61,1247,0.050521,145.19776688902618,27
2002,fsh_len,Female,63,1247,0.072173,145.19776688902618,27
2002,fsh_len,Female,65,1247,0.081796,145.19776688902618,27
2002,fsh_len,Female,67,1247,0.086608,145.19776688902618,27
2002,fsh_len,Female,69,1247,0.094627,145.19776688902618,27
2002,fsh_len,Female,71,1247,0.089815999999999993,145.19776688902618,27
2002,fsh_len,Female,73,1247,0.072975,145.19776688902618,27
2002,fsh_len,Female,75,1247,0.069767,145.19776688902618,27
2002,fsh_len,Female,77,1247,0.056135,145.19776688902618,27
2002,fsh_len,Female,79,1247,0.053729,145.19776688902618,27
2002,fsh_len,Female,81,1247,0.036889,145.19776688902618,27
2002,fsh_len,Female,83,1247,0.032077,145.19776688902618,27
2002,fsh_len,Female,85,1247,0.02245399999999999,145.19776688902618,27
2002,fsh_len,Female,87,1247,0.016038,145.19776688902618,27
2002,fsh_len,Female,89,1247,0.020048,145.19776688902618,27
2002,fsh_len,Female,91,1247,0.010425,145.19776688902618,27
2002,fsh_len,Female,93,1247,8.02e-4,145.19776688902618,27
2002,fsh_len,Female,95,1247,0.006415,145.19776688902618,27
2002,fsh_len,Female,97,1247,0.00401,145.19776688902618,27
2002,fsh_len,Female,99,1247,0.004812,145.19776688902618,27
2002,fsh_len,Male,41,1019,0,118.49736311631429,27
2002,fsh_len,Male,43,1019,0,118.49736311631429,27
2002,fsh_len,Male,45,1019,0,118.49736311631429,27
2002,fsh_len,Male,47,1019,9.81e-4,118.49736311631429,27
2002,fsh_len,Male,49,1019,0.003925,118.49736311631429,27
2002,fsh_len,Male,51,1019,0.008832,118.49736311631429,27
2002,fsh_len,Male,53,1019,0.016683,118.49736311631429,27
2002,fsh_len,Male,55,1019,0.030422,118.49736311631429,27
2002,fsh_len,Male,57,1019,0.058881,118.49736311631429,27
2002,fsh_len,Male,59,1019,0.092247,118.49736311631429,27
2002,fsh_len,Male,61,1019,0.10893,118.49736311631429,27
2002,fsh_len,Male,63,1019,0.151129,118.49736311631429,27
2002,fsh_len,Male,65,1019,0.122669,118.49736311631429,27
2002,fsh_len,Male,67,1019,0.110893,118.49736311631429,27
2002,fsh_len,Male,69,1019,0.093229,118.49736311631429,27
2002,fsh_len,Male,71,1019,0.089303,118.49736311631429,27
2002,fsh_len,Male,73,1019,0.049068,118.49736311631429,27
2002,fsh_len,Male,75,1019,0.020608,118.49736311631429,27
2002,fsh_len,Male,77,1019,0.02159,118.49736311631429,27
2002,fsh_len,Male,79,1019,0.005888,118.49736311631429,27
2002,fsh_len,Male,81,1019,0.005888,118.49736311631429,27
2002,fsh_len,Male,83,1019,0.002944,118.49736311631429,27
2002,fsh_len,Male,85,1019,9.81e-4,118.49736311631429,27
2002,fsh_len,Male,87,1019,0.001963,118.49736311631429,27
2002,fsh_len,Male,89,1019,0.001963,118.49736311631429,27
2002,fsh_len,Male,91,1019,9.81e-4,118.49736311631429,27
2002,fsh_len,Male,93,1019,0,118.49736311631429,27
2002,fsh_len,Male,95,1019,0,118.49736311631429,27
2002,fsh_len,Male,97,1019,0,118.49736311631429,27
2002,fsh_len,Male,99,1019,0,118.49736311631429,27
2002,fsh_len,Sex combined,41,2266,0,145.19776688902618,27
2002,fsh_len,Sex combined,43,2266,0,145.19776688902618,27
2002,fsh_len,Sex combined,45,2266,0,145.19776688902618,27
2002,fsh_len,Sex combined,47,2266,4e-4,145.19776688902618,27
2002,fsh_len,Sex combined,49,2266,0.0022,145.19776688902618,27
2002,fsh_len,Sex combined,51,2266,0.0071,145.19776688902618,27
2002,fsh_len,Sex combined,53,2266,0.0141,145.19776688902618,27
2002,fsh_len,Sex combined,55,2266,0.0247,145.19776688902618,27
2002,fsh_len,Sex combined,57,2266,0.0481,145.19776688902618,27
2002,fsh_len,Sex combined,59,2266,0.0635,145.19776688902618,27
2002,fsh_len,Sex combined,61,2266,0.0768,145.19776688902618,27
2002,fsh_len,Sex combined,63,2266,0.1077,145.19776688902618,27
2002,fsh_len,Sex combined,65,2266,0.1002,145.19776688902618,27
2002,fsh_len,Sex combined,67,2266,0.0975,145.19776688902618,27
2002,fsh_len,Sex combined,69,2266,0.094,145.19776688902618,27
2002,fsh_len,Sex combined,71,2266,0.0896,145.19776688902618,27
2002,fsh_len,Sex combined,73,2266,0.0622,145.19776688902618,27
2002,fsh_len,Sex combined,75,2266,0.0477,145.19776688902618,27
