Parameter,Estimate,se
log_srv_slx_pars,1.0964833936689742,0.08578566068596082
log_srv_slx_pars.1,-0.6078618256615896,269.59485238323055
log_srv_slx_pars.2,-0.07558883526508715,0.131531860902485
log_srv_slx_pars.3,3.6294380464266345,297.801658981873
log_srv_slx_pars.4,0.6621453131546923,0.2117432665928844
log_srv_slx_pars.5,0.8766480129578793,0.0693184418188647
log_srv_slx_pars.6,-0.017700387882859846,1.0989724326162034
log_srv_slx_pars.7,0.29822908256403574,0.34211496505787553
log_srv_slx_pars.8,0.2787506429585691,0.12224571600219405
log_srv_slx_pars.9,3.007156189655474,61.531416414687186
fsh_logq,-17.64816413801108,0.041586019212458414
fsh_logq.1,-17.07355587433792,0.025504518564534086
fsh_logq.2,-17.116737041620116,0.06607547248128452
srv_logq,-16.810841697959756,0.04736213970654515
srv_logq.1,-16.61873919525981,0.03138838719404026
srv_logq.2,-17.25772825699773,0.04601433917963918
mr_logq,-0.041471268505567725,0.009756500335649999
log_rbar,13.62460687896474,0.09256482618481028
log_rec_devs,0.23661618286834302,0.5732458896236796
log_rec_devs.1,0.24617245869739318,0.5779392012710254
log_rec_devs.2,0.2830431607757102,0.5927267889760348
log_rec_devs.3,3.1238640955652803,0.18733024425481573
log_rec_devs.4,0.4126632690854595,0.643152716144545
log_rec_devs.5,0.5185362278254517,0.6834246354482607
log_rec_devs.6,0.6460693133714656,0.7289946041905566
log_rec_devs.7,0.740980098671639,0.7324932027133093
log_rec_devs.8,0.6344954908702549,0.6636179374843009
log_rec_devs.9,0.4159070588272127,0.5836836889843047
log_rec_devs.10,0.19358352935999226,0.5197445780430763
log_rec_devs.11,0.0010572474945372793,0.4754516736311035
log_rec_devs.12,-0.15303342400160969,0.4455875541910718
log_rec_devs.13,-0.2861039347530747,0.4237055308640266
log_rec_devs.14,-0.39317597582901437,0.40847401734195
log_rec_devs.15,-0.43248935382084525,0.39892540860530473
log_rec_devs.16,-0.3919645412644153,0.39102725847263
log_rec_devs.17,-0.32678769729731666,0.3807356600516693
log_rec_devs.18,-0.37450923862036894,0.37489597316034856
log_rec_devs.19,-0.41727967645979686,0.37060671569086157
log_rec_devs.20,-0.22937166379317564,0.364502912312632
log_rec_devs.21,-0.04851566306088192,0.3645331896842563
log_rec_devs.22,0.20820249482648862,0.356845655336824
log_rec_devs.23,0.6145304251246094,0.30020260154468176
log_rec_devs.24,0.6173939051239153,0.3082088173942536
log_rec_devs.25,0.41854208961824957,0.3374684044814979
log_rec_devs.26,0.2560710351197056,0.3487120707183204
log_rec_devs.27,0.009822604451582726,0.3548929640650942
log_rec_devs.28,-0.2423420796698081,0.35493902504336694
log_rec_devs.29,-0.259831701884812,0.34422319813063723
log_rec_devs.30,-0.18464903283380768,0.32052800824982447
log_rec_devs.31,-0.39585274968312173,0.3344312256621067
log_rec_devs.32,-0.5307437537521781,0.33895321128946954
log_rec_devs.33,-0.40072656527982237,0.34671132896569873
log_rec_devs.34,0.25939221974001564,0.24677159601151577
log_rec_devs.35,-0.37792440995415255,0.31404717490086487
log_rec_devs.36,-1.011129140228699,0.3297723791969594
log_rec_devs.37,-0.9446825295636252,0.3040280124239587
log_rec_devs.38,-0.843257182645848,0.32055610098344967
log_rec_devs.39,-0.2197222673102199,0.2999955050982168
log_rec_devs.40,0.4348336118750468,0.2576005047529571
