Parameter,Estimate,se
log_srv_slx_pars,2.283427333072563,0.27355735966716194
log_srv_slx_pars.1,0.13258032310007598,3.019438377960759
log_srv_slx_pars.2,-1.2347287048703992,0.26688813652568527
log_srv_slx_pars.3,3.058875343105503,24.32492193910557
log_srv_slx_pars.4,1.506076266652597,0.46145754962653
log_srv_slx_pars.5,1.1615799393371806,0.1303945183768595
log_srv_slx_pars.6,0.09116331250733224,1.354231591013955
log_srv_slx_pars.7,-0.3850932974066633,0.6677641975347459
log_srv_slx_pars.8,0.08101104494992488,0.23808420515235576
log_srv_slx_pars.9,3.1136979555665714,15.544525861321764
fsh_logq,-17.210702456678707,0.05766706973309116
fsh_logq.1,-16.236681279985184,0.027874949090543326
fsh_logq.2,-16.40115564436088,0.054646906347136634
srv_logq,-16.412036940627218,0.10963421002587609
srv_logq.1,-16.18673886943714,0.12328618099181364
srv_logq.2,-16.948965878487027,0.04130302473817947
mr_logq,-0.032535344255643715,0.009845729047772783
log_rbar,13.679446553120977,0.08416173554290968
log_rec_devs,0.2639598901525061,0.5265598927089434
log_rec_devs.1,0.28556033743788545,0.5354301069713735
log_rec_devs.2,0.3172952757089007,0.5492145420456113
log_rec_devs.3,2.7645425529430288,0.22301430845326578
log_rec_devs.4,0.3818997910359167,0.5732627528538048
log_rec_devs.5,0.4153189076628062,0.5774787221142805
log_rec_devs.6,0.4477905974751192,0.5742934208115216
log_rec_devs.7,0.4402550239749864,0.5541582415156325
log_rec_devs.8,0.38672308334590877,0.5267148401674536
log_rec_devs.9,0.299660898237541,0.4989896012121916
log_rec_devs.10,0.15892302736630443,0.46653131028226175
log_rec_devs.11,8.820961323402926e-4,0.436105643590018
log_rec_devs.12,-0.15427935307783458,0.4109983051974096
log_rec_devs.13,-0.2937420728087989,0.3917277735900242
log_rec_devs.14,-0.3945371370062287,0.3787415424291956
log_rec_devs.15,-0.43929930154620117,0.37185272213253734
log_rec_devs.16,-0.41961802978982154,0.3704555361852566
log_rec_devs.17,-0.32717282006124593,0.37573511529755904
log_rec_devs.18,-0.17417475816966912,0.38742782181057345
log_rec_devs.19,0.031189556655591984,0.3989617631909365
log_rec_devs.20,0.2119774955927186,0.39314518950700783
log_rec_devs.21,0.19351834746405958,0.4005645075351836
log_rec_devs.22,0.24205544347912403,0.4199836243478403
log_rec_devs.23,0.6989571648141184,0.34307872254508004
log_rec_devs.24,0.40302311884845565,0.39804924080643167
log_rec_devs.25,0.393913061754949,0.3524613116408973
log_rec_devs.26,0.16969142781042706,0.35601800886432455
log_rec_devs.27,-0.17223664302477618,0.35627343658555066
log_rec_devs.28,-0.21051320704737844,0.3380747213150436
log_rec_devs.29,-0.2597514713739326,0.3395702242813958
log_rec_devs.30,-0.24570147086087057,0.330853791882
log_rec_devs.31,-0.37165921168922256,0.3367148256318131
log_rec_devs.32,-0.3252259713013891,0.3343419830539199
log_rec_devs.33,-0.24457730493489302,0.34198797046105384
log_rec_devs.34,-0.2320534023137795,0.3210689317264357
log_rec_devs.35,-0.5157247882028543,0.32125816348594555
log_rec_devs.36,-0.806292808654674,0.31623300280608607
log_rec_devs.37,-0.8129516883283987,0.307281906610147
log_rec_devs.38,-0.7552069745952581,0.31456959002853524
log_rec_devs.39,-0.4582390840133861,0.33535062707201146
log_rec_devs.40,0.5720358506036886,0.21634551023567403
log_rec_devs.41,0.1683702545821816,0.2687294982988954
log_rec_devs.42,-0.1879941422262144,0.33593971919243315
log_rec_devs.43,1.6802936317277124,0.1296362590416691
log_rec_devs.44,0.25525934056676397,0.2944155294995565
log_rec_devs.45,0.656189673145029,0.18608119578581198
log_rec_devs.46,-0.18330336465290753,0.2953192763959741
log_rec_devs.47,1.2176188734369415,0.1305749738970389
log_rec_devs.48,0.8781889869400579,0.15532205775140048
log_rec_devs.49,0.03771017291815047,0.46978937294450374
