Parameter,Estimate,se
log_srv_slx_pars,1.39273452319403,0.06994774969233618
log_srv_slx_pars.1,-0.22938779439648957,0.10438750615026647
log_srv_slx_pars.2,0.83086245974014294,0.05156166807613275
log_srv_slx_pars.3,0.5481811085917441,0.12875326173661975
fsh_logq,-17.846832795874572,0.030210999312358912
fsh_logq.1,-17.474480611810698,0.02351504062748469
fsh_logq.2,-17.165224162266007,0.03566662163647132
srv_logq,-16.759726018110243,0.022951657272654746
mr_logq,-0.08150219281449163,0.009542144558909822
log_rbar,13.101449705142363,0.11521897862687197
log_rinit,13.42913847220853,0.168104112087456
log_Fbar,-3.0174984823764426,0.3233417509038424
log_spr_Fxx,-2.2467462922953607,0.2602275569201698
log_spr_Fxx.1,-2.427113721206033,0.25096770273983743
log_spr_Fxx.2,-2.7780147246653555,0.248536826217571
log_spr_Fxx.3,-3.139239913177153,0.2658524618152243
log_spr_Fxx.4,-3.542526504604665,0.3104431899735412
pred_rec,1514414.5430119222,1386964.3700408123
pred_rec.1,1517559.7465369485,1384667.2185710457
pred_rec.2,1447405.4834331581,1284220.562677569
pred_rec.3,1289630.9503557286,1068189.2549203837
pred_rec.4,19176562.101979226,2670823.1195245474
pred_rec.5,1198509.5555885183,942725.9360046072
pred_rec.6,1274256.3163724872,1004382.5160430423
pred_rec.7,1396910.6533083008,1077032.1548172932
pred_rec.8,1364786.5092615033,976598.0175715303
pred_rec.9,1231279.426795236,824048.9782121478
pred_rec.10,1014877.0473026467,626484.7890723683
pred_rec.11,877956.7028709486,499779.7913126623
pred_rec.12,779633.8660932095,410976.94494597113
pred_rec.13,637458.3803205624,314961.0064745714
pred_rec.14,511477.9110818074,241606.75867385193
pred_rec.15,473205.3714345422,216682.3744356259
pred_rec.16,545500.3214148199,238928.03591468348
pred_rec.17,642608.7487266697,252518.8555507892
pred_rec.18,508519.1723789466,209404.31120596873
pred_rec.19,443818.44279954146,193794.35990759905
pred_rec.20,905760.9546762501,289574.7299040854
pred_rec.21,1056392.7282347048,351354.1337675105
pred_rec.22,875430.4075976169,368713.5425347086
pred_rec.23,2510115.4246473014,416534.5081251845
pred_rec.24,1014352.5106054199,410125.9587270094
pred_rec.25,1524021.6716786036,392657.73057917104
pred_rec.26,1209912.7903219138,358687.5060055223
pred_rec.27,726995.2559390279,281201.05489089084
pred_rec.28,615149.2131676234,234117.23999709944
pred_rec.29,725726.9674137591,234038.1172073766
pred_rec.30,684640.4675450503,220141.16947683974
pred_rec.31,583276.3373710198,194354.35622863384
pred_rec.32,488625.8717509233,172236.82911264346
pred_rec.33,493699.3594491063,179586.3407719182
pred_rec.34,1207856.297676943,199156.95654202628
pred_rec.35,458400.63226629037,148348.61545939257
pred_rec.36,266336.1147858955,99812.75673740628
pred_rec.37,391588.8729946262,117361.2506084457
pred_rec.38,466485.1363325429,150407.33360499828
pred_rec.39,819127.5891364535,216720.0400369513
pred_rec.40,1621614.2994384137,310589.1656660972
pred_rec.41,1474559.131383755,398935.3513401511
pred_rec.42,2442612.242635052,528535.0319327007
pred_rec.43,5302571.301020964,596788.1807503364
pred_rec.44,781721.1528957702,432549.65245732915
pred_rec.45,1754806.0748737883,732392.726249588
pred_rec.46,2774613.388819699,1359620.832560593
pred_rec.47,1662833.8701183936,1212905.5968040845
