year,Fxx,ABC,discarded
1975,0.35,3086554.655972308,63137.30849876407
1975,0.4,2597874.6343829865,52985.925401095425
1975,0.5,1851489.2102943112,37597.22289073806
1975,0.6,1301995.2967438325,26355.00691591072
1975,0.7,876441.3832733965,17680.30894610061
1976,0.35,2997382.2361115245,65312.21473560332
1976,0.4,2522771.696302665,54803.15280489219
1976,0.5,1797911.6851916853,38878.173717065634
1976,0.6,1264292.2928985818,27248.629827566623
1976,0.7,851047.9036844177,18277.59032742035
1977,0.35,2928929.662746548,71036.82620459737
1977,0.4,2465062.5623956844,59593.775397384015
1977,0.5,1756682.021831255,42263.00567695076
1977,0.6,1235247.8600383198,29614.016322355346
1977,0.7,831470.3204240755,19860.653651920144
1978,0.35,2951604.18381245,80077.471243447
1978,0.4,2484001.448927845,67173.0481433707
1978,0.5,1770023.96443634,47632.6912069016
1978,0.6,1244551.036801917,33373.82661831252
1978,0.7,837692.1287098638,22380.740545956716
1979,0.35,2979193.8225446977,99580.58661738448
1979,0.4,2507073.26227874,83497.66724121395
1979,0.5,1786306.6862963801,59170.77939273289
1979,0.6,1255919.5729670152,41438.90442270155
1979,0.7,845302.7912972547,27779.46602694623
1980,0.35,3009571.4333295966,123389.59676878277
1980,0.4,2532406.3285203525,103417.84868677935
1980,0.5,1804110.288096794,73241.07041702565
1980,0.6,1268311.7870908258,51269.37911940386
1980,0.7,853579.0804254222,34357.58069496753
1981,0.35,3283570.6476911437,201490.1751996768
1981,0.4,2762039.3490732913,168807.66929320234
1981,0.5,1966718.893452889,119475.96782256765
1981,0.6,1382129.3319849856,83596.12564856761
1981,0.7,929923.217940942,56001.298835408816
1982,0.35,3959467.4425995084,262454.5041793168
1982,0.4,3329596.1449755873,220097.43897115867
1982,0.5,2369790.5160860233,156004.35268488107
1982,0.6,1664851.2278449328,109269.6305037896
1982,0.7,1119865.3287958624,73259.0101619043
1983,0.35,4727949.687150101,260457.88403827173
1983,0.4,3975788.9010178675,218553.62006685868
1983,0.5,2829662.152944532,155049.4420611709
1983,0.6,1987899.4603816895,108671.58509306556
1983,0.7,1337150.1994488202,72894.48954125187
1984,0.35,5465826.686629543,233953.1853236169
1984,0.4,4596864.12458443,196388.69272045014
1984,0.5,3272319.989743789,139405.5229736887
1984,0.6,2299192.3790095123,97748.01314749317
1984,0.7,1546701.9171714305,65588.30215529168
1985,0.35,6062690.217041698,201634.11018460523
1985,0.4,5100085.116804361,169282.46846166236
1985,0.5,3631877.223886416,120189.48956867166
1985,0.6,2552503.030953886,84286.97080068132
1985,0.7,1717457.3684658336,56562.62322212972
1986,0.35,6310463.45760895,176533.52135001714
1986,0.4,5309423.862540109,148219.91410654667
1986,0.5,3781921.6054796176,105246.5755583768
1986,0.6,2658448.8295328435,73813.48142188131
1986,0.7,1788997.4875095286,49537.09638902013
1987,0.35,6536662.940724434,137159.30404752502
1987,0.4,5500952.431244422,115153.62249699133
1987,0.5,3919647.204939155,81759.43031813741
1987,0.6,2755923.4429272665,57337.0533301924
1987,0.7,1854934.2049501492,38477.500183918804
1988,0.35,6319129.376621368,126361.44286155765
1988,0.4,5318099.7683639685,106110.62132841449
1988,0.5,3789584.609190636,75362.93084598072
1988,0.6,2664590.682999588,52863.51699892634
1988,0.7,1793519.5705929082,35481.74478134503
1989,0.35,6029913.915151769,113007.95618905725
1989,0.4,5074929.451856511,94911.73836514243
1989,0.5,3616551.094744705,67424.76480038647
1989,0.6,2543049.2708374006,47303.23992527639
1989,0.7,1711774.7863512046,31753.82774102946
1990,0.35,5739716.057217556,99014.60216889558
1990,0.4,4830935.4287781725,83167.67498406122
1990,0.5,3442934.468020763,59090.980117823456
1990,0.6,2421100.107019564,41461.16733511288
1990,0.7,1629756.8214612266,27834.559634225257
1991,0.35,5386041.041043841,90124.7052940228
1991,0.4,4533370.695375454,75705.81893224592
1991,0.5,3230984.8148998916,53794.90584673544
1991,0.6,2272116.57640033,37748.02878571608
1991,0.7,1529500.502354819,25343.247105799488
1992,0.35,5015267.560843297,76573.67354015948
1992,0.4,4221500.921851042,64323.59908115445
1992,0.5,3008932.6156853437,45707.84707272595
1992,0.6,2116075.979266451,32073.793975878307
1992,0.7,1424518.0289326026,21533.93526141084
1993,0.35,4589457.990372741,64814.21536151855
1993,0.4,3863252.5714723687,54441.864560785914
1993,0.5,2753766.7778915646,38682.22865713359
1993,0.6,1936718.9564480279,27141.94432899597
1993,0.7,1303824.4205391575,18221.792507207672
1994,0.35,3978980.4411888956,57378.942035575536
1994,0.4,3349377.765114639,48192.33382894251
1994,0.5,2387476.7176083457,34237.38651482798
1994,0.6,1679110.5881020133,24020.92857954895
1994,0.7,1130400.5425483643,16125.34987383167
1995,0.35,3500825.4696712857,49973.98599870896
1995,0.4,2946941.9576990637,41964.750677277814
1995,0.5,2100679.8883898975,29804.386913055674
1995,0.6,1477439.4809765846,20906.31892179015
1995,0.7,994649.7567441256,14032.229515391338
1996,0.35,3026051.760741082,46237.282194140644
1996,0.4,2547252.147659955,38820.010168392786
