year,Fxx,ABC,discarded
1975,0.35,4552037.084686991,90709.3289156836
1975,0.4,3831212.8822451313,76123.14672110877
1975,0.5,2730229.1595067764,54010.44017499123
1975,0.6,1919653.1497359464,37855.12546622392
1975,0.7,1291891.3224073744,25388.92409332594
1976,0.35,4473051.527042453,92478.19198535307
1976,0.4,3764666.497075382,77605.10873994727
1976,0.5,2682733.274142719,55059.272241225175
1976,0.6,1886221.1540925168,38588.89023936291
1976,0.7,1269373.1127402694,25880.355870818385
1977,0.35,4410530.746010005,93712.61000936195
1977,0.4,3711978.269083658,78642.5057402265
1977,0.5,2645113.6461383295,55796.874481533174
1977,0.6,1859733.4834366103,39106.644075199045
1977,0.7,1251528.400281088,26228.00334163927
1978,0.35,4414182.876500108,94570.90183528601
1978,0.4,3715009.204587866,79365.0792331308
1978,0.5,2647227.6111843768,56311.99509179722
1978,0.6,1861196.4111772364,39468.92308352157
1978,0.7,1252500.8564017669,26471.614936290825
1979,0.35,4386221.57587696,107523.01258638165
1979,0.4,3691488.0466458476,90185.07561638679
1979,0.5,2630478.5932631036,63936.55851930484
1979,0.6,1849426.2719289789,44786.44409508179
1979,0.7,1244582.9036449792,30024.479789211044
1980,0.35,4325505.481079761,129074.30525860285
1980,0.4,3640291.8244155776,108187.88934129338
1980,0.5,2593894.0617514495,76621.74602462661
1980,0.6,1823652.4059113115,53632.850227720075
1980,0.7,1227211.5012119957,35934.87985881734
1981,0.35,4522800.774477853,220406.0421801251
1981,0.4,3805262.749070547,184634.811424669
1981,0.5,2710305.061354407,130650.2181904919
1981,0.6,1904919.6076223115,91393.20357429897
1981,0.7,1281604.3485511683,61205.031079998065
1982,0.35,5194745.044419123,294104.6286209867
1982,0.4,4369213.217015751,246625.49366292852
1982,0.5,3110489.5205634795,174784.44159317616
1982,0.6,2185427.2664586823,122402.08811161651
1982,0.7,1469935.0352908897,82040.98137154235
1983,0.35,5978160.332568349,294560.37461432937
1983,0.4,5027732.358392511,247162.8526404404
1983,0.5,3578865.106029411,175330.8804640753
1983,0.6,2514285.5624428503,122868.90153957377
1983,0.7,1691012.4195984,82397.15840238908
1984,0.35,6759887.23639512,265545.46198100114
1984,0.4,5685582.298941232,222907.0829071688
1984,0.5,4047568.3740470423,158220.97599412865
1984,0.6,2843783.50483805,110927.62226198147
1984,0.7,1912730.8213468164,74414.458566077
1985,0.35,7395471.618467708,228443.1443646185
1985,0.4,6221452.597472903,191791.40634457863
1985,0.5,4430439.9960622555,136166.00438030547
1985,0.6,3113489.999408161,95480.8713460941
1985,0.7,2094497.9753612967,64060.34389819846
1986,0.35,7653534.136225347,198873.23134001571
1986,0.4,6439547.226959599,166980.2449486348
1986,0.5,4586819.881494728,118566.23155853276
1986,0.6,3223930.3571966602,83147.50891585299
1986,0.7,2169073.336701271,55789.575742794164
1987,0.35,7929257.347891725,150615.13484561184
1987,0.4,6672982.327992114,126454.8465296608
1987,0.5,4754644.150185202,89783.76811778269
1987,0.6,3342679.314715313,62959.496418100294
1987,0.7,2249375.497321583,42242.1252585931
1988,0.35,7658526.3401870895,137381.16504996404
1988,0.4,6445405.298065093,115371.03620056732
1988,0.5,4592767.866005167,81943.40918963251
1988,0.6,3229014.8729950003,57476.45211643743
