year,Fxx,ABC,discarded
1975,0.35,6980238.323699893,168886.0138809125
1975,0.4,5870630.761891414,141689.96299929358
1975,0.5,4178074.895703814,100467.47681630276
1975,0.6,2933891.326689142,70361.10405719586
1975,0.7,1971537.166109133,47138.56301796551
1976,0.35,6992041.173404348,164681.87420689434
1976,0.4,5880612.682268222,138171.1729586756
1976,0.5,4185237.9506783043,97981.27051701654
1976,0.6,2938951.231593351,68624.38066333313
1976,0.7,1974952.7096734121,45977.32123364383
1977,0.35,6981549.01912413,156131.6360958046
1977,0.4,5871890.894356366,131016.45570279108
1977,0.5,4179139.8569914084,92927.9011726701
1977,0.6,2934724.2936975174,65095.307531104256
1977,0.7,1972140.5380171312,43618.12232348573
1978,0.35,6981700.00980224,147971.2737478318
1978,0.4,5872208.705621183,124167.55627538693
1978,0.5,4179569.3676143666,88068.95937853756
1978,0.6,2935128.855016778,61691.16596640406
1978,0.7,1972465.1538368664,41336.90421064051
1979,0.35,6907692.609586474,156383.28977207546
1979,0.4,5810105.94237772,131140.6163273427
1979,0.5,4135521.4878322594,92924.18740013089
1979,0.6,2904274.3536409754,65046.6695900858
1979,0.7,1951770.6408225428,43562.08285638995
1980,0.35,6882267.694836052,222009.24089196604
1980,0.4,5788071.529369525,185982.7008090781
1980,0.5,4119150.1736434,131581.57580455233
1980,0.6,2892431.2286712043,92004.1291723099
1980,0.7,1943635.2253528605,61563.04652316413
1981,0.35,7254760.837431483,299130.6978800253
1981,0.4,6099992.423726995,250720.0274973952
1981,0.5,4339691.546853727,177520.20460925947
1981,0.6,3046562.867206303,124193.90333209765
1981,0.7,2046832.7563602908,83137.1992535696
1982,0.35,7814320.705032544,318243.7727824182
1982,0.4,6570017.796659061,266908.2176289259
1982,0.5,4673574.677115559,189161.16347569
1982,0.6,3280696.9605134027,132428.60660706667
1982,0.7,2204001.2916510226,88696.10842175016
1983,0.35,8406277.84386534,325534.3975765533
1983,0.4,7067695.874349739,273049.20819558774
1983,0.5,5027573.995178366,193542.02920727723
1983,0.6,3529179.713500557,135510.39036988508
1983,0.7,2370926.9113139906,90767.88974740657
1984,0.35,8953723.873183884,325094.7867343107
1984,0.4,7528231.410736516,272729.2788470158
1984,0.5,5355454.133459251,193366.73216577634
1984,0.6,3759482.1446713586,135413.47829135522
1984,0.7,2525718.5705100996,90716.13101617136
1985,0.35,9379582.717401221,298464.89470169146
1985,0.4,7886828.028349374,250481.1677395466
1985,0.5,5611125.609790449,177690.71416236713
1985,0.6,3939250.700649354,124485.19249480555
1985,0.7,2646640.0046234853,83420.42200578551
1986,0.35,9796742.946383312,239665.50196727226
1986,0.4,8238914.593677235,201182.17409194278
1986,0.5,5863026.844572011,142768.53457191892
1986,0.6,4116810.930773113,100045.22163908611
1986,0.7,2766303.3700962034,67055.7367356468
1987,0.35,9599726.55034537,204185.78759400826
1987,0.4,8073765.785172296,171424.26010912124
1987,0.5,5746077.659303553,121677.43286721702
1987,0.6,4034984.8399277963,85279.12799933321
1987,0.7,2711469.588801396,57165.66543191679
1988,0.35,9289027.275717119,174633.12924636377
1988,0.4,7812934.600750239,146620.54166719338
1988,0.5,5560957.512368323,104079.4669346331
1988,0.6,3905251.0294984365,72949.36531955836
1988,0.7,2624423.518777668,48902.645785138244
1989,0.35,8964620.888653517,142541.22647346937
1989,0.4,7540691.502004058,119675.31782854936
1989,0.5,5367840.719302136,84951.08555537928
1989,0.6,3769965.8815274187,59541.71003058077
1989,0.7,2533680.062018229,39914.35455075594
1990,0.35,8417707.044072384,129033.38175996432
1990,0.4,7080728.081530111,108340.45098144445
1990,0.5,5040500.372184015,76911.57452911233
1990,0.6,3540109.614852229,53910.16037336583
1990,0.7,2379222.598479946,36140.88308563055
1991,0.35,7945262.900552364,111644.55530423415
1991,0.4,6683528.689566795,93747.61129983883
1991,0.5,4757970.085969911,66559.8909241672
1991,0.6,3341791.3495277003,46658.2812150476
1991,0.7,2245995.1840367545,31281.34525298869
1992,0.35,7390863.8108667135,94654.17069112089
1992,0.4,6217382.475070354,79483.36296798324
1992,0.5,4426350.072782508,56435.14606842623
1992,0.6,3108991.234789705,39562.27041363538
1992,0.7,2089591.07097905,26524.659559233824
1993,0.35,6727528.038428521,84788.88560506786
1993,0.4,5659411.36094808,71196.25240098791
1993,0.5,4029159.757768218,50547.9375129511
1993,0.6,2830035.5033561136,35433.62815704655
1993,0.7,1902113.7588160997,23755.79320673879
1994,0.35,5999937.751018546,72195.87429187806
1994,0.4,5047471.321164045,60611.53152752542
1994,0.5,3593636.9954858036,43021.84142666334
1994,0.6,2524201.4939559195,30152.28061531951
1994,0.7,1696594.8043492532,20212.138650359393
1995,0.35,5359462.216219769,65386.38912285624
1995,0.4,4508680.606311181,54888.24961009531
1995,0.5,3210048.2995369663,38952.6271625616
1995,0.6,2254772.208317527,27296.85976500892
1995,0.7,1515506.449296107,18296.266992415876
1996,0.35,4743202.268274539,60215.85699992893
1996,0.4,3990205.611007846,50546.53171684419
1996,0.5,2840863.903024046,35869.988623204175
1996,0.6,1995430.0969218076,25135.8971985264
1996,0.7,1341182.2684134913,16847.45601115828
1997,0.35,4174440.4697777503,53203.50810294824
1997,0.4,3511777.6682022964,44651.445768945276
1997,0.5,2500287.0699079456,31677.28925087571
1997,0.6,1756230.7050379016,22193.176244772163
1997,0.7,1180421.5939724492,14872.686488423184
1998,0.35,3605060.222796034,53038.329983281445
1998,0.4,3032702.1099204556,44493.02544834022
1998,0.5,2159113.1536383536,31543.90708546724
1998,0.6,1516542.8957666568,22089.138503638645
1998,0.7,1019297.2110022637,14797.549281980837
1999,0.35,3100040.7813208513,57728.90785111615
1999,0.4,2607710.208550858,48406.82482665143
1999,0.5,1856380.93682032,34296.245003854936
1999,0.6,1303824.3733069822,24005.168591931724
1999,0.7,876283.0702082692,16075.28574712253
2000,0.35,2817812.4130421584,69107.77393157232
2000,0.4,2370079.735651896,57924.87308588176
2000,0.5,1686977.7291322153,41014.92021961702
2000,0.6,1184723.85396973,28695.21349141614
2000,0.7,796175.4326069066,19209.555117008087
2001,0.35,2619883.4001617143,81163.00189030572
2001,0.4,2203290.134069363,68037.99360844796
2001,0.5,1567928.9932126524,48184.73211031568
2001,0.6,1100950.9206421564,33715.87679094388
2001,0.7,739791.0119069181,22572.806053179844
2002,0.35,2550929.248524079,87997.84798643047
2002,0.4,2145067.3361650547,73788.65528201117
2002,0.5,1526246.20233081,52279.76097703122
2002,0.6,1071555.5272943953,36592.56794702447
2002,0.7,719973.2584915207,24504.545920269855
2003,0.35,2531482.369249713,89850.40865823011
2003,0.4,2128587.570447256,75358.57823119406
2003,0.5,1514384.3880406069,53409.60616125214
2003,0.6,1063158.03769251,37392.26615569083
2003,0.7,714295.2297288136,25044.621867831076
2004,0.35,2531108.9262747937,86657.71010329516
2004,0.4,2128294.4277173327,72691.11122592569
2004,0.5,1514197.7821935546,51530.00110973361
2004,0.6,1063038.001128912,36081.87785285459
2004,0.7,714220.1464893997,24169.783078261342
2005,0.35,2492458.642369683,82346.23625177424
2005,0.4,2095823.5622730334,69079.99099179957
2005,0.5,1491126.1751188966,48975.95606486112
2005,0.6,1046855.84368809,34296.47336934702
2005,0.7,703355.6505155002,22975.337641817714
2006,0.35,2476282.7756131617,75923.28230046977
2006,0.4,2082328.0128671913,63695.18459454181
2006,0.5,1481637.8761338894,45161.86270184976
2006,0.6,1040252.123935567,31627.388537985436
2006,0.7,698948.3626318725,21188.237480056316
2007,0.35,2416068.01016411,71642.91587032634
2007,0.4,2031735.3043160066,60104.299269445604
2007,0.5,1445684.8997799885,42615.94843382533
2007,0.6,1015032.6003551875,29844.542464896345
2007,0.7,682015.0439294514,19993.902207564654
2008,0.35,2389657.029750022,69027.14954181245
2008,0.4,2009558.8637681585,57909.56405174999
2008,0.5,1429940.7824637229,41059.53333892462
2008,0.6,1003996.5525765955,28754.42368552504
2008,0.7,674609.0593887914,19263.521775063982
2009,0.35,2351130.311744297,66305.96931718088
2009,0.4,1977189.7920630525,55628.20892981609
2009,0.5,1406939.5125807526,39443.6334255405
2009,0.6,987862.8036403698,27623.62403325465
2009,0.7,663776.6217839149,18506.388656963692
2010,0.35,2330299.265960013,65025.15211475139
2010,0.4,1959694.8194228904,54552.18646837474
2010,0.5,1394514.7038682937,38679.15970448497
2010,0.6,979151.1814040281,27087.49859142157
2010,0.7,657929.2782759859,18146.842191871558
2011,0.35,2322674.3744646856,68076.08906278778
2011,0.4,1953275.8623539745,57091.70069069274
2011,0.5,1389940.334389846,40458.516386914074
2011,0.6,975936.1998295425,28322.89883678791
2011,0.7,655767.5107667146,18969.00608276412
2012,0.35,2348788.1664574714,73209.20048672515
2012,0.4,1975137.6515840457,61403.407506505515
2012,0.5,1405391.6926565259,43521.15955705117
2012,0.6,986731.8842398609,30470.410504604057
2012,0.7,662994.1747038837,20409.05217181659
2013,0.35,2372638.093799049,69588.99984210973
2013,0.4,1995198.1347655305,58392.293714358246
