STAT,YEAR,PROJECT_CODE,TRIP_NO,TARGET_SPECIES_CODE,ADFG_NO,VESSEL_NAME,TIME_FIRST_BUOY_ONBOARD,NUMBER_OF_STATIONS,HOOKS_PER_SET,HOOK_SIZE,HOOK_SPACING_INCHES,SAMPLE_FREQ,LAST_SKATE_SAMPLED,EFFORT_NO,STATION_NO,SPECIES_CODE,START_LAT,START_LON,END_LAT,END_LON,DEPTH_METERS,LENGTH,WEIGHT,AGE,AGE_TYPE_CODE,AGE_READABILITY_CODE,SEX_CODE,MATURITY_CODE,OTOLITH_CONDITION_CODE,STAT_AREA_TYPE,REGION,WATERS,START_DATE,END_DATE,G_MGT_AREA_DISTRICT,G_NMFS_AREA
345603,2007,603,1,710,33468,MASONIC,2007-08-06T17:41:00Z,14,1125,13,78,20,20,4,57,710,56.250833,-134.412167,56.274667,-134.412167,685.8000000000001,71,3.6,11,01,03,02,03,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2007,603,1,710,33468,MASONIC,2007-08-06T17:41:00Z,14,1125,13,78,20,20,4,57,710,56.250833,-134.412167,56.274667,-134.412167,685.8000000000001,68,3.3000000000000003,16,01,02,02,06,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2007,603,1,710,33468,MASONIC,2007-08-06T17:41:00Z,14,1125,13,78,20,20,4,57,710,56.250833,-134.412167,56.274667,-134.412167,685.8000000000001,68,3,29,01,03,01,05,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2007,603,1,710,33468,MASONIC,2007-08-06T17:41:00Z,14,1125,13,78,20,20,4,57,710,56.250833,-134.412167,56.274667,-134.412167,685.8000000000001,74,4.3,18,01,03,02,03,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2007,603,1,710,33468,MASONIC,2007-08-06T17:41:00Z,14,1125,13,78,20,20,4,57,710,56.250833,-134.412167,56.274667,-134.412167,685.8000000000001,67,3.3000000000000003,13,01,03,02,05,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2007,603,1,710,33468,MASONIC,2007-08-06T17:41:00Z,14,1125,13,78,20,20,4,57,710,56.250833,-134.412167,56.274667,-134.412167,685.8000000000001,71,4,10,01,03,02,05,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2007,603,1,710,33468,MASONIC,2007-08-06T17:41:00Z,14,1125,13,78,20,20,4,57,710,56.250833,-134.412167,56.274667,-134.412167,685.8000000000001,75,4.5,14,01,03,02,03,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2007,603,1,710,33468,MASONIC,2007-08-06T17:41:00Z,14,1125,13,78,20,20,4,57,710,56.250833,-134.412167,56.274667,-134.412167,685.8000000000001,68,3.5,15,01,02,01,05,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2007,603,1,710,33468,MASONIC,2007-08-06T17:41:00Z,14,1125,13,78,20,20,4,57,710,56.250833,-134.412167,56.274667,-134.412167,685.8000000000001,70,3.9,8,01,03,02,05,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2007,603,1,710,33468,MASONIC,2007-08-06T17:41:00Z,14,1125,13,78,20,20,4,57,710,56.250833,-134.412167,56.274667,-134.412167,685.8000000000001,87,6.8,16,01,02,02,06,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2007,603,1,710,33468,MASONIC,2007-08-06T17:41:00Z,14,1125,13,78,20,20,4,57,710,56.250833,-134.412167,56.274667,-134.412167,685.8000000000001,80,5.2,9,01,03,02,05,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2007,603,1,710,33468,MASONIC,2007-08-06T17:41:00Z,14,1125,13,78,20,20,4,57,710,56.250833,-134.412167,56.274667,-134.412167,685.8000000000001,83,6.5,17,01,02,02,06,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2007,603,1,710,33468,MASONIC,2007-08-06T17:41:00Z,14,1125,13,78,20,20,4,57,710,56.250833,-134.412167,56.274667,-134.412167,685.8000000000001,74,4.3,13,01,02,02,03,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2007,603,1,710,33468,MASONIC,2007-08-06T17:41:00Z,14,1125,13,78,20,20,4,57,710,56.250833,-134.412167,56.274667,-134.412167,685.8000000000001,64,2.7,11,01,02,01,03,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2007,603,1,710,33468,MASONIC,2007-08-06T17:41:00Z,14,1125,13,78,20,20,4,57,710,56.250833,-134.412167,56.274667,-134.412167,685.8000000000001,74,3.9,14,01,03,02,06,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2007,603,1,710,33468,MASONIC,2007-08-06T17:41:00Z,14,1125,13,78,20,20,4,57,710,56.250833,-134.412167,56.274667,-134.412167,685.8000000000001,91,7.8,25,01,02,02,05,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2007,603,1,710,33468,MASONIC,2007-08-06T17:41:00Z,14,1125,13,78,20,20,4,57,710,56.250833,-134.412167,56.274667,-134.412167,685.8000000000001,98,8.5,32,01,02,02,06,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2007,603,1,710,33468,MASONIC,2007-08-06T22:46:00Z,14,1125,13,78,20,20,5,54,710,56.307,-134.58333299999998,56.330667,-134.569333,632.7648,75,3.6,13,01,02,02,03,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2007,603,1,710,33468,MASONIC,2007-08-06T22:46:00Z,14,1125,13,78,20,20,5,54,710,56.307,-134.58333299999998,56.330667,-134.569333,632.7648,58,2.1,30,01,03,01,02,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2007,603,1,710,33468,MASONIC,2007-08-06T22:46:00Z,14,1125,13,78,20,20,5,54,710,56.307,-134.58333299999998,56.330667,-134.569333,632.7648,71,3.5,30,01,02,01,06,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2007,603,1,710,33468,MASONIC,2007-08-06T22:46:00Z,14,1125,13,78,20,20,5,54,710,56.307,-134.58333299999998,56.330667,-134.569333,632.7648,74,4.2,8,01,03,02,03,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2007,603,1,710,33468,MASONIC,2007-08-06T22:46:00Z,14,1125,13,78,20,20,5,54,710,56.307,-134.58333299999998,56.330667,-134.569333,632.7648,65,2.7,9,01,03,01,03,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2007,603,1,710,33468,MASONIC,2007-08-06T22:46:00Z,14,1125,13,78,20,20,5,54,710,56.307,-134.58333299999998,56.330667,-134.569333,632.7648,67,3.8000000000000003,13,01,03,01,03,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2007,603,1,710,33468,MASONIC,2007-08-06T22:46:00Z,14,1125,13,78,20,20,5,54,710,56.307,-134.58333299999998,56.330667,-134.569333,632.7648,62,2.4,9,01,03,01,03,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2007,603,1,710,33468,MASONIC,2007-08-06T22:46:00Z,14,1125,13,78,20,20,5,54,710,56.307,-134.58333299999998,56.330667,-134.569333,632.7648,70,3.5,11,01,03,02,03,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2007,603,1,710,33468,MASONIC,2007-08-06T22:46:00Z,14,1125,13,78,20,20,5,54,710,56.307,-134.58333299999998,56.330667,-134.569333,632.7648,69,3.3000000000000003,8,01,02,02,03,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2007,603,1,710,33468,MASONIC,2007-08-06T22:46:00Z,14,1125,13,78,20,20,5,54,710,56.307,-134.58333299999998,56.330667,-134.569333,632.7648,67,2.8000000000000003,11,01,03,02,02,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2005,603,1,710,33468,MASONIC,2005-07-29T23:52:00Z,14,1125,13,78,NA,NA,5,54,710,56.307167,-134.583,56.3325,-134.568333,627.2784,54,1.8,5,01,03,01,02,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2005,603,1,710,33468,MASONIC,2005-07-29T23:52:00Z,14,1125,13,78,NA,NA,5,54,710,56.307167,-134.583,56.3325,-134.568333,627.2784,62,2.6,7,01,03,01,06,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2005,603,1,710,33468,MASONIC,2005-07-29T23:52:00Z,14,1125,13,78,NA,NA,5,54,710,56.307167,-134.583,56.3325,-134.568333,627.2784,68,3.4,33,01,02,01,06,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2005,603,1,710,33468,MASONIC,2005-07-29T23:52:00Z,14,1125,13,78,NA,NA,5,54,710,56.307167,-134.583,56.3325,-134.568333,627.2784,71,3.2,11,01,03,02,03,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2005,603,1,710,33468,MASONIC,2005-07-29T23:52:00Z,14,1125,13,78,NA,NA,5,54,710,56.307167,-134.583,56.3325,-134.568333,627.2784,65,3,10,01,03,02,02,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2005,603,1,710,33468,MASONIC,2005-07-29T23:52:00Z,14,1125,13,78,NA,NA,5,54,710,56.307167,-134.583,56.3325,-134.568333,627.2784,71,3.6,13,01,02,02,06,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2005,603,1,710,33468,MASONIC,2005-07-29T23:52:00Z,14,1125,13,78,NA,NA,5,54,710,56.307167,-134.583,56.3325,-134.568333,627.2784,73,4,19,01,03,01,06,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2005,603,1,710,33468,MASONIC,2005-07-29T23:52:00Z,14,1125,13,78,NA,NA,5,54,710,56.307167,-134.583,56.3325,-134.568333,627.2784,63,2.6,16,01,03,01,06,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2005,603,1,710,33468,MASONIC,2005-07-29T23:52:00Z,14,1125,13,78,NA,NA,5,54,710,56.307167,-134.583,56.3325,-134.568333,627.2784,68,3.8000000000000003,9,01,03,01,06,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2005,603,1,710,33468,MASONIC,2005-07-29T23:52:00Z,14,1125,13,78,NA,NA,5,54,710,56.307167,-134.583,56.3325,-134.568333,627.2784,68,3.9,10,01,03,02,03,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2005,603,1,710,33468,MASONIC,2005-07-29T23:52:00Z,14,1125,13,78,NA,NA,5,54,710,56.307167,-134.583,56.3325,-134.568333,627.2784,66,3,32,01,03,02,05,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2005,603,1,710,33468,MASONIC,2005-07-29T23:52:00Z,14,1125,13,78,NA,NA,5,54,710,56.307167,-134.583,56.3325,-134.568333,627.2784,70,3.9,7,01,03,02,04,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2019,603,1,710,58282,Marilyn J,2019-07-27T22:50:27Z,14,1125,13,78,20,21,7,54,710,56.30632,-134.58366999999998,56.33557,-134.56910000000002,630.936,52,1.4000000000000001,6,NA,02,02,01,01,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2005,603,1,710,33468,MASONIC,2005-07-29T23:52:00Z,14,1125,13,78,NA,NA,5,54,710,56.307167,-134.583,56.3325,-134.568333,627.2784,57,2,15,01,03,01,02,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2019,603,1,710,58282,Marilyn J,2019-07-29T00:54:09Z,14,1125,13,78,20,21,10,53,710,56.419669999999996,-134.49466999999999,56.4465,-134.4985,707.7456000000001,57,1.8,5,NA,02,01,07,01,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2019,603,1,710,58282,Marilyn J,2019-07-29T04:59:22Z,14,1125,13,78,20,21,11,56,710,56.435669999999995,-134.60402,56.404700000000005,-134.59978,557.784,61,2.4,7,NA,03,02,01,01,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2008,603,1,710,33468,MASONIC,2008-08-08T00:15:00Z,14,1125,13,78,NA,NA,2,55,710,56.109117,-134.50915,56.086667,-134.507833,523.0368,67,3.2,7,01,03,02,03,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2008,603,1,710,33468,MASONIC,2008-08-08T00:15:00Z,14,1125,13,78,NA,NA,2,55,710,56.109117,-134.50915,56.086667,-134.507833,523.0368,74,4.2,21,01,02,01,03,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2008,603,1,710,33468,MASONIC,2008-08-08T00:15:00Z,14,1125,13,78,NA,NA,2,55,710,56.109117,-134.50915,56.086667,-134.507833,523.0368,72,3.8000000000000003,5,01,03,02,06,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2008,603,1,710,33468,MASONIC,2008-08-08T00:15:00Z,14,1125,13,78,NA,NA,2,55,710,56.109117,-134.50915,56.086667,-134.507833,523.0368,55,1.7,8,01,03,02,01,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2008,603,1,710,33468,MASONIC,2008-08-08T00:15:00Z,14,1125,13,78,NA,NA,2,55,710,56.109117,-134.50915,56.086667,-134.507833,523.0368,80,5.4,17,01,02,02,03,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2019,603,1,710,58282,Marilyn J,2019-07-30T00:44:03Z,14,1125,13,78,20,21,12,52,710,56.234500000000004,134.454833,56.265667,134.453833,722.3760000000001,72,3.5,24,NA,03,01,01,01,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2019,603,1,710,58282,Marilyn J,2019-07-30T00:44:03Z,14,1125,13,78,20,21,12,52,710,56.234500000000004,134.454833,56.265667,134.453833,722.3760000000001,78,4.2,17,NA,02,02,07,01,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2012,603,1,710,33468,MASONIC,2012-07-30T01:59:00Z,14,1125,13,78,20,20,14,52,710,56.232833,-134.455,56.258666999999996,-134.4545,722.3760000000001,71,4.3,31,01,02,01,03,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2012,603,1,710,33468,MASONIC,2012-07-30T01:59:00Z,14,1125,13,78,20,20,14,52,710,56.232833,-134.455,56.258666999999996,-134.4545,722.3760000000001,67,3.4,33,01,03,01,03,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2012,603,1,710,33468,MASONIC,2012-07-30T01:59:00Z,14,1125,13,78,20,20,14,52,710,56.232833,-134.455,56.258666999999996,-134.4545,722.3760000000001,63,2.7,11,01,03,01,06,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2012,603,1,710,33468,MASONIC,2012-07-30T01:59:00Z,14,1125,13,78,20,20,14,52,710,56.232833,-134.455,56.258666999999996,-134.4545,722.3760000000001,69,3.5,38,01,03,01,06,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2011,603,1,710,59497,PACIFIC DAWN,2011-07-26T02:36:00Z,14,1125,13,78,NA,NA,2,55,710,56.088316999999996,-134.510217,56.111483,-134.50915,524.8656,52,1.4000000000000001,10,01,02,02,02,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2011,603,1,710,59497,PACIFIC DAWN,2011-07-26T02:36:00Z,14,1125,13,78,NA,NA,2,55,710,56.088316999999996,-134.510217,56.111483,-134.50915,524.8656,57,1.9000000000000001,7,01,02,01,02,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2011,603,1,710,59497,PACIFIC DAWN,2011-07-26T02:36:00Z,14,1125,13,78,NA,NA,2,55,710,56.088316999999996,-134.510217,56.111483,-134.50915,524.8656,53,1.4000000000000001,7,01,03,01,01,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2011,603,1,710,59497,PACIFIC DAWN,2011-07-26T02:36:00Z,14,1125,13,78,NA,NA,2,55,710,56.088316999999996,-134.510217,56.111483,-134.50915,524.8656,68,3.3000000000000003,10,01,02,01,03,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2011,603,1,710,59497,PACIFIC DAWN,2011-07-26T02:36:00Z,14,1125,13,78,NA,NA,2,55,710,56.088316999999996,-134.510217,56.111483,-134.50915,524.8656,64,2.6,17,01,02,02,06,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2011,603,1,710,59497,PACIFIC DAWN,2011-07-26T02:36:00Z,14,1125,13,78,NA,NA,2,55,710,56.088316999999996,-134.510217,56.111483,-134.50915,524.8656,67,3.5,21,01,03,01,06,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2011,603,1,710,59497,PACIFIC DAWN,2011-07-26T02:36:00Z,14,1125,13,78,NA,NA,2,55,710,56.088316999999996,-134.510217,56.111483,-134.50915,524.8656,54,1.5,3,01,01,02,02,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2001,603,1,710,20190,SYLVIA,2001-08-13T04:27:00Z,15,1125,13C,78.7,NA,NA,14,53,710,56.420832999999995,-134.494833,56.446667,-134.4985,704.0880000000001,65,3.2,17,01,03,01,06,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345603,2001,603,1,710,20190,SYLVIA,2001-08-13T04:27:00Z,15,1125,13C,78.7,NA,NA,14,53,710,56.420832999999995,-134.494833,56.446667,-134.4985,704.0880000000001,64,2.8000000000000003,10,01,03,01,06,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
