year,Fmort,retro
1975,0.031400369036753376,retro_0
1976,0.03153688188649644,retro_0
1977,0.018372174663168046,retro_0
1978,0.026110113679257068,retro_0
1979,0.039820945270635594,retro_0
1980,0.029008132811967253,retro_0
1981,0.02145662862460017,retro_0
1982,0.022948816966432986,retro_0
1983,0.030606230001687343,retro_0
1984,0.026295930374291707,retro_0
1985,0.039996979978037674,retro_0
1986,0.05501579249672284,retro_0
1987,0.050373289815335905,retro_0
1988,0.05626782743713489,retro_0
1989,0.05260182233262016,retro_0
1990,0.048848397526102705,retro_0
1991,0.06260640221003048,retro_0
1992,0.07341238252014433,retro_0
1993,0.11030221305774904,retro_0
1994,0.10301886411387047,retro_0
1995,0.10855171989064052,retro_0
1996,0.12694726520465863,retro_0
1997,0.14689030076195142,retro_0
1998,0.1652885164079235,retro_0
1999,0.12318713228898981,retro_0
2000,0.1347028800750034,retro_0
2001,0.10160569340738348,retro_0
2002,0.09496680119851343,retro_0
2003,0.09325158306401699,retro_0
2004,0.1002366344390571,retro_0
2005,0.0926753404651444,retro_0
2006,0.09181507944402462,retro_0
2007,0.07133612581050763,retro_0
2008,0.07331346783004741,retro_0
2009,0.05569032834342066,retro_0
2010,0.054023389629651745,retro_0
2011,0.04611762357414637,retro_0
2012,0.05290192695266301,retro_0
2013,0.05294395026157595,retro_0
2014,0.0439550774183513,retro_0
2015,0.0448719545135219,retro_0
2016,0.03766943906793497,retro_0
2017,0.04044756385740448,retro_0
2018,0.047236835521344896,retro_0
2019,0.0474391184320503,retro_0
2020,0.05294166204316548,retro_0
2021,0.046475703190751054,retro_0
2022,0.04500749025101627,retro_0
1975,0.03139240099421864,retro_1
1976,0.03152920789493594,retro_1
1977,0.01836862546519259,retro_1
1978,0.026108561100309083,retro_1
1979,0.03982760030890786,retro_1
1980,0.02902255369998356,retro_1
1981,0.021472473383241843,retro_1
1982,0.022966336012822525,retro_1
1983,0.030626300236087617,retro_1
1984,0.026308294805564954,retro_1
1985,0.04001092749800003,retro_1
1986,0.05503601404129496,retro_1
1987,0.05038777491809666,retro_1
1988,0.0562948256674387,retro_1
1989,0.05263748460786134,retro_1
1990,0.04889067800321062,retro_1
1991,0.06267579019011418,retro_1
1992,0.07350854342502089,retro_1
1993,0.1104750452691393,retro_1
1994,0.10322500049015765,retro_1
1995,0.10883761047671744,retro_1
1996,0.12738349960690745,retro_1
1997,0.14755713512661112,retro_1
1998,0.1662985407829487,retro_1
1999,0.12415797198223252,retro_1
2000,0.13594567635578225,retro_1
2001,0.10262422982829716,retro_1
2002,0.09597125298844322,retro_1
2003,0.09421975678562743,retro_1
2004,0.10128019523775939,retro_1
2005,0.09359812336784391,retro_1
2006,0.0926373648286025,retro_1
2007,0.07193603857890302,retro_1
2008,0.07388635500486519,retro_1
2009,0.05606742850847634,retro_1
2010,0.05434528385005737,retro_1
2011,0.046322940642777304,retro_1
2012,0.05307989831547565,retro_1
2013,0.053074040030490606,retro_1
2014,0.04397848484554317,retro_1
2015,0.044804417180813634,retro_1
2016,0.03750037373806274,retro_1
2017,0.04007245936563848,retro_1
2018,0.04644318353974909,retro_1
2019,0.04607330659296666,retro_1
2020,0.05074161600179713,retro_1
2021,0.04424568456120171,retro_1
1975,0.0315768494476224,retro_2
1976,0.031718529157103444,retro_2
1977,0.018479051121493253,retro_2
1978,0.026260423324753084,retro_2
1979,0.04004440921074807,retro_2
1980,0.029162441875849664,retro_2
1981,0.021563059406333216,retro_2
1982,0.023056949986657367,retro_2
1983,0.030746432596422853,retro_2
1984,0.026417054581385803,retro_2
1985,0.04018234477490471,retro_2
1986,0.055273328320920405,retro_2
1987,0.050622662616730214,retro_2
1988,0.05655282399139624,retro_2
1989,0.05287950267831634,retro_2
1990,0.04911984299442024,retro_2
1991,0.06297430745015946,retro_2
1992,0.07388343084047092,retro_2
1993,0.1111017131586835,retro_2
1994,0.10388172286054276,retro_2
1995,0.10964290236979561,retro_2
1996,0.12847201800738084,retro_2
1997,0.14903882172812677,retro_2
1998,0.1683135263208883,retro_2
1999,0.12592826717438305,retro_2
2000,0.13808717998132894,retro_2
2001,0.10432061300578882,retro_2
2002,0.09758786416011786,retro_2
2003,0.0957763385295474,retro_2
2004,0.10294005597055796,retro_2
2005,0.09508999320511097,retro_2
2006,0.0940790370682384,retro_2
2007,0.07302407772105458,retro_2
2008,0.07498408083327741,retro_2
2009,0.056858385316401173,retro_2
2010,0.055063700963762875,retro_2
2011,0.04686353011219407,retro_2
2012,0.05361463427906717,retro_2
2013,0.05350502317695465,retro_2
2014,0.04421196969562839,retro_2
2015,0.044871202866894444,retro_2
2016,0.037372397820152795,retro_2
2017,0.039610774106599876,retro_2
2018,0.045343447790426296,retro_2
2019,0.04435165200339853,retro_2
2020,0.048270454194505694,retro_2
1975,0.03130815862118478,retro_3
1976,0.03147549766743956,retro_3
1977,0.018358098253841736,retro_3
1978,0.026125787100454614,retro_3
1979,0.03990635836213868,retro_3
1980,0.029116945686770312,retro_3
1981,0.021568334401967423,retro_3
1982,0.023092445527123924,retro_3
1983,0.03081592960815728,retro_3
1984,0.026485028233996614,retro_3
1985,0.040290104962684294,retro_3
1986,0.05543365959019511,retro_3
1987,0.050775423150160266,retro_3
1988,0.05675078035547114,retro_3
1989,0.053091804798889544,retro_3
1990,0.049338604169288064,retro_3
1991,0.0632793538159966,retro_3
1992,0.07426240493930514,retro_3
1993,0.11170219692976761,retro_3
1994,0.10450878909164071,retro_3
1995,0.11035165926927797,retro_3
1996,0.12940688162376843,retro_3
1997,0.15027201790236008,retro_3
1998,0.169897794135617,retro_3
1999,0.12716525416079,retro_3
2000,0.13940100286905144,retro_3
2001,0.10518109531224527,retro_3
2002,0.09824492001083057,retro_3
2003,0.09631535667082362,retro_3
2004,0.10353361306157749,retro_3
2005,0.0955496329700665,retro_3
2006,0.0944886704723829,retro_3
2007,0.0732459271993749,retro_3
2008,0.0751773274195104,retro_3
2009,0.05692795100514529,retro_3
2010,0.0550891286092812,retro_3
2011,0.046817598344927575,retro_3
2012,0.05357129938573224,retro_3
2013,0.05341649524418985,retro_3
2014,0.044019118557585314,retro_3
2015,0.044528127706659815,retro_3
2016,0.0369300499268555,retro_3
2017,0.03902444520321606,retro_3
2018,0.044564532341250095,retro_3
2019,0.04402052279146889,retro_3
1975,0.031603610808224984,retro_4
1976,0.03177371491141959,retro_4
1977,0.01853096953556908,retro_4
1978,0.026368570768489235,retro_4
1979,0.04027258799707137,retro_4
1980,0.029379095842823184,retro_4
1981,0.021752968174518078,retro_4
1982,0.023275895892508405,retro_4
1983,0.031042442079424692,retro_4
1984,0.026667520792886423,retro_4
1985,0.0405567680604669,retro_4
1986,0.05579967228484915,retro_4
1987,0.05111365100204472,retro_4
1988,0.05714320112395276,retro_4
1989,0.053476288691729816,retro_4
1990,0.04971387763554544,retro_4
1991,0.06379180349362208,retro_4
1992,0.07491380159224417,retro_4
1993,0.11280075321234875,retro_4
1994,0.10569424927575007,retro_4
1995,0.11180826241743654,retro_4
1996,0.13134981835430806,retro_4
1997,0.15285284141638117,retro_4
1998,0.1732762053808941,retro_4
1999,0.13012121476703034,retro_4
2000,0.14294255056970712,retro_4
2001,0.10801795612514982,retro_4
2002,0.1009702100986091,retro_4
2003,0.09899551968809173,retro_4
2004,0.1064213135999057,retro_4
2005,0.09823913603200493,retro_4
2006,0.09720117997098318,retro_4
2007,0.07537547258449916,retro_4
2008,0.0774169542823349,retro_4
2009,0.05862261346433992,retro_4
2010,0.056710561504284475,retro_4
2011,0.048133705894508716,retro_4
2012,0.054983855924411976,retro_4
2013,0.05471343848923991,retro_4
2014,0.044956681035012866,retro_4
2015,0.045316525883481534,retro_4
2016,0.03738136785691907,retro_4
2017,0.03901191758631222,retro_4
2018,0.04358143310756288,retro_4
1975,0.031839929946346844,retro_5
1976,0.03200674016002338,retro_5
1977,0.0186625064868027,retro_5
1978,0.02654806682439455,retro_5
1979,0.04053519862098221,retro_5
1980,0.029561737012676222,retro_5
1981,0.02187725044497247,retro_5
1982,0.023394255005597615,retro_5
1983,0.03118255512138412,retro_5
