Parameter,Estimate,se
fsh_logq,-17.937734240817683,0.029300792953589228
fsh_logq.1,-17.533786477706244,0.025747516374546895
srv_logq,-16.98876162714899,0.01892883743453151
mr_logq,-0.07140792098246536,0.009687638113182786
log_rbar,12.968249869577493,0.12903643002916387
log_rinit,13.486634636731088,0.1662509815277953
log_Fbar,-3.0325383602196734,0.35871187886665296
log_spr_Fxx,-2.234426441627592,0.2610426471401425
log_spr_Fxx.1,-2.4152934829881927,0.2515855169001549
log_spr_Fxx.2,-2.7668347438171597,0.24882649431506296
log_spr_Fxx.3,-3.1282331954022133,0.26580618106253934
log_spr_Fxx.4,-3.531135535776205,0.3098883941204704
pred_rec,965644.762837061,717610.4712082343
pred_rec.1,1004374.3630194033,762627.7459748057
pred_rec.2,1039109.2044066043,810016.8407491492
pred_rec.3,1006824.092372379,778134.5237328276
pred_rec.4,21653454.03375626,2270117.7594835334
pred_rec.5,1092157.117491192,882331.4557578224
pred_rec.6,1175950.636870396,965148.538446907
pred_rec.7,1350244.8242063508,1134671.3127719741
pred_rec.8,1423828.0720858527,1149062.5201788764
pred_rec.9,1319147.1310885567,1004854.1995781697
pred_rec.10,1123856.089710562,781141.6388205563
pred_rec.11,973169.911639497,614089.7731231238
pred_rec.12,853525.3818347176,491482.1962286708
pred_rec.13,685967.7743098688,363770.0050600279
pred_rec.14,532437.4626165135,266598.964047161
pred_rec.15,489576.77571852895,236269.6651868972
pred_rec.16,565603.2872833736,263824.8476318552
pred_rec.17,696138.1860576594,294823.8918921654
pred_rec.18,612892.009227975,260342.5189559605
pred_rec.19,509094.5398529544,218246.69806122666
pred_rec.20,599558.4394946008,245638.1590356195
pred_rec.21,1066281.8935199962,306395.369344449
pred_rec.22,860908.7267333566,345474.0775125916
pred_rec.23,2188095.9154142407,407110.91035889165
pred_rec.24,1222573.208927916,420311.3827467572
pred_rec.25,1422079.6170788426,390755.6436465853
pred_rec.26,1077466.649785299,340616.47529893223
pred_rec.27,680012.1989851473,266893.2416218418
pred_rec.28,611010.2639219101,223978.25175694848
pred_rec.29,620375.0129301847,214833.64204842204
pred_rec.30,689279.9364010473,207746.27601341196
pred_rec.31,585934.7032054387,197907.81421694232
pred_rec.32,545831.8183200071,181842.401632064
pred_rec.33,429373.24803744245,183456.75551245076
pred_rec.34,1718520.1841796665,280612.06424793147
pred_rec.35,944830.7688526007,260540.3307447585
pred_rec.36,263700.3150133025,119163.08512397895
pred_rec.37,351804.5369738297,171497.33497831164
pred_rec.38,574589.7934047178,342561.2273934729
