year,index,Fmort,pred_rec,biom,expl_biom,expl_abd,spawn_biom
1975,0,0.035402344342216854,0.9428311192514855,64.24408843315055,49.701343288990735,6.562061427924918,30.278239730769332
1976,1,0.03571257212653539,0.9710857571000079,62.69724859522298,48.631074447674514,6.427150155138378,29.549383062082804
1977,2,0.020899359326713784,0.9962519515766122,61.66016915371425,48.04647311304854,6.354652899845524,28.91340427597312
1978,3,0.02985512889180468,1.0284334708442715,60.77658883436875,47.324125170953714,6.25508791644164,28.546757195230473
1979,4,0.046238990323336435,19.54185107003628,107.61207239954811,46.02218939408835,6.090151831417972,28.155484387992825
1980,5,0.03452571655921852,1.0417159149020023,110.59613466976951,45.15762870735901,6.028123506514411,28.378259420579163
1981,6,0.02682240877368008,1.0661985521325539,112.79779977344937,47.43875032705867,6.666241057496642,29.373875435163566
1982,7,0.028259388395858957,1.095128007414387,113.8881690809158,60.60534669173002,9.416644916662351,34.7708476631697
1983,8,0.03537333503281634,1.0784700504262212,113.41335591531461,71.98774672039535,11.225710824929367,39.91368872227966
1984,9,0.02905244642611967,1.06236905168738,111.83748158975104,82.30972297749186,12.781635330306914,45.55619995410591
1985,10,0.04116812599346989,0.9875026411847935,108.70726805766826,91.911515823274,14.121225542555251,49.51099742978338
1986,11,0.0570339567259939,0.8842581592149209,103.60120769526925,89.37617091777125,13.226528574137943,50.20531195459694
1987,12,0.054541655990599854,0.7526239638153837,97.57019549959043,84.45617657694912,12.071593493308175,48.49613917493979
1988,13,0.06018516445169157,0.6079226656101456,90.99058746053052,79.14278341527277,10.993046718556135,46.35522089073837
1989,14,0.0569688392616239,0.49991126882475434,84.26643006080283,73.89959724070549,10.025391575802534,43.4536895688122
1990,15,0.05333990065958786,0.42739549122655535,77.83672779707437,68.93639229386733,9.165961765452018,40.69757915857833
1991,16,0.06790919545139797,0.38993112727283974,71.1911886453517,63.48427796176547,8.293948562811595,37.78191513634727
1992,17,0.08019800921802325,0.37646311628516516,64.24607838415992,57.47093247264887,7.39266005174152,34.59652491775347
1993,18,0.12309738370488113,0.400615294481255,56.564051592127214,50.26056037698145,6.381211351063677,30.87203014638339
1994,19,0.11603458090549383,0.5181118336720801,49.64778175407287,43.44354775183732,5.457188951876745,26.56220392677309
1995,20,0.13095488521521761,0.6821783162805094,44.068387639329885,37.17102700839437,4.62797104518652,22.910610418262117
1996,21,0.1559978776805795,0.7890453696001958,39.23629772132884,31.252507356160258,3.8736633716627678,19.51279542127295
1997,22,0.1867226658327375,1.0926250034809806,35.659793944011966,25.784125596492995,3.20418480674892,16.36022307909444
1998,23,0.2191505126932198,1.4688184751103537,33.69765995638499,21.08023777927965,2.6597493787803645,13.589541692521886
1999,24,0.17123868277853252,1.0299883576897055,32.12473781580583,18.238174501497976,2.3721200228079273,11.471071507782737
2000,25,0.19449900631240094,0.6870264329776968,30.421055837041653,16.503584637746464,2.2386079074692917,10.431581386756704
2001,26,0.15395136208248267,0.789484004997168,29.529785696840584,16.101405103674246,2.296263967304404,9.843668302559756
2002,27,0.14647803317647246,1.163863463367149,29.988245206676734,16.90238264507029,2.5259754557563947,9.818027029586748
2003,28,0.14452021594770148,0.6532025942197346,29.221357329883393,17.66029544559759,2.6965862184512575,9.897773364303326
2004,29,0.16045375869027767,0.5835027788773776,28.075253562893078,17.350404802589413,2.6466246150554325,9.879967174875373
2005,30,0.15301222670231227,0.6608832690512746,27.116848006352743,16.777567442709987,2.551664721621678,9.721130901785125
2006,31,0.1510673944678808,0.6230847582717058,26.146825765800454,16.754225510623595,2.5633660105067166,9.524910481356171
2007,32,0.11583960407089229,0.603199041909705,25.432407204484075,16.902169396919394,2.5797614912844153,9.339339851260245
2008,33,0.11918556691142486,0.639512846545753,24.963913700843335,16.502664647185203,2.488003821369356,9.280745103560042
2009,34,0.088541320649433,0.9019841843059777,25.43944641437802,16.291226618600167,2.432552750493187,9.15138878503733
2010,35,0.08447492144646178,1.4150129027291785,27.509184528557288,16.275931797170408,2.413234310547879,9.200030673294801
2011,36,0.07033994444025399,1.762840626000885,30.768696116646588,16.345276491090402,2.4081189608336135,9.339078561935509
2012,37,0.0794471363112995,1.2356640049495264,32.81560352134749,16.446037100534966,2.4169883559442313,9.676343920246754
2013,38,0.0762207403957945,1.0381923552490107,34.28731403388851,17.00091210883629,2.520854299212609,10.185009771339848
2014,39,0.05811684817199989,0.9319091134587058,35.51847400043467,18.759553101754992,2.8435964785729277,11.02502806301815
2015,NA,NA,NA,36.59269423137225,21.548826336314075,3.333820901558219,12.117350961006247
