year,Fxx,ABC,discarded
1975,0.35,5114676.976639233,109244.62301867806
1975,0.4,4302913.128046371,91672.89252055596
1975,0.5,3064438.573947194,65038.844665434284
1975,0.6,2153864.1013986436,45587.15860205809
1975,0.7,1449445.2554567386,30583.03679144287
1976,0.35,5016212.768870216,108017.27256284682
1976,0.4,4220053.079581736,90644.23936481029
1976,0.5,3005402.545305841,64310.39563931854
1976,0.6,2112357.5028037885,45077.24522920327
1976,0.7,1421506.8294062947,30241.2933180323
1977,0.35,4920584.111826082,105192.90488381968
1977,0.4,4139596.033603255,88280.56760813203
1977,0.5,2948096.426463536,62640.23759307331
1977,0.6,2072076.1297363704,43910.01826576972
1977,0.7,1394397.695509966,29459.988551438106
1978,0.35,4873890.500326621,101393.55114576792
1978,0.4,4100348.2311056936,85097.5508740714
1978,0.5,2920182.1766547915,60387.56482946009
1978,0.6,2052475.1653040077,42333.89953836635
1978,0.7,1381216.821505537,28404.073901417443
1979,0.35,4781709.036628841,102365.25045013097
1979,0.4,4022851.4731580084,85889.54693908218
1979,0.5,2865048.6316825887,60924.73219176961
1979,0.6,2013753.46791091,42697.9849384766
1979,0.7,1355174.060562717,28641.984140079618
1980,0.35,4636509.455655869,126880.23552063864
1980,0.4,3900655.834383894,106338.46590583469
1980,0.5,2777980.4701095433,75302.5194557286
1980,0.6,1952535.3975986473,52710.228188128014
1980,0.7,1313966.3578857174,35325.43285471158
1981,0.35,4745742.5646696035,230970.07047940546
1981,0.4,3991436.0192059847,193387.05300803564
1981,0.5,2841447.31968521,136743.34509703892
1981,0.6,1996545.9340600346,95615.12060667826
1981,0.7,1343277.6913761362,64026.82946343831
1982,0.35,5417325.128049066,344173.6743762712
1982,0.4,4554338.4587078,288458.0037733424
1982,0.5,3240101.0087049734,204271.45198029792
1982,0.6,2275609.656997427,142985.598207543
1982,0.7,1530491.9554155583,95825.57592834492
1983,0.35,6300477.5745582925,358919.86115113384
1983,0.4,5296446.569271914,301118.83691453637
1983,0.5,3767668.2731427057,213558.21188709445
1983,0.6,2645929.609612541,149648.68577657774
1983,0.7,1779448.3454427628,100374.46650292695
1984,0.35,7116432.29340581,317821.221873221
1984,0.4,5983197.823309031,266800.0657774936
1984,0.5,4257069.409971332,189390.89208970297
1984,0.6,2990063.8201091504,132801.08796889576
1984,0.7,2011112.0403622426,89119.17031984743
1985,0.35,7683528.466870973,267658.16938857856
1985,0.4,6461394.292618088,224729.54071164085
1985,0.5,4598810.414579764,159569.1823151049
1985,0.6,3230857.8879956417,111911.75982161057
1985,0.7,2173462.198207541,75112.1082107454
1986,0.35,7871948.98354256,227478.5409685675
1986,0.4,6620851.3762096455,191000.67558044754
1986,0.5,4713379.280289598,135627.0200815038
1986,0.6,3311895.7040250506,95123.83220626252
1986,0.7,2228260.2165123327,63846.37265582797
1987,0.35,8104707.824606359,170773.5699135888
1987,0.4,6818122.792605137,143378.47890144007
1987,0.5,4855429.211201116,101800.16530449684
1987,0.6,3412529.653520525,71393.34597433865
1987,0.7,2296390.2970546964,47915.79326605113
1988,0.35,7783537.42264158,153338.52695632778
1988,0.4,6548089.248050054,128753.58127682845
1988,0.5,4663291.057415959,91430.52979406485
1988,0.6,3277571.830425333,64128.25623396664
1988,0.7,2205615.3768153647,43043.538299163105
1989,0.35,7397649.535067145,135042.60226128445
1989,0.4,6223639.6573549,113400.63573108953
1989,0.5,4432431.378301906,80538.34349029991
1989,0.6,3115414.9139813003,56493.834128961564
1989,0.7,2096545.4134756709,37921.930838383814
1990,0.35,7015959.651661689,117318.02931744274
1990,0.4,5902742.520880555,98522.87524699754
1990,0.5,4204124.145892762,69978.71705782034
1990,0.6,2955063.5853032074,49090.182646246416
1990,0.7,1988696.5392319257,32953.93976052248
1991,0.35,6557161.137516764,106748.85934380883
1991,0.4,5516793.221723332,89650.86585243691
1991,0.5,3929294.1203927877,63681.275718595854
1991,0.6,2761914.7688590516,44674.62397377279
1991,0.7,1858725.8871499712,29990.883671939144
1992,0.35,6103715.020380303,90633.16978944461
1992,0.4,5135497.677284098,76116.92314405795
1992,0.5,3657939.866371672,54068.34179592337
1992,0.6,2571291.0877391,37931.12747176272
1992,0.7,1730496.8138660777,25464.020228734596
1993,0.35,5599144.9623573525,76962.5463264474
1993,0.4,4711139.940830137,64630.880950246086
1993,0.5,3355862.00866319,45904.171499904114
1993,0.6,2359044.901225413,32200.986985956195
1993,0.7,1587702.3995797175,21615.89686253046
1994,0.35,4904240.593360926,68946.44147574848
1994,0.4,4126433.4038122226,57893.414968256635
1994,0.5,2939348.750429622,41112.737866190284
1994,0.6,2066245.5649775774,28836.775370925177
1994,0.7,1390637.2118971583,19355.975999464754
1995,0.35,4364526.53820567,60227.50896873054
1995,0.4,3672389.1131363697,50563.89121236934
1995,0.5,2616000.128406279,35898.82085945823
1995,0.6,1838983.675053571,25175.193962917805
1995,0.7,1237704.344634612,16895.9185645607
1996,0.35,3821187.145897908,55799.61978442011
1996,0.4,3215166.0634183385,46841.86965957165
1996,0.5,2290249.5575666884,33251.408865424426
1996,0.6,1609963.1614070153,23316.136089544652
1996,0.7,1083551.7333053874,15646.971700977969
1997,0.35,3299983.146253301,52613.47040895345
1997,0.4,2776559.371901385,44158.92201768288
1997,0.5,1977750.9006628252,31338.078242356016
1997,0.6,1390253.7025836322,21970.047469352383
1997,0.7,935663.3911971404,14741.360435678065
1998,0.35,2836818.2912190706,50294.45647574937
1998,0.4,2386823.56074804,42196.604561355554
1998,0.5,1700103.5562103963,29928.527865001444
1998,0.6,1195063.5719913142,20973.27870469645
1998,0.7,804287.662781261,14068.150636841066
1999,0.35,2410556.3884370583,53258.12937004169
1999,0.4,2028035.626049799,44666.918634451635
1999,0.5,1444391.576422015,31663.422017571786
1999,0.6,1015237.4390200592,22180.344533917636
1999,0.7,683223.6481870373,14873.33836913651
2000,0.35,2177233.828448523,61419.15335195943
2000,0.4,1831542.1051988655,51498.386451121354
2000,0.5,1304237.5362949187,36492.15831179376
2000,0.6,916619.6782012057,25555.815211726567
2000,0.7,616802.535690198,17133.168482534325
2001,0.35,2006881.1959085865,70995.72445976261
2001,0.4,1687990.0433181508,59526.77526756557
2001,0.5,1201750.393435336,42179.65251370846
2001,0.6,844457.6128768353,29538.029548286206
2001,0.7,568175.1398303473,19802.507619933654
2002,0.35,1971721.8491054848,77968.09493311013
2002,0.4,1658234.210000499,65385.112048373856
2002,0.5,1180369.9807101917,46343.78460796879
2002,0.6,829334.167646521,32460.68130183151
2002,0.7,557948.3998234564,21765.219163286558
2003,0.35,1974758.2274123575,80246.65166343667
2003,0.4,1660680.1738065467,67312.72674436055
2003,0.5,1181995.4704773112,47727.88408851745
2003,0.6,830417.2187767879,33439.17510564846
2003,0.7,558646.5852433526,22425.9392423328
2004,0.35,1989046.896921501,78153.63614105473
2004,0.4,1672689.156168411,65569.7870646549
2004,0.5,1190534.8495771405,46505.6030364464
2004,0.6,836412.2774977597,32589.678566266906
2004,0.7,562677.3282383806,21859.747024852666
2005,0.35,1981006.546438797,72771.16558318686
2005,0.4,1665988.2913289494,61062.97139148272
2005,0.5,1185830.100584602,43318.70662788397
2005,0.6,833139.632521092,30361.252060203544
2005,0.7,560492.4845735376,20367.50552315016
2006,0.35,1967097.598929309,66246.68413249996
2006,0.4,1654390.8991717617,55592.909604250046
2006,0.5,1177681.7450236192,39443.19880681532
2006,0.6,827468.8447196849,27647.52953893634
2006,0.7,556705.2609418257,18548.346006109085
2007,0.35,1931089.7720068546,60606.05404734353
2007,0.4,1624194.149872972,50858.836148605034
2007,0.5,1156279.1371307615,36083.79094154188
2007,0.6,812478.1307309845,25292.48680163362
2007,0.7,546644.1244989482,16968.240785804883
2008,0.35,1907493.2326327113,56948.84581901148
2008,0.4,1604400.5001102737,47791.19904088224
2008,0.5,1142244.3649176415,33908.804455542624
2008,0.6,802645.1058741503,23768.69767545288
2008,0.7,540043.137917859,15946.339237756205
2009,0.35,1864916.1558365144,53007.45502040459
2009,0.4,1568634.7220753608,44486.31204415194
2009,0.5,1116830.1829798438,31566.808978244582
2009,0.6,784811.6812224548,22128.51813742814
2009,0.7,528057.0746199929,14846.700853146864
2010,0.35,1837946.0512335096,50325.54858053495
2010,0.4,1545995.9619785543,42233.55778228549
2010,0.5,1100761.653726508,29966.230309377865
2010,0.6,773545.3449600931,21005.482651816554
2010,0.7,520489.5339856892,14092.706397646043
2011,0.35,1806930.6654268769,51088.13065067562
2011,0.4,1519910.418222297,42861.84436257266
2011,0.5,1082192.224620811,30399.636616732423
2011,0.6,760497.9574228249,21303.038088137877
2011,0.7,511711.5379698666,14289.13799425936
2012,0.35,1800862.3151948103,53124.85097418195
2012,0.4,1514764.1175225526,44571.82889576714
2012,0.5,1078483.4387085894,31613.65562689781
2012,0.6,757869.1062195265,22154.35627345056
2012,0.7,509931.1259048752,14860.4438740969
2013,0.35,1788629.523189725,50716.657910740534
2013,0.4,1504475.9733274095,42564.03817944159
2013,0.5,1071159.5389846931,30203.0379764583
2013,0.6,752722.8703997394,21172.609430919314
2013,0.7,506468.6377516606,14205.397079728333
2014,0.35,1762221.5756350334,45557.27098595149
2014,0.4,1482312.8209639709,38243.18999607554
2014,0.5,1055432.292789327,27146.794260758757
2014,0.6,741697.559533265,19035.124004862802
2014,0.7,499063.8302339828,12773.84400657097
2015,0.35,1731160.4115131856,41213.02589481368
2015,0.4,1456264.0831784212,34594.92693497873
2015,0.5,1036969.2297393824,24555.570900391107
2015,0.6,728765.4740147952,17217.436836324843
2015,0.7,490384.20047603827,11553.683728284248
2016,0.35,1683980.9160584176,40590.76986701869
2016,0.4,1416619.910109394,34058.84802254593
2016,0.5,1008786.4108968573,24160.49780099076
