year,index,Fmort,biom,expl_biom,expl_abd,spawn_biom
1975,0,0.021248110979552294,109.93097745418446,74.40187241139185,9.60827050320689,48.420640565906545
1976,1,0.020758447231710917,108.67026480538331,75.16466939950006,9.746897338059075,48.77309778362488
1977,2,0.011799081305094068,108.32543196290806,76.19925905374967,9.876941924278508,49.315365446867105
1978,3,0.016415534077606417,107.57289090277152,77.05666459677356,9.966258033180354,49.92542364472661
1979,4,0.02470106239032509,105.26754454228309,77.05588540217346,9.924746546438307,50.09273613726785
1980,5,0.01803151195985967,147.0402953293295,76.71100211699955,9.854377132567034,49.92978526259325
1981,6,0.013856728621213378,147.668542279165,77.75808591650706,10.13978167263967,50.23845644124591
1982,7,0.01562306945576158,146.81130871045582,82.2208125711111,11.131904179615498,51.71544996191233
1983,8,0.02206753168030599,144.2751608441051,87.25908951540127,12.016984385898152,55.851826266841805
1984,9,0.01978434649825553,140.69526055713573,93.54347926455605,12.990762672270904,59.532186271529405
1985,10,0.03044946052407773,135.91682382932595,99.62729573449985,13.816915873131046,63.66235658845058
1986,11,0.04233359179073907,129.57184637183113,99.8724149501901,13.52325244708539,64.87174026910388
1987,12,0.04049127798434198,122.43823234485053,97.55249364428742,12.87633154656071,63.34097728256062
1988,13,0.04472165177680677,114.59907216678381,93.68403486254942,12.041483395927076,60.72145945720286
1989,14,0.04254672240904492,106.48467587518816,88.0778125159926,11.067237443966246,57.21113774398153
1990,15,0.04002491055231263,98.75825554785985,82.75612444421272,10.200811146572967,53.632443587916136
1991,16,0.05114300640213657,91.15745587536567,76.9937253926431,9.334332633728318,50.15871300327143
1992,17,0.06015884074246081,83.63600146204007,70.72368329527522,8.451515158110283,46.15323941402119
1993,18,0.09076669624770049,75.17792979731821,63.00860111959284,7.4330979736102645,41.778431368519115
1994,19,0.08291902111311511,66.94687194011225,56.073172962886744,6.55758831121851,36.85322367703044
1995,20,0.09051593998944589,59.95626693223001,49.91719313490731,5.839847471363575,32.666749592155234
1996,21,0.10542767591794236,54.30311613079435,43.89186672645986,5.127529100943178,28.761938393238484
1997,22,0.1232234749705901,48.9536502633666,37.93607517179427,4.440070775297601,25.035486807943784
1998,23,0.1409475462108462,46.800505634396565,32.65592476284344,3.8667436890514666,21.58246874328549
1999,24,0.10459388401716586,44.56631788020916,29.021365519303455,3.515278645997518,18.719636763677553
2000,25,0.11725101688151816,43.28150838050122,26.619815986207648,3.3486959572474557,17.032623516210958
2001,26,0.08871798874360246,42.13716103388218,25.582428197194215,3.3615936109897078,15.917410398835303
2002,27,0.08452678043066793,40.47878969024267,25.286161788852908,3.4306816453383617,15.530733866602318
2003,28,0.08523725328743395,38.82739903293853,25.11333445780061,3.4737919326284534,15.447841389844335
2004,29,0.0949339305899743,37.11351297625015,24.633348019208935,3.4266681513095687,15.317775473585503
2005,30,0.08998182536259709,35.36186655136374,23.915041333901836,3.31610609257211,14.94311767001025
2006,31,0.09175195430214392,33.68399019570277,23.02648804599452,3.17139746656503,14.473519312315217
2007,32,0.07206495912007974,32.13456984701311,22.265710482465096,3.046113329923814,13.8955472856632
2008,33,0.07530639313475285,30.486605225708214,21.534838134803497,2.928247141726888,13.446905875295894
2009,34,0.0568940385737939,31.331428470607484,20.945144002868513,2.8299415456249912,12.987759706830701
2010,35,0.05550401085960208,30.976295988697302,20.411386053031798,2.7424654405529836,12.694429237385803
2011,36,0.04731824698623215,29.709586881686533,20.12699192274063,2.7113791377057828,12.443144585738555
2012,37,0.05371611288688317,28.66925407271735,20.083595663163564,2.7267693986778694,12.36854823435198
2013,38,0.05315824398741716,27.980258595058665,19.870245190035526,2.692367407683784,12.21956462969853
2014,39,0.04402383312486203,27.898627238918255,19.52851634719212,2.619854029978467,12.081241941567038
2015,40,0.04477607790901185,31.197235603880987,19.1080684842051,2.541513256491433,11.971968895156092
2016,41,0.03739261097414441,32.589668607824045,18.94217692361624,2.52645857247448,11.844788821631207
2017,42,0.03958992928561305,35.30424993855698,19.337786705149707,2.6388970549580892,11.936098193247242
2018,43,0.04510919806594567,40.93342205845379,20.269848776937856,2.854436875914979,12.379199565654359
2019,44,0.04467933942156375,41.65405651937139,21.532997409822507,3.1102615246696894,13.031345362166228
2020,45,0.05028792779017092,42.82234092884086,23.351526604448573,3.4594792607489158,14.070352756659414
2021,NA,NA,43.357877244424614,25.384759826880845,3.799830882690815,15.278067140213897
