0.875,0.1247,3.00E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1729,0.6543,0.1705,0.0023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0083,0.2039,0.5756,0.2039,0.0082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.00E-04,0.0186,0.2254,0.5116,0.2254,0.0186,3.00E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0011,0.0321,0.2371,0.4594,0.2371,0.0321,0.0011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.00E-04,0.003,0.0471,0.2418,0.4161,0.2418,0.0471,0.003,1.00E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3.00E-04,0.0063,0.0619,0.2416,0.38,0.2416,0.0619,0.0063,3.00E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,7.00E-04,0.011,0.0754,0.2382,0.3493,0.2382,0.0754,0.011,7.00E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.00E-04,0.0017,0.0168,0.087,0.2328,0.3231,0.2328,0.087,0.0168,0.0017,1.00E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2.00E-04,0.0032,0.0234,0.0966,0.2263,0.3005,0.2263,0.0966,0.0234,0.0032,2.00E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,6.00E-04,0.0053,0.0302,0.1043,0.2192,0.2807,0.2192,0.1043,0.0302,0.0053,6.00E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.00E-04,0.0011,0.008,0.037,0.1102,0.2118,0.2634,0.2118,0.1102,0.037,0.008,0.0011,1.00E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2.00E-04,0.002,0.0113,0.0436,0.1145,0.2044,0.248,0.2044,0.1145,0.0436,0.0113,0.002,2.00E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,5.00E-04,0.0031,0.0148,0.0496,0.1176,0.1972,0.2343,0.1972,0.1176,0.0496,0.0148,0.0031,5.00E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1.00E-04,8.00E-04,0.0046,0.0186,0.0551,0.1195,0.1902,0.222,0.1902,0.1195,0.0551,0.0186,0.0046,8.00E-04,1.00E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2.00E-04,0.0014,0.0064,0.0225,0.06,0.1206,0.1834,0.2109,0.1834,0.1206,0.06,0.0225,0.0064,0.0014,2.00E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1.00E-04,4.00E-04,0.0021,0.0084,0.0264,0.0642,0.121,0.177,0.2009,0.177,0.121,0.0642,0.0264,0.0084,0.0021,4.00E-04,1.00E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.00E-04,7.00E-04,0.003,0.0107,0.0302,0.0678,0.1208,0.1708,0.1917,0.1708,0.1208,0.0678,0.0302,0.0107,0.003,7.00E-04,1.00E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
