Parameter,Estimate,se
log_srv_slx_pars,1.4410034746206721,NA
log_srv_slx_pars.1,0.378873186482502,NA
log_srv_slx_pars.2,-0.4505155746647061,NA
log_srv_slx_pars.3,0.659832538383807,NA
log_srv_slx_pars.4,0.6109635577917425,NA
log_srv_slx_pars.5,0.9397431293259413,NA
log_srv_slx_pars.6,0.2899081099749433,NA
log_srv_slx_pars.7,0.49344585726057555,NA
log_srv_slx_pars.8,0.28874398490405156,NA
log_srv_slx_pars.9,0.36334864162178265,NA
fsh_logq,-17.623123002468994,NA
fsh_logq.1,-17.038725270825378,NA
fsh_logq.2,-17.19672601,NA
srv_logq,-16.77396732371416,NA
srv_logq.1,-16.52762572360543,NA
srv_logq.2,-16.894727408142828,NA
mr_logq,-0.03922433677231915,NA
log_rbar,13.59555653582521,NA
log_rinit,13.655329884165786,NA
log_sigma_r,-0.7069778509791433,NA
log_Fbar,-2.7699602488162287,NA
log_spr_Fxx,-2.319544073197561,NA
log_spr_Fxx.1,-2.4946592454961523,NA
log_spr_Fxx.2,-2.837555392636237,NA
log_spr_Fxx.3,-3.1928616495350903,NA
log_spr_Fxx.4,-3.59148861735935,NA
pred_rec,983880.3886622222,NA
pred_rec.1,991820.6682905691,NA
pred_rec.2,1023279.9620133889,NA
pred_rec.3,20265927.87213334,NA
pred_rec.4,1143749.6895516505,NA
pred_rec.5,1254712.035925417,NA
pred_rec.6,1411378.4674360268,NA
pred_rec.7,1568580.502807107,NA
pred_rec.8,1490915.418395872,NA
pred_rec.9,1232254.422421158,NA
pred_rec.10,992827.5603224712,NA
pred_rec.11,821780.8159841053,NA
pred_rec.12,703975.5164239566,NA
pred_rec.13,617475.4900574175,NA
pred_rec.14,553332.0658512376,NA
pred_rec.15,530517.1335042083,NA
pred_rec.16,551175.2622836712,NA
pred_rec.17,581984.8085250554,NA
pred_rec.18,561161.841514987,NA
pred_rec.19,533291.6796000808,NA
pred_rec.20,627797.1864335471,NA
pred_rec.21,775596.8769546634,NA
pred_rec.22,1114919.8289787127,NA
pred_rec.23,1644931.3752582313,NA
pred_rec.24,1519916.3258748155,NA
pred_rec.25,1437990.139842879,NA
pred_rec.26,1045789.9440369899,NA
pred_rec.27,814194.6931286532,NA
pred_rec.28,676954.4967874095,NA
pred_rec.29,652407.8624726516,NA
pred_rec.30,703829.7592999574,NA
pred_rec.31,578527.8838583874,NA
pred_rec.32,527605.46204711,NA
pred_rec.33,603137.9539581,NA
pred_rec.34,1164063.0007388114,NA
pred_rec.35,713505.1930172581,NA
pred_rec.36,393214.2220571952,NA
pred_rec.37,420771.92321898876,NA
pred_rec.38,449145.1974830973,NA
pred_rec.39,780745.8972560952,NA
pred_rec.40,2071566.2029715967,NA
pred_rec.41,1441074.874971921,NA
pred_rec.42,901336.9395693531,NA
