Parameter,Estimate,se
log_srv_slx_pars,1.5082559373659847,0.12073887499184559
log_srv_slx_pars.1,0.06923464203487209,1.0251064500305782
log_srv_slx_pars.2,-0.5956823348397254,0.1543906989458879
log_srv_slx_pars.3,3.0117908813595955,15.324564794651424
log_srv_slx_pars.4,0.8516448882769457,0.20056113722953411
log_srv_slx_pars.5,0.8783646145517577,0.07824742489151543
log_srv_slx_pars.6,0.05956903077014047,1.0498828974704426
log_srv_slx_pars.7,0.18938167675440964,0.33005715141094827
log_srv_slx_pars.8,0.29947545057172437,0.15653274262365038
log_srv_slx_pars.9,2.9246354535097323,18.15395046583995
fsh_logq,-17.50612878901883,0.04385218466663243
fsh_logq.1,-16.360279260069994,0.026170686088248848
fsh_logq.2,-16.52135715163002,0.05245669522693878
srv_logq,-16.720314984979357,0.04967501638070738
srv_logq.1,-16.558199639528826,0.04061631569532149
srv_logq.2,-17.11988358462044,0.037320515269852514
mr_logq,-0.04389814119617909,0.009792429940034477
log_rbar,13.070161776363388,0.10960469462512058
log_rinit,12.952033416570227,0.18169855313352284
log_Fbar,-2.9217985124456898,0.3140889836701299
log_spr_Fxx,-2.0635057432138106,0.2841777631999087
log_spr_Fxx.1,-2.2592870214715655,0.2708555062541357
log_spr_Fxx.2,-2.634445053589722,0.2635058911253841
log_spr_Fxx.3,-3.014956321186864,0.2785132187631491
log_spr_Fxx.4,-3.4357895432757397,0.3230259148353619
pred_rec,1096153.5096335476,827846.3749942561
pred_rec.1,1086158.8706562605,821282.4183775301
pred_rec.2,1113019.4177014644,859444.6287955813
pred_rec.3,16266757.948738126,3117775.5244946037
pred_rec.4,1309896.0045720383,1119966.104337975
pred_rec.5,1533860.289082412,1444486.0840961866
pred_rec.6,1956335.8280243597,2098893.075197106
pred_rec.7,1843180.116917898,1740564.641891164
pred_rec.8,1424062.182901331,1134574.9971724965
pred_rec.9,1135211.825044652,784849.8372627264
pred_rec.10,904508.0599640569,558835.0128947553
pred_rec.11,762827.8166552695,434751.26752916013
pred_rec.12,662472.7137636036,354722.8521095613
pred_rec.13,573631.5960837126,292118.64994796755
pred_rec.14,511619.1855650791,251545.19618435577
pred_rec.15,497743.1306141189,239651.72487127234
pred_rec.16,544699.1675886245,256523.3898094174
pred_rec.17,616080.161465466,278572.3358567311
pred_rec.18,582963.6728349825,263292.94324528595
pred_rec.19,562207.9885133769,259281.4583462028
pred_rec.20,772406.8017707827,329759.8832759814
pred_rec.21,892825.9420297359,384651.6288923434
pred_rec.22,1068856.2659751384,458116.04013926815
pred_rec.23,1655541.2174801792,521881.06731375615
pred_rec.24,1455125.5025902495,506287.8693499881
pred_rec.25,1335947.398317225,453155.7066075638
pred_rec.26,1023373.2489540562,401181.7782050289
pred_rec.27,802243.7627342135,328562.0822478823
pred_rec.28,652617.6054507735,266267.0204635909
pred_rec.29,604546.6893821353,249563.3127944387
pred_rec.30,723341.809979989,251356.32223111377
pred_rec.31,539827.6809953764,213356.61179077253
pred_rec.32,471126.7280550826,186384.11565968682
pred_rec.33,503106.1873967679,210886.79073155526
pred_rec.34,1111292.7050849856,278699.63558027736
pred_rec.35,624638.609432102,217331.2387148776
pred_rec.36,304400.8571777474,123111.08673085431
pred_rec.37,353779.4083968243,122976.58886896085
pred_rec.38,373270.6741962573,136769.98747218412
pred_rec.39,521316.87204513425,190213.34170883865
pred_rec.40,1472630.447611658,265700.3191501893
pred_rec.41,1395736.8470886364,285886.4215721869
pred_rec.42,754652.4052256698,289900.81894243887
pred_rec.43,4998905.565273701,477083.98035784025
pred_rec.44,1715392.6675018447,459673.4793461813
pred_rec.45,2411877.195226639,401766.3220861051
pred_rec.46,916291.3448679806,334478.0599246557
pred_rec.47,3264993.1525197155,423891.69623214105
pred_rec.48,2506346.6135595515,393079.977679606
pred_rec.49,682690.7921259669,415061.4662558715
pred_rec.50,871463.3864001918,590477.8277691125
