Parameter,Estimate,se
log_srv_slx_pars,1.5693358644417583,0.11391985249861336
log_srv_slx_pars.1,0.07490820706763426,1.1078224562495285
log_srv_slx_pars.2,-0.6163860527728467,0.14246214170346955
log_srv_slx_pars.3,2.9641532530997337,15.349770469091117
log_srv_slx_pars.4,0.7829132632974597,0.2013862807226145
log_srv_slx_pars.5,0.9499232891115474,0.07489195381046283
log_srv_slx_pars.6,0.06311143908017575,1.0508769883223927
log_srv_slx_pars.7,0.2825480405489455,0.34256355071527256
log_srv_slx_pars.8,0.23450945805910908,0.14344262605408312
log_srv_slx_pars.9,2.921044282782186,17.181368632388093
fsh_logq,-17.583166551076655,0.04196705549322753
fsh_logq.1,-16.366125683394536,0.025557264147596053
fsh_logq.2,-16.613342533109154,0.053060866391132465
srv_logq,-16.77289554948745,0.04745115081589075
srv_logq.1,-16.532731351559754,0.041743832009041824
srv_logq.2,-17.246515267302172,0.03783588248904311
mr_logq,-0.04671772742416911,0.009769602324617549
log_rbar,13.1506499214143,0.1097580173422421
log_rinit,13.031633513554056,0.18020564147117918
log_Fbar,-2.8196790261432376,0.31416160364781304
log_spr_Fxx,-2.249640935056788,0.26077054491978396
log_spr_Fxx.1,-2.43031779405053,0.25131663264061566
log_spr_Fxx.2,-2.781548794207907,0.2486836766408618
log_spr_Fxx.3,-3.142906353112832,0.26590539612961106
log_spr_Fxx.4,-3.5462268080710975,0.3104454855555554
pred_rec,1211008.1800716782,924131.7533897769
pred_rec.1,1192762.4360468003,908183.1326281102
pred_rec.2,1213749.9674084818,940205.6881689014
pred_rec.3,18157210.398379337,3280056.452555087
pred_rec.4,1393491.7373758515,1175028.681296618
pred_rec.5,1607654.8423433064,1469174.930944955
pred_rec.6,2003376.6206649004,2027591.216875343
pred_rec.7,1914377.580957118,1729592.1584164503
pred_rec.8,1516312.3985269098,1183814.1809519504
pred_rec.9,1217092.155107277,833089.2715023288
pred_rec.10,967545.5987497749,593344.4121076949
pred_rec.11,812020.3186339539,459380.1146579098
pred_rec.12,700908.4062075878,372381.6658332537
pred_rec.13,605612.0617199162,305979.766523241
pred_rec.14,538650.8395410356,262639.27693282784
pred_rec.15,522041.8281091063,249003.86117273977
pred_rec.16,566664.7968950624,264009.84595000703
pred_rec.17,636284.530699035,284225.13841842965
pred_rec.18,598890.3974260202,266469.29668832506
pred_rec.19,567160.0593351035,255335.85397670834
pred_rec.20,750070.7483256973,318458.7337591711
pred_rec.21,902754.8136190274,381585.4152952771
pred_rec.22,1142924.1311907873,473473.00993509643
pred_rec.23,1738226.0586448403,546061.1634715083
pred_rec.24,1541938.3311351705,540908.8028170461
pred_rec.25,1500271.870748508,492934.86781859276
pred_rec.26,1110660.582000797,433638.25620164204
pred_rec.27,842188.0132837348,350971.79099877586
pred_rec.28,714378.0788048088,286872.5059304239
pred_rec.29,641011.989902718,264657.61654419923
pred_rec.30,751643.8578292155,263724.83764713135
pred_rec.31,576076.1586027629,226571.5015663704
pred_rec.32,512684.80101389316,200975.61206920116
pred_rec.33,541193.9906990245,225035.36423777035
pred_rec.34,1151710.211645031,290698.0045720791
pred_rec.35,645888.5492168294,225526.1076725911
pred_rec.36,319419.04023700964,129070.1485362951
pred_rec.37,387164.6377246562,133379.08017839087
pred_rec.38,408708.1456555326,151216.1208959236
pred_rec.39,590335.435038486,216145.5801744955
pred_rec.40,1739512.8980311372,305063.3922085846
pred_rec.41,1617254.1402951882,332876.56267084944
pred_rec.42,915534.7978154343,347786.08828984504
pred_rec.43,5999477.648149292,557654.2146232944
pred_rec.44,1987629.119721377,528801.969999981
pred_rec.45,2866319.8322577924,461095.7037753311
pred_rec.46,1018814.389627469,378379.1180237642
pred_rec.47,3770500.927879763,476210.50604952086
pred_rec.48,2855510.196748033,444774.40864283557
pred_rec.49,820640.496776686,519276.84492184495
pred_rec.50,1019293.5446421076,716204.5725252145
