Parameter,Estimate,se
log_srv_slx_pars,1.6570232377957772,NA
log_srv_slx_pars.1,-0.7831754445425102,NA
log_srv_slx_pars.2,1.3678260276397134,NA
log_srv_slx_pars.3,0.3303129798123018,NA
log_srv_slx_pars.4,-0.1797552036344827,NA
log_srv_slx_pars.5,3.812323784830211,NA
fsh_logq,-17.272856413896637,NA
fsh_logq.1,-16.262789956011833,NA
fsh_logq.2,-16.327349687773733,NA
srv_logq,-16.46843686704312,NA
srv_logq.1,-16.575637399011274,NA
srv_logq.2,-16.777901492075394,NA
mr_logq,-0.03370381905307371,NA
log_rbar,12.992986664803064,NA
log_rinit,12.559613438897012,NA
log_Fbar,-2.7442927964192427,NA
log_spr_Fxx,-2.06350570602604,NA
log_spr_Fxx.1,-2.259286964926877,NA
log_spr_Fxx.2,-2.6344450125060614,NA
log_spr_Fxx.3,-3.014956395830834,NA
log_spr_Fxx.4,-3.4357896283841054,NA
pred_rec,1093446.314444556,NA
pred_rec.1,1072655.783513428,NA
pred_rec.2,1075551.4111872585,NA
pred_rec.3,15626520.708313532,NA
pred_rec.4,1110907.8653023508,NA
pred_rec.5,1173907.8633606446,NA
pred_rec.6,1301825.9840810408,NA
pred_rec.7,1389889.2614909753,NA
pred_rec.8,1375732.7792608207,NA
pred_rec.9,1285685.5406923557,NA
pred_rec.10,1037942.1063345134,NA
pred_rec.11,827708.3654386622,NA
pred_rec.12,673454.3638230051,NA
pred_rec.13,561948.7390274175,NA
pred_rec.14,497186.51710817445,NA
pred_rec.15,476746.4119416512,NA
pred_rec.16,498297.3197492545,NA
pred_rec.17,569791.4322745675,NA
pred_rec.18,681025.1513103521,NA
pred_rec.19,883915.1765225808,NA
pred_rec.20,1209825.1141566078,NA
pred_rec.21,1113639.0786842084,NA
pred_rec.22,1157367.5171063542,NA
pred_rec.23,1206864.017754449,NA
pred_rec.24,2088323.525416571,NA
pred_rec.25,664029.7372632604,NA
pred_rec.26,1181174.7753624865,NA
pred_rec.27,627080.3582954191,NA
pred_rec.28,1098441.5012426637,NA
pred_rec.29,367014.36166394554,NA
pred_rec.30,950894.6199801434,NA
pred_rec.31,549484.5140393187,NA
pred_rec.32,518849.83029678336,NA
pred_rec.33,451379.12125899864,NA
pred_rec.34,1285138.9886305695,NA
pred_rec.35,720455.8062372716,NA
pred_rec.36,179525.07315759393,NA
pred_rec.37,266120.3592011823,NA
pred_rec.38,295268.56836571754,NA
pred_rec.39,679254.8308639268,NA
pred_rec.40,1047831.67099129,NA
pred_rec.41,919479.8938324958,NA
pred_rec.42,629418.0541400515,NA
pred_rec.43,4576645.750394272,NA
pred_rec.44,862708.4915275295,NA
pred_rec.45,1489914.3445677815,NA
pred_rec.46,511386.1902330697,NA
pred_rec.47,2912169.111805593,NA
pred_rec.48,1734200.8367792785,NA
pred_rec.49,686255.2733864754,NA
pred_rec.50,924778.8791896704,NA
