Parameter,Estimate,se
log_srv_slx_pars,1.5103153155200781,0.12024443949339902
log_srv_slx_pars.1,0.07131336210520248,1.0751308376015474
log_srv_slx_pars.2,-0.5973576051004462,0.1534659279397422
log_srv_slx_pars.3,2.9792996639495586,15.619912787135776
log_srv_slx_pars.4,0.8490014998476384,0.20073082300694225
log_srv_slx_pars.5,0.8745734732383428,0.07898161407694794
log_srv_slx_pars.6,0.05969561017453151,1.043654571450273
log_srv_slx_pars.7,0.19540284593580706,0.3315357481822304
log_srv_slx_pars.8,0.3065797360871081,0.15890947782465026
log_srv_slx_pars.9,2.924538321256074,18.0091533490698
fsh_logq,-17.507759599327912,0.04383040095177658
fsh_logq.1,-16.360399659181766,0.02617363988164488
fsh_logq.2,-16.52340159554725,0.0525068427618483
srv_logq,-16.719683151781762,0.04965915938452237
srv_logq.1,-16.5582238549284,0.0405854790390676
srv_logq.2,-17.122687832529863,0.03741593916150824
mr_logq,-0.043923683706036734,0.009792873728358456
log_rbar,13.062750508978436,0.13040710590687113
log_rinit,12.939176253814146,0.20849463753193945
log_Fbar,-2.922087908568195,0.31409933606578494
log_spr_Fxx,-2.0635057432138106,0.2841777631999087
log_spr_Fxx.1,-2.2592870214715655,0.2708555062541357
log_spr_Fxx.2,-2.634445053589722,0.2635058911253841
log_spr_Fxx.3,-3.014956321186864,0.2785132187631491
log_spr_Fxx.4,-3.4357895432757393,0.32302591483536186
pred_rec,1112299.0026777002,1016721.5026460491
pred_rec.1,1082924.4974438213,983277.3865195006
pred_rec.2,1100635.8340719615,1017049.4378454381
pred_rec.3,16040676.03309197,3601470.1485298164
pred_rec.4,1301029.7246356686,1334176.1541662936
pred_rec.5,1554496.5123811397,1793964.6157541936
pred_rec.6,2231576.633156042,3207565.550806758
pred_rec.7,1907144.6587549094,2348958.8694594824
pred_rec.8,1392039.7754406228,1331026.0802045679
pred_rec.9,1107626.2697461362,905157.4536178607
pred_rec.10,880941.7263867004,642322.419995153
pred_rec.11,750335.6646914061,505067.92490820383
pred_rec.12,656771.7288138694,414672.84106890543
pred_rec.13,563040.6294939191,337443.8595465316
pred_rec.14,494511.7633564066,285898.5200561583
pred_rec.15,480173.0784778737,271906.4435218139
pred_rec.16,538682.6267549075,298059.6403652509
pred_rec.17,632707.3016223456,330052.443163575
pred_rec.18,578219.740038737,304418.8989626742
pred_rec.19,538436.7689910295,292130.7030165666
pred_rec.20,787825.4156348848,376913.79360242723
pred_rec.21,893017.700491591,436889.4472145643
pred_rec.22,1057100.8807799667,504148.90830482205
pred_rec.23,1678363.7488479523,557311.2375808001
pred_rec.24,1440904.5506494343,535449.6034418214
pred_rec.25,1344575.6290179403,485334.1360912117
pred_rec.26,1021063.7287254946,442901.3890096584
pred_rec.27,807631.4409428489,372559.3196158193
pred_rec.28,649018.613009012,302685.58858400217
pred_rec.29,588099.4561339864,282004.83081082423
pred_rec.30,747339.8940609342,284665.47882467863
pred_rec.31,532834.5334784888,242956.81958695347
pred_rec.32,465935.8265123674,210318.36840273708
pred_rec.33,473902.1473305222,231356.46664497975
pred_rec.34,1158213.5666005376,303165.7072355094
pred_rec.35,622798.289326019,237841.44683076284
pred_rec.36,280804.7048344175,133883.35601736733
pred_rec.37,357433.348379764,137998.7171519132
pred_rec.38,368181.1444217044,154064.37341540033
pred_rec.39,511289.97317389015,207575.57199523444
pred_rec.40,1493271.1361201692,277246.16950348276
pred_rec.41,1409328.973851879,296014.68970540975
pred_rec.42,722984.3012180781,303216.17866033316
pred_rec.43,5051814.849487604,484048.35186177917
pred_rec.44,1697080.1937282768,465641.310861118
pred_rec.45,2449179.5893380595,410166.24528845213
pred_rec.46,886307.5295616935,346408.59669374774
pred_rec.47,3288047.664706358,428698.5785937934
pred_rec.48,2538263.6671716566,396827.86175161536
pred_rec.49,604782.2194337157,423444.3512229028
pred_rec.50,830067.8133290298,662303.9735136445
