Parameter,Estimate,se
log_srv_slx_pars,2.2340122145248924,0.22857242230089567
log_srv_slx_pars.1,0.055334560577070674,0.5283831913424615
log_srv_slx_pars.2,-1.1788223087166423,0.23257789191335726
log_srv_slx_pars.3,3.899560880906782,9.829367679688218
log_srv_slx_pars.4,1.4296157757798342,0.3590473962521405
log_srv_slx_pars.5,1.1361295123161816,0.13548979083799945
log_srv_slx_pars.6,0.10027249479345757,1.612549553539591
log_srv_slx_pars.7,-0.26867951746519253,0.5604228839341677
log_srv_slx_pars.8,0.11373837161738676,0.25810240896022096
log_srv_slx_pars.9,2.9871510361085307,16.90296997697998
fsh_logq,-17.237712269728014,0.05574566304893249
fsh_logq.1,-16.23704436484929,0.02787780151874206
fsh_logq.2,-16.410727063385597,0.05493520440008726
srv_logq,-16.419854301728726,0.09161835599898877
srv_logq.1,-16.209512777986056,0.10653768773234416
srv_logq.2,-16.96294925139792,0.04173328795008734
mr_logq,-0.032620894931492,0.009848912343461635
log_rbar,13.644861426212714,0.11147330047533854
log_rinit,13.092079335516955,0.19524178711749662
log_Fbar,-2.7259262129583095,0.314560819112294
log_spr_Fxx,-2.0635057432138098,0.28417776319992455
log_spr_Fxx.1,-2.2592870214715655,0.2708555062541357
log_spr_Fxx.2,-2.634445053589722,0.2635058911253841
log_spr_Fxx.3,-3.014956321186864,0.2785132187631491
log_spr_Fxx.4,-3.435789543275739,0.3230259148353208
pred_rec,1142636.715736832,896400.2601363057
pred_rec.1,1139384.3292108905,898144.9582233358
pred_rec.2,1155275.1964102406,925538.9929572165
pred_rec.3,14732716.914654963,2863652.805941285
pred_rec.4,1206093.981396236,988561.4787238083
pred_rec.5,1261272.838875122,1040547.5700942425
pred_rec.6,1353272.0126522062,1123305.1181700816
pred_rec.7,1386640.865568104,1115388.9834894384
pred_rec.8,1329761.3611759974,1014654.0096179643
pred_rec.9,1218401.020024106,873695.1595343645
pred_rec.10,1014516.3831265839,667775.3704223552
pred_rec.11,830005.3780686962,502351.1363490558
pred_rec.12,686546.4622262017,387386.64898610057
pred_rec.13,580397.434379284,309970.30942594836
pred_rec.14,516745.1261473588,265663.05280830857
pred_rec.15,494605.5265381212,248801.60257810558
pred_rec.16,512691.7237758702,255892.48116619798
pred_rec.17,579780.6904117872,292719.969089926
pred_rec.18,697119.0042605739,364690.1834582587
pred_rec.19,902455.2765714905,489183.8654233887
pred_rec.20,1161361.8602508407,587187.5577134687
pred_rec.21,1030616.716715489,555326.371876471
pred_rec.22,1019907.844074092,574668.7745376718
pred_rec.23,1945063.5373499347,698218.8007271611
pred_rec.24,1183066.697822855,621837.3518347471
pred_rec.25,1339166.890116392,561246.2686602244
pred_rec.26,1079000.6689515025,473266.8228741126
pred_rec.27,686491.5225416922,332996.16365642456
pred_rec.28,703557.718398532,307215.51033389097
pred_rec.29,666398.0041101719,301681.68281546765
pred_rec.30,706077.6216098649,295957.5320548438
pred_rec.31,566660.6129791266,257587.20461949677
pred_rec.32,614722.2363524184,271072.8356307866
pred_rec.33,700489.594202511,314752.4213490673
pred_rec.34,759058.0674006861,299268.22057430045
pred_rec.35,503888.14077104785,215562.05447379895
pred_rec.36,343800.22694839677,145172.72761644804
pred_rec.37,359614.0516052607,142747.30635281198
pred_rec.38,373095.77118568646,153563.49042138088
pred_rec.39,486342.5244115839,214689.46005259844
pred_rec.40,1735124.7655678287,331851.23004841333
pred_rec.41,1032840.8121331884,302760.88137595146
pred_rec.42,610779.1729497726,267363.6306444872
pred_rec.43,4913407.170822146,456905.51123019494
pred_rec.44,1054697.3453780527,358506.28802256554
pred_rec.45,1789587.6194584295,294736.1625683851
pred_rec.46,629551.3706468857,233057.6450865835
pred_rec.47,3034600.672087028,303026.27177037677
pred_rec.48,2158913.7816537367,289088.8877027088
pred_rec.49,806645.0083223549,532529.0852702815
pred_rec.50,909319.4465935912,635027.189356943
