Parameter,Estimate,se
log_srv_slx_pars,2.2339721473222456,0.22855562136160537
log_srv_slx_pars.1,0.1145856939913793,2.202120506926459
log_srv_slx_pars.2,-1.1787904378970835,0.23256590863919582
log_srv_slx_pars.3,3.141589314231311,20.346793403057127
log_srv_slx_pars.4,1.4295790771201515,0.35901216157635607
log_srv_slx_pars.5,1.1361285782514308,0.13548735208975804
log_srv_slx_pars.6,0.10194271907079676,1.6453695341625563
log_srv_slx_pars.7,-0.26861476072687424,0.5603819809751457
log_srv_slx_pars.8,0.11373810135409682,0.2581007189963924
log_srv_slx_pars.9,2.9697801688965724,16.978294753858282
fsh_logq,-17.237784156398487,0.055750226949116716
fsh_logq.1,-16.237047053360588,0.027877821264110224
fsh_logq.2,-16.41072679576436,0.05493516670413764
srv_logq,-16.41986458235149,0.09161187962235176
srv_logq.1,-16.20952923532693,0.10652957508124992
srv_logq.2,-16.96294884796183,0.041733219284437
mr_logq,-0.03262108609834157,0.009848912193550698
log_rbar,13.049841685268893,0.11145091668129516
log_rinit,12.535011282170032,0.19860770864651583
log_Fbar,-2.7250993442524005,0.31456011751525287
log_spr_Fxx,-2.0635057432138106,0.2841777631999087
log_spr_Fxx.1,-2.2592870214715655,0.2708555062541357
log_spr_Fxx.2,-2.634445053589722,0.2635058911253841
log_spr_Fxx.3,-3.014956321186864,0.2785132187631491
log_spr_Fxx.4,-3.435789543275739,0.3230259148353208
pred_rec,1137101.3606392436,889686.3962804822
pred_rec.1,1135907.113951251,893848.335323709
pred_rec.2,1153892.49763606,923784.6431363394
pred_rec.3,14679352.545318749,2868251.1324777883
pred_rec.4,1208661.8883436776,992156.3991243518
pred_rec.5,1265226.4481019771,1046051.2844487304
pred_rec.6,1358140.5458718669,1129941.2091352514
pred_rec.7,1390533.0958347558,1120302.4697951619
pred_rec.8,1331379.9507835598,1016740.315628823
pred_rec.9,1218435.2319147282,873979.91867058
pred_rec.10,1014137.3248365279,667520.6740827996
pred_rec.11,829739.1367966831,502159.8418031718
pred_rec.12,686422.0742598367,387300.71855676116
pred_rec.13,580351.9901485732,309939.929953398
pred_rec.14,516729.93041819683,265653.02923920244
pred_rec.15,494597.2795976124,248796.4443413473
pred_rec.16,512680.92289539875,255886.09124226493
pred_rec.17,579763.1080968775,292709.6220200317
pred_rec.18,697091.859110608,364674.2716931044
pred_rec.19,902420.8455395543,489165.32359453273
pred_rec.20,1161349.0568164287,587180.9123960995
pred_rec.21,1030621.0896928905,555331.7402628317
pred_rec.22,1019914.483238767,574676.445408885
pred_rec.23,1945064.8683050955,698226.4264759007
pred_rec.24,1183066.8917658175,621844.5472262576
pred_rec.25,1339172.8534860266,561252.4933039092
pred_rec.26,1079002.7001325032,473271.1311637153
pred_rec.27,686491.3885813251,332998.3598752224
pred_rec.28,703558.7992295991,307217.64250100945
pred_rec.29,666398.7637945153,301683.8824897452
pred_rec.30,706079.4141368772,295959.47777072625
pred_rec.31,566659.8099825442,257588.03378045376
pred_rec.32,614720.8955453148,271073.48831258196
pred_rec.33,700489.3192766535,314753.60590155993
pred_rec.34,759062.2559016629,299270.17196808517
pred_rec.35,503890.3614727728,215563.8990677266
pred_rec.36,343800.56396633055,145173.42773211305
pred_rec.37,359614.29467835074,142747.87552190357
pred_rec.38,373095.4679329387,153563.81880604432
pred_rec.39,486341.19429092703,214689.3652403662
pred_rec.40,1735123.9518784485,331850.99659396475
pred_rec.41,1032839.6605129602,302760.5095651196
pred_rec.42,610775.3038037234,267361.69523035345
pred_rec.43,4913409.375995572,456904.1596579143
pred_rec.44,1054692.6002144248,358505.1329361602
pred_rec.45,1789588.8892440463,294735.88228382857
pred_rec.46,629548.7426333628,233057.08472677926
pred_rec.47,3034601.032305634,303026.213444811
pred_rec.48,2158913.8689374086,289088.8063167031
pred_rec.49,806631.8236066796,532519.0028512507
pred_rec.50,909302.3006593898,635012.5339283865
