year,Fxx,ABC,discarded
1975,0.35,4095072.4649361633,75401.97148077124
1975,0.4,3448588.388597925,63326.11547704245
1975,0.5,2459657.659568548,44982.212351067305
1975,0.6,1730379.767318574,31551.515278444404
1975,0.7,1164857.7353610413,21170.70008213819
1976,0.35,3997530.8250998966,74573.38269832532
1976,0.4,3366431.6927691125,62628.184692199335
1976,0.5,2401045.7705014693,44484.26735705455
1976,0.6,1689138.5594412265,31201.1324912469
1976,0.7,1137091.117194122,20935.023664802306
1977,0.35,3906874.066651469,74009.6507344258
1977,0.4,3290067.576057661,62153.22965633493
1977,0.5,2346559.5450330116,44145.28036913351
1977,0.6,1650796.7967538803,30962.536893529654
1977,0.7,1111274.8095373278,20774.504515668745
1978,0.35,3871885.3284164555,84516.31964608445
1978,0.4,3260623.500423919,70934.08223850084
1978,0.5,2325581.250576179,50336.68470425582
1978,0.6,1636049.6890096823,35282.127405887775
1978,0.7,1101353.0680861538,23661.00544222377
1979,0.35,3826856.4369664127,105895.64020589452
1979,0.4,3222614.9842125042,88805.67179464699
1979,0.5,2298378.137158349,62942.24829627145
1979,0.6,1616864.5580021278,44078.86691596779
1979,0.7,1088413.600036555,29540.393088413886
1980,0.35,3952009.328112273,199246.424991712
1980,0.4,3326892.7460629446,166991.469506085
1980,0.5,2371560.375217357,118250.38260212338
1980,0.6,1667743.9752145777,82756.63016213718
1980,0.7,1122354.3319341303,55432.71314395608
1981,0.35,4590323.295440139,274895.5171916627
1981,0.4,3862828.560839664,230662.75040164404
1981,0.5,2752082.5970779387,163623.4178880896
1981,0.6,1934562.1950415582,114655.57627026009
1981,0.7,1301517.0283265128,76873.9805709617
1982,0.35,5389306.545716753,276489.17322452896
1982,0.4,4534887.163687605,232153.9161713414
1982,0.5,3230567.1225898904,164845.9666189411
1982,0.6,2270741.558744948,115596.19975920636
1982,0.7,1527600.568566631,77547.92643103767
1983,0.35,6150690.63570507,253478.05612146066
1983,0.4,5176249.89997714,212897.0132823932
1983,0.5,3688196.678688427,151241.29122817065
1983,0.6,2592778.992200717,106091.40366851834
1983,0.7,1744437.0412649692,71189.86269275796
1984,0.35,6723278.059382599,230455.90785622777
1984,0.4,5658700.056490577,193603.34628178345
1984,0.5,4032570.88735858,137580.78986882727
1984,0.6,2835186.185407152,96532.1730827342
1984,0.7,1907691.8117241035,64787.34476514332
1985,0.35,7328912.70059892,192691.31915818295
1985,0.4,6169933.472010942,161874.08801243812
1985,0.5,4398499.850583149,115029.00963880632
1985,0.6,3093281.6047990853,80706.9232586681
1985,0.7,2081778.384913625,54165.218987277265
1986,0.35,7777042.865204634,148650.24089004443
1986,0.4,6548648.005975669,124859.14263210619
1986,0.5,4670042.84454542,88707.13166513525
1986,0.6,3285044.0485179676,62229.26575310192
1986,0.7,2211246.3163827565,41759.22088047431
1987,0.35,7565604.050593827,136790.97666399862
1987,0.4,6370791.161010361,114925.06701726357
1987,0.5,4543404.511458313,81678.49591806816
1987,0.6,3196062.534184161,57313.42963175352
1987,0.7,2151401.6140563507,38468.0900390393
1988,0.35,7318331.015309002,121850.52232297772
1988,0.4,6162827.328779392,102390.62954082845
1988,0.5,4395368.886619,72789.2419174855
1988,0.6,3092067.184109952,51085.6387970782
1988,0.7,2081470.2919250205,34293.11111689746
1989,0.35,6990524.356370552,105460.42208010766
1989,0.4,5887063.800171326,88627.67525179751
1989,0.5,4198998.398359196,63015.51165828972
1989,0.6,2954079.787774667,44231.424812852834
1989,0.7,1988662.3758403438,29694.69758908848
1990,0.35,6586336.4386238195,94549.39586768569
1990,0.4,5546836.479694063,79463.85763698182
1990,0.5,3956499.2603173293,56505.99149531565
1990,0.6,2783563.9663770366,39665.40468939425
1990,0.7,1873917.478454209,26630.904633291888
1991,0.35,6240235.811316228,80630.98910119454
1991,0.4,5255602.307301447,67768.56267914663
1991,0.5,3749025.4881156366,48192.18521233452
1991,0.6,2637730.3493930935,33830.722651965814
1991,0.7,1775809.6739243185,22714.264914595013
1992,0.35,5798419.244494693,68540.81954071662
1992,0.4,4883691.775026951,57605.407068103086
1992,0.5,3483934.3905190984,40963.151578552715
1992,0.6,2451323.9907267494,28755.110544042
1992,0.7,1650369.173048173,19306.014775583193
1993,0.35,5264935.545592544,61733.92836193158
1993,0.4,4434411.727366207,51882.78675022194
1993,0.5,3163473.838537679,36891.95625954549
1993,0.6,2225869.6219361173,25896.30324828213
1993,0.7,1498593.1150730902,17386.15273081194
1994,0.35,4636478.316279808,53019.32630179641
1994,0.4,3905169.5243722578,44551.76021368114
1994,0.5,2786001.03762793,31671.60587387705
1994,0.6,1960317.0708328763,22228.059202411565
1994,0.7,1319829.0560076006,14921.418214818907
1995,0.35,4084100.5556859765,48932.20519426659
1995,0.4,3439891.8863213076,41113.52215266089
1995,0.5,2454037.7517613275,29223.2578385298
1995,0.6,1726723.1893503496,20507.641807676515
1995,0.7,1162549.252941319,13765.44547044084
1996,0.35,3571331.599727462,45190.91790787727
1996,0.4,3007973.3006747384,37965.70933295405
1996,0.5,2145870.793101061,26981.18862612537
1996,0.6,1509871.8685567605,18931.90689808634
1996,0.7,1016541.1051298497,12706.551055775435
1997,0.35,3093498.9895170364,41400.45240200855
1997,0.4,2605510.8731999416,34771.373780431226
1997,0.5,1858750.9903255983,24700.49384161225
1997,0.6,1307846.787341073,17326.242343081045
1997,0.7,880523.7728832581,11626.113847748455
1998,0.35,2631889.2366118026,41294.23090872065
1998,0.4,2216635.9569900655,34671.396327863775
1998,0.5,1581242.4034731367,24617.98247790309
1998,0.6,1112542.3952104615,17262.529115792193
1998,0.7,749009.5864895075,11580.360265946452
1999,0.35,2226443.663074708,43984.786791802224
1999,0.4,1875034.3891973568,36916.95326628837
1999,0.5,1337424.9324986583,26198.00820816706
1999,0.6,940926.6675005067,18363.147755364134
1999,0.7,633435.369442083,12314.929245526942
2000,0.35,2006791.6434538278,51547.038305220005
2000,0.4,1689866.6571481333,43253.54248965894
2000,0.5,1205151.0174101586,30683.50256105115
2000,0.6,847766.7178757883,21501.46027999776
2000,0.7,570668.0299038673,14416.625810918471
2001,0.35,1854600.0825978187,59363.53134662397
2001,0.4,1561492.9651519975,49812.454336620445
2001,0.5,1113366.864928031,35336.27520544464
2001,0.6,783082.3795520723,24761.838489432983
2001,0.7,527065.2040765351,16602.654165346576
2002,0.35,1818173.5656667352,66139.33639126066
2002,0.4,1530610.7322687064,55508.24619437059
2002,0.5,1091119.0468807085,39387.60595079557
2002,0.6,767317.9430945462,27606.282159504914
2002,0.7,516394.635113294,18512.6494907085
2003,0.35,1831008.4242985423,68660.82171720914
2003,0.4,1541286.4764193818,57637.240470783356
2003,0.5,1098590.4581323212,40911.96513953492
2003,0.6,772501.0691619405,28681.62537844574
2003,0.7,519846.1042399117,19237.33829736141
2004,0.35,1859728.8345948542,66905.18889846811
2004,0.4,1565432.4058458216,56174.49692786762
2004,0.5,1115768.4573633682,39885.454257823265
2004,0.6,784563.3613695649,27967.965841742065
2004,0.7,527954.5299971913,18761.75193145329
2005,0.35,1873159.1768750614,61905.56523012818
2005,0.4,1576799.0578967165,51982.896710315494
2005,0.5,1123935.9844447332,36915.8770160335
2005,0.6,790339.9308644737,25889.02170409132
2005,0.7,531858.9649192126,17368.856009958556
2006,0.35,1883092.9987312723,56212.622822823054
2006,0.4,1585269.7114471751,47204.64041421781
2006,0.5,1130090.2226659076,33524.90990338466
2006,0.6,794726.870632522,23512.130884204973
2006,0.7,534841.7370472105,15774.819430046891
2007,0.35,1867978.7775845488,51414.54116089455
2007,0.4,1572642.232514176,43175.84362409753
2007,0.5,1121191.86775866,30664.072560607794
2007,0.6,788521.9150447992,21505.94973100448
2007,0.7,530693.0653711872,14428.94020036575
2008,0.35,1863566.391169584,47967.34445311745
2008,0.4,1569005.8918849407,40282.673798769996
2008,0.5,1118683.5264146829,28611.062766080933
2008,0.6,786800.7236638321,20066.98543824352
2008,0.7,529556.7716244243,13463.959284457787
2009,0.35,1833903.2588496832,45190.52733839165
2009,0.4,1544087.813935727,37951.08019086011
2009,0.5,1100977.688542242,26955.43412890001
2009,0.6,774378.5279459408,18905.98885329605
2009,0.7,521211.8682049055,12685.101620638885
2010,0.35,1818614.95146918,44064.71939635151
2010,0.4,1531254.9117842722,37003.08604451677
2010,0.5,1091869.7069198205,26279.418558017805
2010,0.6,767993.9181837286,18430.494163915348
2010,0.7,516925.6716356193,12365.37511548539
2011,0.35,1804851.7084268965,45336.4743759378
2011,0.4,1519665.1908890572,38065.52897018595
2011,0.5,1083604.4808966273,27028.08051022057
2011,0.6,762179.8966247119,18952.564071134584
2011,0.7,513012.1338796161,12714.104680380899
2012,0.35,1813362.6045654817,46392.145083992655
2012,0.4,1526812.9248213044,38956.13737956085
