year,index,Fmort,pred_rec,biom,expl_biom,expl_abd,spawn_biom
1975,0,0.03477648258106036,0.9532491788918218,65.36572205971662,50.59651361627366,6.679849628439452,30.815436031771853
1976,1,0.03506263985389887,0.9821164032530663,63.80011232263828,49.530577607146796,6.5452358551824705,30.089068046085707
1977,2,0.020511417893726187,1.0081951879202289,62.74491829592826,48.94755778193679,6.472510849267076,29.454175588842045
1978,3,0.02929330686034485,1.041375219227965,61.84511990473871,48.219933724954615,6.371411698743185,29.08563811565856
1979,4,0.04535094690106214,19.699723515578665,109.04181997464703,46.90748854756767,6.204276545423273,28.69183348270023
1980,5,0.033851688147388106,1.0558120290760398,112.0454584273421,46.0303474275774,6.140145641965008,28.91647342695075
1981,6,0.02630115696067985,1.081307888618997,114.25986534631409,48.3171408090657,6.780889600746742,29.916087892989008
1982,7,0.027747412388487293,1.1123424044772159,115.36062766248699,61.576003215283855,9.55110275863528,35.349990491334495
1983,8,0.03479350190278207,1.098762914202632,114.89813231832572,73.04572124758771,11.374440743644001,40.53035282827322
1984,9,0.02861412283868726,1.0873456440035716,113.34166594782197,83.44970826866546,12.943064175793864,46.220610166770726
1985,10,0.040589546624163524,1.01579619567225,110.23620657592168,93.13853744759065,14.295469518739221,50.21371330426233
1986,11,0.0562319629831183,0.9140918398827279,105.15676877253017,90.61023577547704,13.39836946473914,50.92781221440354
1987,12,0.05375319592314536,0.7794284017717503,99.14226953647582,85.68621174961967,12.239971150496915,49.22639796968728
1988,13,0.05927872105782505,0.6281807314614379,92.5593445163792,80.37416165778072,11.159699786104728,47.0927536608691
1989,14,0.05605592309344383,0.5168063156654731,85.8191350893778,75.13816192967265,10.191787603816948,44.19498324754115
1990,15,0.052426468277664146,0.4422439377260736,79.36432155504663,70.18368504979134,9.332466930321754,41.443176761412005
1991,16,0.06665819622325377,0.4040718255766972,72.68843669987433,64.73478393767213,8.459568822663433,38.5272617959923
1992,17,0.07858042976662072,0.3906638864142135,65.71033836261803,58.71502060512868,7.555798970632611,35.33937519846421
1993,18,0.12028605279467044,0.4121562650386036,57.98786629242328,51.488033403925705,6.5402030294335916,31.60478220080108
1994,19,0.11297967850217097,0.5167203499634845,50.99633363676229,44.64515817842244,5.610804839201698,27.27908152919119
1995,20,0.12704256747982787,0.6666603675159521,45.30296991989573,38.33892248579971,4.775249877860289,23.608616172038328
1996,21,0.15081149657920356,0.7899601234649126,40.39206570319892,32.38451175106558,4.014896542509493,20.18700557624966
1997,22,0.17988428614061325,1.127449401268592,36.81878069643587,26.866747334962067,3.3377791295028754,17.001643708729716
1998,23,0.2106604118589285,1.767750772157512,35.544974366194616,22.078170893531485,2.7805105652144424,14.189519783560177
1999,24,0.16401202042323873,1.0359625405722632,33.9662006390419,19.12484187020884,2.4760116367736615,12.034881151013213
2000,25,0.1864346786003852,0.690357930310157,32.23680066526697,17.297211362413492,2.3309792962532714,10.979643452551462
2001,26,0.14706279873177466,0.9028009126674098,31.594077418577985,16.925257609141916,2.4017545058564016,10.448276290886275
2002,27,0.1383550401315005,1.261121804047733,32.272423389422066,18.096104990412048,2.70690762904224,10.498935340919127
2003,28,0.1343651511069452,0.7785835172761897,31.798990960141953,19.19376181740798,2.934917095882901,10.678035145830021
2004,29,0.14762710900437828,0.5855264274768941,30.636104481728772,18.908945827550614,2.87997171962251,10.762891537608608
2005,30,0.138867624874731,0.5280494682836702,29.292235866338864,18.446241058760208,2.799937360692797,10.688131214532152
2006,31,0.13491469640611703,0.5793948286859616,28.124187702237055,18.657075046035118,2.8490787956866743,10.579028622535573
2007,32,0.10231757628599576,0.6478631310813503,27.41998975783755,19.041705087059274,2.9007671417392578,10.46147230840437
2008,33,0.10391172275634723,0.6508622417580071,26.885914493205203,18.72114446705466,2.8106078107292065,10.412118321330569
2009,34,0.07811201209030448,0.5776941287877494,26.414825857305452,18.25693230657775,2.6960507161384863,10.24121533030424
2010,35,0.07494135260868408,0.48608211961473463,25.89191265329401,17.916737316521004,2.613409303665653,10.185339743035858
2011,36,0.06300968872410487,0.5597646737335914,25.66120134451658,17.855582671591883,2.587917438649336,10.149372896076423
2012,37,0.07163788276071617,1.1256736024492058,26.881730206907996,17.843892322448102,2.5773968097664595,10.170089165695321
2013,38,0.07103717992969712,6.880839283391029,43.16809999425474,17.702810380053123,2.545306599474674,10.207733575182791
2014,39,0.058200939848587915,1.1996405358641045,46.18144933652881,17.516854876210193,2.5018263531421017,10.575847277831432
2015,40,0.05819132059555754,1.0904632514560653,48.65211282529423,17.547515206922437,2.510735639726093,11.336953277173782
2016,41,0.04541682612175061,0.9712254876841183,50.53058925114526,19.542700003682135,2.9212516911938726,13.589018454773772
2017,NA,NA,NA,52.499923404943424,28.476897734967764,4.6434130317400975,16.075574249382196
